date,key,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential
2020-05-18,US_KS_20155,6,14,,-3,-26,7
2020-05-18,US_KS_20159,,,,,-28,
2020-05-18,US_KS_20161,-22,-7,,-40,-34,14
2020-05-18,US_KS_20167,,,,,-16,
2020-05-18,US_KS_20169,-1,-2,,8,-22,7
2020-05-18,US_KS_20171,,,,,-24,
2020-05-18,US_KS_20173,-5,-4,84,-23,-32,9
2020-05-18,US_KS_20175,-11,-6,,-5,-22,
2020-05-18,US_KS_20177,-9,2,,16,-29,10
2020-05-18,US_KS_20191,,,,,-27,
2020-05-18,US_KS_20193,,,,11,-17,
2020-05-18,US_KS_20197,,,,,-22,
2020-05-18,US_KS_20201,,,,,-15,
2020-05-18,US_KS_20205,,,,,-13,
2020-05-18,US_KS_20209,-15,-2,49,-15,-32,9
2020-05-18,US_KY,-22,-3,3,-25,-36,14
2020-05-18,US_KY_21001,,,,,-36,
2020-05-18,US_KY_21003,,,,,-31,
2020-05-18,US_KY_21005,,,,,-36,
2020-05-18,US_KY_21007,,,,,-25,
2020-05-18,US_KY_21009,-10,14,,,-26,
2020-05-18,US_KY_21011,,,,,-30,
2020-05-18,US_KY_21013,-12,-1,,,-25,
2020-05-18,US_KY_21015,-30,-13,-7,-42,-39,16
2020-05-18,US_KY_21017,,,,,-23,
2020-05-18,US_KY_21019,-19,0,,,-33,9
2020-05-18,US_KY_21021,-16,17,,,-26,
2020-05-18,US_KY_21023,,,,,-31,
2020-05-18,US_KY_21025,,,,,-35,
2020-05-18,US_KY_21027,,,,,-30,
2020-05-18,US_KY_21029,-16,0,,-8,-35,14
2020-05-18,US_KY_21031,,,,,-32,
2020-05-18,US_KY_21033,,,,,-29,
2020-05-18,US_KY_21035,-20,25,,,-33,
2020-05-18,US_KY_21037,-36,-11,-40,,-47,18
2020-05-18,US_KY_21041,,,,,-25,
2020-05-18,US_KY_21043,,2,,12,-29,
2020-05-18,US_KY_21045,,,,,-35,
2020-05-18,US_KY_21047,-12,-1,,-1,-29,11
2020-05-18,US_KY_21049,-22,2,,,-34,12
2020-05-18,US_KY_21051,,,,,-26,
2020-05-18,US_KY_21053,,,,,-20,
2020-05-18,US_KY_21055,,,,,-19,
2020-05-18,US_KY_21059,-23,7,30,,-32,12
2020-05-18,US_KY_21061,,,,,-30,
2020-05-18,US_KY_21065,,,,,-25,
2020-05-18,US_KY_21067,-35,-11,-27,-45,-41,18
2020-05-18,US_KY_21069,,,,,-32,
2020-05-18,US_KY_21071,,-10,,,-31,
2020-05-18,US_KY_21073,-23,-17,,,-42,17
2020-05-18,US_KY_21075,,,,,-20,
2020-05-18,US_KY_21077,,,,,-35,
2020-05-18,US_KY_21079,,,,,-28,
2020-05-18,US_KY_21081,-19,,,,-35,
2020-05-18,US_KY_21083,-14,6,,,-25,9
2020-05-18,US_KY_21085,,,,,-30,
2020-05-18,US_KY_21087,,,,,-33,
2020-05-18,US_KY_21089,,9,,,-32,
2020-05-18,US_KY_21091,,,,,-35,
2020-05-18,US_KY_21093,-24,-2,,-19,-40,15
2020-05-18,US_KY_21095,,,,,-24,
2020-05-18,US_KY_21097,,-35,,,-27,
2020-05-18,US_KY_21099,,,,-8,-27,
2020-05-18,US_KY_21101,-17,52,,,-30,10
2020-05-18,US_KY_21103,,,,-5,-28,
2020-05-18,US_KY_21107,-11,-9,,,-28,10
2020-05-18,US_KY_21109,,,,,-26,
2020-05-18,US_KY_21111,-30,-3,-6,-34,-41,16
2020-05-18,US_KY_21113,-21,-9,,-4,-35,15
2020-05-18,US_KY_21115,,,,,-14,
2020-05-18,US_KY_21117,-31,-16,-23,-37,-42,16
2020-05-18,US_KY_21121,9,,,,-26,
2020-05-18,US_KY_21123,,,,,-30,
2020-05-18,US_KY_21125,-7,12,45,-5,-26,10
2020-05-18,US_KY_21127,,,,,-15,
2020-05-18,US_KY_21133,,,,,-32,
2020-05-18,US_KY_21135,,,,,-20,
2020-05-18,US_KY_21137,,,,,-28,
2020-05-18,US_KY_21139,,,,,-25,
2020-05-18,US_KY_21141,,8,,,-26,
2020-05-18,US_KY_21143,,,,,-12,
2020-05-18,US_KY_21145,-25,2,,-4,-30,10
2020-05-18,US_KY_21147,,,,,-21,
2020-05-18,US_KY_21149,,,,,-19,
2020-05-18,US_KY_21151,-19,-2,,-7,-37,14
2020-05-18,US_KY_21155,,,,,-26,
2020-05-18,US_KY_21157,-8,5,,-1,-29,
2020-05-18,US_KY_21161,-1,,,,-24,
2020-05-18,US_KY_21163,,,,,-39,
2020-05-18,US_KY_21165,,,,,-41,
2020-05-18,US_KY_21167,,,,,-25,
2020-05-18,US_KY_21169,,,,,-30,
2020-05-18,US_KY_21171,,,,,-22,
2020-05-18,US_KY_21173,2,,,-25,-26,
2020-05-18,US_KY_21175,,,,,-29,
2020-05-18,US_KY_21177,-6,,,,-27,
2020-05-18,US_KY_21179,-17,-3,,,-33,12
2020-05-18,US_KY_21181,,,,,-29,
2020-05-18,US_KY_21183,,,,-15,-29,
2020-05-18,US_KY_21185,-23,13,,,-45,19
2020-05-18,US_KY_21187,,,,,-35,
2020-05-18,US_KY_21191,,,,,-31,
2020-05-18,US_KY_21193,,,,,-28,
2020-05-18,US_KY_21195,-12,9,,,-29,
2020-05-18,US_KY_21197,,,,,-17,
2020-05-18,US_KY_21199,-8,-5,,,-32,12
2020-05-18,US_KY_21203,,,,,-29,
2020-05-18,US_KY_21205,-17,,,,-35,
2020-05-18,US_KY_21207,,,,,-31,
2020-05-18,US_KY_21209,-15,-19,,-7,-37,16
2020-05-18,US_KY_21211,-29,1,,-20,-39,16
2020-05-18,US_KY_21213,-13,-10,,-11,-31,
2020-05-18,US_KY_21215,,,,,-38,
2020-05-18,US_KY_21217,-11,,,,-33,
2020-05-18,US_KY_21219,,,,,-26,
2020-05-18,US_KY_21221,,,,,-33,
2020-05-18,US_KY_21223,,,,,-27,
2020-05-18,US_KY_21225,,,,,-29,
2020-05-18,US_KY_21227,-21,-2,-16,,-37,14
2020-05-18,US_KY_21229,,,,,-28,
2020-05-18,US_KY_21231,,,,,-24,
2020-05-18,US_KY_21233,,,,,-24,
2020-05-18,US_KY_21235,-3,16,,21,-29,
2020-05-18,US_KY_21239,,,,,-40,
2020-05-18,US_LA,-13,-2,6,-26,-28,10
2020-05-18,US_LA_22001,8,21,,-11,-18,6
2020-05-18,US_LA_22003,,,,,-24,
2020-05-18,US_LA_22005,-10,-5,,,-27,13
2020-05-18,US_LA_22007,,,,,-20,
2020-05-18,US_LA_22009,,8,,,-14,
2020-05-18,US_LA_22011,3,-4,,,-21,
2020-05-18,US_LA_22013,,,,,-23,
2020-05-18,US_LA_22015,-4,7,,10,-26,9
2020-05-18,US_LA_22017,-7,1,15,-33,-28,9
2020-05-18,US_LA_22019,-9,3,4,-8,-22,8
2020-05-18,US_LA_22023,,,,,-9,
2020-05-18,US_LA_22027,,,,,-20,
2020-05-18,US_LA_22029,,,,,-23,
2020-05-18,US_LA_22031,,,,-5,-21,
2020-05-18,US_LA_22033,-17,-3,11,-23,-29,13
2020-05-18,US_LA_22037,,,,,-19,
2020-05-18,US_LA_22039,,,,,-17,
2020-05-18,US_LA_22041,,,,,-16,
2020-05-18,US_LA_22043,,,,,-17,
2020-05-18,US_LA_22045,8,5,,,-16,7
2020-05-18,US_LA_22047,,,,-17,-24,
2020-05-18,US_LA_22049,,,,,-18,
2020-05-18,US_LA_22051,-20,-6,25,-76,-34,14
2020-05-18,US_LA_22053,-4,11,,,-19,
2020-05-18,US_LA_22055,-8,0,31,-9,-27,9
2020-05-18,US_LA_22057,-5,-2,,-22,-24,9
2020-05-18,US_LA_22059,,,,,-9,
2020-05-18,US_LA_22061,-14,-8,,,-36,
2020-05-18,US_LA_22063,0,8,,-8,-26,9
2020-05-18,US_LA_22065,,,,-10,-12,
2020-05-18,US_LA_22067,,,,,-22,
2020-05-18,US_LA_22069,-4,-4,,,-24,
2020-05-18,US_LA_22071,-47,-19,-27,-36,-44,16
2020-05-18,US_LA_22073,-7,2,,-14,-26,10
2020-05-18,US_LA_22075,,,,,-31,
2020-05-18,US_LA_22077,,,,,-17,
2020-05-18,US_LA_22079,-5,6,,-28,-21,7
2020-05-18,US_LA_22081,,,,,-18,
2020-05-18,US_LA_22083,,,,7,-20,
2020-05-18,US_LA_22085,,,,,-18,
2020-05-18,US_LA_22087,-1,0,,,-33,11
2020-05-18,US_LA_22089,-23,0,,,-33,14
2020-05-18,US_LA_22091,,,,,-17,
2020-05-18,US_LA_22093,,,,,-21,
2020-05-18,US_LA_22095,-16,-14,-61,-22,-29,12
2020-05-18,US_LA_22097,14,7,,1,-19,6
2020-05-18,US_LA_22099,0,5,,2,-16,6
2020-05-18,US_LA_22101,-9,0,,,-19,7
2020-05-18,US_LA_22103,-11,2,21,6,-32,12
2020-05-18,US_LA_22105,6,1,,2,-25,9
2020-05-18,US_LA_22109,-9,-1,,-7,-24,8
2020-05-18,US_LA_22111,,,,,-22,
2020-05-18,US_LA_22113,13,4,,,-13,6
2020-05-18,US_LA_22115,-15,-5,,,-11,7
2020-05-18,US_LA_22117,1,8,,,-19,
2020-05-18,US_LA_22119,4,-4,,4,-14,7
2020-05-18,US_LA_22121,-10,-1,,-18,-25,
2020-05-18,US_LA_22123,,,,,-19,
2020-05-18,US_LA_22125,,,,,-31,
2020-05-18,US_LA_22127,,,,,-19,
2020-05-18,US_MA,-35,-18,21,-64,-52,20
2020-05-18,US_MA_25001,-21,-7,85,-19,-35,13
2020-05-18,US_MA_25003,-22,-2,,-32,-37,13
2020-05-18,US_MA_25005,-21,-8,44,-42,-43,16
2020-05-18,US_MA_25007,,,,,-24,
2020-05-18,US_MA_25009,-31,-20,53,-48,-48,19
2020-05-18,US_MA_25011,-19,-17,,-31,-43,16
2020-05-18,US_MA_25013,-24,-10,45,-38,-41,14
2020-05-18,US_MA_25015,-33,-20,,-51,-50,19
2020-05-18,US_MA_25017,-43,-24,12,-67,-62,26
2020-05-18,US_MA_25019,,,,,-19,
2020-05-18,US_MA_25021,-37,-17,30,-58,-59,25
2020-05-18,US_MA_25023,-26,-12,97,-15,-44,18
2020-05-18,US_MA_25025,-56,-26,-22,-77,-61,25
2020-05-18,US_MA_25027,-28,-12,42,-34,-46,18
2020-05-18,US_MD,-31,-16,17,-50,-49,20
2020-05-18,US_MD_24001,-23,-3,-15,3,-33,11
2020-05-18,US_MD_24003,-34,-17,28,-74,-50,20
2020-05-18,US_MD_24005,-29,-11,46,-44,-47,19
2020-05-18,US_MD_24009,-22,5,,,-48,20
2020-05-18,US_MD_24011,,,,,-28,13
2020-05-18,US_MD_24013,-20,-21,46,-20,-45,19
2020-05-18,US_MD_24015,-13,-6,,-12,-39,14
2020-05-18,US_MD_24017,-25,-13,,,-51,22
2020-05-18,US_MD_24019,-8,,,,-24,12
2020-05-18,US_MD_24021,-32,-16,33,-39,-50,20
2020-05-18,US_MD_24023,-13,3,,-6,-24,
2020-05-18,US_MD_24025,-23,-14,85,-32,-45,18
2020-05-18,US_MD_24027,-42,-23,51,-34,-61,27
2020-05-18,US_MD_24029,,,,,-29,
2020-05-18,US_MD_24031,-42,-25,21,-62,-59,26
2020-05-18,US_MD_24033,-26,-14,27,-58,-49,22
2020-05-18,US_MD_24035,-22,-15,,,-36,16
2020-05-18,US_MD_24037,-25,-9,-14,,-49,21
2020-05-18,US_MD_24039,,,,,-27,
2020-05-18,US_MD_24041,-16,-1,,,-29,
2020-05-18,US_MD_24043,-21,-9,35,,-34,13
2020-05-18,US_MD_24045,-28,-3,,-34,-33,14
2020-05-18,US_MD_24047,-12,11,-2,,-29,13
2020-05-18,US_MD_24510,-34,-17,7,-39,-46,17
2020-05-18,US_ME,-16,1,88,-29,-35,11
2020-05-18,US_ME_23001,-16,6,,,-36,11
2020-05-18,US_ME_23003,-4,3,,,-26,7
2020-05-18,US_ME_23005,-31,-10,97,-51,-45,16
2020-05-18,US_ME_23007,-7,,,,-30,
2020-05-18,US_ME_23009,0,7,,,-31,9
2020-05-18,US_ME_23011,-10,3,,-17,-34,10
2020-05-18,US_ME_23013,-10,,,,-26,
2020-05-18,US_ME_23015,10,,,,-20,
2020-05-18,US_ME_23017,-7,9,,,-30,8
2020-05-18,US_ME_23019,-16,2,87,-21,-34,10
2020-05-18,US_ME_23021,,,,,-20,
2020-05-18,US_ME_23023,-9,-7,,,-36,
2020-05-18,US_ME_23025,2,10,,,-26,7
2020-05-18,US_ME_23027,-2,-6,,,-36,10
2020-05-18,US_ME_23029,-7,,,,-24,
2020-05-18,US_ME_23031,-14,2,,-17,-37,13
2020-05-18,US_MI,-34,-15,8,-46,-46,19
2020-05-18,US_MI_26001,,,,,-32,
2020-05-18,US_MI_26003,,,,,-38,
2020-05-18,US_MI_26005,-18,3,,-18,-35,15
2020-05-18,US_MI_26007,-21,,,,-33,
2020-05-18,US_MI_26009,,,,,-32,
2020-05-18,US_MI_26011,,,,,-34,
2020-05-18,US_MI_26013,,,,,-40,
2020-05-18,US_MI_26015,-19,4,,,-36,14
2020-05-18,US_MI_26017,-32,-15,,,-38,16
2020-05-18,US_MI_26019,,,,,-35,
2020-05-18,US_MI_26021,-15,0,88,-10,-38,13
2020-05-18,US_MI_26023,-19,-8,,,-30,13
2020-05-18,US_MI_26025,-24,-4,12,-19,-40,15
2020-05-18,US_MI_26027,,,,,-29,11
2020-05-18,US_MI_26029,,,,,-37,
2020-05-18,US_MI_26031,,,,,-28,
2020-05-18,US_MI_26033,-30,21,,,-40,
2020-05-18,US_MI_26035,,3,,,-33,
2020-05-18,US_MI_26037,-30,-19,,-41,-49,21
2020-05-18,US_MI_26039,,-7,,,-30,
2020-05-18,US_MI_26041,-17,-3,,,-31,
2020-05-18,US_MI_26043,-10,-11,,,-33,
2020-05-18,US_MI_26045,-30,-12,,,-48,19
2020-05-18,US_MI_26047,-28,-11,,,-36,
2020-05-18,US_MI_26049,-28,-14,-19,-36,-44,16
2020-05-18,US_MI_26051,,,,,-25,
2020-05-18,US_MI_26053,,,,,-26,
2020-05-18,US_MI_26055,-30,-11,-29,-46,-40,17
2020-05-18,US_MI_26057,-28,-4,,,-29,12
2020-05-18,US_MI_26059,-21,9,,,-35,14
2020-05-18,US_MI_26061,-38,,-5,,-42,
2020-05-18,US_MI_26063,,,,,-29,
2020-05-18,US_MI_26065,-47,-19,-22,-60,-54,21
2020-05-18,US_MI_26067,-18,-4,,-18,-39,16
2020-05-18,US_MI_26069,-30,2,,,-35,
2020-05-18,US_MI_26071,,,,,-21,
2020-05-18,US_MI_26073,-36,-12,,,-43,16
2020-05-18,US_MI_26075,-25,-12,,-31,-41,16
2020-05-18,US_MI_26077,-35,-13,18,-55,-44,18
2020-05-18,US_MI_26079,,,,,-36,
2020-05-18,US_MI_26081,-35,-12,40,-54,-44,19
2020-05-18,US_MI_26085,,,,,-30,
2020-05-18,US_MI_26087,-26,-12,-11,,-41,17
2020-05-18,US_MI_26089,,,,,-37,
2020-05-18,US_MI_26091,-33,-16,,,-41,16
2020-05-18,US_MI_26093,-40,-19,-27,,-50,21
2020-05-18,US_MI_26097,,,,,-29,
2020-05-18,US_MI_26099,-34,-17,7,-35,-49,20
2020-05-18,US_MI_26101,,,,,-35,
2020-05-18,US_MI_26103,-24,-4,,,-40,12
2020-05-18,US_MI_26105,-7,10,,,-32,
2020-05-18,US_MI_26107,-19,8,,,-39,14
2020-05-18,US_MI_26109,,,,,-28,
2020-05-18,US_MI_26111,-38,-23,-17,,-47,19
2020-05-18,US_MI_26113,,,,,-32,
2020-05-18,US_MI_26115,-34,-15,-4,-2,-39,16
2020-05-18,US_MI_26117,-16,6,,,-34,14
2020-05-18,US_MI_26119,,,,,-30,
2020-05-18,US_MI_26121,-15,-1,58,,-38,14
2020-05-18,US_MI_26123,-12,11,,,-38,14
2020-05-18,US_MI_26125,-47,-27,-35,-50,-59,25
2020-05-18,US_MI_26127,,,6,,-31,
2020-05-18,US_MI_26129,-16,-2,,,-32,
2020-05-18,US_MI_26133,,,,,-30,
2020-05-18,US_MI_26135,,,,,-27,
2020-05-18,US_MI_26137,-13,15,,,-36,
2020-05-18,US_MI_26139,-27,-5,59,-23,-40,18
2020-05-18,US_MI_26141,,,,,-29,
2020-05-18,US_MI_26143,-14,-10,,,-34,
2020-05-18,US_MI_26145,-37,-16,-22,-29,-43,17
2020-05-18,US_MI_26147,-31,-16,-11,-29,-42,16
2020-05-18,US_MI_26149,-12,4,,,-27,12
2020-05-18,US_MI_26151,-16,-1,,,-33,14
2020-05-18,US_MI_26153,,,,,-34,
2020-05-18,US_MI_26155,-22,-14,,,-41,16
2020-05-18,US_MI_26157,-32,-9,,,-36,15
2020-05-18,US_MI_26159,-9,2,,,-33,14
2020-05-18,US_MI_26161,-53,-33,-25,-56,-63,27
2020-05-18,US_MI_26163,-35,-18,-31,-55,-50,19
2020-05-18,US_MI_26165,-19,-4,,,-37,15
2020-05-18,US_MN,-23,0,99,-50,-42,15
2020-05-18,US_MN_27001,,,,,-24,
2020-05-18,US_MN_27003,-15,6,,-56,-41,16
2020-05-18,US_MN_27005,4,16,,,-30,9
2020-05-18,US_MN_27007,-4,37,,,-33,9
2020-05-18,US_MN_27009,-9,-2,,,-35,12
2020-05-18,US_MN_27013,-22,-1,,,-35,13
2020-05-18,US_MN_27015,-8,-2,,,-24,
2020-05-18,US_MN_27017,4,3,,,-31,
2020-05-18,US_MN_27019,-17,-1,,,-49,19
2020-05-18,US_MN_27021,,,,,-29,
2020-05-18,US_MN_27023,,,,,-21,
2020-05-18,US_MN_27025,-11,26,,,-35,12
2020-05-18,US_MN_27027,-6,6,,,-37,12
2020-05-18,US_MN_27029,,,,,-30,
2020-05-18,US_MN_27033,,,,,-25,
2020-05-18,US_MN_27035,0,20,,,-31,9
2020-05-18,US_MN_27037,-19,1,117,-33,-48,18
2020-05-18,US_MN_27039,,,,,-35,
2020-05-18,US_MN_27041,-5,15,,,-26,9
2020-05-18,US_MN_27043,,,,,-25,
2020-05-18,US_MN_27045,,,,,-30,
2020-05-18,US_MN_27047,-17,-3,,14,-30,10
2020-05-18,US_MN_27049,-14,-1,,,-36,13
2020-05-18,US_MN_27051,,,,,-26,
2020-05-18,US_MN_27053,-37,-11,81,-67,-54,20
2020-05-18,US_MN_27055,,,,,-33,
2020-05-18,US_MN_27057,,,,,-25,
2020-05-18,US_MN_27059,-11,2,,,-29,10
2020-05-18,US_MN_27061,0,18,,,-31,8
2020-05-18,US_MN_27063,,,,,-25,
2020-05-18,US_MN_27065,,,,,-28,
2020-05-18,US_MN_27067,-18,34,,,-28,10
2020-05-18,US_MN_27071,,,,,-24,
2020-05-18,US_MN_27073,,,,,-7,
2020-05-18,US_MN_27075,,,,,-31,
2020-05-18,US_MN_27079,,,,,-34,13
2020-05-18,US_MN_27081,,,,,-22,
2020-05-18,US_MN_27083,-15,,,,-35,
2020-05-18,US_MN_27085,-12,,,,-25,10
2020-05-18,US_MN_27087,,,,,-51,
2020-05-18,US_MN_27089,,,,,-27,
2020-05-18,US_MN_27091,,,,,-22,
2020-05-18,US_MN_27093,,,,,-22,
2020-05-18,US_MN_27095,,,,,-28,
2020-05-18,US_MN_27097,-1,,,,-26,7
2020-05-18,US_MN_27099,-20,2,,,-29,11
2020-05-18,US_MN_27101,,,,,-27,
2020-05-18,US_MN_27103,-21,-4,,,-34,15
2020-05-18,US_MN_27105,,,,-20,-27,
2020-05-18,US_MN_27107,,,,,-30,
2020-05-18,US_MN_27109,-28,9,59,-42,-41,17
2020-05-18,US_MN_27111,1,52,,,-25,7
2020-05-18,US_MN_27113,,,,,-39,
2020-05-18,US_MN_27115,-5,,,,-32,
2020-05-18,US_MN_27117,,,,,-22,
2020-05-18,US_MN_27119,,,,,-27,7
2020-05-18,US_MN_27121,,,,,-23,
2020-05-18,US_MN_27123,-32,-3,72,-22,-48,17
2020-05-18,US_MN_27127,,,,,-25,
2020-05-18,US_MN_27129,,,,,-18,
2020-05-18,US_MN_27131,-23,-3,,,-35,13
2020-05-18,US_MN_27133,,,,,-26,
2020-05-18,US_MN_27135,,,,,-29,
2020-05-18,US_MN_27137,-22,0,,-38,-40,12
2020-05-18,US_MN_27139,-21,-1,,,-47,18
2020-05-18,US_MN_27141,1,10,,,-37,13
2020-05-18,US_MN_27143,,,,,-26,
2020-05-18,US_MN_27145,-21,1,,-7,-37,12
2020-05-18,US_MN_27147,-12,24,,-65,-38,14
2020-05-18,US_MN_27149,,,,,-23,
2020-05-18,US_MN_27151,,,,,-23,
2020-05-18,US_MN_27153,,,,,-26,
2020-05-18,US_MN_27157,,,,,-25,
2020-05-18,US_MN_27159,,,,,-30,
2020-05-18,US_MN_27161,,,,,-28,
2020-05-18,US_MN_27163,-17,-2,,-31,-48,18
2020-05-18,US_MN_27165,,,,,-24,
2020-05-18,US_MN_27167,,,,,-21,
2020-05-18,US_MN_27169,-24,17,,-26,-35,13
2020-05-18,US_MN_27171,-12,10,,,-37,14
2020-05-18,US_MN_27173,,,,,-18,
2020-05-18,US_MO,-10,2,31,-24,-34,12
2020-05-18,US_MO_29001,-14,,,,-34,
2020-05-18,US_MO_29003,,,,,-22,
2020-05-18,US_MO_29007,,,,,-20,
2020-05-18,US_MO_29009,3,13,,,-22,7
2020-05-18,US_MO_29011,,,,,-12,
2020-05-18,US_MO_29013,,,,,-17,
2020-05-18,US_MO_29015,,,,,-11,
2020-05-18,US_MO_29017,,,,,-26,
2020-05-18,US_MO_29019,-20,-4,35,-29,-37,14
2020-05-18,US_MO_29021,-3,20,,12,-21,8
2020-05-18,US_MO_29023,13,10,,,-18,4
2020-05-18,US_MO_29025,,,,,-20,
2020-05-18,US_MO_29027,-8,,,,-25,9
2020-05-18,US_MO_29029,21,,,,-17,4
2020-05-18,US_MO_29031,-2,9,,,-23,8
2020-05-18,US_MO_29033,,,,,-9,
2020-05-18,US_MO_29037,2,2,-2,2,-33,11
2020-05-18,US_MO_29039,,,,,-11,
2020-05-18,US_MO_29041,,,,,-24,
2020-05-18,US_MO_29043,3,6,,,-29,10
2020-05-18,US_MO_29045,,,,,-13,
2020-05-18,US_MO_29047,-10,-5,82,-12,-39,14
2020-05-18,US_MO_29049,,,,,-26,
2020-05-18,US_MO_29051,-4,1,,,-37,11
2020-05-18,US_MO_29053,,,,3,-28,
2020-05-18,US_MO_29055,,,,,-15,
2020-05-18,US_MO_29057,,,,,-18,
2020-05-18,US_MO_29059,,,,,-17,
2020-05-18,US_MO_29061,,,,,-16,
2020-05-18,US_MO_29063,,,,,-15,
2020-05-18,US_MO_29065,,,,,-19,
2020-05-18,US_MO_29067,,,,,-10,
2020-05-18,US_MO_29069,13,2,,,-18,
2020-05-18,US_MO_29071,1,3,,-1,-27,9
2020-05-18,US_MO_29073,,,,,-26,
2020-05-18,US_MO_29077,-6,-1,3,-22,-31,10
2020-05-18,US_MO_29079,,,,,-24,
2020-05-18,US_MO_29081,,,,3,-18,
2020-05-18,US_MO_29083,8,12,,,-21,
2020-05-18,US_MO_29085,,,,,-6,
2020-05-18,US_MO_29089,,,,,-19,
2020-05-18,US_MO_29091,2,12,,29,-28,6
2020-05-18,US_MO_29093,,,30,,-20,
2020-05-18,US_MO_29095,-16,-5,20,-17,-37,12
2020-05-18,US_MO_29097,2,10,35,18,-24,7
2020-05-18,US_MO_29099,0,3,,-2,-34,12
2020-05-18,US_MO_29101,-5,6,,,-25,9
2020-05-18,US_MO_29105,7,21,,,-22,7
2020-05-18,US_MO_29107,,,,4,-21,6
2020-05-18,US_MO_29109,7,,,-7,-22,5
2020-05-18,US_MO_29111,,,,,-27,
2020-05-18,US_MO_29113,-5,3,,,-31,10
2020-05-18,US_MO_29115,,,,,-20,
2020-05-18,US_MO_29117,,,,,-14,
2020-05-18,US_MO_29119,,,,,-26,
2020-05-18,US_MO_29121,,,,-1,-22,
2020-05-18,US_MO_29123,,,,,-19,
2020-05-18,US_MO_29125,,,,,-23,
2020-05-18,US_MO_29127,4,,,,-16,7
2020-05-18,US_MO_29131,,,,,-24,
2020-05-18,US_MO_29133,,,,-5,-15,
2020-05-18,US_MO_29135,,,,,-30,
2020-05-18,US_MO_29137,,,,,-15,
2020-05-18,US_MO_29139,,,,,-12,
2020-05-18,US_MO_29141,,,,,-21,
2020-05-18,US_MO_29143,,,,-5,-15,
2020-05-18,US_MO_29145,4,17,,-2,-22,6
2020-05-18,US_MO_29147,,,,,-17,
2020-05-18,US_MO_29149,,,,,-20,
2020-05-18,US_MO_29151,,,,,-25,
2020-05-18,US_MO_29153,,,,,-16,
2020-05-18,US_MO_29155,,,,-11,-11,
2020-05-18,US_MO_29157,,,,,-22,
2020-05-18,US_MO_29159,2,2,,,-21,8
2020-05-18,US_MO_29161,-7,4,,5,-29,9
2020-05-18,US_MO_29163,,,,,-15,
2020-05-18,US_MO_29165,-26,12,,-72,-46,16
2020-05-18,US_MO_29167,1,1,-59,,-20,7
2020-05-18,US_MO_29169,-10,-3,,,-27,10
2020-05-18,US_MO_29173,,,,,-16,
2020-05-18,US_MO_29175,7,12,,,-17,
2020-05-18,US_MO_29177,,,,,-18,
2020-05-18,US_MO_29181,,,,,-17,
2020-05-18,US_MO_29183,-14,-2,35,-7,-47,17
2020-05-18,US_MO_29185,,,,,-11,
2020-05-18,US_MO_29186,,,,8,-27,
2020-05-18,US_MO_29187,7,16,,,-26,7
2020-05-18,US_MO_29189,-23,-8,32,-51,-47,17
2020-05-18,US_MO_29195,,,,,-26,
2020-05-18,US_MO_29201,,13,,,-19,5
2020-05-18,US_MO_29203,,,,,-18,
2020-05-18,US_MO_29207,,,,,-15,
2020-05-18,US_MO_29209,17,,,,-18,
2020-05-18,US_MO_29211,,,,,-26,
2020-05-18,US_MO_29213,8,24,10,,-29,6
2020-05-18,US_MO_29215,,,,,-16,
2020-05-18,US_MO_29217,,,,-3,-22,
2020-05-18,US_MO_29219,-8,9,,-4,-26,11
2020-05-18,US_MO_29221,,,,,-23,
2020-05-18,US_MO_29223,,,,,-14,
2020-05-18,US_MO_29225,19,4,,,-17,7
2020-05-18,US_MO_29229,,,,,-13,
2020-05-18,US_MO_29510,-25,-4,-13,-32,-45,15
2020-05-18,US_MS,0,5,16,-8,-27,9
2020-05-18,US_MS_28001,3,-2,,,-26,
2020-05-18,US_MS_28003,6,4,,,-23,
2020-05-18,US_MS_28005,,,,,-12,
2020-05-18,US_MS_28007,,,,,-23,
2020-05-18,US_MS_28009,,,,,-27,
2020-05-18,US_MS_28011,-2,,,,-15,
2020-05-18,US_MS_28013,,,,,-16,
2020-05-18,US_MS_28015,,,,,-27,
2020-05-18,US_MS_28017,,,,,-17,
2020-05-18,US_MS_28021,,,,,-29,
2020-05-18,US_MS_28023,,,,,-26,
2020-05-18,US_MS_28025,,,,-6,-18,
2020-05-18,US_MS_28027,,,,,-21,
2020-05-18,US_MS_28029,,,,,-18,
2020-05-18,US_MS_28031,,,,,-30,
2020-05-18,US_MS_28033,-3,8,43,-6,-31,11
2020-05-18,US_MS_28035,-4,9,,,-24,9
2020-05-18,US_MS_28039,,,,,-12,
2020-05-18,US_MS_28041,,,,,-18,
2020-05-18,US_MS_28043,,6,,,-19,
2020-05-18,US_MS_28045,9,11,,,-33,10
2020-05-18,US_MS_28047,-3,6,51,-18,-29,9
2020-05-18,US_MS_28049,-1,9,-14,9,-32,10
2020-05-18,US_MS_28051,,,,,-28,
2020-05-18,US_MS_28053,,,,,-26,
2020-05-18,US_MS_28057,,,,,-21,
2020-05-18,US_MS_28059,0,1,-12,-5,-32,11
2020-05-18,US_MS_28061,,,,,-19,
2020-05-18,US_MS_28065,,,,,-32,
2020-05-18,US_MS_28067,6,8,,,-21,7
