date,key,noaa_station,noaa_distance,minimum_temperature,maximum_temperature,rainfall,snowfall
2020-05-02,US_MA_25015,USC00190120,9.861,3.9,20,107,0
2020-05-02,US_MA_25017,USW00014702,1.662,6.7,21.7,5,
2020-05-02,US_MA_25019,USW00014756,3.85,8.3,16.1,10,
2020-05-02,US_MA_25021,USW00054704,1.832,8.3,22.2,10,
2020-05-02,US_MA_25023,USW00054769,10.682,7.8,21.7,33,
2020-05-02,US_MA_25025,USC00193890,5.453,7.8,18.3,114,
2020-05-02,US_MA_25027,USW00094746,7.103,5.6,19.4,0,0
2020-05-02,US_MD,USW00093721,18.598,9.4,22.8,0,0
2020-05-02,US_MD_24001,USC00182282,5.815,7.2,14.4,0,0
2020-05-02,US_MD_24003,USW00013752,11.673,11.1,21.1,0,
2020-05-02,US_MD_24005,USC00182308,6.978,10.6,22.2,5,0
2020-05-02,US_MD_24009,USC00185865,17.537,8.9,17.8,109,
2020-05-02,US_MD_24013,USC00187580,17.485,5.6,21.7,5,
2020-05-02,US_MD_24015,USC00182060,21.503,,,13,
2020-05-02,US_MD_24017,USC00185865,24.785,8.9,17.8,109,
2020-05-02,US_MD_24019,USR0000MBLA,6.981,11.7,21.7,,
2020-05-02,US_MD_24021,USC00182906,24.975,7.8,18.3,0,0
2020-05-02,US_MD_24023,USC00460527,1.18,5,10.6,5,0
2020-05-02,US_MD_24027,USW00093721,23.193,9.4,22.8,0,0
2020-05-02,US_MD_24031,USC00182336,14.471,7.2,17.8,0,0
2020-05-02,US_MD_24033,USC00186800,13.112,10,19.4,38,0
2020-05-02,US_MD_24035,USC00188557,23.227,12.2,17.8,43,0
2020-05-02,US_MD_24043,USC00181790,10.607,6.7,21.7,0,0
2020-05-02,US_MD_24510,USW00093784,0.764,11.7,24.4,0,
2020-05-02,US_ME,USW00014610,29.043,2.8,16.1,0,
2020-05-02,US_ME_23001,USC00178817,16.65,5,12.8,236,0
2020-05-02,US_ME_23003,USW00014607,31.939,1.1,13.3,0,0
2020-05-02,US_ME_23005,USC00173295,13.387,5.6,18.3,0,0
2020-05-02,US_ME_23007,USC00177037,25.49,2.8,11.1,145,0
2020-05-02,US_ME_23009,USC00172443,4.011,4.4,17.2,5,0
2020-05-02,US_ME_23011,USW00014605,8.884,4.4,18.9,3,0
2020-05-02,US_ME_23013,USC00179593,8.201,5.6,10,330,
2020-05-02,US_ME_23017,USC00170583,4.131,5.6,13.3,320,0
2020-05-02,US_ME_23019,USW00094644,27.175,2.4,16.2,5,
2020-05-02,US_ME_23021,USW00094626,23.388,2.2,13.3,0,
2020-05-02,US_ME_23023,USC00170409,1.964,5.6,11.1,196,0
2020-05-02,US_ME_23025,USC00173567,31.883,5,12.8,140,
2020-05-02,US_ME_23029,USC00179891,26.642,7.8,12.2,140,
2020-05-02,US_MI,USW00014817,16.775,2.2,18.9,5,
2020-05-02,US_MI_26001,USC00203628,3.24,4.4,10,3,0
2020-05-02,US_MI_26003,CA006041222,52.498,3,6.8,0,
2020-05-02,US_MI_26005,USW00004839,24.202,10,20.6,0,
2020-05-02,US_MI_26011,USC00207820,12.534,6.7,15,0,
2020-05-02,US_MI_26013,USC00203744,6.714,5.6,19.4,38,0
2020-05-02,US_MI_26015,USC00203661,4.993,2.8,18.3,0,0
2020-05-02,US_MI_26019,USC00202984,3.752,7.2,16.7,0,0
2020-05-02,US_MI_26023,USC00201675,6.683,11.1,25,0,0
2020-05-02,US_MI_26025,USW00014815,21.632,10,25,0,
2020-05-02,US_MI_26029,USC00201468,22.708,3.3,11.7,8,0
2020-05-02,US_MI_26033,USR0000MRAC,9.181,3.9,17.8,,
2020-05-02,US_MI_26035,USW00014828,27.993,2.8,20,5,0
2020-05-02,US_MI_26037,USW00014836,17.943,11.7,23.9,0,0
2020-05-02,US_MI_26041,USC00206840,12.029,1.1,18.3,41,
2020-05-02,US_MI_26043,USW00094893,27.681,6.1,23.3,0,
2020-05-02,US_MI_26045,USC00202437,18.036,4.4,18.3,0,0
2020-05-02,US_MI_26049,USC00202851,5.22,6.7,16.7,0,0
2020-05-02,US_MI_26051,USW00014828,8.221,2.8,20,5,0
2020-05-02,US_MI_26055,USW00014850,2.835,10,22.8,3,
2020-05-02,US_MI_26057,USC00206080,32.458,1.7,18.9,0,0
2020-05-02,US_MI_26059,USC00203823,6.579,,,,
2020-05-02,US_MI_26061,USC00204161,16.858,0,22.8,38,0
2020-05-02,US_MI_26063,USC00202804,6.766,,,0,0
2020-05-02,US_MI_26065,USC00202437,24.944,4.4,18.3,0,0
2020-05-02,US_MI_26069,USC00202423,13.035,5,14.4,0,0
2020-05-02,US_MI_26071,USC00200197,5.085,6.7,20.6,25,0
2020-05-02,US_MI_26075,USW00014833,4.27,10,25,0,
2020-05-02,US_MI_26077,USW00094815,1.897,12.2,25,0,
2020-05-02,US_MI_26079,USC00204257,8.472,0.6,18.9,10,0
2020-05-02,US_MI_26081,USC00202375,11.469,0.6,19.4,0,0
2020-05-02,US_MI_26083,USW00094899,20.856,7.2,18.3,25,
2020-05-02,US_MI_26085,USR0000MBAL,11.237,8.9,22.2,,
2020-05-02,US_MI_26087,USC00204655,7.816,6.1,18.3,0,0
2020-05-02,US_MI_26089,USC00206007,30.04,4.4,13.9,8,0
2020-05-02,US_MI_26091,USW00004847,2.589,9.4,26.1,0,
2020-05-02,US_MI_26093,USC00205452,18.616,9.4,25.6,0,0
2020-05-02,US_MI_26097,USC00205591,13.614,1.7,14.4,25,0
2020-05-02,US_MI_26103,USW00094850,14.872,5.6,20.6,36,0
2020-05-02,US_MI_26107,USC00200779,15.038,-1.1,18.9,0,0
2020-05-02,US_MI_26109,USC00478978,36.743,5.6,20,18,0
2020-05-02,US_MI_26111,USC00205434,15.598,11.1,23.3,0,0
2020-05-02,US_MI_26113,USC00204502,9.043,3.9,18.9,8,0
2020-05-02,US_MI_26119,USC00200342,2.935,-1.1,20.6,,
2020-05-02,US_MI_26123,USC00203025,21.634,2.8,17.2,0,
2020-05-02,US_MI_26125,USW00094817,3.166,10,25,0,
2020-05-02,US_MI_26129,USC00208800,10.155,7.2,20,0,0
2020-05-02,US_MI_26131,USC00203421,17.483,0.6,22.2,33,
2020-05-02,US_MI_26133,USC00201178,26.493,0.6,19.4,0,0
2020-05-02,US_MI_26135,USR0000MMIO,0.454,7.2,23.3,,
2020-05-02,US_MI_26137,USW00004854,7.225,7.8,20.6,18,
2020-05-02,US_MI_26141,USW00094849,28.805,3.9,21.1,13,0
2020-05-02,US_MI_26143,USW00094814,6.032,8.9,22.8,5,0
2020-05-02,US_MI_26145,USC00207222,11.884,5.6,18.9,3,0
2020-05-02,US_MI_26149,USC00208184,9.056,5,18.3,0,0
2020-05-02,US_MI_26151,USC00204808,23.554,5,10.6,0,0
2020-05-02,US_MI_26153,USC00205073,9.014,2.2,10,20,0
2020-05-02,US_MI_26155,USC00206300,8.041,3.9,17.2,0,0
2020-05-02,US_MI_26157,USC00201299,5.066,5.6,16.7,0,
2020-05-02,US_MI_26161,USW00094889,8.434,10,25.6,0,
2020-05-02,US_MI_26163,USC00202015,4.748,,,,0
2020-05-02,US_MI_26165,USW00014817,16.775,2.2,18.9,5,
2020-05-02,US_MN,USR0000MLTF,27.166,6.7,21.7,,
2020-05-02,US_MN_27001,USC00217460,21.698,8.9,17.2,23,
2020-05-02,US_MN_27009,USC00216920,17.313,9.4,21.1,,0
2020-05-02,US_MN_27011,USC00210287,22.736,10,25,0,0
2020-05-02,US_MN_27013,USC00219046,30.796,12.8,29.4,0,0
2020-05-02,US_MN_27015,USC00215888,25.842,,,0,0
2020-05-02,US_MN_27019,USC00211448,18.875,11.7,22.8,0,0
2020-05-02,US_MN_27029,USR0000MBEM,34.736,5.6,16.1,,
2020-05-02,US_MN_27031,USW00094992,24.31,3.3,21.1,0,
2020-05-02,US_MN_27033,USC00219033,15.672,11.1,31.1,0,0
2020-05-02,US_MN_27035,USW00094938,10.57,6.7,21.7,0,0
2020-05-02,US_MN_27039,USC00216287,30.643,11.7,26.1,0,
2020-05-02,US_MN_27041,USW00014910,9.119,8.3,20.6,0,
2020-05-02,US_MN_27043,USC00218808,18.685,10.6,27.8,0,
2020-05-02,US_MN_27045,USC00216654,1.487,0.6,23.3,0,0
2020-05-02,US_MN_27047,USC00210075,8.065,12.2,26.7,0,0
2020-05-02,US_MN_27049,USC00216822,23.927,9.4,23.9,0,0
2020-05-02,US_MN_27053,USC00214884,1.579,12.2,25.6,0,0
2020-05-02,US_MN_27055,USC00211198,4.48,8.9,22.2,0,0
2020-05-02,US_MN_27057,USW00094967,25.203,5,19.4,0,
2020-05-02,US_MN_27061,USC00216612,29.02,2.2,17.2,56,0
2020-05-02,US_MN_27063,USC00214453,2.554,11.1,30,0,0
2020-05-02,US_MN_27065,USR0000MMOR,7.074,5,21.7,,
2020-05-02,US_MN_27067,USC00219001,5.858,8.3,28.9,15,0
2020-05-02,US_MN_27069,USC00213455,11.811,,,10,
2020-05-02,US_MN_27073,USC00214994,1.12,10,28.3,0,0
2020-05-02,US_MN_27075,USR0000MISA,11.241,5.6,17.2,,
2020-05-02,US_MN_27077,USW00094961,22.789,2.2,10,0,
2020-05-02,US_MN_27081,USC00211263,34.292,11.7,28.3,0,0
2020-05-02,US_MN_27083,USC00215204,7.917,10.6,30,0,0
2020-05-02,US_MN_27085,USC00211065,12.125,11.1,29.4,0,0
2020-05-02,US_MN_27089,USC00218674,34,-1.7,16.7,0,
2020-05-02,US_MN_27093,USC00214778,0.943,5,28.3,,0
2020-05-02,US_MN_27095,USC00215392,19.807,6.7,20,13,0
2020-05-02,US_MN_27097,USR0000MLTF,2.418,6.7,21.7,,
2020-05-02,US_MN_27103,USC00215888,13.581,,,0,0
2020-05-02,US_MN_27105,USC00219170,14.726,11.1,29.4,0,0
2020-05-02,US_MN_27107,USC00210018,5.444,7.2,21.1,30,
2020-05-02,US_MN_27109,USW00014925,12.941,9.4,23.9,0,0
2020-05-02,US_MN_27111,USC00216276,12.556,8.9,21.1,8,0
2020-05-02,US_MN_27113,USW00004994,28.94,1.2,14.6,0,
2020-05-02,US_MN_27115,USW00054932,19.769,5.1,20.5,0,
2020-05-02,US_MN_27117,USC00216565,6.101,8.3,28.3,0,0
2020-05-02,US_MN_27121,USW00014910,31.202,8.3,20.6,0,
2020-05-02,US_MN_27123,USC00218477,3.165,13.3,23.3,0,
2020-05-02,US_MN_27127,USC00214546,18.604,8.9,30,0,0
2020-05-02,US_MN_27129,USW00014992,21.34,11.1,23.3,0,
2020-05-02,US_MN_27131,USC00216287,29.701,11.7,26.1,0,
2020-05-02,US_MN_27133,USC00137147,27.49,5,29.4,0,0
2020-05-02,US_MN_27135,USR0000MROS,11.526,1.1,10.6,,
2020-05-02,US_MN_27137,USC00212645,14.551,,,,
2020-05-02,US_MN_27139,USC00214176,8.356,10.6,27.8,0,0
2020-05-02,US_MN_27141,USR0000MSHE,10.403,8.9,22.2,,
2020-05-02,US_MN_27145,USC00211691,17.296,8.9,21.1,0,0
2020-05-02,US_MN_27147,USC00216287,8.671,11.7,26.1,0,
2020-05-02,US_MN_27149,USC00215638,9.84,9.4,27.8,0,
2020-05-02,US_MN_27153,USC00214861,11.742,8.9,20.6,33,0
2020-05-02,US_MN_27155,USC00218907,5,9.4,27.8,0,0
2020-05-02,US_MN_27157,USC00218227,3.633,8.3,25.6,0,0
2020-05-02,US_MN_27159,USC00215902,33.093,7.8,19.4,13,
2020-05-02,US_MN_27161,USC00218692,7.602,9.4,27.8,0,0
2020-05-02,US_MN_27163,USC00218039,3.035,12.2,22.8,5,0
2020-05-02,US_MN_27167,USC00210974,7.321,9.4,25.6,0,0
2020-05-02,US_MN_27169,USC00219072,14.371,7.2,22.2,0,0
2020-05-02,US_MO_29001,USC00234544,2.776,,,0,
2020-05-02,US_MO_29003,USC00231924,17.089,13.3,28.3,0,0
2020-05-02,US_MO_29005,USC00238292,3.752,12.8,28.9,0,0
2020-05-02,US_MO_29007,USC00238577,31.833,7.2,24.4,0,0
2020-05-02,US_MO_29009,USC00231383,4.314,10.6,27.2,0,0
2020-05-02,US_MO_29011,USC00234705,11.99,12.8,27.8,0,
2020-05-02,US_MO_29013,USC00231145,5.678,13.3,28.3,0,0
2020-05-02,US_MO_29017,USC00234226,32.672,6.1,25.6,0,
2020-05-02,US_MO_29019,USC00231801,1.32,15.6,28.9,0,0
2020-05-02,US_MO_29021,USW00013993,15.058,11.7,27.2,0,
2020-05-02,US_MO_29023,USW00003975,8.896,15.6,27.8,0,
2020-05-02,US_MO_29027,USW00003945,25.975,15,30,0,0
2020-05-02,US_MO_29031,USC00234226,1.099,6.1,25.6,0,
2020-05-02,US_MO_29033,USC00231340,7.914,11.1,26.1,0,
2020-05-02,US_MO_29035,USR0000MBSP,6.218,13.9,32.2,,
2020-05-02,US_MO_29037,USC00236745,19.275,15.6,28.3,0,0
2020-05-02,US_MO_29041,USC00237514,16.641,8.3,25,0,0
2020-05-02,US_MO_29045,USC00132299,30.159,8.3,22.8,0,
2020-05-02,US_MO_29047,USC00234382,10.026,12.2,27.2,,
2020-05-02,US_MO_29049,USC00231216,20.619,7.8,27.2,0,0
2020-05-02,US_MO_29051,USC00234271,11.92,9.4,26.7,0,
2020-05-02,US_MO_29053,USC00230824,13.926,10.6,26.7,0,0
2020-05-02,US_MO_29055,USR0000MSUL,31.144,17.8,26.7,,
2020-05-02,US_MO_29057,USC00235027,9.789,8.9,27.2,0,
2020-05-02,US_MO_29061,USC00233102,6.027,11.1,27.2,0,0
2020-05-02,US_MO_29063,USC00230143,3.545,11.1,27.8,0,
2020-05-02,US_MO_29067,USC00238754,11.16,10,26.7,0,
2020-05-02,US_MO_29071,USC00238746,17.254,5,26.7,0,
2020-05-02,US_MO_29073,USC00237300,11.796,4.4,25.6,0,
2020-05-02,US_MO_29075,USC00230051,7.44,12.2,27.8,0,
2020-05-02,US_MO_29077,USW00013995,6.004,15.6,30,0,0
2020-05-02,US_MO_29079,USC00238444,4.488,9.4,26.1,0,0
2020-05-02,US_MO_29081,USC00230608,11.031,12.2,26.7,0,
2020-05-02,US_MO_29083,USC00231711,1.739,11.7,27.2,0,
2020-05-02,US_MO_29085,USC00236777,3.904,10,25.6,0,
2020-05-02,US_MO_29087,USC00252851,26.341,14.4,28.3,0,
2020-05-02,US_MO_29091,USC00238880,5.033,11.7,27.8,0,0
2020-05-02,US_MO_29093,USC00236826,39.119,,26.1,0,
2020-05-02,US_MO_29095,USW00053879,6.219,16.1,28.3,0,
2020-05-02,US_MO_29097,USW00013987,15.55,16.7,28.9,0,
2020-05-02,US_MO_29099,USC00232850,12.82,6.1,26.1,0,0
2020-05-02,US_MO_29101,USC00238712,3.887,16.7,28.9,0,
2020-05-02,US_MO_29103,USC00238051,27.892,9.4,24.4,0,0
2020-05-02,US_MO_29105,USC00234825,9.561,15.6,29.4,0,
2020-05-02,US_MO_29107,USC00233838,6.434,11.7,26.1,0,
2020-05-02,US_MO_29109,USR0000MMTV,7.367,16.7,30.6,,
2020-05-02,US_MO_29111,USC00238051,18.923,9.4,24.4,0,0
2020-05-02,US_MO_29115,USW00013301,3.172,12.7,26,0,
2020-05-02,US_MO_29117,USC00231580,1.335,8.3,26.1,0,0
2020-05-02,US_MO_29119,USC00230163,12.41,11.1,26.7,0,
2020-05-02,US_MO_29121,USR0000MATL,5.552,12.8,28.3,,
2020-05-02,US_MO_29123,USC00233038,10.863,3.9,25,0,0
2020-05-02,US_MO_29125,USW00013997,14.34,16.7,30.6,0,
2020-05-02,US_MO_29127,USC00117077,19.399,6.1,25.6,0,0
2020-05-02,US_MO_29129,USC00236866,2.656,12.2,25.6,0,0
2020-05-02,US_MO_29133,USW00093809,25.362,11.1,24.4,0,
2020-05-02,US_MO_29137,USC00237720,20.718,6.1,23.9,0,0
2020-05-02,US_MO_29139,USC00238725,30.978,5,25,0,
2020-05-02,US_MO_29141,USC00238603,4.392,9.4,27.2,0,
2020-05-02,US_MO_29147,USC00235340,4.191,10.6,28.3,0,
2020-05-02,US_MO_29149,USC00034572,24.845,8.3,27.2,0,
2020-05-02,US_MO_29151,USC00233043,13.693,5.6,27.2,0,
2020-05-02,US_MO_29153,USC00238754,26.619,10,26.7,0,
2020-05-02,US_MO_29155,USW00053869,30.344,15.6,29.4,0,
2020-05-02,US_MO_29157,USC00236641,8.363,8.9,24.4,0,0
2020-05-02,US_MO_29159,USC00237632,7.853,7.8,26.7,0,
2020-05-02,US_MO_29161,USC00237263,8.618,12.2,27.2,0,0
2020-05-02,US_MO_29163,USC00230856,0.494,14.4,25,0,
2020-05-02,US_MO_29165,USW00003947,9.814,13.9,27.2,0,0
2020-05-02,US_MO_29167,USC00230789,0.857,6.7,25,0,
2020-05-02,US_MO_29169,USC00238777,2.055,11.7,27.8,0,0
2020-05-02,US_MO_29173,USC00231600,9.898,,,0,
2020-05-02,US_MO_29175,USC00235671,5.548,15.6,25.6,0,
2020-05-02,US_MO_29177,USC00237116,12.114,7.8,26.7,0,0
2020-05-02,US_MO_29179,USR0000MCAR,23.875,14.4,32.2,,
2020-05-02,US_MO_29181,USR0000MDON,5.521,13.9,28.9,,
2020-05-02,US_MO_29183,USC00238805,8.895,6.1,25,0,0
2020-05-02,US_MO_29186,USC00232809,21.351,,,0,
2020-05-02,US_MO_29187,USC00232809,1.561,,,0,
2020-05-02,US_MO_29189,USC00237398,8.821,,26.7,0,
2020-05-02,US_MO_29195,USW00013991,2.046,12.8,27.2,0,
2020-05-02,US_MO_29197,USC00235492,28.62,4.4,25,0,0
2020-05-02,US_MO_29199,USC00235492,2.85,4.4,25,0,0
2020-05-02,US_MO_29201,USW00003935,19.499,15,28.3,0,
2020-05-02,US_MO_29203,USC00237309,11.36,2.8,27.8,0,
2020-05-02,US_MO_29205,USC00237720,12.094,6.1,23.9,0,0
2020-05-02,US_MO_29209,USC00233094,7.355,12.2,28.9,,
2020-05-02,US_MO_29211,USC00233416,20.73,11.1,24.4,0,0
2020-05-02,US_MO_29213,USC00236460,6.606,7.2,28.3,0,0
2020-05-02,US_MO_29215,USC00234019,0.293,14.4,26.7,15,
2020-05-02,US_MO_29219,USC00238725,7.464,5,25,0,
2020-05-02,US_MO_29221,USC00236826,8.931,,26.1,0,
2020-05-02,US_MO_29223,USC00238700,26.031,8.3,25,0,0
2020-05-02,US_MO_29225,USC00235307,7.326,10.6,26.1,0,0
2020-05-02,US_MO_29227,USC00233375,6.822,13.3,26.7,0,0
2020-05-02,US_MO_29229,USC00235227,20.816,,,0,
2020-05-02,US_MO_29510,USW00003960,6.261,15,31.1,0,0
2020-05-02,US_MS,USR0000MDRD,21.134,16.7,28.3,,
2020-05-02,US_MS_28001,USC00226177,12.144,9.4,26.1,0,
2020-05-02,US_MS_28005,USR0000MBUD,27.128,15,29.4,,
2020-05-02,US_MS_28009,USC00220290,4.266,7.2,27.2,0,0
2020-05-02,US_MS_28011,USC00221738,13.87,12.2,27.8,0,0
2020-05-02,US_MS_28013,USC00221314,9.312,11.7,27.2,0,
2020-05-02,US_MS_28015,USW00013978,16.305,15,29.4,0,0
2020-05-02,US_MS_28019,USC00229743,37.851,6.1,25,0,
2020-05-02,US_MS_28025,USC00228374,20.142,10.6,28.3,0,
2020-05-02,US_MS_28031,USC00224939,40.69,10.6,28.3,0,
2020-05-02,US_MS_28033,USC00223975,8.665,10.6,27.2,0,
2020-05-02,US_MS_28035,USW00013833,10.243,11.1,28.9,0,0
2020-05-02,US_MS_28037,USR0000MBUD,9.229,15,29.4,,
2020-05-02,US_MS_28039,USR0000MBLC,37.712,14.4,29.4,,
2020-05-02,US_MS_28043,USC00229743,35.659,6.1,25,0,
2020-05-02,US_MS_28045,USR0000MHCK,25.642,11.1,27.2,,
2020-05-02,US_MS_28047,USW00093874,1.261,12.8,25.6,0,0
2020-05-02,US_MS_28049,USC00226476,9.138,9.4,28.3,0,0
2020-05-02,US_MS_28051,USR0000MDRD,35.489,16.7,28.3,,
2020-05-02,US_MS_28053,USC00220660,5.866,16.1,26.7,0,
2020-05-02,US_MS_28055,USC00229230,40.924,13.3,25.6,0,
2020-05-02,US_MS_28057,USC00229004,37.337,13.3,26.1,0,0
2020-05-02,US_MS_28059,USR0000MSAN,4.078,10.6,27.2,,
2020-05-02,US_MS_28061,USW00063831,35.657,9.7,27.5,0,
2020-05-02,US_MS_28065,USC00221865,34.482,12.2,27.2,0,
2020-05-02,US_MS_28067,USC00224939,7.586,10.6,28.3,0,
2020-05-02,US_MS_28069,USW00003866,24.626,10,28.9,0,
2020-05-02,US_MS_28071,USC00229079,3.996,7.8,27.8,0,
2020-05-02,US_MS_28073,USC00223887,16.989,11.7,27.2,0,
2020-05-02,US_MS_28075,USW00013865,10.739,10.6,29.4,0,0
2020-05-02,US_MS_28077,USC00221094,33.002,11.7,26.7,0,0
2020-05-02,US_MS_28081,USC00229004,8.362,13.3,26.1,0,0
2020-05-02,US_MS_28083,USW00013978,20.658,15,29.4,0,0
2020-05-02,US_MS_28085,USC00221094,0.929,11.7,26.7,0,0
2020-05-02,US_MS_28089,USC00221389,4.64,8.9,27.2,0,
2020-05-02,US_MS_28091,USC00221865,2.728,12.2,27.2,0,
2020-05-02,US_MS_28093,USW00023803,9.001,10.6,27.6,,
2020-05-02,US_MS_28095,USC00220021,7.277,,,0,
2020-05-02,US_MS_28097,USC00229743,2.163,6.1,25,0,
2020-05-02,US_MS_28099,USC00226894,2.343,7.2,28.9,0,
2020-05-02,US_MS_28101,USW00063831,9.289,9.7,27.5,0,
2020-05-02,US_MS_28105,USC00228374,10.069,10.6,28.3,0,
2020-05-02,US_MS_28113,USW00093919,6.745,11.7,28.3,0,0
2020-05-02,US_MS_28119,USC00224869,5.073,13.9,27.8,0,
2020-05-02,US_MS_28121,USW00003940,13.778,12.8,28.3,0,0
2020-05-02,US_MS_28123,USR0000MBIE,9.092,10.6,29.4,,
2020-05-02,US_MS_28125,USC00220660,44.416,16.1,26.7,0,
2020-05-02,US_MS_28127,USC00227276,42.635,10,26.7,0,
2020-05-02,US_MS_28129,USC00227276,14.58,10,26.7,0,
2020-05-02,US_MS_28133,USC00221738,19.424,12.2,27.8,0,0
2020-05-02,US_MS_28135,USC00224869,30.407,13.9,27.8,0,
2020-05-02,US_MS_28139,USC00220290,24.446,7.2,27.2,0,0
2020-05-02,US_MS_28145,USR0000MWIN,32.226,11.1,28.3,,
2020-05-02,US_MS_28147,USR0000MMAR,18.666,12.2,30,,
2020-05-02,US_MS_28149,USC00229230,3.658,13.3,25.6,0,
2020-05-02,US_MS_28151,USW00013939,21.661,15.6,28.3,0,0
2020-05-02,US_MS_28153,USC00229439,4.976,7.8,27.2,0,
2020-05-02,US_MS_28155,USC00221314,27.892,11.7,27.2,0,
2020-05-02,US_MS_28159,USC00226894,36.665,7.2,28.9,0,
2020-05-02,US_MS_28161,USC00229400,16.453,7.2,26.7,0,0
2020-05-02,US_MS_28163,USC00221389,36.131,8.9,27.2,0,
2020-05-02,US_MT_30001,USW00004137,9.32,-5,18.1,9,
2020-05-02,US_MT_30003,USR0000MLIH,16.103,2.2,23.9,,
2020-05-02,US_MT_30005,USC00243118,13.577,1.1,17.8,0,0
2020-05-02,US_MT_30007,USC00248324,2.944,-0.6,20,0,
2020-05-02,US_MT_30009,USC00241102,13.765,0.6,20,0,0
2020-05-02,US_MT_30011,USC00247034,7.192,-0.6,20.6,0,0
2020-05-02,US_MT_30013,USC00243753,17.045,0,20.6,0,0
2020-05-02,US_MT_30015,USC00245153,7.815,-1.1,18.3,0,
2020-05-02,US_MT_30019,USC00247425,7.471,-2.8,20,0,0
2020-05-02,US_MT_30021,USC00243581,22.799,,,0,
2020-05-02,US_MT_30023,USS0013C44S,11.228,-2.7,12.8,0,
2020-05-02,US_MT_30025,USC00246601,11.114,-1.7,20.6,0,0
2020-05-02,US_MT_30029,USC00244328,5.841,2.2,16.1,,
2020-05-02,US_MT_30031,USC00241047,12.603,0,16.7,0,
2020-05-02,US_MT_30033,USW00094051,6.019,0,22.2,0,0
2020-05-02,US_MT_30035,USR0000MBRO,15.391,1.1,17.8,,
2020-05-02,US_MT_30039,USS0013C13S,1.895,1.3,14.5,0,
2020-05-02,US_MT_30043,USC00241008,5.692,-2.2,18.3,0,0
2020-05-02,US_MT_30047,USS0013B25S,7.522,1,18.4,0,
2020-05-02,US_MT_30053,USS0015A08S,4.451,2.9,15.1,25,
2020-05-02,US_MT_30055,USC00241758,30.582,1.1,21.1,0,
2020-05-02,US_MT_30057,USR0000MENN,15.544,-0.6,18.9,,
2020-05-02,US_MT_30061,USR0000MPAR,14.163,2.8,18.9,,
2020-05-02,US_MT_30063,USR0000MPOI,3.731,-0.6,10.6,,
2020-05-02,US_MT_30067,USC00245080,3.072,1.7,18.3,0,0
2020-05-02,US_MT_30069,USR0000MDRY,16.648,6.1,21.7,,
2020-05-02,US_MT_30071,USC00245334,11.573,1.7,25,0,
2020-05-02,US_MT_30075,USC00241127,19.53,0.6,22.8,0,
2020-05-02,US_MT_30077,USS0013C31S,25.955,0.3,15.6,0,
2020-05-02,US_MT_30083,USC00247560,31.657,3.3,23.3,0,0
2020-05-02,US_MT_30085,USW00094060,5.385,-0.9,21.7,0,
2020-05-02,US_MT_30087,USC00243098,5.805,1.1,22.8,0,0
2020-05-02,US_MT_30089,USR0000MTHO,14.596,-1.1,22.2,,
2020-05-02,US_MT_30091,USC00246586,7.46,2.2,18.9,0,
2020-05-02,US_MT_30093,USW00024135,14.278,-3.3,17.8,0,
2020-05-02,US_MT_30095,USC00241938,9.94,-0.6,19.4,0,0
2020-05-02,US_MT_30097,USC00240780,2.646,0.6,18.9,0,0
2020-05-02,US_MT_30099,USC00241737,4.32,-2.2,20,0,0
2020-05-02,US_MT_30101,USC00242550,17.392,-4.4,17.8,0,0
2020-05-02,US_MT_30105,USW00094010,12.053,2.8,18.9,,
2020-05-02,US_MT_30109,USC00248957,7.727,0.6,16.7,0,
2020-05-02,US_MT_30111,USC00244345,2.704,-0.6,20.6,0,0
2020-05-02,US_NC,USR0000NUWH,19.125,5,26.1,,
2020-05-02,US_NC_37001,USC00313919,3.062,9.4,18.3,3,
2020-05-02,US_NC_37005,USC00318158,3.987,5.6,12.2,3,0
2020-05-02,US_NC_37009,USC00314496,6.444,3.3,11.7,13,0
2020-05-02,US_NC_37013,USR0000NBFT,9.428,7.8,24.4,,
2020-05-02,US_NC_37015,USR0000NGRC,7.751,7.2,23.9,,
2020-05-02,US_NC_37017,USR0000NTUR,7.294,6.7,26.1,,
2020-05-02,US_NC_37019,USR0000NNAC,6.545,2.8,23.3,,
2020-05-02,US_NC_37023,USC00315838,4.047,6.1,20,0,
2020-05-02,US_NC_37025,USC00311975,3.824,6.1,20.6,5,0
2020-05-02,US_NC_37027,USC00314938,4.085,5.6,19.4,0,
2020-05-02,US_NC_37033,USR0000NCAS,3.769,6.1,24.4,,
2020-05-02,US_NC_37037,USC00310750,17.855,9.4,17.8,0,
2020-05-02,US_NC_37039,USR0000NTUS,11.123,6.1,27.8,,
2020-05-02,US_NC_37045,USC00317845,3.361,4.4,22.2,0,
2020-05-02,US_NC_37047,USR0000NWHI,10.032,7.8,26.1,,
2020-05-02,US_NC_37049,USR0000NNWB,4.034,7.8,24.4,,
2020-05-02,US_NC_37051,USC00313017,2.737,8.9,20.6,0,
2020-05-02,US_NC_37053,USW00013786,23.789,10,21.7,0,0
2020-05-02,US_NC_37059,USC00315743,10.48,5.6,18.9,0,
2020-05-02,US_NC_37061,USC00315930,22.62,,19.4,5,
2020-05-02,US_NC_37063,USW00013722,18.253,6.1,23.9,0,0
2020-05-02,US_NC_37065,USC00318500,6.207,8.3,19.4,0,
2020-05-02,US_NC_37067,USW00093807,3.419,7.8,23.3,0,
