key,station,latitude,longitude,distance,measurement
US_FL_12003,USC00083470,30.2717,-82.1856,9.724,TMAX|TMIN|TOBS|PRCP
US_FL_12005,USC00086842,30.2492,-85.6606,3.113,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_FL_12007,USW00012816,29.6919,-82.2756,30.463,TMAX|TMIN|PRCP|SNOW|SNWD
US_FL_12009,USC00085612,28.1136,-80.6539,21.219,TMAX|TMIN|TOBS|PRCP
US_FL_12011,USC00083163,26.1019,-80.2011,5.441,TMAX|TMIN|PRCP
US_FL_12013,USR0000FBLO,30.5872,-84.9886,28.266,TMAX|TMIN|TAVG
US_FL_12015,USW00012812,26.9172,-81.9914,4.530,TMAX|TMIN
US_FL_12017,USC00084289,28.8028,-82.3128,20.862,TMAX|TMIN|PRCP
US_FL_12019,USW00093837,30.2333,-81.6667,33.760,TMAX|TMIN|PRCP|WT01|WT03|WT08
US_FL_12021,USR0000FMIL,26.2483,-81.2967,21.372,TMAX|TMIN|TAVG
US_FL_12023,USC00084731,30.1853,-82.5942,6.046,TMAX|TMIN|PRCP
US_FL_12027,USC00080228,27.2178,-81.8742,7.063,TMAX|TMIN|PRCP
US_FL_12029,USC00082008,29.6333,-83.1053,9.501,TMAX|TMIN|PRCP|SNOW|SNWD
US_FL_12031,USW00093837,30.2333,-81.6667,10.874,TMAX|TMIN|PRCP|WT01|WT03|WT08
US_FL_12033,USW00013899,30.4781,-87.1869,20.078,TMAX|TMIN|PRCP|SNOW|SNWD|WT01|WT03|WT08
US_FL_12035,USC00086767,29.6319,-81.2061,20.170,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_FL_12037,USW00012832,29.7333,-85.0333,21.890,TMAX|TMIN|PRCP|SNWD|AWND|PGTM|WDF2|WDF5|WSF2|WSF5
US_FL_12039,USC00087429,30.5497,-84.5836,4.213,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_FL_12041,USC00082008,29.6333,-83.1053,31.402,TMAX|TMIN|PRCP|SNOW|SNWD
US_FL_12043,USC00085895,26.84,-81.0872,15.927,TMAX|TMIN|TOBS|PRCP
US_FL_12045,USC00089566,30.1192,-85.2042,24.624,TMAX|TMIN|TOBS|PRCP
US_FL_12047,USC00084394,30.5228,-82.9447,3.683,TMAX|TMIN|TOBS|PRCP
US_FL_12049,USC00089401,27.5478,-81.7994,6.513,TMAX|TMIN|TOBS|PRCP
US_FL_12051,USC00086657,26.7897,-81.3045,29.825,TMAX|TMIN|TOBS
US_FL_12053,USW00012818,28.4736,-82.4544,8.633,TMAX|TMIN
US_FL_12055,USC00080236,27.1819,-81.3508,17.617,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_FL_12057,USW00012842,27.9619,-82.5403,19.571,TMAX|TMIN|PRCP|SNOW|SNWD
US_FL_12059,USC00013251,31.0383,-85.8708,19.597,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_FL_12061,USC00089219,27.6528,-80.4031,18.198,TMAX|TMIN|TOBS|PRCP
US_FL_12063,USW00003818,30.8356,-85.1839,4.679,TMAX|TMIN|PRCP|SNOW|SNWD|WT01|WT03|WT08
US_FL_12065,USC00085880,30.4406,-83.9858,8.541,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT01
US_FL_12067,USC00085539,30.1064,-83.1819,12.948,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_FL_12069,USW00012819,28.8208,-81.8097,10.410,TMAX|TMIN
US_FL_12071,USW00012835,26.585,-81.8614,5.855,TMAX|TMIN|PRCP
US_FL_12073,USW00093805,30.3975,-84.3289,8.385,TMAX|TMIN|PRCP|SNOW|SNWD
US_FL_12075,USC00089120,29.4081,-82.8189,14.521,TMAX|TMIN|TOBS|PRCP
US_FL_12077,USR0000FWIL,30.1694,-84.9344,7.978,TMAX|TMIN|TAVG
US_FL_12079,USC00087025,30.0986,-83.5742,40.347,TMAX|TMIN|PRCP
US_FL_12081,USC00080945,27.4467,-82.5014,14.438,TMAX|TMIN|TOBS|PRCP
US_FL_12083,USC00086414,29.1639,-82.0778,5.411,TMAX|TMIN
US_FL_12085,USC00087304,27.0997,-80.2628,13.762,TMAX|TMIN|TOBS|PRCP
US_FL_12086,USW00092811,25.8064,-80.1336,6.998,TMAX|TMIN|TOBS|PRCP
US_FL_12087,USC00083020,25.1422,-80.9144,23.853,TMAX|TMIN|TOBS|PRCP
US_FL_12089,USW00013889,30.4844,-81.7019,15.418,TMAX|TMIN|PRCP|SNOW|SNWD
US_FL_12091,USW00013884,30.7797,-86.5225,13.803,TMAX|TMIN|PRCP|WT01|WT03|WT08
US_FL_12093,USC00084621,27.6039,-81.0531,28.723,TMAX|TMIN|TOBS|PRCP|DAPR|MDPR
US_FL_12095,USW00012841,28.5453,-81.3331,4.129,TMAX|TMIN|PRCP
US_FL_12097,USC00084500,27.8703,-81.0436,23.547,TMAX|TMIN|TOBS|PRCP
US_FL_12099,USW00012844,26.6847,-80.0994,5.658,TMAX|TMIN|PRCP|SNOW
US_FL_12101,USC00087851,28.3378,-82.26,18.119,TMAX|TMIN|PRCP
US_FL_12103,USW00012873,27.9106,-82.6875,5.293,TMAX|TMIN|PRCP|SNWD|AWND|PGTM|WDF2|WDF5|WSF2|WSF5
US_FL_12105,USC00085973,27.9378,-81.5992,10.207,TMAX|TMIN|TOBS|PRCP
US_FL_12107,USC00081978,29.425,-81.5161,29.884,TMAX|TMIN|TOBS|PRCP
US_FL_12109,USC00083874,29.7653,-81.4697,17.094,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_FL_12111,USC00083207,27.4419,-80.3508,11.179,TMAX|TMIN|TOBS|PRCP
US_FL_12113,USW00053847,30.7044,-87.0231,0.572,TMAX|TMIN
US_FL_12115,USC00086065,27.2417,-82.3161,7.841,TMAX|TMIN|TOBS
US_FL_12117,USW00012854,28.7797,-81.2436,7.865,TMAX|TMIN|PRCP|SNOW|SNWD|WT01|WT03|WT08
US_FL_12119,USC00081163,28.6664,-82.0894,4.935,TMAX|TMIN|TOBS|PRCP
US_FL_12121,USC00085099,30.2889,-82.965,11.259,TMAX|TMIN|PRCP
US_FL_12123,USC00087025,30.0986,-83.5742,9.791,TMAX|TMIN|PRCP
US_FL_12125,USR0000FOLU,30.2,-82.4,18.029,TMAX|TMIN|TAVG
US_FL_12127,USW00012834,29.1828,-81.0483,15.388,TMAX|TMIN|PRCP
US_FL_12129,USR0000FSTM,30.1333,-84.1333,23.802,TMAX|TMIN|TAVG
US_FL_12131,USC00086240,30.5317,-86.4928,32.117,TMAX|TMIN|TOBS
US_FL_12133,USC00081544,30.7806,-85.5503,22.162,TMAX|TMIN|TOBS|PRCP
US_GA,USR0000GBRE,33.0097,-83.7397,22.385,TMAX|TMIN|TAVG
US_GA_13001,USR0000GBAX,31.7136,-82.3878,10.099,TMAX|TMIN|TAVG
US_GA_13003,USW00013870,31.5358,-82.5067,44.009,TMAX|TMIN|PRCP|SNOW|SNWD|WT01|WT03
US_GA_13005,USW00013870,31.5358,-82.5067,6.010,TMAX|TMIN|PRCP|SNOW|SNWD|WT01|WT03
US_GA_13007,USW00063828,31.3128,-84.4706,2.737,TMAX|TMIN|PRCP
US_GA_13009,USR0000GMCI,32.7797,-83.25,32.290,TMAX|TMIN|TAVG
US_GA_13011,USC00092180,34.2625,-83.4894,9.781,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_GA_13013,USW00053838,34.2719,-83.8303,33.254,TMAX|TMIN
US_GA_13015,USW00053873,34.1231,-84.8486,13.026,TMAX|TMIN|PRCP|AWND|PGTM|WDF2|WDF5|WSF2|WSF5
US_GA_13017,USC00097171,31.6953,-82.9239,28.922,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_GA_13019,USR0000GCOO,31.1097,-83.4269,25.863,TMAX|TMIN|TAVG
US_GA_13021,USW00003813,32.6847,-83.6528,13.563,TMAX|TMIN|PRCP|SNOW|SNWD|WT01|WT03|WT08
US_GA_13023,USC00094170,32.2842,-83.4681,21.648,TMAX|TMIN|PRCP
US_GA_13025,USR0000GWAY,31.11,-82.26,28.470,TMAX|TMIN|TAVG
US_GA_13027,USC00085880,30.4406,-83.9858,41.238,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT01
US_GA_13029,USC00093538,31.8694,-81.6236,24.101,TMAX|TMIN|TOBS|PRCP
US_GA_13031,USC00091266,32.375,-81.673,6.510,TMAX|TMIN|PRCP
US_GA_13033,USC00099194,33.0714,-82.0072,1.434,TMAX|TMIN
US_GA_13035,USR0000GOCO,33.2083,-83.7136,24.656,TMAX|TMIN|TAVG
US_GA_13037,USW00063828,31.3128,-84.4706,28.013,TMAX|TMIN|PRCP
US_GA_13039,USC00099502,30.9592,-81.7072,7.753,TMAX|TMIN|TOBS|PRCP
US_GA_13043,USR0000GMET,32.3911,-82.0372,3.235,TMAX|TMIN|TAVG
US_GA_13045,USC00091640,33.5972,-85.0806,1.913,TMAX|TMIN|PRCP|SNOW|SNWD
US_GA_13047,USW00013882,35.0311,-85.2014,15.619,TMAX|TMIN|PRCP|SNOW|SNWD
US_GA_13049,USC00093325,30.8264,-82.3606,21.698,TMAX|TMIN|TOBS|PRCP
US_GA_13051,USR0000SSAV,32.1,-81.0833,14.473,TMAX|TMIN|TAVG
US_GA_13053,USW00013829,32.35,-85.0,19.732,TMAX|TMIN|PRCP
US_GA_13055,USC00098436,34.4547,-85.39,4.623,TMAX|TMIN|TOBS
US_GA_13057,USC00090181,34.165,-84.73,25.331,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_GA_13059,USW00013873,33.9481,-83.3275,5.208,TMAX|TMIN|PRCP
US_GA_13061,USC00013761,31.3625,-85.3397,43.823,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_GA_13063,USC00094700,33.5311,-84.3544,1.117,TMAX|TMIN|TOBS
US_GA_13065,USR0000GJON,30.8289,-82.36,34.003,TMAX|TMIN|TAVG
US_GA_13067,USC00092485,33.9983,-84.7511,17.063,TMAX|TMIN|TOBS
US_GA_13069,USC00097171,31.6953,-82.9239,17.612,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_GA_13071,USC00096087,31.1769,-83.7492,2.457,TMAX|TMIN|PRCP|SNOW
US_GA_13073,USC00090311,33.5572,-82.3369,7.173,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_GA_13075,USR0000GCOO,31.1097,-83.4269,6.365,TMAX|TMIN|TAVG
US_GA_13077,USR0000GNEW,33.3653,-84.8594,9.390,TMAX|TMIN|TAVG
US_GA_13079,USW00003813,32.6847,-83.6528,30.756,TMAX|TMIN|PRCP|SNOW|SNWD|WT01|WT03|WT08
US_GA_13081,USC00092266,31.985,-83.7747,6.133,TMAX|TMIN|PRCP
US_GA_13083,USC00094941,34.8531,-85.3142,16.963,TMAX|TMIN|PRCP
US_GA_13085,USR0000GDAW,34.3761,-84.0597,12.368,TMAX|TMIN|TAVG
US_GA_13087,USC00092738,31.0286,-84.8911,33.967,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_GA_13089,USW00053863,33.875,-84.3022,13.450,TMAX|TMIN|PRCP|AWND|PGTM|WDF2|WDF5|WSF2|WSF5
US_GA_13091,USC00092966,32.2003,-83.2058,4.766,TMAX|TMIN
US_GA_13093,USR0000GBYR,32.2033,-83.9319,13.318,TMAX|TMIN|TAVG
US_GA_13095,USW00013869,31.5356,-84.1944,2.475,TMAX|TMIN|PRCP|SNOW|SNWD|PGTM|WT01|WT03|WT08
US_GA_13097,USR0000GDAL,33.8333,-84.74,15.084,TMAX|TMIN|TAVG
US_GA_13099,USC00092738,31.0286,-84.8911,33.572,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_GA_13101,USC00084394,30.5228,-82.9447,22.347,TMAX|TMIN|TOBS|PRCP
US_GA_13103,USW00003822,32.13,-81.21,29.362,TMAX|TMIN|PRCP|SNOW|SNWD|WT01|WT03|WT08
US_GA_13105,USC00093060,34.1408,-82.855,3.693,TMAX|TMIN|PRCP
US_GA_13107,USC00094862,32.7128,-82.5414,26.413,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_GA_13109,USC00093754,31.9881,-81.9522,19.998,TMAX|TMIN|TOBS|PRCP
US_GA_13111,USR0000GTOC,34.765,-84.0744,24.793,TMAX|TMIN|TAVG
US_GA_13113,USW00053819,33.3633,-84.5658,8.748,TMAX|TMIN|PRCP|SNOW|SNWD|WT01|WT03
US_GA_13115,USC00097600,34.2414,-85.1583,6.038,TMAX|TMIN|PRCP|SNOW
US_GA_13117,USC00092408,34.2286,-84.1281,0.972,TMAX|TMIN|TOBS
US_GA_13119,USC00098740,34.5786,-83.3319,25.013,TMAX|TMIN
US_GA_13121,USW00003888,33.7792,-84.5214,4.901,TMAX|TMIN|PRCP|AWND|PGTM|WDF2|WDF5|WSF2|WSF5
US_GA_13123,USR0000GCHS,34.77,-84.5833,14.360,TMAX|TMIN|TAVG
US_GA_13125,USC00098677,33.4506,-82.4822,27.260,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_GA_13127,USC00091340,31.1681,-81.5022,5.888,TMAX|TMIN|PRCP
US_GA_13129,USC00091863,34.7583,-84.7642,30.318,TMAX|TMIN|TOBS
US_GA_13131,USC00091463,30.8697,-84.2175,1.654,TMAX|TMIN|TOBS
US_GA_13133,USW00063850,33.7836,-83.3897,30.436,TMAX|TMIN|PRCP
US_GA_13135,USW00053863,33.875,-84.3022,26.844,TMAX|TMIN|PRCP|AWND|PGTM|WDF2|WDF5|WSF2|WSF5
US_GA_13137,USR0000GCHA,34.6403,-83.5219,1.364,TMAX|TMIN|TAVG
US_GA_13139,USC00093621,34.3006,-83.86,4.261,TMAX|TMIN
US_GA_13141,USC00097777,32.9744,-82.8045,37.586,TMAX|TMIN|PRCP
US_GA_13143,USC00091640,33.5972,-85.0806,24.562,TMAX|TMIN|PRCP|SNOW|SNWD
US_GA_13145,USC00096148,32.6089,-85.0756,21.284,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_GA_13147,USC00094133,34.3517,-82.93,2.761,TMAX|TMIN|TOBS|PRCP
US_GA_13149,USC00017025,33.1581,-85.2911,21.766,TMAX|TMIN|TOBS
US_GA_13151,USC00094700,33.5311,-84.3544,19.690,TMAX|TMIN|TOBS
US_GA_13153,USC00099124,32.6094,-83.6164,17.361,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_GA_13155,USC00098703,31.4461,-83.4767,26.021,TMAX|TMIN|PRCP
US_GA_13157,USC00092180,34.2625,-83.4894,16.105,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_GA_13159,USC00095988,33.3328,-83.6975,1.585,TMAX|TMIN
US_GA_13161,USR0000GBAX,31.7136,-82.3878,25.715,TMAX|TMIN|TAVG
US_GA_13163,USC00095314,33.0125,-82.3914,4.950,TMAX|TMIN|PRCP|SNOW
US_GA_13165,USC00097528,32.6328,-81.7756,24.567,TMAX|TMIN|TOBS|PRCP
US_GA_13167,USC00094862,32.7128,-82.5414,11.191,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_GA_13169,USR0000GBRE,33.0097,-83.7397,15.987,TMAX|TMIN|TAVG
US_GA_13171,USC00098657,32.9642,-84.2303,14.471,TMAX|TMIN|TOBS
US_GA_13173,USW00093845,30.7825,-83.2767,35.327,TMAX|TMIN|PRCP|SNOW|SNWD|WT01|WT03|WT08
US_GA_13175,USC00092844,32.5575,-82.9,11.204,TMAX|TMIN|TOBS
US_GA_13177,USC00092361,31.8453,-83.9408,20.180,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_GA_13179,USR0000GMID,31.7842,-81.4386,2.679,TMAX|TMIN|TAVG
US_GA_13181,USC00095204,33.7764,-82.4714,2.490,TMAX|TMIN
US_GA_13183,USC00093538,31.8694,-81.6236,17.053,TMAX|TMIN|TOBS|PRCP
US_GA_13185,USW00093845,30.7825,-83.2767,5.322,TMAX|TMIN|PRCP|SNOW|SNWD|WT01|WT03|WT08
US_GA_13187,USR0000GCAM,34.63,-84.0975,11.145,TMAX|TMIN|TAVG
US_GA_13189,USC00098677,33.4506,-82.4822,3.276,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_GA_13191,USC00097808,31.3981,-81.2808,12.435,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT01|WT03
US_GA_13193,USR0000GBYR,32.2033,-83.9319,19.225,TMAX|TMIN|TAVG
US_GA_13195,USC00092517,34.1175,-83.3045,8.811,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT01|WT03
US_GA_13197,USC00097087,32.0467,-84.3711,36.902,TMAX|TMIN|PRCP|SNOW|SNWD
US_GA_13199,USW00053819,33.3633,-84.5658,37.772,TMAX|TMIN|PRCP|SNOW|SNWD|WT01|WT03
US_GA_13201,USC00092738,31.0286,-84.8911,21.191,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_GA_13205,USC00091500,31.1903,-84.2036,3.547,TMAX|TMIN
US_GA_13207,USR0000GBRE,33.0097,-83.7397,15.884,TMAX|TMIN|TAVG
US_GA_13209,USR0000GMCR,32.0097,-82.9,39.161,TMAX|TMIN|TAVG
US_GA_13211,USW00063850,33.7836,-83.3897,23.449,TMAX|TMIN|PRCP
US_GA_13213,USC00091863,34.7583,-84.7642,2.740,TMAX|TMIN|TOBS
US_GA_13215,USC00092159,32.5181,-84.9378,6.422,TMAX|TMIN|TOBS
US_GA_13217,USC00095988,33.3328,-83.6975,33.198,TMAX|TMIN
US_GA_13219,USW00063850,33.7836,-83.3897,7.807,TMAX|TMIN|PRCP
US_GA_13221,USC00099486,33.9664,-83.2911,21.725,TMAX|TMIN|TOBS
US_GA_13223,USC00092485,33.9983,-84.7511,14.006,TMAX|TMIN|TOBS
US_GA_13225,USC00099124,32.6094,-83.6164,20.759,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_GA_13227,USC00094648,34.4758,-84.4461,2.171,TMAX|TMIN|TOBS
US_GA_13229,USR0000GWAY,31.11,-82.26,28.066,TMAX|TMIN|TAVG
US_GA_13231,USC00098657,32.9642,-84.2303,20.435,TMAX|TMIN|TOBS
US_GA_13233,USC00091732,34.0589,-85.2339,8.222,TMAX|TMIN|PRCP|SNOW|SNWD
US_GA_13235,USC00094170,32.2842,-83.4681,4.919,TMAX|TMIN|PRCP
US_GA_13237,USC00095988,33.3328,-83.6975,30.470,TMAX|TMIN
US_GA_13239,USC00012730,32.0111,-85.09,18.425,TMAX|TMIN|TOBS|PRCP|SNWD
US_GA_13241,USC00091982,34.8878,-83.3967,1.601,TMAX|TMIN|PRCP
US_GA_13243,USC00012730,32.0111,-85.09,41.850,TMAX|TMIN|TOBS|PRCP|SNWD
US_GA_13245,USW00003820,33.3644,-81.9633,9.924,TMAX|TMIN
US_GA_13247,USC00094700,33.5311,-84.3544,32.838,TMAX|TMIN|TOBS
US_GA_13249,USC00097087,32.0467,-84.3711,25.373,TMAX|TMIN|PRCP|SNOW|SNWD
US_GA_13251,USC00097528,32.6328,-81.7756,20.254,TMAX|TMIN|TOBS|PRCP
US_GA_13253,USC00092738,31.0286,-84.8911,11.150,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_GA_13255,USW00053819,33.3633,-84.5658,28.944,TMAX|TMIN|PRCP|SNOW|SNWD|WT01|WT03
US_GA_13257,USC00098740,34.5786,-83.3319,4.359,TMAX|TMIN
US_GA_13259,USC00012730,32.0111,-85.09,24.784,TMAX|TMIN|TOBS|PRCP|SNWD
US_GA_13261,USR0000GPLA,32.0097,-84.33,12.714,TMAX|TMIN|TAVG
US_GA_13263,USC00098535,32.6864,-84.5208,2.762,TMAX|TMIN|PRCP
US_GA_13265,USC00099157,33.7264,-82.7058,23.723,TMAX|TMIN
US_GA_13267,USC00093754,31.9881,-81.9522,11.691,TMAX|TMIN|TOBS|PRCP
US_GA_13269,USC00098535,32.6864,-84.5208,29.560,TMAX|TMIN|PRCP
US_GA_13271,USR0000GMCR,32.0097,-82.9,9.635,TMAX|TMIN|TAVG
US_GA_13273,USR0000GPLA,32.0097,-84.33,27.580,TMAX|TMIN|TAVG
US_GA_13275,USC00091463,30.8697,-84.2175,28.425,TMAX|TMIN|TOBS
US_GA_13277,USC00098703,31.4461,-83.4767,5.288,TMAX|TMIN|PRCP
US_GA_13279,USC00093754,31.9881,-81.9522,39.392,TMAX|TMIN|TOBS|PRCP
US_GA_13281,USR0000GBRA,34.8028,-83.71,13.320,TMAX|TMIN|TAVG
US_GA_13283,USC00094862,32.7128,-82.5414,34.895,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_GA_13285,USC00017025,33.1581,-85.2911,28.195,TMAX|TMIN|TOBS
US_GA_13287,USC00092266,31.985,-83.7747,32.492,TMAX|TMIN|PRCP
US_GA_13289,USC00099124,32.6094,-83.6164,18.715,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_GA_13291,USC00090969,34.8544,-83.9444,4.969,TMAX|TMIN|PRCP|SNOW|SNWD
US_GA_13293,USC00098657,32.9642,-84.2303,11.404,TMAX|TMIN|TOBS
US_GA_13295,USR0000GARM,34.6953,-85.1736,12.184,TMAX|TMIN|TAVG
US_GA_13297,USW00063850,33.7836,-83.3897,32.387,TMAX|TMIN|PRCP
US_GA_13299,USR0000GWAY,31.11,-82.26,16.639,TMAX|TMIN|TAVG
US_GA_13301,USC00098677,33.4506,-82.4822,18.908,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_GA_13303,USC00097777,32.9744,-82.8045,1.438,TMAX|TMIN|PRCP
US_GA_13305,USR0000GSTE,31.2569,-81.6106,43.252,TMAX|TMIN|TAVG
US_GA_13307,USC00097087,32.0467,-84.3711,16.870,TMAX|TMIN|PRCP|SNOW|SNWD
US_GA_13309,USR0000GMCR,32.0097,-82.9,20.938,TMAX|TMIN|TAVG
US_GA_13311,USC00097827,34.6647,-83.7342,2.526,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT01|WT03|WT11
US_GA_13313,USC00091863,34.7583,-84.7642,19.365,TMAX|TMIN|TOBS
US_GA_13315,USC00092266,31.985,-83.7747,31.623,TMAX|TMIN|PRCP
US_GA_13317,USR0000GWAS,33.7806,-82.8161,7.112,TMAX|TMIN|TAVG
US_GA_13319,USR0000GMCI,32.7797,-83.25,7.813,TMAX|TMIN|TAVG
US_GA_13321,USC00090140,31.5339,-84.1489,28.391,TMAX|TMIN
US_GU,GQW00041415,13.4836,144.7961,1.872,TMAX|TMIN|PRCP|SNOW|SNWD
US_HI,USC00516128,21.3331,-157.8025,2.496,TMAX|TMIN|TOBS|PRCP
US_HI_15001,USW00021514,19.5353,-155.5761,9.600,TMAX|TMIN|PRCP
US_HI_15003,USC00519281,21.4517,-157.8489,12.304,TMAX|TMIN|TOBS
US_HI_15005,USR0000HMAK,21.2033,-156.9661,0.716,TMAX|TMIN|TAVG
US_HI_15007,USR0000HMAH,22.1306,-159.7153,9.790,TMAX|TMIN|TAVG
US_HI_15009,USC00518407,20.9286,-156.6736,5.600,TMAX|TMIN|PRCP|DAPR|MDPR
US_IA,USC00135198,42.0647,-92.9244,9.529,TMAX|TMIN|PRCP|SNOW|SNWD
US_IA_19001,USC00133438,41.2942,-94.4456,4.571,TMAX|TMIN|PRCP|SNOW
US_IA_19003,USC00131833,40.9883,-94.7589,6.767,TMAX|TMIN|PRCP|SNOW
US_IA_19005,USC00474937,43.2117,-91.0986,23.832,TMAX|TMIN
US_IA_19007,USC00131354,40.7325,-92.89,2.016,TMAX|TMIN|PRCP|SNOW|WT04
US_IA_19009,USC00130385,41.7069,-94.9222,2.732,TMAX|TMIN|PRCP|SNOW
US_IA_19011,USC00138568,42.1703,-92.0078,11.214,TMAX|TMIN|TOBS
US_IA_19013,USW00094910,42.5544,-92.4011,12.336,TMAX|TMIN|PRCP|SNOW|SNWD|WT01|WT03|WT08
US_IA_19015,USC00130807,42.0417,-93.8906,3.488,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_IA_19017,USC00138339,42.8125,-92.2575,6.459,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_IA_19019,USC00137892,42.6333,-91.8633,18.056,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD|WT01|WT03
US_IA_19021,USC00137979,42.6469,-95.1933,10.411,TMAX|TMIN|PRCP|SNOW|SNWD|DAPR|MDPR
US_IA_19023,USC00130157,42.7536,-92.8022,2.594,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_IA_19025,USC00137161,42.3969,-94.6292,1.905,TMAX|TMIN|PRCP|SNOW|SNWD|WT05
US_IA_19027,USC00131233,42.065,-94.85,3.175,TMAX|TMIN|PRCP|SNOW|WT01
US_IA_19029,USC00130364,41.4175,-95.0042,11.625,TMAX|TMIN|PRCP|SNOW|SNWD|WT04
US_IA_19031,USC00134963,41.8606,-90.9222,19.969,TMAX|TMIN|TOBS
US_IA_19033,USW00014940,43.1544,-93.3269,9.654,TMAX|TMIN|PRCP|SNOW|SNWD|WT01|WT03|WT06|WT08|WT09
US_IA_19035,USC00131442,42.7572,-95.5378,7.484,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_IA_19037,USC00135952,43.0453,-92.3122,1.723,TMAX|TMIN|PRCP|SNOW|SNWD|WT03
US_IA_19039,USC00136316,41.0194,-93.7503,3.051,TMAX|TMIN|PRCP|SNOW
US_IA_19041,USC00137844,43.1653,-95.1467,9.397,TMAX|TMIN|PRCP|SNOW|SNWD
US_IA_19043,USC00132603,42.7753,-91.4536,11.776,TMAX|TMIN|PRCP|SNOW
US_IA_19045,USC00135131,42.0772,-90.6647,23.440,TMAX|TMIN|PRCP|SNOW|SNWD
US_IA_19047,USC00132171,42.0364,-95.3289,4.107,TMAX|TMIN|PRCP|SNOW
US_IA_19049,USC00136566,41.8394,-94.1106,18.515,TMAX|TMIN|PRCP|SNOW|SNWD
US_IA_19051,USC00130753,40.7392,-92.4142,0.587,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_IA_19053,USW00094991,40.6331,-93.9019,15.790,TMAX|TMIN|PRCP|SNWD|AWND|PGTM|WDF2|WDF5|WSF2|WSF5
US_IA_19055,USC00135086,42.4733,-91.4517,6.694,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_IA_19057,USC00113455,40.8822,-91.0233,14.420,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_IA_19059,USC00135493,43.3828,-95.1842,2.893,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_IA_19061,USW00094908,42.3978,-90.7036,16.484,TMAX|TMIN|PRCP|SNOW|SNWD|WT01|WT03|WT04|WT06|WT08
US_IA_19063,USC00132724,43.4036,-94.7472,6.352,TMAX|TMIN|PRCP|SNOW
US_IA_19065,USC00132864,42.8825,-91.8303,2.494,TMAX|TMIN|PRCP|SNOW|WT01|WT04
US_IA_19067,USC00131402,43.0603,-92.6717,9.126,TMAX|TMIN|PRCP|SNOW|WT03
US_IA_19069,USC00133584,42.7561,-93.2019,6.050,TMAX|TMIN|PRCP|SNOW|SNWD
US_IA_19071,USC00137613,40.7672,-95.38,19.435,TMAX|TMIN|TOBS|PRCP|SNOW|SNWD
US_IA_19073,USC00134228,42.0103,-94.3953,2.778,TMAX|TMIN|PRCP|SNOW|SNWD
US_IA_19075,USC00133487,42.3647,-92.7594,4.715,TMAX|TMIN|PRCP|SNOW
US_IA_19077,USC00133509,41.6686,-94.4972,1.655,TMAX|TMIN|PRCP|SNOW|SNWD
US_IA_19079,USC00138806,42.4686,-93.7975,11.980,TMAX|TMIN|PRCP|SNOW|SNWD|WT01
