key,latitude,longitude,area,elevation,population,gdp,gdp_per_capita,human_development_index,life_expectancy
TH_48,17.408056,104.782222,5512.668,,583726,,,,
TH_47,17.154167,104.136111,9605.764,,941811,,,,
TH_49,16.546111,104.726111,4339.83,,357339,,,,
TH_50,18.837219,98.970561,20107.057,,1678284,,,0.792,
TH_51,18.579167,99.006389,4505.882,,412741,,,,
TH_53,17.629722,100.096667,7838.592,,438578,,,,
TH_52,18.695683,99.725647,12533.961,,743143,,,,
TH_54,18.145,100.140556,6538.598,,427398,,,,
TH_55,18.767797,100.782428,11472.072,,452814,,,,
TH_56,19.191667,99.879444,6335.06,,417380,,,,
TH_60,15.690556,100.113889,9597.677,,992749,,,,
TH_57,19.9,99.816667,11678.369,,1172928,,,,
TH_58,19.288056,97.964444,12681.259,,248178,,,,
TH_61,15.373333,100.038611,6730.246,,297493,,,,
TH_62,16.558056,99.511111,8607.49,,797391,,,,
TH_63,16.883889,99.125,16406.65,,526381,,,,
TH_65,16.826389,100.260278,10815.854,,912827,,,,
TH_64,17.005833,99.826389,6596.092,,629707,,,,
TH_66,16.443889,100.347778,4531.013,,548242,,,,
TH_70,13.528889,99.814444,5196.462,,796748,,,,
TH_67,16.434767,101.155931,12668.416,,940076,,,,
TH_71,14.004167,99.549167,19483.148,,801519,,,,
TH_74,13.547222,100.273611,872.347,,887191,,,,
TH_72,14.474444,100.118333,5358.008,,845561,,,,
TH_73,13.916389,100.116389,2168.327,,943892,,,,
TH_75,13.412778,100.001667,416.707,,185564,,,,
TH_76,13.110556,99.946389,6225.138,,472589,,,,
TH_77,11.8,99.783333,6367.62,,467466,,,,
TH_80,8.418611,99.963611,9942.502,,1450466,,,,
TH_81,8.057778,98.916944,4708.512,,362203,,,,
TH_82,8.439722,98.518056,4170.895,,258534,,,,
TH_83,7.89,98.398333,543.034,529,525709,,,,
TH_84,9.133333,99.331667,12891.469,,1031812,,,,
TH_85,9.966944,98.635556,3298.045,,249017,,,,
TH_86,10.492778,99.179167,6009.008,,467801,,,,
TH_91,6.623889,100.066944,2478.977,,274863,,,,
TH_90,7.205278,100.596944,7393.889,,1481021,,,,
TH_93,7.615556,100.072778,3424.473,,480976,,,,
TH_92,7.558056,99.611667,4917.519,,598877,,,,
TH_94,6.867778,101.25,1940.356,,609015,,,,
TH_96,6.428889,101.823889,4475.43,,670002,,,,
TH_S,12.949565,100.893004,22.2,,115840,,,,
TJ_DU,38.573056,68.786389,124600000,706,778500,,,,
TJ_GB,38,73,64100,7496,216900,,,,
TJ_KT,37.833333,69,24600,,3048200,,,,
TH_95,6.54,101.281111,4521.078,,433167,,,,
TJ_RA,39,70,28600,,1971600,,,,
TJ_SU,39.5,69,25400,,2508500,,,,
TJ,38.583333,71.366667,143100,,8610000,2629395066.27017,497,0.616,65.053
TK,-9.166667,-171.833333,10,,1499,,,,
TL_AN,-9.083333,125.483333,802.59,,63136,,,,
TL_AL,-8.716667,125.566667,735.94,,48837,,,,
TL_BA,-8.583333,126.5,1504.17,,123203,,,,
TL_BO,-8.916667,125.25,1378.1,,97762,,,,
TL_CO,-9.316667,125.25,1198.59,,65301,,,,
TL,-8.966667,125.75,14918.72,,499681,439543789.908305,504,0.469,58.38
TL_DI,-8.566667,125.583333,364.12,,277279,,,,
TL_ER,-8.833333,125.383333,756.47,,125702,,,,
TL_LA,-8.516667,127.033333,1702,,65240,,,,
TL_LI,-8.683333,125.2,559.92,,71927,,,,
TL_MF,-9,125.783333,1332.5,,53691,,,,
TL_MT,-8.7,125.916667,1783.34,,46619,,,,
TL_OE,-9.21667,124.367,813.62,,68913,,,,
TL_VI,-8.783333,126.366667,1872.68,,73033,,,,
TM_B,40,55,139270,,,,,,
TM_A,38.5,59,97160,,939700,,,,
TM_D,41,58.5,73430,,,,,,
TM_L,39,63,93730,,,,,,
TM_M,37,62,87150,,1480400,,,,
TM,39,60,491210,,5125693,2331358819.75954,684,0.666,63.412
TM_S,37.95,58.383333,765,219,909000,,,,
TN_11,36.8,10.17,346,,1056247,,,,
TN_13,36.747222,10.333333,761,,632842,,,,
TN_12,36.8625,10.195556,482,,576088,,,,
TN_14,36.807778,10.101111,1137,,379518,,,,
TN_21,36.75,10.75,2788,,787920,,,,
TN_22,36.4,10.15,2768,,176945,,,,
TN_23,37.266667,9.866667,3750,,568219,,,,
TN,34,10,163610,,11304500,991047619.047619,218,0.486,72.883
TN_31,36.733333,9.183333,3558,,303032,,,,
TN_32,36.5,8.783333,3102,,401477,,,,
TN_33,36.182222,8.714722,4965,,243156,,,,
TN_34,36.166667,9.366667,4642,,223087,,,,
TN_41,35.666667,10.1,6712,,570559,,,,
TN_43,35.033333,9.5,7405,,429912,,,,
TN_42,35.166667,8.833333,8260,,439243,,,,
TN_52,35.783333,10.833333,1019,,548828,,,,
TN_51,35.833333,10.633333,2669,,674971,,,,
TN_53,35.5,11.066667,2966,,410812,,,,
TN_71,34.416667,8.783333,7807,,337331,,,,
TN_61,34.733333,10.766667,7545,,955421,,,,
TN_72,33.916667,8.133333,4719,,107912,,,,
TN_73,33.701944,8.973611,22454,,156961,,,,
TN_81,33.883333,10.116667,7175,,374300,,,,
TN_82,33.354722,10.505278,9167,,479520,,,,
TN_83,32.925556,10.444167,38889,,149453,,,,
TO_01,-21.370278,-174.937778,86.7,,4950,,,,
TO_02,-19.75,-174.366667,109.3,1046,,,,,
TO_03,-15.9594,-173.783,71.69,560,,,,,
TO_04,-21.211389,-175.153056,260.48,,71260,,,,
TO_05,-18.65,-173.983333,138,131,,,,,
TO,-20.587778,-174.810278,748.506563,,61600,32506741.72012,367,0.607,70.674
TR_02,37.800556,38.305278,7614,,602774,,,,
TR_03,38.651667,30.67,14230,,709015,,,,
TR_01,37.368333,35.706111,14030,,2183167,,,,
TR_04,39.666667,43.166667,11376,,547210,,,,
TR_05,40.699722,35.686389,5520,,337508,,,,
TR_07,37.181667,30.933333,20723,,2426356,,,,
TR_08,41.133333,41.85,7393,,164759,,,,
TR_06,39.6,32.5,25615,,5503985,,,,
TR,39,36,783562.05296,,27553280,13995067817.509199,509,0.492,69.417
TR_09,37.728333,27.937222,,,1097746,,,,
TR_11,40.106667,30.125833,,,223448,,,,
TR_10,39.740833,27.819167,14442,,1226575,,,,
TR_13,38.525833,42.387778,10582,,349396,,,,
TR_12,39.041111,40.675833,8253,,281205,,,,
TR_14,40.679167,31.558333,7410,,311810,,,,
TR_15,37.423889,30.084444,,,269926,,,,
TR_17,40.040833,26.560278,,,540662,,,,
TR_16,40.15,29.020833,,,2994521,,,,
TR_18,40.735556,33.366111,,,216362,,,,
TR_19,40.552051,34.954006,12820,,536483,,,,
TR_20,37.84016,29.06982,,,1027782,,,,
TR_21,38.142222,40.271111,15355,,1732396,,,,
TR_22,41.12,26.520556,,,411528,,,,
TR_24,39.678333,39.33,11974,,236034,,,,
TR_23,38.6675,39.359722,9881,,595638,,,,
TR_25,40.063056,41.566944,25355,,767848,,,,
TR_26,38.081944,41.407222,,,871187,,,,
TR_27,37.040556,37.306944,6000,,2028563,,,,
TR_29,40.388056,39.418611,,,162748,,,,
TR_28,40.579722,38.594444,,,453912,,,,
TR_30,37.466111,44.064444,9521,,286470,,,,
TR_31,36.2,36.15,,,1609856,,,,
TR_32,37.956667,30.960833,,,441412,,,,
TR_33,36.678611,33.805278,15737,,1814468,,,,
TR_35,38.418889,27.129722,11891,,4320519,,,,
TR_36,40.454722,43.060278,9442,,288878,,,,
TR_37,41.519444,33.689722,,,383373,,,,
TR_34,41.01,28.960278,5343,100,14657434,,,,
TR_38,38.625,35.8325,,,1255349,,,,
TR_39,41.681111,27.471389,6550,,360860,,,,
TR_40,39.323889,34.129167,,,241868,,,,
TR_41,40.852,29.878,3397,,1906391,,,,
TR_42,38.013333,32.698889,,,2205609,,,,
TR_43,39.304722,29.59,11977,,571554,,,,
TR_44,38.347955,38.317879,12146,,797036,,,,
TR_45,38.749444,28.122778,,,1429643,,,,
TR_46,37.898333,36.971111,,,1144851,,,,
TR_47,37.363056,40.908611,9097,,705098,,,,
TR_48,37.030278,28.506389,13338,,967487,,,,
TR_49,39.000556,41.827222,8196,,407992,,,,
TR_50,38.781667,34.688056,5.467,,286250,,,,
TR_51,37.915833,34.693611,7312,1229,343898,,,,
TR_52,40.811389,37.540556,5952,,771932,,,,
TR_53,40.931667,40.847778,3920,,329779,,,,
TR_54,40.697222,30.456667,4878,,1010700,,,,
TR_55,41.204444,36.007222,,,1335716,,,,
TR_56,37.93,42.270278,6182,,318366,,,,
TR_58,39.519722,37.295,28488,,646608,,,,
TR_57,41.609167,34.901944,5862,,204526,,,,
TR_59,41.086389,27.357778,,,1029927,,,,
TR_60,40.352778,36.564444,9998,,612646,,,,
TR_61,40.780556,39.812222,4495,,768417,,,,
TR_62,39.214722,39.471389,7774,,88198,,,,
TR_64,38.523889,29.341944,,,367514,,,,
TR_63,37.254167,39.0425,19091,,2035809,,,,
TR_65,38.499167,43.670278,21334,,1123784,,,,
TR_66,39.669444,35.269167,,,424981,,,,
TR_68,38.430833,33.862222,7626,,412172,,,,
TR_67,41.320556,31.733611,3481,,599698,,,,
TR_70,37.016667,33.083333,9163,,251913,,,,
TR_69,40.236667,40.223611,3652,,82274,,,,
TR_71,39.869722,33.716111,,,286602,,,,
TR_72,38.081944,41.407222,,,599103,,,,
TR_74,41.604444,32.511111,,,198999,,,,
TR_73,37.449444,42.574444,7172,,524190,,,,
TR_75,41.113056,42.820833,5576,,98907,,,,
TR_76,39.893611,43.997778,3588,,197456,,,,
TR_77,40.644167,29.193611,,,262234,,,,
TR_78,41.223611,32.640278,,,248014,,,,
TR_80,37.228056,36.2125,3767,,534415,,,,
TR_79,36.800833,37.123889,,,142541,,,,
TR_81,40.946944,31.238056,3641,,360388,,,,
TT_ARI,10.625,-61.279167,12,,32278,,,,
TT_CHA,10.514444,-61.4075,23.03,0,83489,,,,
TT_CTT,10.416667,-61.45,,,,,,,
TT_DMN,10.716667,-61.566667,126,,,,,,
TT_MRC,10.297861,-61.006737,,,,,,,
TT_PED,10.2,-61.45,246.91,,,,,,
TT_PRT,10.266667,-61.383333,,,,,,,
TT_POS,10.666667,-61.516667,12,3,37074,,,,
TT,10.666667,-61.516667,5128,,848481,535670127.748935,631,0.669,68.489
TT_PTF,10.166667,-61.666667,23.88,10,19056,,,,
TT_SFO,10.283333,-61.466667,18.64,34,55419,,,,
TT_SGE,10.566667,-61.133333,927,,,,,,
TT_SIP,10.133333,-61.5,510.48,,,,,,
TT_SJL,10.65,-61.483333,898.94,,,,,,
TT_TUP,10.633333,-61.383333,,,,,,,
TT_TOB,11.25,-60.667,300,600,60874,,,,
TV_FUN,-8.516667,179.216667,2.4,,6025,,,,
TV_NKF,-8,178.5,2.99,,,,,,
TV_NIT,-6.108333,177.341389,2.53,,606,,,,
TV_NKL,-9.381111,179.852222,1.82,,,,,,
TV_NMA,-5.68304,176.127515,640,,,,,,
TV_NMG,-6.333333,176.416667,3,,481,,,,
TV,-7.475,178.005556,26,,6104,8824447.740223,980,,
TV_NUI,-7.216667,177.15,3.37,,,,,,
TV_VAI,-7.466667,178.683333,5.6,,,,,,
TW_CHA,23.933333,120.533333,1074,,1277824,,,,
TW_CYI,23.48,120.449722,60,69,268622,,,,
TW_CYQ,23.496206,120.641875,1902,,507068,,,,
TW_HSQ,24.833333,121.014722,1428,,557010,,,,
TW_HSZ,24.804722,120.971389,104,9,421432,,,,
TW,24,121,36193,,23593794,566757000000,,,
TW_HUA,23.976072,121.604811,4629,,327968,,,,
TW_ILA,24.75,121.75,2144,,455221,,,,
TW_KEE,25.12825,121.7419,133,10,387207,,,,
TW_LIE,26.151111,119.927222,29.6055,,,,,,
TW_KIN,24.44,118.33,153,,139273,,,,
TW_MIA,24.563414,120.825828,1820,,548863,,,,
TW_KHH,22.616667,120.3,2951852400,9,2777384,,,,
TW_NAN,23.915356,120.684533,4106,,497031,,,,
TW_NWT,25.011111,121.445833,2052.57,,4054467,,,,
TW_PIF,22.675494,120.491414,2776,,890753,,,,
TW_PEN,23.583333,119.583333,141,,104440,,,,
TW_TAO,24.85,121.216667,1221,,2220872,,,,
TW_TNN,22.983333,120.183333,176,,1840257,,,,
TW_TTT,22.933333,120.933333,3515,,218919,,,,
TW_YUN,23.704889,120.476069,1291,,686022,,,,
TW_TXG,24.15,120.666667,163,,2731056,,,,
TW_TPE,25.047778,121.531944,271799700,10,2704810,,,,
TZ_01,-3,36,34526,,,,,,
TZ_02,-6.8,39.283333,1393,12,4364541,,,,
TZ_03,-6.165,35.5625,41311,,,,,,
TZ_04,-9,35,35503,,,,,,
TZ_05,-1.916667,31.3,25265,,,,,,
TZ_06,-5.083333,39.8,574,,,,,,
TZ_07,-5.916667,39.333333,470,,,,,,
TZ_08,-5,30,37040,,,,,,
TZ,-6.307,34.854,947303,,10074490,5100405772.46327,219,0.371,50.831
TZ_09,-3.334883,37.340381,13250,,,,,,
TZ_10,-5.333333,39.75,332,,,,,,
TZ_11,-6.266667,39.416667,854,,,,,,
TZ_12,-9.5,38.5,66040,,,,,,
TZ_15,-6.166667,39.25,230,,,,,,
TZ_13,-1.75,34,21760,,,,,,
TZ_14,-8.5,33,62420,,,,,,
TZ_16,-8,37,70624,,,,,,
TZ_17,-10.666667,39,16710,,,,,,
TZ_18,-2.75,32.75,9467,,,,,,
TZ_20,-7,31.5,22792,,,,,,
TZ_19,-7,39,32547,,,,,,
TZ_21,-11,36,63669,,,,,,
TZ_22,-3.75,33,18901,,,,,,
TZ_23,-5.5,34.5,49340,,,,,,
TZ_24,-5.5,32.833333,76150,,,,,,
TZ_25,-5,38.25,26677,,,,,,
TZ_27,-1.333333,31.816667,20054,1240,,,,,
TZ_26,-4.75,36.666667,44522,,,,,,
TZ_28,-6.4,31.333333,45843,1100,,,,,
TZ_29,-9.366667,34.9,21347,,,,,,
TZ_30,-1.916667,31.3,25212,1282,,,,,
TZ_31,-9.1,32.9,27656,,,,,,
UA_07,50.741389,25.353889,20143,,1041000,,,,
UA_05,48.93,28.69,26513,,1602163,,,,
UA_09,48.92,39.02,26684,,2205400,,,,
UA_12,48.39,34.71,31914,,3230400,,,,
UA_14,48.14,37.74,26517,336,4244000,,,,
UA_21,48.41,23.29,12777,579,1258800,,,,
UA_18,50.65,28.52,29832,,1240500,,,,
UA_26,48.658333,24.505,13900,2061,1382658,,,,
UA_23,47.833333,35.166667,27180,,1739500,,,,
UA,49,32,603629,,42800501,131805126738,1249,0.705,68.21341
UA_35,48.46,32.27,24588,,999600,,,,
UA_32,50.25,30.5,28131,,1734500,,,,
UA_30,50.45,30.523611,839,179,180000,,,,
UA_46,49.7175,23.950278,21833,,2533384,,,,
UA_43,44.9333,34.1,26081,,1957801,,,,
UA_40,44.6,33.533333,863.6,100,418987,,,,
UA_48,47.43,31.8,24598,,1150100,,,,
UA_59,51,34,23834,246,1104500,,,,
UA_61,49.393056,25.559722,13823,,1059200,,,,
UA_53,49.5,34,28748,,1426800,,,,
UA_51,47,30,33310,281,2386500,,,,
UA_56,50.74,26.35,20047,360,1162700,,,,
UA_63,49.59,36.43,31415,236,2701200,,,,
UA_65,46.5,34,28461,,1055600,,,,
UA_71,49.444722,32.060278,20900,,1231200,,,,
UA_68,49.53,26.87,20629,,1285300,,,,
UA_77,48.28,26.01,8097,,913275,,,,
UA_74,51.34,32.06,31865,223,1033400,,,,
UG_C,0.316667,32.583333,61403.2,1200,6683887,,,,
UG_E,0.416667,33.2,39478.8,1143,,,,,
UG_N,2.783333,32.3,85391.7,1078,,,,,
UG_W,-0.65,30.6833,55276.6,1473,,,,,
UM,19.3,166.633333,34.2,,300,,,,
UM_67,16.75,-169.516667,2.67,5,0,,,,
UM_76,18.402778,-75.0125,5.4,69,0,,,,
UM_71,28.2,-177.35,25.6,3,2220,,,,
UG,1.28,32.39,241038,,6788211,423008385.744235,62,0.285,46.16
UM_79,19.3,166.633333,7.1,,94,,,,
UM_81,0.194722,-176.479444,2.1,5,0,,,,
UM_84,0.806667,-176.616389,2.6,5,0,,,,
UM_86,-0.366667,-160.016667,4.75,7,0,,,,
UM_89,6.383333,-162.416667,0.012,1,0,,,,
UM_95,5.883333,-162.083333,3.9,2,0,,,,
US_AK,64,-150,1717856,580,710231,,,,
US_AK_02013,55.23,-161.92,38880,,3141,,,,
US_AK_02016,52,-177,14116,,5561,,,,
US_AK_02050,60.75,-160.5,45504,,17013,,,,
US_AK_02020,61.218333,-149.899167,5083.130122,31,291826,,,,
US_AK_02060,58.75,-156.833333,2299,,997,,,,
US_AK_02068,63.788889,-150.191667,33086,,1826,,,,
US_AK_02070,59.95,-158.43,20915,,4847,,,,
US_AK_02090,64.833333,-146.416667,19280,,97581,,,,
US_AK_02100,59.16,-135.44,6070,,2508,,,,
US,38.895,-77.036667,9826675,,3929214,543300000000,3007,0.826,76.58293
US_AK_02105,58.133333,-135.15,10914,,2150,,,,
US_AK_02122,60.416667,-151.25,64114,,55400,,,,
US_AK_02110,58.30194,-134.41972,8427.626992,17,31275,,,,
US_AK_02130,55.55,-131.083333,4545,,13477,,,,
US_AK_02150,57.71,-153.78,31141,,13592,,,,
US_AK_02158,62.09,-163.53,19673,,7459,,,,
US_AK_02164,58.4,-156.18,80049,,1631,,,,
US_AK_02170,62.4,-149.58,65423,,88995,,,,
US_AK_02188,67,-160,105573,,7523,,,,
US_AK_02185,69.3,-153.45,245435,,9430,,,,
US_AK_02180,64.74,-164.19,28278,,9492,,,,
US_AK_02195,56.804444,-132.941944,3829,,3221,,,,
US_AK_02198,55.45,-132.05,7683,,5559,,,,
US_AK_02220,57.053333,-135.334722,12461.482347,8,8881,,,,
US_AK_02261,61.4,-144.5,40340,,9636,,,,
US_AK_02230,59.468611,-135.305833,24.601947,10,968,,,,
US_AK_02240,63.77,-143.6,25059,,7029,,,,
US_AK_02275,56.47083,-132.37667,8966.715387,21,2308,,,,
US_AK_02282,59.546944,-139.727222,24509,21,662,,,,
US_AK_02290,65.29,-151.65,147805,,5588,,,,
US_AL_01003,30.733056,-87.720278,5250,,182265,,,,
US_AL_01001,32.536667,-86.648333,1566,,54571,,,,
US_AL_01005,31.865833,-85.396111,2343,,27457,,,,
US_AL,32.7,-86.7,135765,152,4779736,,,,
US_AL_01007,32.997778,-87.126389,1622,75,22915,,,,
US_AL_01009,33.966667,-86.583333,1685,189,57322,,,,
US_AL_01015,33.769444,-85.820833,1586,223,118572,,,,
US_AL_01013,31.749444,-86.682222,2015,109,20947,,,,
US_AL_01011,32.097778,-85.717222,1621,152,10914,,,,
US_AL_01017,32.911111,-85.393889,1562,248,34215,,,,
US_AL_01019,34.169722,-85.594167,1554,172,25989,,,,
US_AL_01021,32.845278,-86.714444,1815,189,43643,,,,
US_AL_01023,32.020278,-88.263056,2385,123,13859,,,,
US_AL_01025,31.673611,-87.838056,3244,86,25833,,,,
US_AL_01027,33.272222,-85.861111,1570,324,13932,,,,
US_AL_01029,33.677222,-85.5025,1453,293,14972,,,,
US_AL_01031,31.403333,-85.986667,1762,124,49948,,,,
US_AL_01033,34.676667,-87.817222,1615,172,54428,,,,
US_AL_01035,31.425556,-86.993889,2208,76,13228,,,,
US_AL_01037,32.936389,-86.246389,1726,130,11539,,,,
US_AL_01039,31.241944,-86.4525,2704,,37765,,,,
US_AL_01041,31.728056,-86.31,1582,,13906,,,,
US_AL_01043,34.133333,-86.866667,1955,,80406,,,,
US_AL_01051,32.596944,-86.151389,1702,,79303,,,,
US_AL_01045,31.433333,-85.6,1457,,50251,,,,
US_AL_01049,34.457222,-85.806667,2017,,71109,,,,
US_AL_01047,32.324722,-87.105278,2573,,43820,,,,
US_AL_01053,31.126667,-87.162222,2468,,38319,,,,
US_AL_01055,34.05,-86.033333,1421,,104430,,,,
US_AL_01059,34.433333,-87.85,1674,,31704,,,,
US_AL_01057,33.72,-87.738611,1630,,17241,,,,
US_AL_01061,31.092222,-85.838333,1499,,26790,,,,
US_AL_01063,32.852222,-87.950833,1709,,9045,,,,
US_AL_01065,32.760833,-87.629722,1700,,15760,,,,
US_AL_01067,31.512778,-85.234444,1472,,17302,,,,
US_AL_01069,31.152222,-85.293333,1506,,101547,,,,
US_AL_01071,34.783333,-86,2918,,53227,,,,
US_AL_01073,33.583333,-86.866667,2911,,658466,,,,
US_AL_01075,33.780556,-88.096389,1568,,14564,,,,
US_AL_01077,34.899167,-87.650278,1862,,92709,,,,
US_AL_01079,34.521389,-87.310278,1860,,34339,,,,
US_AL_01081,32.601389,-85.353611,1594,,140247,,,,
US_AL_01083,34.811111,-86.984167,1572,,82782,,,,
US_AL_01085,32.15,-86.65,1878,,11299,,,,
US_AL_01087,32.385278,-85.693611,1588,,21452,,,,
US_AL_01089,34.765833,-86.557778,2105,,334811,,,,
US_AL_01093,34.136389,-87.884167,1926,,30776,,,,
US_AL_01091,32.241944,-87.789444,2546,,21027,,,,
US_AL_01099,31.570833,-87.369722,2679,,23068,,,,
US_AL_01095,34.368056,-86.303889,1614,,93019,,,,
US_AL_01097,30.786389,-88.213889,4258,,412992,,,,
US_AL_01101,32.219167,-86.209444,2071,,229363,,,,
US_AL_01103,34.451667,-86.857222,1552,,119490,,,,
US_AL_01105,32.635833,-87.291944,1875,84,10591,,,,
US_AL_01111,33.289167,-85.460278,1513,283,22913,,,,
US_AL_01109,31.799167,-85.938611,1741,119,32899,,,,
US_AL_01107,33.278611,-88.093056,2305,78,19746,,,,
US_AL_01113,32.286667,-85.193889,1677,98,52947,,,,
US_AL_01115,33.715833,-86.318056,1693,321,83593,,,,
US_AL_01121,33.383333,-86.166667,1969,,82291,,,,
US_AL_01119,32.591667,-88.204167,2365,,13763,,,,
US_AL_01123,32.861389,-85.797222,1985,,41616,,,,
US_AL_01117,33.265278,-86.667778,2097,,195085,,,,
US_AL_01125,33.20654,-87.534607,3500,,194656,,,,
US_AL_01127,33.803611,-87.297778,2086,,67023,,,,
US_AL_01131,31.985,-87.310833,2350,,11670,,,,
US_AL_01129,31.409167,-88.211389,2819,,17581,,,,
US_AL_01133,34.149167,-87.374722,1637,204,24484,,,,
US_AR_05001,34.274167,-91.383889,2678,,19019,,,,
US_AR,34.8,-92.2,137733,198,2915918,,,,
US_AR_05003,33.208889,-91.795278,2432,,21853,,,,
US_AR_05007,36.352222,-94.234167,2280,,221339,,,,
US_AR_05005,36.306944,-92.354722,1520,,41513,,,,
US_AR_05009,36.306111,-93.093889,1559,,36903,,,,
US_AR_05011,33.494167,-92.145,1695,,11508,,,,
US_AR_05013,33.570833,-92.523611,1638,,5368,,,,
US_AR_05015,36.368056,-93.496389,1655,,27446,,,,
US_AR_05017,33.298056,-91.275,1789,,11800,,,,
US_AR_05019,34.088889,-93.163889,2286,,22995,,,,
US_AR_05021,36.3775,-90.435278,1661,,16083,,,,
US_AR_05023,35.535,-92.012778,1533,,25970,,,,
US_AR_05025,33.897222,-92.17,1551,,8689,,,,
US_AR_05027,33.241111,-93.218333,1986,,24552,,,,
US_AR_05029,35.266667,-92.7,1468,,21273,,,,
US_AR_05033,35.566667,-94.25,1565,,61948,,,,
US_AR_05031,35.840278,-90.7075,1847,,96443,,,,
US_AR_05037,35.291667,-90.773333,1612,,17870,,,,
US_AR_05035,35.24,-90.3,1649,,50902,,,,
US_AR_05039,33.976944,-92.673056,1731,,8116,,,,
US_AR_05041,33.757778,-91.287222,2123,,13008,,,,
US_AR_05043,33.584444,-91.730833,2164,,18509,,,,
US_AR_05045,35.16,-92.313611,1720,,113237,,,,
US_AR_05047,35.520833,-93.875833,1605,,18125,,,,
US_AR_05049,36.388611,-91.814444,1607,,12245,,,,
US_AR_05051,34.583611,-93.1275,1903,,96024,,,,
US_AR_05055,36.105833,-90.561389,1501,,42090,,,,
US_AR_05053,34.294444,-92.431667,1639,,17853,,,,
US_AR_05057,33.743611,-93.663611,1920,,22609,,,,
US_AR_05059,34.318611,-92.953889,1611,,32923,,,,
US_AR_05061,34.136111,-93.987222,1542,,13789,,,,
US_AR_05067,35.593889,-91.193611,1661,,17997,,,,
US_AR_05063,35.723056,-91.520556,1998,,36647,,,,
US_AR_05065,36.1,-91.9,1513,,13696,,,,
US_AR_05069,34.2875,-91.942222,2366,,77435,,,,
US_AR_05071,35.55,-93.466667,1768,,25540,,,,
US_AR_05073,33.264167,-93.592778,1412,,7645,,,,
US_AR_05075,36.030556,-91.113056,1534,,17415,,,,
US_AR_05077,34.775556,-90.774722,1604,,10424,,,,
US_AR_05079,33.959722,-91.718611,1482,,14134,,,,
US_AR_05081,33.698056,-94.221667,1463,,13171,,,,
US_AR_05083,35.224722,-93.740556,1895,,22353,,,,
US_AR_05085,34.778056,-91.871667,2078,,68356,,,,
US_AR_05089,36.279722,-92.715833,1658,,16653,,,,
US_AR_05091,33.327778,-93.877222,1651,,43462,,,,
US_AR_05087,36.027222,-93.695833,2168,,15717,,,,
US_AR_05093,35.776667,-90.054444,2382,,46480,,,,
US_AR_05095,34.713333,-91.222222,1609,,8149,,,,
US_AR_05097,34.535556,-93.664444,1849,,9487,,,,
US_AR_05099,33.661111,-93.300833,1608,,8997,,,,
US_AR_05101,35.935556,-93.221944,2132,,8330,,,,
US_AR_05103,33.6,-92.916667,1916,,26120,,,,
US_AR_05105,34.960278,-92.935278,1452,,10445,,,,
US_AR_05107,34.390278,-90.869722,1884,,21757,,,,
US_AR_05109,34.166667,-93.6575,1590,,11291,,,,
US_AR_05111,35.571389,-90.66,1977,,24583,,,,
US_AR_05113,34.501944,-94.240833,2234,,20662,,,,
US_AR_05115,35.426389,-93.031944,2152,,61754,,,,
US_AR_05117,34.828056,-91.536667,1750,,8715,,,,
US_AR_05119,34.742222,-92.285833,2092,,382748,,,,
US_AR_05121,36.344722,-91.012778,1699,,17969,,,,
US_AR_05123,35.026667,-90.704167,1664,,28258,,,,
US_AR_05127,34.880278,-94.070833,2326,,11233,,,,
US_AR_05125,34.651111,-92.681667,1892,,107118,,,,
US_AR_05129,35.925556,-92.7,1728,,8195,,,,
US_AR_05131,35.594167,-94.258056,1414,,125744,,,,
US_AR_05133,34,-94.25,1506,,17058,,,,
US_AR_05137,35.879444,-92.147222,1578,,12394,,,,
US_AR_05135,36.155833,-91.505,1570,,17264,,,,
US_AR_05139,33.187222,-92.591389,2733,,41639,,,,
US_AR_05141,35.600278,-92.491111,1876,,17295,,,,
US_AR_05145,35.255833,-91.734722,2700,,77076,,,,
US_AR_05143,36.0025,-94.227222,2476,,203065,,,,
US_AR_05149,34.998333,-93.4525,949,,22185,,,,
US_AR_05147,35.195,-91.221389,594,,7260,,,,
US_AS,-14.295833,-170.7075,199,765,20012,,8751,,
US_AZ,34.286667,-111.656944,295234,1250,6392017,,,,
US_AZ_04003,31.880556,-109.753611,16107,,131346,,,,
US_AZ_04005,35.633333,-112.1,48332,,134421,,,,
US_AZ_04001,35.423889,-109.4425,29056,,71518,,,,
US_AZ_04007,33.791111,-110.836389,12421,,53597,,,,
US_AZ_04009,33.009167,-109.885278,12020,,37220,,,,
US_AZ_04011,33.101667,-109.268611,4787,,8437,,,,
US_AZ_04012,33.840278,-113.942778,11690,,20489,,,,
US_AZ_04013,33.513889,-112.475833,23891,,3817117,,,,
US_AZ_04015,35.681944,-113.863056,34886,,200186,,,,
US_AZ_04017,35.497778,-110.289722,25795,,107449,,,,
US_AZ_04019,32.065278,-111.820833,23799,,980263,,,,
US_AZ_04021,32.986944,-111.327222,13919,,375770,,,,
US_AZ_04023,31.533333,-110.833333,3207,,47420,,,,
US_AZ_04025,34.561389,-112.54,21051,,211033,,,,
US_AZ_04027,32.786944,-113.982778,14294,,195751,,,,
US_CA_06001,37.65,-121.91,2127,,1510271,,,,
US_CA_06003,38.58,-119.8,1925,,1175,,,,
US_CA_06005,38.44,-120.66,1566,,38091,,,,
