date,key,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential
2020-06-23,US_GA_13305,-2,8,,,-19,
2020-06-23,US_GA_13311,34,,,,-24,
2020-06-23,US_GA_13313,-12,20,,5,-27,8
2020-06-23,US_GA_13315,,,,,-26,
2020-06-23,US_GA_13317,,,,,-21,
2020-06-23,US_GA_13319,,,,,-23,
2020-06-23,US_GA_13321,,,,,-29,
2020-06-23,US_HI,-34,-21,-38,-56,-35,14
2020-06-23,US_HI_15001,-38,-26,-54,-65,-32,11
2020-06-23,US_HI_15003,-29,-16,-28,-53,-35,15
2020-06-23,US_HI_15007,-49,-37,-58,-66,-32,12
2020-06-23,US_HI_15009,-45,-32,-50,-69,-36,13
2020-06-23,US_IA,-5,16,214,2,-31,8
2020-06-23,US_IA_19001,,,,,-27,
2020-06-23,US_IA_19005,,,,,-13,
2020-06-23,US_IA_19007,,,,,-19,
2020-06-23,US_IA_19009,,,,,-21,
2020-06-23,US_IA_19011,,,,,-27,
2020-06-23,US_IA_19013,-4,8,,-14,-31,8
2020-06-23,US_IA_19015,,,,,-30,8
2020-06-23,US_IA_19017,-16,,,,-28,
2020-06-23,US_IA_19019,,,,,-21,
2020-06-23,US_IA_19021,,,,,-26,
2020-06-23,US_IA_19023,,,,,-24,
2020-06-23,US_IA_19025,,,,,-18,
2020-06-23,US_IA_19027,-10,,,,-23,
2020-06-23,US_IA_19029,,,,,-25,
2020-06-23,US_IA_19031,,,,26,-28,
2020-06-23,US_IA_19033,5,20,,19,-18,6
2020-06-23,US_IA_19035,,,,,-23,
2020-06-23,US_IA_19037,,,,,-21,
2020-06-23,US_IA_19039,,,,4,-25,
2020-06-23,US_IA_19041,10,4,,,-21,
2020-06-23,US_IA_19043,,,,,-14,
2020-06-23,US_IA_19045,4,57,,,-22,4
2020-06-23,US_IA_19047,,,,,-28,
2020-06-23,US_IA_19049,-9,-5,,,-46,14
2020-06-23,US_IA_19051,,,,,-21,
2020-06-23,US_IA_19053,,,,,-18,
2020-06-23,US_IA_19055,,,,,-16,
2020-06-23,US_IA_19057,3,16,,,-23,6
2020-06-23,US_IA_19059,45,,,,-16,
2020-06-23,US_IA_19061,-6,31,,-22,-34,9
2020-06-23,US_IA_19063,,,,,-23,
2020-06-23,US_IA_19065,,,,,-18,
2020-06-23,US_IA_19067,,,,19,-25,
2020-06-23,US_IA_19069,,,,,-20,
2020-06-23,US_IA_19071,,,,30,-21,
2020-06-23,US_IA_19073,,,,,-28,
2020-06-23,US_IA_19075,,,,,-24,
2020-06-23,US_IA_19077,,,,,-24,
2020-06-23,US_IA_19079,,,,9,-21,
2020-06-23,US_IA_19081,,,,,-17,
2020-06-23,US_IA_19083,,,,,-19,
2020-06-23,US_IA_19085,,,,,-27,
2020-06-23,US_IA_19087,-3,,,13,-19,
2020-06-23,US_IA_19089,,,,,-19,
2020-06-23,US_IA_19091,,,,,-19,
2020-06-23,US_IA_19093,,,,,-15,
2020-06-23,US_IA_19095,,,,,-25,
2020-06-23,US_IA_19097,,,,,-22,
2020-06-23,US_IA_19099,-15,,,19,-27,7
2020-06-23,US_IA_19101,,,,,-32,
2020-06-23,US_IA_19103,-15,-6,,2,-40,13
2020-06-23,US_IA_19105,-3,,,,-28,
2020-06-23,US_IA_19107,,,,,-27,
2020-06-23,US_IA_19109,,,,,-17,
2020-06-23,US_IA_19111,7,0,,,-20,3
2020-06-23,US_IA_19113,-10,33,214,-5,-37,11
2020-06-23,US_IA_19115,,,,,-23,
2020-06-23,US_IA_19117,,,,,-25,
2020-06-23,US_IA_19119,,,,,-21,
2020-06-23,US_IA_19121,,,,,-33,
2020-06-23,US_IA_19123,-10,,,,-28,
2020-06-23,US_IA_19125,-3,,,,-32,7
2020-06-23,US_IA_19127,-2,21,,,-26,5
2020-06-23,US_IA_19129,,,,,-29,
2020-06-23,US_IA_19131,,,,,-19,
2020-06-23,US_IA_19133,,,,,-24,
2020-06-23,US_IA_19135,,,,,-18,
2020-06-23,US_IA_19137,,,,,-17,
2020-06-23,US_IA_19139,-9,,,,-24,6
2020-06-23,US_IA_19141,,,,,-18,
2020-06-23,US_IA_19143,,,,,-19,
2020-06-23,US_IA_19145,,,,,-21,
2020-06-23,US_IA_19147,,,,,-10,
2020-06-23,US_IA_19149,3,,,,-26,7
2020-06-23,US_IA_19151,,,,,-29,
2020-06-23,US_IA_19153,-8,13,211,-13,-42,12
2020-06-23,US_IA_19155,-9,9,,11,-32,8
2020-06-23,US_IA_19157,,,,-19,-31,
2020-06-23,US_IA_19161,,,,,-19,
2020-06-23,US_IA_19163,4,9,,11,-32,7
2020-06-23,US_IA_19165,,,,,-26,
2020-06-23,US_IA_19167,-3,,,,-24,3
2020-06-23,US_IA_19169,-22,-2,,,-44,13
2020-06-23,US_IA_19171,,,,,-28,
2020-06-23,US_IA_19173,,,,,-14,
2020-06-23,US_IA_19175,,,,,-28,
2020-06-23,US_IA_19177,,,,,-18,
2020-06-23,US_IA_19179,-5,,,,-23,5
2020-06-23,US_IA_19181,1,,,,-39,11
2020-06-23,US_IA_19183,,,,,-28,
2020-06-23,US_IA_19185,,,,,-9,
2020-06-23,US_IA_19187,-4,64,,,-21,5
2020-06-23,US_IA_19189,,,,,-20,
2020-06-23,US_IA_19191,,,,,-29,
2020-06-23,US_IA_19193,0,14,,9,-22,6
2020-06-23,US_IA_19195,,,,,-22,
2020-06-23,US_IA_19197,,,,,-19,
2020-06-23,US_ID,7,17,277,15,-31,5
2020-06-23,US_ID_16001,-6,7,181,-16,-39,10
2020-06-23,US_ID_16005,7,16,,10,-30,5
2020-06-23,US_ID_16009,,,,,-6,
2020-06-23,US_ID_16011,12,,,-54,-28,4
2020-06-23,US_ID_16013,-3,,,0,-32,
2020-06-23,US_ID_16015,,,,,-32,
2020-06-23,US_ID_16017,30,,,,-19,1
2020-06-23,US_ID_16019,18,24,,15,-29,4
2020-06-23,US_ID_16021,,,,,-13,
2020-06-23,US_ID_16027,6,12,,0,-30,6
2020-06-23,US_ID_16029,,,,,-33,
2020-06-23,US_ID_16031,10,,,,-23,
2020-06-23,US_ID_16035,,,,,-22,
2020-06-23,US_ID_16039,17,,,18,-25,5
2020-06-23,US_ID_16041,,,,,-15,
2020-06-23,US_ID_16043,,,,,-21,
2020-06-23,US_ID_16045,5,,,,-31,
2020-06-23,US_ID_16047,,,,,-26,
2020-06-23,US_ID_16049,,,,,-24,
2020-06-23,US_ID_16051,,24,,,-33,3
2020-06-23,US_ID_16053,28,,,111,-22,
2020-06-23,US_ID_16055,29,28,,33,-25,2
2020-06-23,US_ID_16057,0,,,,-40,5
2020-06-23,US_ID_16059,,,,,-22,
2020-06-23,US_ID_16063,,,,,-35,
2020-06-23,US_ID_16065,-4,31,,,-43,8
2020-06-23,US_ID_16067,12,,,24,-25,
2020-06-23,US_ID_16069,5,13,,,-22,3
2020-06-23,US_ID_16073,,,,,-26,
2020-06-23,US_ID_16075,,,,,-27,
2020-06-23,US_ID_16077,,,,,-31,
2020-06-23,US_ID_16079,,,,,-17,
2020-06-23,US_ID_16081,,,,,-26,
2020-06-23,US_ID_16083,9,21,,,-26,4
2020-06-23,US_ID_16085,,,,,-24,
2020-06-23,US_ID_16087,,,,,-29,
2020-06-23,US_IL,-13,-1,96,-32,-39,11
2020-06-23,US_IL_17001,-4,1,,,-25,6
2020-06-23,US_IL_17003,,,,,-20,
2020-06-23,US_IL_17005,,,,7,-20,
2020-06-23,US_IL_17007,5,-5,,22,-32,7
2020-06-23,US_IL_17011,,,,,-21,
2020-06-23,US_IL_17015,,,,,-27,
2020-06-23,US_IL_17017,,,,,-28,
2020-06-23,US_IL_17019,-19,-4,,-19,-43,13
2020-06-23,US_IL_17021,-9,-10,,,-29,
2020-06-23,US_IL_17023,,,,32,-25,
2020-06-23,US_IL_17025,,,,,-26,
2020-06-23,US_IL_17027,13,,,,-25,6
2020-06-23,US_IL_17029,-1,-3,,,-33,8
2020-06-23,US_IL_17031,-17,-7,63,-44,-45,14
2020-06-23,US_IL_17033,,,,,-24,
2020-06-23,US_IL_17035,,,,6,-28,
2020-06-23,US_IL_17037,-15,6,,,-38,10
2020-06-23,US_IL_17039,,,,,-29,
2020-06-23,US_IL_17041,,,,,-28,
2020-06-23,US_IL_17043,-14,2,78,-54,-45,15
2020-06-23,US_IL_17045,,,,,-20,
2020-06-23,US_IL_17047,,,,,-25,
2020-06-23,US_IL_17049,-5,20,,2,-26,6
2020-06-23,US_IL_17051,,,,,-20,
2020-06-23,US_IL_17053,,,,,-27,
2020-06-23,US_IL_17055,2,29,,,-22,4
2020-06-23,US_IL_17057,-4,,,,-23,5
2020-06-23,US_IL_17061,,,,,-25,
2020-06-23,US_IL_17063,6,9,,10,-30,7
2020-06-23,US_IL_17065,,,,,-26,
2020-06-23,US_IL_17067,,,,,-22,
2020-06-23,US_IL_17071,,,,,-20,
2020-06-23,US_IL_17073,-12,16,,-31,-29,7
2020-06-23,US_IL_17075,,,,9,-22,
2020-06-23,US_IL_17077,-21,-7,25,,-37,8
2020-06-23,US_IL_17079,,,,,-16,
2020-06-23,US_IL_17081,-2,-1,,25,-23,6
2020-06-23,US_IL_17083,,,,,-27,
2020-06-23,US_IL_17085,,,,,-26,
2020-06-23,US_IL_17087,,,,,-25,
2020-06-23,US_IL_17089,-10,1,221,-22,-38,11
2020-06-23,US_IL_17091,-1,9,,3,-26,6
2020-06-23,US_IL_17093,4,9,,,-43,13
2020-06-23,US_IL_17095,-8,12,,10,-29,6
2020-06-23,US_IL_17097,-14,5,123,-24,-43,14
2020-06-23,US_IL_17099,-2,19,,12,-27,6
2020-06-23,US_IL_17101,,,,,-24,
2020-06-23,US_IL_17103,-7,18,,,-24,6
2020-06-23,US_IL_17105,-3,29,,,-24,6
2020-06-23,US_IL_17107,-9,18,,,-25,
2020-06-23,US_IL_17109,-19,-16,,,-27,
2020-06-23,US_IL_17111,-3,12,167,-45,-37,11
2020-06-23,US_IL_17113,-12,5,122,1,-46,14
2020-06-23,US_IL_17115,-3,10,,5,-31,7
2020-06-23,US_IL_17117,-13,-3,,,-24,6
2020-06-23,US_IL_17119,-10,-4,98,8,-35,9
2020-06-23,US_IL_17121,-7,2,,,-22,5
2020-06-23,US_IL_17123,,,,,-19,
2020-06-23,US_IL_17125,,,,,-25,
2020-06-23,US_IL_17127,,-7,,,-26,
2020-06-23,US_IL_17129,,,,,-25,
2020-06-23,US_IL_17131,,,,,-28,
2020-06-23,US_IL_17133,-10,-24,,,-40,
2020-06-23,US_IL_17135,-12,8,,,-24,
2020-06-23,US_IL_17137,-6,3,,25,-32,
2020-06-23,US_IL_17139,,,,,-18,
2020-06-23,US_IL_17141,-15,4,,,-28,7
2020-06-23,US_IL_17143,-8,4,117,-6,-35,9
2020-06-23,US_IL_17145,,,,,-23,
2020-06-23,US_IL_17147,,,,,-31,
2020-06-23,US_IL_17149,,,,,-22,
2020-06-23,US_IL_17153,,,,,-32,
2020-06-23,US_IL_17155,,,,,-19,
2020-06-23,US_IL_17157,-4,,,,-23,6
2020-06-23,US_IL_17159,,,,,-24,
2020-06-23,US_IL_17161,-20,12,18,-23,-31,8
2020-06-23,US_IL_17163,-5,4,,-6,-37,10
2020-06-23,US_IL_17165,-9,8,,,-27,
2020-06-23,US_IL_17167,-7,9,,-7,-36,9
2020-06-23,US_IL_17169,,,,,-22,
2020-06-23,US_IL_17173,,,,,-20,
2020-06-23,US_IL_17175,,,,,-21,
2020-06-23,US_IL_17177,-7,6,,,-25,8
2020-06-23,US_IL_17179,-7,11,,,-30,8
2020-06-23,US_IL_17181,,,,,-21,
2020-06-23,US_IL_17183,-5,12,,10,-25,6
2020-06-23,US_IL_17185,,,,,-21,
2020-06-23,US_IL_17187,,16,,,-23,
2020-06-23,US_IL_17189,,,,,-28,
2020-06-23,US_IL_17191,,,,,-21,
2020-06-23,US_IL_17193,,,,,-15,
2020-06-23,US_IL_17195,-9,14,,,-25,5
2020-06-23,US_IL_17197,-2,6,119,-12,-39,12
2020-06-23,US_IL_17199,-3,10,,29,-30,7
2020-06-23,US_IL_17201,-5,-1,,-3,-31,8
2020-06-23,US_IL_17203,,,,,-31,10
2020-06-23,US_IN,2,7,159,3,-30,7
2020-06-23,US_IN_18001,4,,,,-16,5
2020-06-23,US_IN_18003,1,8,159,-6,-30,8
2020-06-23,US_IN_18005,3,7,,28,-35,10
2020-06-23,US_IN_18007,,,,,-26,
2020-06-23,US_IN_18009,,,,,-26,
2020-06-23,US_IN_18011,6,2,,5,-37,13
2020-06-23,US_IN_18013,,,,,-26,
2020-06-23,US_IN_18015,,,,,-20,
2020-06-23,US_IN_18017,-6,16,,,-25,6
2020-06-23,US_IN_18019,6,14,,4,-29,9
2020-06-23,US_IN_18021,15,-2,,11,-28,
2020-06-23,US_IN_18023,-2,10,,,-24,6
2020-06-23,US_IN_18025,,,,-4,-17,
2020-06-23,US_IN_18027,5,21,,,-16,5
2020-06-23,US_IN_18029,7,9,,,-29,7
2020-06-23,US_IN_18031,-1,16,,7,-26,7
2020-06-23,US_IN_18033,-1,,,,-21,6
2020-06-23,US_IN_18035,-3,8,,27,-32,7
2020-06-23,US_IN_18037,-2,1,,,-23,8
2020-06-23,US_IN_18039,11,6,,17,-19,5
2020-06-23,US_IN_18041,,16,,,-26,
2020-06-23,US_IN_18043,-3,5,,,-36,10
2020-06-23,US_IN_18045,,,,,-22,
2020-06-23,US_IN_18047,,6,,,-29,
2020-06-23,US_IN_18049,,,,,-21,
2020-06-23,US_IN_18051,4,13,,15,-19,5
2020-06-23,US_IN_18053,7,4,,7,-23,6
2020-06-23,US_IN_18055,,-2,,,-25,6
2020-06-23,US_IN_18057,2,4,180,,-46,14
2020-06-23,US_IN_18059,6,28,,10,-37,11
2020-06-23,US_IN_18061,6,6,,,-25,9
2020-06-23,US_IN_18063,6,12,,10,-37,11
2020-06-23,US_IN_18065,3,11,,4,-27,6
2020-06-23,US_IN_18067,4,8,,,-30,6
2020-06-23,US_IN_18069,6,13,,,-21,5
2020-06-23,US_IN_18071,25,-23,,2,-26,6
2020-06-23,US_IN_18073,3,11,,20,-24,5
2020-06-23,US_IN_18075,-2,2,,,-23,
2020-06-23,US_IN_18077,4,10,,,-23,7
2020-06-23,US_IN_18079,,14,,,-22,5
2020-06-23,US_IN_18081,8,19,,19,-35,9
2020-06-23,US_IN_18083,6,19,,,-18,3
2020-06-23,US_IN_18085,11,10,,,-23,8
2020-06-23,US_IN_18087,41,29,,14,-12,5
2020-06-23,US_IN_18089,11,5,89,2,-32,8
2020-06-23,US_IN_18091,20,18,,26,-23,5
2020-06-23,US_IN_18093,13,3,,,-24,7
2020-06-23,US_IN_18095,12,5,,-13,-28,6
2020-06-23,US_IN_18097,-6,3,72,-18,-36,8
2020-06-23,US_IN_18099,15,23,,8,-22,6
2020-06-23,US_IN_18101,,,,,-20,
2020-06-23,US_IN_18103,,7,,,-23,5
2020-06-23,US_IN_18105,-13,-3,,-24,-44,12
2020-06-23,US_IN_18107,7,4,,-7,-25,5
2020-06-23,US_IN_18109,5,12,,,-30,6
2020-06-23,US_IN_18111,,,,,-19,
2020-06-23,US_IN_18113,7,14,,,-19,7
2020-06-23,US_IN_18115,,,,,-25,
2020-06-23,US_IN_18117,,,,,-23,
2020-06-23,US_IN_18119,,,,,-25,
2020-06-23,US_IN_18121,,,,,-20,
2020-06-23,US_IN_18123,,,,,-25,
2020-06-23,US_IN_18125,,,,,-20,
2020-06-23,US_IN_18127,10,6,,11,-29,8
2020-06-23,US_IN_18129,,,,,-24,
2020-06-23,US_IN_18131,,,,,-21,
2020-06-23,US_IN_18133,10,,,,-27,6
2020-06-23,US_IN_18135,,,,,-18,
2020-06-23,US_IN_18137,-1,1,,,-24,
2020-06-23,US_IN_18139,,,,,-23,
2020-06-23,US_IN_18141,4,9,,-8,-29,7
2020-06-23,US_IN_18143,9,11,,,-19,
2020-06-23,US_IN_18145,-1,6,,23,-27,6
2020-06-23,US_IN_18147,,,,,-21,
2020-06-23,US_IN_18149,,12,,,-17,
2020-06-23,US_IN_18151,18,30,,12,-16,6
2020-06-23,US_IN_18153,,,,,-19,
2020-06-23,US_IN_18155,,,,,-26,
2020-06-23,US_IN_18157,-12,4,,-13,-36,11
2020-06-23,US_IN_18159,,,,,-28,
2020-06-23,US_IN_18161,,,,,-20,
2020-06-23,US_IN_18163,0,12,,-31,-26,6
2020-06-23,US_IN_18165,,,,20,-22,
2020-06-23,US_IN_18167,5,12,,30,-31,6
2020-06-23,US_IN_18169,2,3,,,-23,5
2020-06-23,US_IN_18171,,,,,-22,
2020-06-23,US_IN_18173,5,7,,,-30,8
2020-06-23,US_IN_18175,,-2,,,-23,8
2020-06-23,US_IN_18177,7,10,,17,-25,5
2020-06-23,US_IN_18179,,,,,-22,6
2020-06-23,US_IN_18181,,,,,-24,
2020-06-23,US_IN_18183,13,7,,,-26,7
2020-06-23,US_KS,-1,3,182,6,-32,8
2020-06-23,US_KS_20001,,,,,-22,
2020-06-23,US_KS_20003,,,,,-17,
2020-06-23,US_KS_20005,,,,,-29,
2020-06-23,US_KS_20009,21,,,,-21,
2020-06-23,US_KS_20011,,,,,-24,
2020-06-23,US_KS_20013,,,,,-22,
2020-06-23,US_KS_20015,12,8,,,-29,6
2020-06-23,US_KS_20021,,,,,-21,
2020-06-23,US_KS_20027,,,,,-24,
2020-06-23,US_KS_20029,,,,,-20,
2020-06-23,US_KS_20031,,,,12,-20,
2020-06-23,US_KS_20035,4,-5,,,-26,5
2020-06-23,US_KS_20037,1,4,,,-28,6
2020-06-23,US_KS_20041,,,,,-17,
2020-06-23,US_KS_20043,,,,,-17,
2020-06-23,US_KS_20045,-17,-2,130,,-41,12
2020-06-23,US_KS_20051,,,,,-28,
2020-06-23,US_KS_20053,,,,,-21,
2020-06-23,US_KS_20055,5,4,,-26,-20,5
2020-06-23,US_KS_20057,-1,,,12,-22,5
2020-06-23,US_KS_20059,0,-4,,28,-26,6
2020-06-23,US_KS_20061,-2,,,,-20,7
2020-06-23,US_KS_20067,,,,,-14,
2020-06-23,US_KS_20073,,,,,-18,
2020-06-23,US_KS_20079,9,,,14,-23,5
2020-06-23,US_KS_20085,,,,,-31,
2020-06-23,US_KS_20087,,,,,-27,
2020-06-23,US_KS_20091,-12,-7,267,,-46,13
2020-06-23,US_KS_20095,,,,,-16,
2020-06-23,US_KS_20099,,,,,-21,
2020-06-23,US_KS_20103,-1,1,,28,-37,8
2020-06-23,US_KS_20107,,,,,-21,
2020-06-23,US_KS_20111,-9,-8,,-1,-31,6
2020-06-23,US_KS_20113,10,,,2,-23,5
2020-06-23,US_KS_20115,,,,,-19,
2020-06-23,US_KS_20117,,,,,-19,
2020-06-23,US_KS_20121,12,,,,-32,8
2020-06-23,US_KS_20123,,,,,-19,
2020-06-23,US_KS_20125,11,27,,,-26,5
2020-06-23,US_KS_20127,,,,,-23,
2020-06-23,US_KS_20131,,,,,-14,
2020-06-23,US_KS_20133,,,,,-24,
2020-06-23,US_KS_20139,,,,,-28,
2020-06-23,US_KS_20143,,,,,-19,
2020-06-23,US_KS_20145,,,,,-22,
2020-06-23,US_KS_20149,7,,,,-31,
2020-06-23,US_KS_20151,,,,,-15,
2020-06-23,US_KS_20155,13,12,,7,-25,5
2020-06-23,US_KS_20159,,,,,-25,
2020-06-23,US_KS_20161,-18,-1,,-39,-34,10
2020-06-23,US_KS_20167,,,,,-9,
2020-06-23,US_KS_20169,11,9,,32,-24,5
2020-06-23,US_KS_20171,,,,,-19,
2020-06-23,US_KS_20173,5,3,123,-8,-31,8
2020-06-23,US_KS_20175,0,,,-5,-25,
2020-06-23,US_KS_20177,2,11,,27,-34,8
2020-06-23,US_KS_20191,,,,,-26,
2020-06-23,US_KS_20193,,,,,-17,
2020-06-23,US_KS_20197,,,,,-30,
2020-06-23,US_KS_20201,,,,,-23,
2020-06-23,US_KS_20205,,,,,-11,
2020-06-23,US_KS_20209,-1,-4,97,-16,-34,6
2020-06-23,US_KY,-3,9,102,-7,-33,8
2020-06-23,US_KY_21001,,,,,-27,
2020-06-23,US_KY_21003,,,,,-23,
2020-06-23,US_KY_21005,,,,,-34,
2020-06-23,US_KY_21007,,,,,-30,
2020-06-23,US_KY_21009,6,15,,,-26,
2020-06-23,US_KY_21011,,,,,-26,
2020-06-23,US_KY_21013,8,7,,,-25,
2020-06-23,US_KY_21015,3,8,,-24,-37,11
2020-06-23,US_KY_21017,,,,,-29,
2020-06-23,US_KY_21019,0,11,,,-29,7
2020-06-23,US_KY_21021,2,38,,,-31,
2020-06-23,US_KY_21023,,,,,-29,
2020-06-23,US_KY_21025,,,,,-33,
2020-06-23,US_KY_21027,,,,,-25,
2020-06-23,US_KY_21029,3,6,,11,-33,8
2020-06-23,US_KY_21031,,,,,-26,
2020-06-23,US_KY_21033,,,,,-20,
2020-06-23,US_KY_21035,2,26,,,-30,6
2020-06-23,US_KY_21037,-8,2,,,-42,12
2020-06-23,US_KY_21041,,,,,-26,
2020-06-23,US_KY_21043,,7,,,-24,
2020-06-23,US_KY_21045,,,,,-24,
2020-06-23,US_KY_21047,3,8,,7,-25,5
2020-06-23,US_KY_21049,-7,11,,,-32,8
2020-06-23,US_KY_21051,,,,,-23,
2020-06-23,US_KY_21053,,,,,-28,
2020-06-23,US_KY_21055,,,,,-18,
2020-06-23,US_KY_21059,-1,10,,,-28,6
2020-06-23,US_KY_21061,,,,,-25,
2020-06-23,US_KY_21065,,,,,-37,
2020-06-23,US_KY_21067,-13,8,62,-27,-38,10
2020-06-23,US_KY_21069,,,,,-28,
2020-06-23,US_KY_21071,,-2,,,-26,
2020-06-23,US_KY_21073,-5,-4,,,-38,11
2020-06-23,US_KY_21075,,,,,-16,
2020-06-23,US_KY_21077,,,,-90,-27,
2020-06-23,US_KY_21079,,,,,-26,
2020-06-23,US_KY_21081,30,,,,-37,
2020-06-23,US_KY_21083,-2,21,,,-25,5
2020-06-23,US_KY_21085,,,,,-27,
2020-06-23,US_KY_21087,,,,,-28,
2020-06-23,US_KY_21089,,37,,,-29,
2020-06-23,US_KY_21091,,,,,-34,
2020-06-23,US_KY_21093,-2,7,,4,-35,9
2020-06-23,US_KY_21095,,,,,-29,
2020-06-23,US_KY_21097,,-20,,,-26,
2020-06-23,US_KY_21099,,,,-1,-23,
2020-06-23,US_KY_21101,11,46,,,-27,5
2020-06-23,US_KY_21103,,,,5,-26,
2020-06-23,US_KY_21107,4,6,,-8,-25,5
2020-06-23,US_KY_21109,,,,,-26,
2020-06-23,US_KY_21111,-9,10,107,-20,-38,10
2020-06-23,US_KY_21113,1,2,,-18,-35,8
2020-06-23,US_KY_21115,,,,,-23,
2020-06-23,US_KY_21117,-7,3,,4,-38,10
2020-06-23,US_KY_21119,,,,,-42,
2020-06-23,US_KY_21121,10,8,,,-30,
2020-06-23,US_KY_21123,,,,,-26,
2020-06-23,US_KY_21125,6,10,,2,-29,7
2020-06-23,US_KY_21127,,,,,-21,
2020-06-23,US_KY_21133,,,,,-33,
2020-06-23,US_KY_21135,,,,,-8,
2020-06-23,US_KY_21137,,,,,-29,
2020-06-23,US_KY_21139,,,,,-19,
2020-06-23,US_KY_21141,,,,,-25,
2020-06-23,US_KY_21143,,,,,-25,
2020-06-23,US_KY_21145,8,7,,13,-29,5
2020-06-23,US_KY_21147,,,,,-29,
2020-06-23,US_KY_21149,,,,,-21,
2020-06-23,US_KY_21151,2,12,,11,-37,9
2020-06-23,US_KY_21155,,,,,-25,
2020-06-23,US_KY_21157,9,30,,-1,-28,
2020-06-23,US_KY_21161,15,,,,-24,
2020-06-23,US_KY_21163,,,,,-38,
2020-06-23,US_KY_21165,,,,,-41,
2020-06-23,US_KY_21167,,,,,-28,
2020-06-23,US_KY_21169,,,,,-23,
2020-06-23,US_KY_21171,,,,,-27,
2020-06-23,US_KY_21173,14,23,,-1,-22,
2020-06-23,US_KY_21175,,,,,-34,
2020-06-23,US_KY_21177,7,17,,,-22,
2020-06-23,US_KY_21179,8,9,,,-30,6
2020-06-23,US_KY_21181,,,,,-26,
2020-06-23,US_KY_21183,,,,-20,-31,
2020-06-23,US_KY_21185,1,36,,,-43,12
2020-06-23,US_KY_21187,,,,,-34,
2020-06-23,US_KY_21191,,,,,-32,
2020-06-23,US_KY_21193,,,,,-27,
2020-06-23,US_KY_21195,4,5,,,-24,
2020-06-23,US_KY_21197,,,,,-26,
2020-06-23,US_KY_21199,13,13,,,-29,6
2020-06-23,US_KY_21203,,,,,-26,
2020-06-23,US_KY_21205,-7,,,,-31,
2020-06-23,US_KY_21207,,,,,-9,
2020-06-23,US_KY_21209,3,0,,6,-32,9
2020-06-23,US_KY_21211,4,17,,7,-36,9
2020-06-23,US_KY_21213,2,-2,,8,-29,
2020-06-23,US_KY_21215,,,,,-35,
2020-06-23,US_KY_21217,2,,,,-34,
2020-06-23,US_KY_21219,,,,,-25,
2020-06-23,US_KY_21221,,,,,-28,
2020-06-23,US_KY_21223,,,,,-26,
2020-06-23,US_KY_21225,,,,,-28,
2020-06-23,US_KY_21227,-1,7,75,,-30,7
2020-06-23,US_KY_21229,,,,,-26,
2020-06-23,US_KY_21231,,,,,-27,
2020-06-23,US_KY_21233,,,,,-24,
2020-06-23,US_KY_21235,1,,,20,-30,
2020-06-23,US_KY_21239,,,,,-38,
2020-06-23,US_LA,-11,0,-6,-20,-30,10
2020-06-23,US_LA_22001,1,20,,-1,-26,8
2020-06-23,US_LA_22003,,,,,-27,
2020-06-23,US_LA_22005,-5,2,,,-31,12
2020-06-23,US_LA_22007,,,,,-24,
2020-06-23,US_LA_22009,,-3,,,-24,
2020-06-23,US_LA_22011,-1,3,,,-22,
2020-06-23,US_LA_22013,,,,,-14,
2020-06-23,US_LA_22015,4,7,,-19,-28,7
2020-06-23,US_LA_22017,-1,0,18,-20,-28,8
2020-06-23,US_LA_22019,-4,-1,19,4,-29,9
2020-06-23,US_LA_22021,,,,,-23,
2020-06-23,US_LA_22023,,,,,-17,
2020-06-23,US_LA_22027,,,,,-20,
2020-06-23,US_LA_22029,,,,,-23,
2020-06-23,US_LA_22031,,,,-7,-22,
2020-06-23,US_LA_22033,-14,-4,-21,-22,-35,12
2020-06-23,US_LA_22037,,,,,-22,
2020-06-23,US_LA_22039,,,,,-23,
2020-06-23,US_LA_22041,,,,,-26,
2020-06-23,US_LA_22043,,,,,-24,
2020-06-23,US_LA_22045,-6,2,,,-24,8
2020-06-23,US_LA_22047,,-1,,-5,-28,
2020-06-23,US_LA_22049,,,,,-20,
2020-06-23,US_LA_22051,-15,-7,-8,-61,-34,13
2020-06-23,US_LA_22053,-14,-1,,,-27,
2020-06-23,US_LA_22055,-10,-6,-14,-19,-32,11
2020-06-23,US_LA_22057,-7,-3,,-27,-28,8
2020-06-23,US_LA_22059,,,,,-14,
2020-06-23,US_LA_22061,-9,-2,,,-37,
2020-06-23,US_LA_22063,4,8,,24,-29,9
2020-06-23,US_LA_22065,,,,-11,-17,
2020-06-23,US_LA_22067,,5,,,-26,
2020-06-23,US_LA_22069,-9,3,,,-25,
2020-06-23,US_LA_22071,-39,-19,-30,-36,-44,15
2020-06-23,US_LA_22073,0,8,22,-10,-30,8
2020-06-23,US_LA_22075,,,,,-34,
2020-06-23,US_LA_22077,,,,,-22,
2020-06-23,US_LA_22079,-3,8,,-23,-25,7
2020-06-23,US_LA_22081,,,,,-20,
2020-06-23,US_LA_22083,,,,7,-21,
2020-06-23,US_LA_22085,,,,,-18,
2020-06-23,US_LA_22087,-5,-3,,,-30,11
2020-06-23,US_LA_22089,-25,-10,,-1,-33,13
2020-06-23,US_LA_22091,,,,,-21,
2020-06-23,US_LA_22093,,,,,-24,
