key,wikidata,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,3166-1-alpha-2,3166-1-alpha-3,aggregation_level
US_PR_72071,Q2307520,US,United States of America,PR,Puerto Rico,72071,Isabela Municipio,US,USA,2
US_PR_72073,Q2095818,US,United States of America,PR,Puerto Rico,72073,Jayuya Municipio,US,USA,2
US_PR_72075,Q2361577,US,United States of America,PR,Puerto Rico,72075,Juana Díaz Municipio,US,USA,2
US_PR_72077,Q2347667,US,United States of America,PR,Puerto Rico,72077,Juncos Municipio,US,USA,2
US_PR_72079,Q1832296,US,United States of America,PR,Puerto Rico,72079,Lajas Municipio,US,USA,2
US_PR_72081,Q1026894,US,United States of America,PR,Puerto Rico,72081,Lares Municipio,US,USA,2
US_PR_72083,Q2485590,US,United States of America,PR,Puerto Rico,72083,Las Marías Municipio,US,USA,2
US_PR_72085,Q969918,US,United States of America,PR,Puerto Rico,72085,Las Piedras Municipio,US,USA,2
US_PR_72087,Q1853983,US,United States of America,PR,Puerto Rico,72087,Loíza Municipio,US,USA,2
US_PR_72089,Q1984618,US,United States of America,PR,Puerto Rico,72089,Luquillo Municipio,US,USA,2
US_PR_72091,Q674599,US,United States of America,PR,Puerto Rico,72091,Manatí Municipio,US,USA,2
US_PR_72093,Q2624359,US,United States of America,PR,Puerto Rico,72093,Maricao Municipio,US,USA,2
US_PR_72095,Q967149,US,United States of America,PR,Puerto Rico,72095,Maunabo Municipio,US,USA,2
US_PR_72097,Q632727,US,United States of America,PR,Puerto Rico,72097,Mayagüez Municipio,US,USA,2
US_PR_72099,Q2288079,US,United States of America,PR,Puerto Rico,72099,Moca Municipio,US,USA,2
US_PR_72101,Q2623982,US,United States of America,PR,Puerto Rico,72101,Morovis Municipio,US,USA,2
US_PR_72103,Q2659720,US,United States of America,PR,Puerto Rico,72103,Naguabo Municipio,US,USA,2
US_PR_72105,Q2623972,US,United States of America,PR,Puerto Rico,72105,Naranjito Municipio,US,USA,2
US_PR_72107,Q2624345,US,United States of America,PR,Puerto Rico,72107,Orocovis Municipio,US,USA,2
US_PR_72109,Q2485638,US,United States of America,PR,Puerto Rico,72109,Patillas Municipio,US,USA,2
US_PR_72111,Q369880,US,United States of America,PR,Puerto Rico,72111,Peñuelas Municipio,US,USA,2
US_PR_72113,Q864024,US,United States of America,PR,Puerto Rico,72113,Ponce Municipio,US,USA,2
US_PR_72115,Q2057872,US,United States of America,PR,Puerto Rico,72115,Quebradillas Municipio,US,USA,2
US_PR_72117,Q1815896,US,United States of America,PR,Puerto Rico,72117,Rincón Municipio,US,USA,2
US_PR_72119,Q979996,US,United States of America,PR,Puerto Rico,72119,Río Grande Municipio,US,USA,2
US_PR_72121,Q2413183,US,United States of America,PR,Puerto Rico,72121,Sabana Grande Municipio,US,USA,2
US_PR_72123,Q637330,US,United States of America,PR,Puerto Rico,72123,Salinas Municipio,US,USA,2
US_PR_72125,Q1598808,US,United States of America,PR,Puerto Rico,72125,San Germán Municipio,US,USA,2
US_PR_72127,Q41211,US,United States of America,PR,Puerto Rico,72127,San Juan Municipio,US,USA,2
US_PR_72129,Q788749,US,United States of America,PR,Puerto Rico,72129,San Lorenzo Municipio,US,USA,2
US_PR_72131,Q2413209,US,United States of America,PR,Puerto Rico,72131,San Sebastián Municipio,US,USA,2
US_PR_72133,Q2485604,US,United States of America,PR,Puerto Rico,72133,Santa Isabel Municipio,US,USA,2
US_PR_72135,Q2485509,US,United States of America,PR,Puerto Rico,72135,Toa Alta Municipio,US,USA,2
US_PR_72137,Q2238070,US,United States of America,PR,Puerto Rico,72137,Toa Baja Municipio,US,USA,2
US_PR_72139,Q1150895,US,United States of America,PR,Puerto Rico,72139,Trujillo Alto Municipio,US,USA,2
US_PR_72141,Q617096,US,United States of America,PR,Puerto Rico,72141,Utuado Municipio,US,USA,2
US_PR_72143,Q2640843,US,United States of America,PR,Puerto Rico,72143,Vega Alta Municipio,US,USA,2
US_PR_72145,Q2179051,US,United States of America,PR,Puerto Rico,72145,Vega Baja Municipio,US,USA,2
US_PR_72147,Q737624,US,United States of America,PR,Puerto Rico,72147,Vieques Municipio,US,USA,2
US_PR_72149,Q2192472,US,United States of America,PR,Puerto Rico,72149,Villalba Municipio,US,USA,2
US_PR_72151,Q2361097,US,United States of America,PR,Puerto Rico,72151,Yabucoa Municipio,US,USA,2
US_PR_72153,Q368526,US,United States of America,PR,Puerto Rico,72153,Yauco Municipio,US,USA,2
US_RI,Q1387,US,United States of America,RI,Rhode Island,,,US,USA,1
US_RI_44001,Q54262,US,United States of America,RI,Rhode Island,44001,Bristol County,US,USA,2
US_RI_44003,Q54254,US,United States of America,RI,Rhode Island,44003,Kent County,US,USA,2
US_RI_44005,Q54260,US,United States of America,RI,Rhode Island,44005,Newport County,US,USA,2
US_RI_44007,Q54253,US,United States of America,RI,Rhode Island,44007,Providence County,US,USA,2
US_RI_44009,Q54258,US,United States of America,RI,Rhode Island,44009,Washington County,US,USA,2
US_SC,Q1456,US,United States of America,SC,South Carolina,,,US,USA,1
US_SC_45001,Q306343,US,United States of America,SC,South Carolina,45001,Abbeville County,US,USA,2
US_SC_45003,Q404898,US,United States of America,SC,South Carolina,45003,Aiken County,US,USA,2
US_SC_45005,Q497824,US,United States of America,SC,South Carolina,45005,Allendale County,US,USA,2
US_SC_45007,Q489420,US,United States of America,SC,South Carolina,45007,Anderson County,US,USA,2
US_SC_45009,Q497890,US,United States of America,SC,South Carolina,45009,Bamberg County,US,USA,2
US_SC_45011,Q497917,US,United States of America,SC,South Carolina,45011,Barnwell County,US,USA,2
US_SC_45013,Q495682,US,United States of America,SC,South Carolina,45013,Beaufort County,US,USA,2
US_SC_45015,Q495105,US,United States of America,SC,South Carolina,45015,Berkeley County,US,USA,2
US_SC_45017,Q489377,US,United States of America,SC,South Carolina,45017,Calhoun County,US,USA,2
US_SC_45019,Q181015,US,United States of America,SC,South Carolina,45019,Charleston County,US,USA,2
US_SC_45021,Q619609,US,United States of America,SC,South Carolina,45021,Cherokee County,US,USA,2
US_SC_45023,Q497377,US,United States of America,SC,South Carolina,45023,Chester County,US,USA,2
US_SC_45025,Q502419,US,United States of America,SC,South Carolina,45025,Chesterfield County,US,USA,2
US_SC_45027,Q497871,US,United States of America,SC,South Carolina,45027,Clarendon County,US,USA,2
US_SC_45029,Q502473,US,United States of America,SC,South Carolina,45029,Colleton County,US,USA,2
US_SC_45031,Q502285,US,United States of America,SC,South Carolina,45031,Darlington County,US,USA,2
US_SC_45033,Q502404,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2
US_SC_45035,Q502431,US,United States of America,SC,South Carolina,45035,Dorchester County,US,USA,2
US_SC_45037,Q495096,US,United States of America,SC,South Carolina,45037,Edgefield County,US,USA,2
US_SC_45039,Q505975,US,United States of America,SC,South Carolina,45039,Fairfield County,US,USA,2
US_SC_45041,Q505987,US,United States of America,SC,South Carolina,45041,Florence County,US,USA,2
US_SC_45043,Q505980,US,United States of America,SC,South Carolina,45043,Georgetown County,US,USA,2
US_SC_45045,Q502273,US,United States of America,SC,South Carolina,45045,Greenville County,US,USA,2
US_SC_45047,Q502278,US,United States of America,SC,South Carolina,45047,Greenwood County,US,USA,2
US_SC_45049,Q497880,US,United States of America,SC,South Carolina,45049,Hampton County,US,USA,2
US_SC_45051,Q502288,US,United States of America,SC,South Carolina,45051,Horry County,US,USA,2
US_SC_45053,Q112957,US,United States of America,SC,South Carolina,45053,Jasper County,US,USA,2
US_SC_45055,Q506162,US,United States of America,SC,South Carolina,45055,Kershaw County,US,USA,2
US_SC_45057,Q495090,US,United States of America,SC,South Carolina,45057,Lancaster County,US,USA,2
US_SC_45059,Q508288,US,United States of America,SC,South Carolina,45059,Laurens County,US,USA,2
US_SC_45061,Q304065,US,United States of America,SC,South Carolina,45061,Lee County,US,USA,2
US_SC_45063,Q502411,US,United States of America,SC,South Carolina,45063,Lexington County,US,USA,2
US_SC_45065,Q505999,US,United States of America,SC,South Carolina,45065,McCormick County,US,USA,2
US_SC_45067,Q502456,US,United States of America,SC,South Carolina,45067,Marion County,US,USA,2
US_SC_45069,Q512816,US,United States of America,SC,South Carolina,45069,Marlboro County,US,USA,2
US_SC_45071,Q515177,US,United States of America,SC,South Carolina,45071,Newberry County,US,USA,2
US_SC_45073,Q513833,US,United States of America,SC,South Carolina,45073,Oconee County,US,USA,2
US_SC_45075,Q506068,US,United States of America,SC,South Carolina,45075,Orangeburg County,US,USA,2
US_SC_45077,Q513905,US,United States of America,SC,South Carolina,45077,Pickens County,US,USA,2
US_SC_45079,Q505993,US,United States of America,SC,South Carolina,45079,Richland County,US,USA,2
US_SC_45081,Q513775,US,United States of America,SC,South Carolina,45081,Saluda County,US,USA,2
US_SC_45083,Q507488,US,United States of America,SC,South Carolina,45083,Spartanburg County,US,USA,2
US_SC_45085,Q513933,US,United States of America,SC,South Carolina,45085,Sumter County,US,USA,2
US_SC_45087,Q502447,US,United States of America,SC,South Carolina,45087,Union County,US,USA,2
US_SC_45089,Q502210,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2
US_SC_45091,Q384754,US,United States of America,SC,South Carolina,45091,York County,US,USA,2
US_SD,Q1211,US,United States of America,SD,South Dakota,,,US,USA,1
US_SD_46003,Q484633,US,United States of America,SD,South Dakota,46003,Aurora County,US,USA,2
US_SD_46005,Q484780,US,United States of America,SD,South Dakota,46005,Beadle County,US,USA,2
US_SD_46007,Q484231,US,United States of America,SD,South Dakota,46007,Bennett County,US,USA,2
US_SD_46009,Q484234,US,United States of America,SD,South Dakota,46009,Bon Homme County,US,USA,2
US_SD_46011,Q489069,US,United States of America,SD,South Dakota,46011,Brookings County,US,USA,2
US_SD_46013,Q489062,US,United States of America,SD,South Dakota,46013,Brown County,US,USA,2
US_SD_46015,Q489088,US,United States of America,SD,South Dakota,46015,Brule County,US,USA,2
US_SD_46017,Q484450,US,United States of America,SD,South Dakota,46017,Buffalo County,US,USA,2
US_SD_46019,Q2613601,US,United States of America,SD,South Dakota,46019,Butte County,US,USA,2
US_SD_46021,Q489106,US,United States of America,SD,South Dakota,46021,Campbell County,US,USA,2
US_SD_46023,Q489159,US,United States of America,SD,South Dakota,46023,Charles Mix County,US,USA,2
US_SD_46025,Q489083,US,United States of America,SD,South Dakota,46025,Clark County,US,USA,2
US_SD_46027,Q489273,US,United States of America,SD,South Dakota,46027,Clay County,US,USA,2
US_SD_46029,Q489075,US,United States of America,SD,South Dakota,46029,Codington County,US,USA,2
US_SD_46031,Q489079,US,United States of America,SD,South Dakota,46031,Corson County,US,USA,2
US_SD_46033,Q489620,US,United States of America,SD,South Dakota,46033,Custer County,US,USA,2
US_SD_46035,Q488922,US,United States of America,SD,South Dakota,46035,Davison County,US,USA,2
US_SD_46037,Q178341,US,United States of America,SD,South Dakota,46037,Day County,US,USA,2
US_SD_46039,Q489265,US,United States of America,SD,South Dakota,46039,Deuel County,US,USA,2
US_SD_46041,Q489092,US,United States of America,SD,South Dakota,46041,Dewey County,US,USA,2
US_SD_46043,Q489259,US,United States of America,SD,South Dakota,46043,Douglas County,US,USA,2
US_SD_46045,Q179954,US,United States of America,SD,South Dakota,46045,Edmunds County,US,USA,2
US_SD_46047,Q495654,US,United States of America,SD,South Dakota,46047,Fall River County,US,USA,2
US_SD_46049,Q495417,US,United States of America,SD,South Dakota,46049,Faulk County,US,USA,2
US_SD_46051,Q490498,US,United States of America,SD,South Dakota,46051,Grant County,US,USA,2
US_SD_46053,Q495234,US,United States of America,SD,South Dakota,46053,Gregory County,US,USA,2
US_SD_46055,Q489369,US,United States of America,SD,South Dakota,46055,Haakon County,US,USA,2
US_SD_46057,Q495223,US,United States of America,SD,South Dakota,46057,Hamlin County,US,USA,2
US_SD_46059,Q495625,US,United States of America,SD,South Dakota,46059,Hand County,US,USA,2
US_SD_46061,Q495667,US,United States of America,SD,South Dakota,46061,Hanson County,US,USA,2
US_SD_46063,Q492493,US,United States of America,SD,South Dakota,46063,Harding County,US,USA,2
US_SD_46065,Q495629,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2
US_SD_46067,Q491702,US,United States of America,SD,South Dakota,46067,Hutchinson County,US,USA,2
US_SD_46069,Q495672,US,United States of America,SD,South Dakota,46069,Hyde County,US,USA,2
US_SD_46071,Q495620,US,United States of America,SD,South Dakota,46071,Jackson County,US,USA,2
US_SD_46073,Q495608,US,United States of America,SD,South Dakota,46073,Jerauld County,US,USA,2
US_SD_46075,Q926589,US,United States of America,SD,South Dakota,46075,Jones County,US,USA,2
US_SD_46077,Q495289,US,United States of America,SD,South Dakota,46077,Kingsbury County,US,USA,2
US_SD_46079,Q495246,US,United States of America,SD,South Dakota,46079,Lake County,US,USA,2
US_SD_46081,Q489099,US,United States of America,SD,South Dakota,46081,Lawrence County,US,USA,2
US_SD_46083,Q495209,US,United States of America,SD,South Dakota,46083,Lincoln County,US,USA,2
US_SD_46085,Q495252,US,United States of America,SD,South Dakota,46085,Lyman County,US,USA,2
US_SD_46087,Q495285,US,United States of America,SD,South Dakota,46087,McCook County,US,USA,2
US_SD_46089,Q368006,US,United States of America,SD,South Dakota,46089,McPherson County,US,USA,2
US_SD_46091,Q495198,US,United States of America,SD,South Dakota,46091,Marshall County,US,USA,2
US_SD_46093,Q495269,US,United States of America,SD,South Dakota,46093,Meade County,US,USA,2
US_SD_46095,Q495261,US,United States of America,SD,South Dakota,46095,Mellette County,US,USA,2
US_SD_46097,Q338939,US,United States of America,SD,South Dakota,46097,Miner County,US,USA,2
US_SD_46099,Q489222,US,United States of America,SD,South Dakota,46099,Minnehaha County,US,USA,2
US_SD_46101,Q495219,US,United States of America,SD,South Dakota,46101,Moody County,US,USA,2
US_SD_46102,Q495201,US,United States of America,SD,South Dakota,46102,Oglala Lakota County,US,USA,2
US_SD_46103,Q495257,US,United States of America,SD,South Dakota,46103,Pennington County,US,USA,2
US_SD_46105,Q495195,US,United States of America,SD,South Dakota,46105,Perkins County,US,USA,2
US_SD_46107,Q495191,US,United States of America,SD,South Dakota,46107,Potter County,US,USA,2
US_SD_46109,Q495273,US,United States of America,SD,South Dakota,46109,Roberts County,US,USA,2
US_SD_46111,Q495229,US,United States of America,SD,South Dakota,46111,Sanborn County,US,USA,2
US_SD_46115,Q495239,US,United States of America,SD,South Dakota,46115,Spink County,US,USA,2
US_SD_46117,Q495280,US,United States of America,SD,South Dakota,46117,Stanley County,US,USA,2
US_SD_46119,Q495264,US,United States of America,SD,South Dakota,46119,Sully County,US,USA,2
US_SD_46121,Q502081,US,United States of America,SD,South Dakota,46121,Todd County,US,USA,2
US_SD_46123,Q426360,US,United States of America,SD,South Dakota,46123,Tripp County,US,USA,2
US_SD_46125,Q495275,US,United States of America,SD,South Dakota,46125,Turner County,US,USA,2
US_SD_46127,Q495216,US,United States of America,SD,South Dakota,46127,Union County,US,USA,2
US_SD_46129,Q494764,US,United States of America,SD,South Dakota,46129,Walworth County,US,USA,2
US_SD_46135,Q493450,US,United States of America,SD,South Dakota,46135,Yankton County,US,USA,2
US_SD_46137,Q198529,US,United States of America,SD,South Dakota,46137,Ziebach County,US,USA,2
US_TN,Q1509,US,United States of America,TN,Tennessee,,,US,USA,1
US_TN_47001,Q490318,US,United States of America,TN,Tennessee,47001,Anderson County,US,USA,2
US_TN_47003,Q495052,US,United States of America,TN,Tennessee,47003,Bedford County,US,USA,2
US_TN_47005,Q494806,US,United States of America,TN,Tennessee,47005,Benton County,US,USA,2
US_TN_47007,Q494822,US,United States of America,TN,Tennessee,47007,Bledsoe County,US,USA,2
US_TN_47009,Q475301,US,United States of America,TN,Tennessee,47009,Blount County,US,USA,2
US_TN_47011,Q494803,US,United States of America,TN,Tennessee,47011,Bradley County,US,USA,2
US_TN_47013,Q494791,US,United States of America,TN,Tennessee,47013,Campbell County,US,USA,2
US_TN_47015,Q494810,US,United States of America,TN,Tennessee,47015,Cannon County,US,USA,2
US_TN_47017,Q494905,US,United States of America,TN,Tennessee,47017,Carroll County,US,USA,2
US_TN_47019,Q494990,US,United States of America,TN,Tennessee,47019,Carter County,US,USA,2
US_TN_47021,Q495072,US,United States of America,TN,Tennessee,47021,Cheatham County,US,USA,2
US_TN_47023,Q494799,US,United States of America,TN,Tennessee,47023,Chester County,US,USA,2
US_TN_47025,Q495017,US,United States of America,TN,Tennessee,47025,Claiborne County,US,USA,2
US_TN_47027,Q494818,US,United States of America,TN,Tennessee,47027,Clay County,US,USA,2
US_TN_47029,Q488943,US,United States of America,TN,Tennessee,47029,Cocke County,US,USA,2
US_TN_47031,Q495013,US,United States of America,TN,Tennessee,47031,Coffee County,US,USA,2
US_TN_47033,Q495022,US,United States of America,TN,Tennessee,47033,Crockett County,US,USA,2
US_TN_47035,Q489056,US,United States of America,TN,Tennessee,47035,Cumberland County,US,USA,2
US_TN_47037,Q1177705,US,United States of America,TN,Tennessee,47037,Davidson County,US,USA,2
US_TN_47039,Q489430,US,United States of America,TN,Tennessee,47039,Decatur County,US,USA,2
US_TN_47041,Q494794,US,United States of America,TN,Tennessee,47041,DeKalb County,US,USA,2
US_TN_47043,Q494815,US,United States of America,TN,Tennessee,47043,Dickson County,US,USA,2
US_TN_47045,Q495078,US,United States of America,TN,Tennessee,47045,Dyer County,US,USA,2
US_TN_47047,Q502360,US,United States of America,TN,Tennessee,47047,Fayette County,US,USA,2
US_TN_47049,Q494760,US,United States of America,TN,Tennessee,47049,Fentress County,US,USA,2
US_TN_47051,Q494998,US,United States of America,TN,Tennessee,47051,Franklin County,US,USA,2
