key,latitude,longitude,elevation,area
US_PR_72113,18,-66.616667,16,119
US_PR_72115,18.473889,-66.938611,102,28
US_PR_72117,18.34023,-67.2499,15,29
US_PR_72119,18.38023,-65.83127,13,90
US_PR_72121,18.07774,-66.96045,500,96
US_PR_72123,18.01746,-66.25378,5,70
US_PR_72125,18.078917,-67.040736,84,7
US_PR_72127,18.45,-66.066667,8,120
US_PR_72129,18.189889,-65.968694,97,138
US_PR_72131,18.337222,-66.990556,,72
US_PR_72133,17.966111,-66.405,8,188
US_PR_72135,18.38828,-66.24822,72,71
US_PR_72137,18.443889,-66.259722,,108
US_PR_72139,18.35467,-66.00739,18,56
US_PR_72141,18.27301,-66.69962,154,298
US_PR_72143,18.41217,-66.33128,59,72
US_PR_72145,18.446111,-66.3875,35,144
US_PR_72147,18.116667,-65.416667,,136
US_PR_72149,18.127222,-66.492222,155,98
US_PR_72151,18.05052,-65.87933,12,216
US_PR_72153,18.036944,-66.850278,,178
US_RI,41.7,-71.5,60,3144
US_RI_44001,41.722603,-71.292175,,116
US_RI_44003,41.704124,-71.47953,,487
US_RI_44005,41.541954,-71.275848,,813
US_RI_44007,41.852848,-71.456161,,1129
US_RI_44009,41.454544,-71.581154,,1458
US_SC,34,-81,105,82931
US_SC_45001,34.23,-82.45,,1324
US_SC_45003,33.55,-81.64,,2798
US_SC_45005,32.99,-81.35,,1069
US_SC_45007,34.52,-82.64,,1962
US_SC_45009,33.22,-81.05,,1024
US_SC_45011,33.26,-81.44,,1443
US_SC_45013,32.35,-80.69,,2390
US_SC_45015,33.2,-79.95,,3181
US_SC_45017,33.67,-80.78,,1016
US_SC_45019,32.82,-79.9,,3517
US_SC_45021,35.05,-81.62,,1029
US_SC_45023,34.69,-81.16,,1518
US_SC_45025,34.64,-80.16,,2087
US_SC_45027,33.66,-80.22,,1802
US_SC_45029,32.84,-80.65,,2935
US_SC_45031,34.33,-79.96,,1468
US_SC_45033,34.39,-79.38,,1053
US_SC_45035,33.08,-80.4,,1494
US_SC_45037,33.77,-81.97,,1312
US_SC_45039,34.4,-81.13,,1839
US_SC_45041,34.02,-79.71,,2082
US_SC_45043,33.41,-79.3,,2681
US_SC_45045,34.89,-82.37,,2059
US_SC_45047,34.16,-82.13,,1199
US_SC_45049,32.78,-81.14,,1457
US_SC_45051,33.91,-78.98,,3250
US_SC_45053,32.44,-81.02,,1512
US_SC_45055,34.34,-80.59,,1917
US_SC_45057,34.69,-80.7,,1438
US_SC_45059,34.48,-82.01,,1875
US_SC_45061,34.16,-80.25,,1065
US_SC_45063,33.9,-81.27,,1963
US_SC_45065,33.9,-82.3,,1020
US_SC_45067,34.08,-79.36,,1280
US_SC_45069,34.6,-79.68,,1257
US_SC_45071,34.29,-81.6,,1676
US_SC_45073,34.75,-83.07,,1745
US_SC_45075,33.44,-80.8,,2922
US_SC_45077,34.89,-82.72,,1326
US_SC_45079,34.03,-80.91,,1999
US_SC_45081,34.01,-81.73,,1196
US_SC_45083,34.93,-81.99,,2122
US_SC_45085,33.92,-80.38,,1766
US_SC_45087,34.69,-81.62,,1336
US_SC_45089,33.62,-79.73,,937
US_SC_45091,34.97,-81.18,,696
US_SD,44.5,-100,670,199729
US_SD_46003,43.72,-98.57,,1845
US_SD_46005,44.41,-98.28,,3276
US_SD_46007,43.18,-101.66,,3084
US_SD_46009,42.99,-97.88,,1506
US_SD_46011,44.37,-96.79,,2084
US_SD_46013,45.6,-98.35,,4484
US_SD_46015,43.72,-99.06,,2192
US_SD_46017,44.08,-99.2,,1262
US_SD_46019,44.90583,-103.50802,,5870
US_SD_46021,45.76,-100.05,,1998
US_SD_46023,43.21,-98.59,,2979
US_SD_46025,44.86,-97.73,,2507
US_SD_46027,42.92,-96.97,,1079
US_SD_46029,44.98,-97.18,,1857
US_SD_46031,45.72,-101.18,,6551
US_SD_46033,43.68,-103.46,,4038
US_SD_46035,43.68,-98.16,,1131
US_SD_46037,45.37,-97.61,,2826
US_SD_46039,44.76,-96.67,,1649
US_SD_46041,45.16,-100.88,,6334
US_SD_46043,43.39,-98.36,,1124
US_SD_46045,45.41,-99.21,,2981
US_SD_46047,43.25,-103.52,,4530
US_SD_46049,45.07,-99.15,,2605
US_SD_46051,45.17,-96.77,,1782
US_SD_46053,43.2,-99.18,,2728
US_SD_46055,44.3,-101.53,,4732
US_SD_46057,44.68,-97.2,,1393
US_SD_46059,44.55,-99,,1440
US_SD_46061,43.66,-97.79,,1128
US_SD_46063,45.59,-103.5,,6935
US_SD_46065,44.39,-99.99,,2073
US_SD_46067,43.34,-97.75,,2109
US_SD_46069,44.55,-99.48,,2244
US_SD_46071,43.7,-101.64,,1871
US_SD_46073,44.06,-98.62,,1380
US_SD_46075,43.95,-100.69,,2517
US_SD_46077,44.37,-97.49,,2237
US_SD_46079,44.02,-97.12,,1489
US_SD_46081,44.36,-103.79,,2073
US_SD_46083,43.28,-96.72,,1499
US_SD_46085,43.9,-99.85,,4421
US_SD_46087,43.67,-97.36,,1495
US_SD_46089,45.77,-99.22,,2983
US_SD_46091,45.76,-97.6,,2294
US_SD_46093,44.57,-102.71,,9020
US_SD_46095,43.58,-100.76,,3392
US_SD_46097,44.02,-97.61,,1481
US_SD_46099,43.68,-96.79,,2107
US_SD_46101,44.02,-96.67,,1350
US_SD_46102,43.33,-102.55,,5430
US_SD_46103,44.01,-102.82,,7211
US_SD_46105,45.5,-102.48,,7487
US_SD_46107,45.06,-99.95,,2327
US_SD_46109,45.62,-96.95,,2941
US_SD_46111,44.03,-98.09,,1477
US_SD_46115,44.94,-98.35,,3911
US_SD_46117,44.4,-100.75,,3929
US_SD_46119,44.71,-100.13,,2772
US_SD_46121,43.18,-100.73,,3602
US_SD_46123,43.34,-99.88,,4189
US_SD_46125,43.31,-97.15,,1599
US_SD_46127,42.83,-96.65,,1210
US_SD_46129,45.43,-100.03,,745
US_SD_46135,43.01,-97.39,,532
US_SD_46137,44.98,-101.67,,1971
US_TN,36,-86,280,109247
US_TN_47001,36.11,-84.2,,893
US_TN_47003,35.51,-86.46,,1230
US_TN_47005,36.07,-88.07,,1130
US_TN_47007,35.6,-85.21,,1053
US_TN_47009,35.69,-83.93,,1468
US_TN_47011,35.15,-84.86,,859
US_TN_47013,36.41,-84.15,,1290
US_TN_47015,35.81,-86.06,,688
US_TN_47017,35.98,-88.45,,1554
US_TN_47019,36.3,-82.116667,,900
US_TN_47021,36.27,-87.08,,795
US_TN_47023,35.43,-88.61,,748
US_TN_47025,36.48,-83.66,,1144
US_TN_47027,36.55,-85.54,,671
US_TN_47029,35.93,-83.12,,1148
US_TN_47031,35.49,-86.07,,1125
US_TN_47033,35.81,-89.13,,688
US_TN_47035,35.95,-85,,1774
US_TN_47037,36.17,-86.78,,1363
US_TN_47039,35.61,-88.11,,893
US_TN_47041,35.98,-85.83,,852
US_TN_47043,36.15,-87.36,,1272
US_TN_47045,36.06,-89.41,,1364
US_TN_47047,35.19,-89.41,,1829
US_TN_47049,36.38,-84.93,,1292
US_TN_47051,35.15,-86.1,,1491
US_TN_47053,36,-88.93,,1563
US_TN_47055,35.2,-87.04,,1583
US_TN_47057,36.28,-83.51,,783
US_TN_47059,36.17,-82.85,,1616
US_TN_47061,35.39,-85.72,,935
US_TN_47063,36.22,-83.27,,456
US_TN_47065,35.18,-85.17,,1491
US_TN_47067,36.53,-83.22,,579
US_TN_47069,35.2,-89,,1736
US_TN_47071,35.2,-88.19,,1544
US_TN_47073,36.44,-82.95,,1294
US_TN_47075,35.58,-89.29,,1383
US_TN_47077,35.65,-88.39,,1362
US_TN_47079,36.33,-88.3,,1537
US_TN_47081,35.8,-87.47,,1587
US_TN_47083,36.28,-87.71,,536
US_TN_47085,36.03,-87.77,,1442
US_TN_47087,36.36,-85.67,,828
US_TN_47089,36.05,-83.45,,814
US_TN_47091,36.46,-81.86,,784
US_TN_47093,35.99,-83.94,,1362
US_TN_47095,36.34,-89.49,,502
US_TN_47097,35.76,-89.63,,1313
US_TN_47099,35.22,-87.39,,1600
US_TN_47101,35.52,-87.49,,732
US_TN_47103,35.14,-86.59,,1478
US_TN_47105,35.73,-84.31,,641
US_TN_47107,35.42,-84.62,,1119
US_TN_47109,35.18,-88.56,,1453
US_TN_47111,36.53,-86.01,,796
US_TN_47113,35.61,-88.84,,1447
US_TN_47115,35.13,-85.61,,1327
US_TN_47117,35.47,-86.77,,974
US_TN_47119,35.62,-87.08,,1594
US_TN_47121,35.51,-84.81,,561
US_TN_47123,35.45,-84.25,,1690
US_TN_47125,36.5,-87.38,,1409
US_TN_47127,35.28,-86.36,,338
US_TN_47129,36.13,-84.64,,1353
US_TN_47131,36.36,-89.15,,1438
US_TN_47133,36.34,-85.29,,1126
US_TN_47135,35.64,-87.87,,1095
US_TN_47137,36.56,-85.08,,452
US_TN_47139,35.13,-84.52,,1146
US_TN_47141,36.14,-85.5,,1043
US_TN_47143,35.61,-84.92,,871
US_TN_47145,35.87,-84.501667,,1023
US_TN_47147,36.53,-86.87,,1235
US_TN_47149,35.84,-86.42,,1616
US_TN_47151,36.43,-84.51,,1381
US_TN_47153,35.37,-85.41,,689
US_TN_47155,35.78,-83.52,,1113
US_TN_47157,35.18,-89.89,,2030
US_TN_47159,36.25,-85.96,,843
US_TN_47161,36.5,-87.84,,1277
US_TN_47163,36.51,-82.3,,1113
US_TN_47165,36.47,-86.46,,1407
US_TN_47167,35.49,-89.76,,1230
US_TN_47169,36.39,-86.16,,302
US_TN_47171,36.1,-82.43,,483
US_TN_47173,36.28,-83.84,,640
US_TN_47175,35.69,-85.46,,711
US_TN_47177,35.68,-85.78,,434
US_TN_47179,36.29,-82.5,,855
US_TN_47181,35.24,-87.79,,736
US_TN_47183,36.29,-88.72,,582
US_TN_47185,35.93,-85.45,,379
US_TN_47187,35.89,-86.9,,584
US_TN_47189,36.16,-86.3,,583
US_TX,31,-100,520,696241
US_TX_48001,31.81,-95.65,,2792
US_TX_48003,32.3,-102.64,,3888
US_TX_48005,31.26,-94.61,,2239
US_TX_48007,28.1,-96.99,,1367
US_TX_48009,33.61,-98.69,,2398
US_TX_48011,34.97,-101.35,,2367
US_TX_48013,28.89,-98.53,,3200
US_TX_48015,29.88,-96.28,,1700
US_TX_48017,34.07,-102.83,,2143
US_TX_48019,29.74,-99.23,,2066
US_TX_48021,30.1,-97.31,,2320
US_TX_48023,33.63,-99.22,,2334
US_TX_48025,28.42,-97.74,,2280
US_TX_48027,31.04,-97.48,,2818
US_TX_48029,29.45,-98.52,,3211
US_TX_48031,30.27,-98.4,,1848
US_TX_48033,32.74,-101.43,,2347
US_TX_48035,31.9,-97.63,,2597
US_TX_48037,33.45,-94.42,,2390
US_TX_48039,29.17,-95.44,,4137
US_TX_48041,30.66,-96.3,,1531
US_TX_48043,29.81185,-103.2517,,16039
US_TX_48045,34.53,-101.21,,2335
US_TX_48047,27.04,-98.21,,2444
US_TX_48049,31.77,-99,,2478
US_TX_48051,30.49,-96.62,,1755
US_TX_48053,30.78,-98.18,,2644
US_TX_48055,29.84,-97.61,,1418
US_TX_48057,28.44,-96.61,,2673
US_TX_48059,32.29,-99.37,,2334
US_TX_48061,26.15,-97.45,,3306
US_TX_48063,32.97,-94.98,,526
US_TX_48065,35.41,-101.35,,2393
US_TX_48067,33.07,-94.35,,2487
US_TX_48069,34.53,-102.26,,2329
US_TX_48071,29.7,-94.68,,2258
US_TX_48073,31.84,-95.17,,2750
US_TX_48075,34.54,-100.2,,1848
US_TX_48077,33.79,-98.21,,2891
US_TX_48079,33.6,-102.83,,2008
US_TX_48081,31.88,-100.53,,2403
US_TX_48083,31.77,-99.45,,3319
US_TX_48085,33.18,-96.58,,2294
US_TX_48087,34.97,-100.27,,2380
US_TX_48089,29.62,-96.52,,2521
US_TX_48091,29.81,-98.28,,1488
US_TX_48093,31.95,-98.56,,2454
US_TX_48095,31.33,-99.86,,2574
US_TX_48097,33.633333,-97.216667,,2328
US_TX_48099,31.39,-97.8,,2737
US_TX_48101,34.08,-100.27,,2335
US_TX_48103,31.41,-102.52,,2035
US_TX_48105,30.73,-101.41,,7271
US_TX_48107,33.61,-101.3,,2335
US_TX_48109,31.45,-104.52,,9875
US_TX_48111,36.29,-102.59,,3899
US_TX_48113,32.77,-96.78,,2353
US_TX_48115,32.74,-101.95,,2336
US_TX_48117,34.97,-102.6,,3878
US_TX_48119,33.39,-95.67,,720
US_TX_48121,33.2,-97.12,,2481
US_TX_48123,29.08,-97.36,,2358
US_TX_48125,33.62,-100.78,,2344
US_TX_48127,28.42,-99.75,,3456
US_TX_48129,34.96,-100.81,,2417
US_TX_48131,27.68,-98.52,,4651
US_TX_48133,32.33,-98.83,,2414
US_TX_48135,31.87,-102.54,,2335
US_TX_48137,29.97,-100.3,,5491
US_TX_48139,32.35,-96.79,,2465
US_TX_48141,31.77,-106.24,,2628
US_TX_48143,32.23,-98.22,,2823
US_TX_48145,31.26,-96.93,,2004
US_TX_48147,33.59,-96.11,,2329
US_TX_48149,29.86,-96.93,,2486
US_TX_48151,32.74,-100.4,,2336
US_TX_48153,34.07,-101.3,,2571
US_TX_48155,33.98,-99.78,,1833
US_TX_48157,29.53,-95.77,,2282
US_TX_48159,33.18,-95.22,,763
US_TX_48161,31.7,-96.15,,2311
US_TX_48163,28.86,-99.11,,2983
US_TX_48165,32.74,-102.64,,3892
US_TX_48167,29.38,-94.86,,2261
US_TX_48169,33.18,-101.3,,2321
US_TX_48171,30.31,-98.95,,2749
US_TX_48173,31.87,-101.53,819,2333
US_TX_48175,28.65,-97.43,,2226
US_TX_48177,29.45,-97.49,,2771
US_TX_48179,35.41,-100.81,872,2407
US_TX_48181,33.62,-96.68,,2536
US_TX_48183,32.48,-94.81,,716
US_TX_48185,30.55,-95.98,,2077
US_TX_48187,29.58,-97.95,,1850
US_TX_48189,34.07,-101.83,,2602
US_TX_48191,34.52,-100.69,,2342
US_TX_48193,31.7,-98.11,,2166
US_TX_48195,36.28,-101.35,,2384
US_TX_48197,34.29,-99.75,,1805
US_TX_48199,30.34,-94.39,,2324
US_TX_48201,29.86,-95.39,,4604
US_TX_48203,32.55,-94.37,,2370
US_TX_48205,35.84,-102.61,,3790
US_TX_48207,33.18,-99.73,,2358
US_TX_48209,30.06,-98.03,,1761
US_TX_48211,35.83,-100.28,,2362
US_TX_48213,32.21,-95.85,,2458
US_TX_48215,26.4,-98.18,,4099
US_TX_48217,31.99,-97.13,,2553
US_TX_48219,33.61,-102.34,,2353
US_TX_48221,32.43,-97.83,,1131
US_TX_48223,33.15,-95.56,,2053
US_TX_48225,31.32,-95.43,,3203
US_TX_48227,32.31,-101.44,,2342
US_TX_48229,31.45,-105.37,,11841
US_TX_48231,33.12,-96.09,,2284
US_TX_48233,35.84,-101.36,,2318
US_TX_48235,31.3,-100.98,,2724
US_TX_48237,33.24,-98.18,,2383
US_TX_48239,28.94,-96.58,,2219
US_TX_48241,30.74,-94.03,,2511
US_TX_48243,30.72,-104.13,,5865
US_TX_48245,29.86,-94.14,,2878
US_TX_48247,27.05,-98.68,,2943
US_TX_48249,27.73,-98.09,,2248
US_TX_48251,32.38,-97.36,,1902
US_TX_48253,32.74,-99.88,,2427
US_TX_48255,28.91,-97.86,,1952
US_TX_48257,32.6,-96.28,,2090
US_TX_48259,29.95,-98.7,,1717
US_TX_48261,26.93,-97.62,,5039
US_TX_48263,33.19,-100.77,,2339
US_TX_48265,30.06,-99.35,,2869
US_TX_48267,30.49,-99.75,,3240
US_TX_48269,33.61,-100.25,,2366
US_TX_48271,29.35,-100.42,,3536
US_TX_48273,27.43,-97.66,,2824
US_TX_48275,33.61,-99.74,,2216
US_TX_48277,33.67,-95.57,,2415
US_TX_48279,34.07,-102.35,,2636
US_TX_48281,31.19,-98.24,,1849
US_TX_48283,28.34,-99.1,,3870
US_TX_48285,29.38,-96.94,,2513
US_TX_48287,30.31,-96.96,,1642
US_TX_48289,31.3,-96,,2798
US_TX_48291,30.15,-94.81,,3046
US_TX_48293,31.54,-96.58,,2417
US_TX_48295,36.28,-100.27,,2414
US_TX_48297,28.35,-98.13,,2794
US_TX_48299,30.71,-98.68,,2502
US_TX_48301,31.84,-103.57,,1753
US_TX_48303,33.61,-101.82,,2333
US_TX_48305,33.18,-101.82,,2314
US_TX_48307,31.2,-99.35,,2780
US_TX_48309,31.55,-97.2,,2746
US_TX_48311,28.35,-98.57,,2959
US_TX_48313,30.97,-95.93,,1224
US_TX_48315,32.8,-94.36,,1089
US_TX_48317,32.3,-101.96,,2371
US_TX_48319,30.72,-99.22,,2414
US_TX_48321,28.78,-96,,4174
US_TX_48323,28.75,-100.32,,3346
US_TX_48325,29.35,-99.11,,3456
US_TX_48327,30.9,-99.82,,2337
US_TX_48329,31.89,-102.02,,2336
US_TX_48331,30.79,-96.98,,1646
US_TX_48333,31.5,-98.59,,1942
US_TX_48335,32.3,-100.92,,2372
US_TX_48337,33.67,-97.73,,2431
US_TX_48339,30.3,-95.5,,2789
US_TX_48341,35.84,-101.89,,2356
US_TX_48343,33.12,-94.73,,670
US_TX_48345,34.08,-100.79,,2564
US_TX_48347,31.61,-94.61,,2540
US_TX_48349,32.05,-96.47,,2813
US_TX_48351,30.78,-93.75,,2433
US_TX_48353,32.31,-100.4,,2367
US_TX_48355,27.74,-97.52,,3021
US_TX_48357,36.28,-100.81,,2378
US_TX_48359,35.4,-102.6,,3889
US_TX_48361,30.13,-93.89,,983
US_TX_48363,32.75,-98.31,,2552
US_TX_48365,32.16,-94.31,,2127
US_TX_48367,32.78,-97.81,,2357
US_TX_48369,34.53,-102.78,,2293
US_TX_48371,30.78,-102.72,,12341
US_TX_48373,30.8,-94.83,,2874
US_TX_48375,35.4,-101.89,,2388
US_TX_48377,30,-104.23,1428,9988
US_TX_48379,32.87,-95.8,,670
US_TX_48381,34.97,-101.9,,2389
US_TX_48383,31.36,-101.52,,3044
US_TX_48385,29.84,-99.81,,1813
US_TX_48387,33.62,-95.05,,2739
US_TX_48389,31.32,-103.68,,6843
US_TX_48391,28.32,-97.17,,2120
US_TX_48393,35.83,-100.81,,2394
US_TX_48395,31.03,-96.51,,2242
US_TX_48397,32.89,-96.41,,385
US_TX_48399,31.83,-99.97,,2738
US_TX_48401,32.11,-94.76,,2431
US_TX_48403,31.34,-93.85,,1493
US_TX_48405,31.4,-94.18,,1534
US_TX_48407,30.58,-95.16,,1626
US_TX_48409,28.01,-97.52,,1833
US_TX_48411,31.16,-98.81,,2948
US_TX_48413,30.9,-100.54,,3395
US_TX_48415,32.75,-100.92,,2350
US_TX_48417,32.73,-99.35,,2371
US_TX_48419,31.79,-94.14,,2161
US_TX_48421,36.28,-101.89,,2391
US_TX_48423,32.38,-95.27,,2459
US_TX_48425,32.22,-97.77,,497
US_TX_48427,26.57,-98.73,,3184
US_TX_48429,32.74,-98.84,,2387
US_TX_48431,31.82,-101.05,,2392
US_TX_48433,33.18,-100.25,790,2383
US_TX_48435,30.5,-100.54,,3767
US_TX_48437,34.53,-101.73,,2333
US_TX_48439,32.77,-97.29,,2324
US_TX_48441,32.31,-99.88,,2381
US_TX_48443,30.23,-102.07,,6107
US_TX_48445,33.17,-102.34,,2308
US_TX_48447,33.18,-99.21,,2439
US_TX_48449,33.22,-94.97,,1103
US_TX_48451,31.41,-100.46,,3990
US_TX_48453,30.33,-97.78,,2650
US_TX_48455,31.09,-95.12,,1849
US_TX_48457,30.77,-94.38,,2423
US_TX_48459,32.73,-94.94,,1535
US_TX_48461,31.36,-102.04,,3216
US_TX_48463,29.35,-99.76,,4037
US_TX_48465,29.89,-101.15,,8372
US_TX_48467,32.56,-95.84,,2226
US_TX_48469,28.8,-96.97,,2302
US_TX_48471,30.74,-95.57,,2076
US_TX_48473,30.01,-95.98,,1343
US_TX_48475,31.51,-103.1,,2165
US_TX_48477,30.21,-96.41,,1609
US_TX_48479,27.77,-99.33,,8743
US_TX_48481,29.28,-96.22,,2835
US_TX_48483,35.4,-100.27,,2371
US_TX_48485,33.99,-98.71,,1639
US_TX_48487,34.08,-99.24,,2533
US_TX_48489,26.49,-97.6,,2031
US_TX_48491,30.655511,-97.5839,,2940
US_TX_48493,29.17,-98.09,,2095
US_TX_48495,31.86,-103.05,,2178
US_TX_48497,33.22,-97.65,,2391
US_TX_48499,32.78,-95.38,,1803
US_TX_48501,33.18,-102.82,,2072
US_TX_48503,33.18,-98.7,,2411
US_TX_48505,27,-99.18,,2740
US_TX_48507,28.86,-99.76,,3372
US_UT,39.5,-111.5,1860,219653
US_UT_49001,38.34,-113.23,,6714
US_UT_49003,41.51,-113.1,,17428
US_UT_49005,41.69,-111.75,,3038
US_UT_49007,39.64,-110.58,,3845
US_UT_49009,40.89,-109.51,,1873
US_UT_49011,41.01,-112.12,,1641
US_UT_49013,40.28,-110.44,,8433
US_UT_49015,38.99,-110.69,,11555
US_UT_49017,37.87,-111.44,,13489
US_UT_49019,38.99,-109.56,,9568
US_UT_49021,37.86,-113.28,,8552
US_UT_49023,39.71,-112.8,,8822
US_UT_49025,37.29,-111.89,,10641
US_UT_49027,39.05,-113.1,,17684
US_UT_49029,41.08,-111.58,,1582
US_UT_49031,38.34,-112.13,,1983
US_UT_49033,41.62,-111.24,,2813
US_UT_49035,40.67,-111.93,,2092
US_UT_49037,37.63,-109.81,,20547
US_UT_49039,39.37,-111.58,,4151
US_UT_49041,38.75,-111.8,,4968
US_UT_49043,40.88,-110.97,,4874
US_UT_49045,40.45,-113.18,,18874
US_UT_49047,40.13,-109.52,,11652
US_UT_49049,40.12,-111.67,,5545
US_UT_49051,40.33,-111.16,,3132
US_UT_49053,37.28,-113.52,,6293
US_UT_49055,38.36,-110.9,,6
US_UT_49057,41.3,-111.92,,1705
US_VA,37.5,-79,290,110862
US_VA_51001,37.76,-75.76,,3393
US_VA_51003,38.03,-78.56,,1881
US_VA_51005,37.78,-80.01,,1162
US_VA_51007,37.34,-77.98,,929
US_VA_51009,37.61,-79.14,,1240
US_VA_51011,37.358973,-78.826438,,864
US_VA_51013,38.880278,-77.108333,80,26
US_VA_51015,38.2,-79.1167,,2515
US_VA_51017,38.06,-79.74,,1384
US_VA_51019,37.31,-79.53,,1992
US_VA_51021,37.13,-81.13,,929
US_VA_51023,37.55,-79.8,,1414
US_VA_51025,36.76,-77.86,,1475
US_VA_51027,37.27,-82.04,,1305
US_VA_51029,37.57,-78.53,,1511
US_VA_51031,37.21,-79.09,,1314
US_VA_51033,38.03,-77.35,,1379
US_VA_51035,36.73,-80.73,,1237
US_VA_51036,37.35,-77.06,,529
US_VA_51037,37.01,-78.66,,1237
US_VA_51041,37.38,-77.59,,1132
US_VA_51043,39.12,-78,,462
US_VA_51045,37.49,-80.22,,856
US_VA_51047,38.49,-77.96,,990
US_VA_51049,37.51,-78.24,,776
US_VA_51051,37.12,-82.35,,864
US_VA_51053,37.08,-77.63,,1313
US_VA_51057,37.94,-76.95,,740
US_VA_51059,38.83,-77.28,,1053
US_VA_51061,38.74,-77.81,,1687
US_VA_51063,36.94,-80.36,,987
US_VA_51065,37.84,-78.28,,752
US_VA_51067,36.99,-79.88,,1843
US_VA_51069,39.21,-78.26,,1076
US_VA_51071,37.32,-80.7,,933
US_VA_51073,37.4,-76.52,,746
US_VA_51075,37.72,-77.93,,751
US_VA_51077,36.65,-81.23,,1155
US_VA_51079,38.3,-78.47,,407
US_VA_51081,36.67,-77.56,,769
US_VA_51083,36.77,-78.94,,2149
US_VA_51085,37.76,-77.49,,1228
US_VA_51087,37.55,-77.4,,634
US_VA_51089,36.67,-79.88,,996
US_VA_51091,38.35,-79.56,,1077
US_VA_51093,36.91,-76.71,,940
US_VA_51095,37.31,-76.77,,465
US_VA_51097,37.72,-76.9,,845
US_VA_51099,38.27374,-77.15651,,486
US_VA_51101,37.7066,-77.08839,,740
US_VA_51103,37.71,-76.41,,599
US_VA_51105,36.71,-83.13,,1133
US_VA_51107,39.09,-77.64,,1350
US_VA_51109,37.99,-77.96,,1323
US_VA_51111,36.95,-78.24,,1120
US_VA_51113,38.41,-78.28,,833
US_VA_51115,37.42,-76.28,,653
US_VA_51117,36.68,-78.37,,1759
US_VA_51119,37.61,-76.51,,546
US_VA_51121,37.17,-80.39,,1009
US_VA_51125,37.79,-78.88,,1228
US_VA_51127,37.51,-77,,579
US_VA_51131,37.3,-75.93,,2060
US_VA_51133,37.86,-76.38,,740
US_VA_51135,37.14,-78.05,,819
US_VA_51137,38.24,-78.01,,889
US_VA_51139,38.61,-78.48,,813
US_VA_51141,36.68,-80.29,,1258
US_VA_51143,36.82,-79.4,,2533
US_VA_51145,37.55,-77.92,,680
US_VA_51147,37.22,-78.44,,916
US_VA_51149,37.19,-77.22,,730
US_VA_51153,38.7,-77.48,,902
US_VA_51155,37.06,-80.71,,854
US_VA_51157,38.69,-78.17,,691
US_VA_51159,37.94,-76.72,,560
US_VA_51161,37.27,-80.08,,650
US_VA_51163,37.81,-79.45,,1557
US_VA_51165,38.52,-78.88,,2210
US_VA_51167,36.94,-82.1,,1235
US_VA_51169,36.72,-82.6,,1395
US_VA_51171,38.86,-78.57,,1327
US_VA_51173,36.84,-81.53,,1171
US_VA_51175,36.770833,-77.160556,,1560
US_VA_51177,38.18,-77.65,,1068
US_VA_51179,38.41,-77.45,,725
US_VA_51181,37.12,-76.89,,804
US_VA_51183,36.93,-77.26,,1276
US_VA_51185,37.13,-81.56,,1347
US_VA_51187,38.91,-78.21,,217
US_VA_51191,36.72,-81.96,,566
US_VA_51193,38.11,-76.8,,253
US_VA_51195,36.97,-82.62,,405
US_VA_51197,36.92,-81.09,,465
US_VA_51199,37.22,-76.44,,215
US_VA_51510,38.804722,-77.047222,12,40
US_VA_51520,36.6111,-82.1762,512,34
US_VA_51530,37.734444,-79.354167,255,18
US_VA_51540,38.0299,-78.479,181,27
US_VA_51550,36.767398,-76.287405,,909
US_VA_51570,37.262257,-77.402728,29,20
US_VA_51580,37.786225,-79.988817,381,15
US_VA_51590,36.587238,-79.404404,162,114
US_VA_51595,36.693018,-77.53809,39,18
US_VA_51600,38.852612,-77.304377,95,16
US_VA_51610,38.882222,-77.171111,99,5
US_VA_51620,36.674954,-76.930799,12,22
US_VA_51630,38.301829,-77.470778,18,27
US_VA_51640,36.664675,-80.920275,723,22
US_VA_51650,37.034946,-76.360126,3,353
US_VA_51660,38.4494,-78.8689,404,45
US_VA_51670,37.290399,-77.303371,50,28
US_VA_51678,37.784021,-79.442816,324,7
US_VA_51680,37.403672,-79.170205,192,129
US_VA_51683,38.751415,-77.476396,93,26
US_VA_51685,38.773564,-77.453542,67,7
US_VA_51690,36.686143,-79.869171,310,29
US_VA_51700,37.070833,-76.484444,15,310
US_VA_51710,36.854628,-76.274394,7,250
US_VA_51720,36.9367,-82.625,818,19
US_VA_51730,37.21295,-77.400417,40,60
US_VA_51735,37.133153,-76.373881,3,203
US_VA_51740,36.83543,-76.29827,6,121
US_VA_51750,37.127585,-80.569523,641,26
US_VA_51760,37.533333,-77.466667,457,162
US_VA_51770,37.266667,-79.933333,,111
US_VA_51775,37.286895,-80.055836,1075,38
US_VA_51790,38.1581,-79.0764,432,52
US_VA_51800,36.7411,-76.6097,11,1111
US_VA_51810,36.8506,-75.9779,6,1289
US_VA_51820,38.069722,-78.894444,392,39
US_VA_51830,37.2708,-76.7069,15,24
US_VA_51840,39.1783,-78.1667,221,24
US_VI,18.333333,-64.833333,,346
US_VT,44,-72.7,305,24923
US_VT_50001,44.032776,-73.167923,,808
US_VT_50003,43.029419,-73.107956,,1755
US_VT_50005,44.458221,-72.095627,,1703
US_VT_50007,44.475681,-73.127274,,1605
US_VT_50009,44.720894,-71.745018,,1745
US_VT_50011,44.865131,-72.962906,,1792
US_VT_50013,44.816036,-73.299889,,504
US_VT_50015,44.600075,-72.633148,,1201
