date,match_string,new_confirmed,new_deceased,new_tested,new_hospitalized,new_intensive_care,total_confirmed,total_deceased,total_tested,total_hospitalized,total_intensive_care,country_code,key
2020-06-04,Nuevo León,115,10,613,22,7,2070,142,17065,412,75,MX,MX_NLE
2020-06-05,Nuevo León,127,3,624,20,1,2197,145,17689,432,76,MX,MX_NLE
2020-06-06,Nuevo León,62,5,313,10,3,2259,150,18002,442,79,MX,MX_NLE
2020-06-07,Nuevo León,36,2,208,6,1,2295,152,18210,448,80,MX,MX_NLE
2020-06-08,Nuevo León,192,5,579,13,1,2487,157,18789,461,81,MX,MX_NLE
2020-06-09,Nuevo León,144,6,602,20,2,2631,163,19391,481,83,MX,MX_NLE
2020-06-10,Nuevo León,206,6,693,22,2,2837,169,20084,503,85,MX,MX_NLE
2020-06-11,Nuevo León,174,4,635,28,2,3011,173,20719,531,87,MX,MX_NLE
2020-06-12,Nuevo León,181,9,687,31,14,3192,182,21406,562,101,MX,MX_NLE
2020-06-13,Nuevo León,46,6,317,21,5,3238,188,21723,583,106,MX,MX_NLE
2020-06-14,Nuevo León,29,4,272,13,0,3267,192,21995,596,106,MX,MX_NLE
2020-06-15,Nuevo León,78,6,571,19,1,3345,198,22566,615,107,MX,MX_NLE
2020-06-16,Nuevo León,49,6,656,6,1,3394,204,23222,621,108,MX,MX_NLE
2020-06-17,Nuevo León,19,9,480,5,0,3413,213,23702,626,108,MX,MX_NLE
2020-06-18,Nuevo León,1,2,116,0,,3414,215,23818,626,108,MX,MX_NLE
2020-01-13,Oaxaca,0,,0,,,0,0,0,0,0,MX,MX_OAX
2020-01-14,Oaxaca,0,,1,,,0,0,1,0,0,MX,MX_OAX
2020-01-15,Oaxaca,0,,0,,,0,0,1,0,0,MX,MX_OAX
2020-01-16,Oaxaca,0,,0,,,0,0,1,0,0,MX,MX_OAX
2020-01-17,Oaxaca,0,,0,,,0,0,1,0,0,MX,MX_OAX
2020-01-18,Oaxaca,0,,0,,,0,0,1,0,0,MX,MX_OAX
2020-01-19,Oaxaca,0,,0,,,0,0,1,0,0,MX,MX_OAX
2020-01-20,Oaxaca,0,,0,,,0,0,1,0,0,MX,MX_OAX
2020-01-21,Oaxaca,0,,0,,,0,0,1,0,0,MX,MX_OAX
2020-01-22,Oaxaca,0,,1,,,0,0,2,0,0,MX,MX_OAX
2020-01-23,Oaxaca,0,,1,,,0,0,3,0,0,MX,MX_OAX
2020-01-24,Oaxaca,0,,1,,,0,0,4,0,0,MX,MX_OAX
2020-01-25,Oaxaca,0,,0,,,0,0,4,0,0,MX,MX_OAX
2020-01-26,Oaxaca,0,,0,,,0,0,4,0,0,MX,MX_OAX
2020-01-27,Oaxaca,0,,0,,,0,0,4,0,0,MX,MX_OAX
2020-01-28,Oaxaca,0,,0,,,0,0,4,0,0,MX,MX_OAX
2020-01-29,Oaxaca,0,,0,,,0,0,4,0,0,MX,MX_OAX
2020-01-30,Oaxaca,0,,1,,,0,0,5,0,0,MX,MX_OAX
2020-01-31,Oaxaca,0,,0,,,0,0,5,0,0,MX,MX_OAX
2020-02-01,Oaxaca,0,,0,,,0,0,5,0,0,MX,MX_OAX
2020-02-02,Oaxaca,0,,0,,,0,0,5,0,0,MX,MX_OAX
2020-02-03,Oaxaca,0,,1,,,0,0,6,0,0,MX,MX_OAX
2020-02-04,Oaxaca,0,,0,,,0,0,6,0,0,MX,MX_OAX
2020-02-05,Oaxaca,0,,0,,,0,0,6,0,0,MX,MX_OAX
2020-02-06,Oaxaca,0,,0,,,0,0,6,0,0,MX,MX_OAX
2020-02-07,Oaxaca,0,,0,,,0,0,6,0,0,MX,MX_OAX
2020-02-08,Oaxaca,0,,0,,,0,0,6,0,0,MX,MX_OAX
2020-02-09,Oaxaca,0,,0,,,0,0,6,0,0,MX,MX_OAX
2020-02-10,Oaxaca,0,,0,,,0,0,6,0,0,MX,MX_OAX
2020-02-11,Oaxaca,0,,0,,,0,0,6,0,0,MX,MX_OAX
2020-02-12,Oaxaca,0,,2,,,0,0,8,0,0,MX,MX_OAX
2020-02-13,Oaxaca,0,,0,,,0,0,8,0,0,MX,MX_OAX
2020-02-14,Oaxaca,0,,0,,,0,0,8,0,0,MX,MX_OAX
2020-02-15,Oaxaca,0,,0,,,0,0,8,0,0,MX,MX_OAX
2020-02-16,Oaxaca,0,,0,,,0,0,8,0,0,MX,MX_OAX
2020-02-17,Oaxaca,0,,0,,,0,0,8,0,0,MX,MX_OAX
2020-02-18,Oaxaca,0,,0,,,0,0,8,0,0,MX,MX_OAX
2020-02-19,Oaxaca,0,,0,,,0,0,8,0,0,MX,MX_OAX
2020-02-20,Oaxaca,0,,0,,,0,0,8,0,0,MX,MX_OAX
2020-02-21,Oaxaca,0,,0,,,0,0,8,0,0,MX,MX_OAX
2020-02-22,Oaxaca,0,,0,,,0,0,8,0,0,MX,MX_OAX
2020-02-23,Oaxaca,0,,0,,,0,0,8,0,0,MX,MX_OAX
2020-02-24,Oaxaca,0,,0,,,0,0,8,0,0,MX,MX_OAX
2020-02-25,Oaxaca,0,,0,,,0,0,8,0,0,MX,MX_OAX
2020-02-26,Oaxaca,0,,1,,,0,0,9,0,0,MX,MX_OAX
2020-02-27,Oaxaca,0,,1,0,0,0,0,10,0,0,MX,MX_OAX
2020-02-28,Oaxaca,0,,1,0,0,0,0,11,0,0,MX,MX_OAX
2020-02-29,Oaxaca,0,,0,0,0,0,0,11,0,0,MX,MX_OAX
2020-03-01,Oaxaca,0,,1,0,0,0,0,12,0,0,MX,MX_OAX
2020-03-02,Oaxaca,0,,0,0,0,0,0,12,0,0,MX,MX_OAX
2020-03-03,Oaxaca,0,,2,0,0,0,0,14,0,0,MX,MX_OAX
2020-03-04,Oaxaca,0,,0,0,0,0,0,14,0,0,MX,MX_OAX
2020-03-05,Oaxaca,0,,0,0,0,0,0,14,0,0,MX,MX_OAX
2020-03-06,Oaxaca,0,,1,0,0,0,0,15,0,0,MX,MX_OAX
2020-03-07,Oaxaca,0,,0,0,0,0,0,15,0,0,MX,MX_OAX
2020-03-08,Oaxaca,0,,0,0,0,0,0,15,0,0,MX,MX_OAX
2020-03-09,Oaxaca,0,,1,0,0,0,0,16,0,0,MX,MX_OAX
2020-03-10,Oaxaca,0,,1,0,0,0,0,17,0,0,MX,MX_OAX
2020-03-11,Oaxaca,0,,2,0,0,0,0,19,0,0,MX,MX_OAX
2020-03-12,Oaxaca,0,,2,0,0,0,0,21,0,0,MX,MX_OAX
2020-03-13,Oaxaca,2,,4,0,0,2,0,25,0,0,MX,MX_OAX
2020-03-14,Oaxaca,0,,3,0,0,2,0,28,0,0,MX,MX_OAX
2020-03-15,Oaxaca,0,,1,0,0,2,0,29,0,0,MX,MX_OAX
2020-03-16,Oaxaca,0,,3,0,0,2,0,32,0,0,MX,MX_OAX
2020-03-17,Oaxaca,0,,5,0,0,2,0,37,0,0,MX,MX_OAX
2020-03-18,Oaxaca,0,0,5,0,0,2,0,42,0,0,MX,MX_OAX
2020-03-19,Oaxaca,1,0,8,1,0,3,0,50,1,0,MX,MX_OAX
2020-03-20,Oaxaca,0,0,1,0,0,3,0,51,1,0,MX,MX_OAX
2020-03-21,Oaxaca,1,0,3,0,0,4,0,54,1,0,MX,MX_OAX
2020-03-22,Oaxaca,1,0,5,0,0,5,0,59,1,0,MX,MX_OAX
2020-03-23,Oaxaca,2,0,9,0,0,7,0,68,1,0,MX,MX_OAX
2020-03-24,Oaxaca,1,0,11,0,0,8,0,79,1,0,MX,MX_OAX
2020-03-25,Oaxaca,3,0,22,0,0,11,0,101,1,0,MX,MX_OAX
2020-03-26,Oaxaca,3,0,19,0,0,14,0,120,1,0,MX,MX_OAX
2020-03-27,Oaxaca,2,0,36,0,0,16,0,156,1,0,MX,MX_OAX
2020-03-28,Oaxaca,1,0,6,0,0,17,0,162,1,0,MX,MX_OAX
2020-03-29,Oaxaca,2,1,15,0,0,19,1,177,1,0,MX,MX_OAX
2020-03-30,Oaxaca,2,0,13,0,0,21,1,190,1,0,MX,MX_OAX
2020-03-31,Oaxaca,6,0,26,1,0,27,1,216,2,0,MX,MX_OAX
2020-04-01,Oaxaca,1,0,23,0,0,28,1,239,2,0,MX,MX_OAX
2020-04-02,Oaxaca,0,0,42,0,0,28,1,281,2,0,MX,MX_OAX
2020-04-03,Oaxaca,3,0,28,2,0,31,1,309,4,0,MX,MX_OAX
2020-04-04,Oaxaca,2,0,14,0,0,33,1,323,4,0,MX,MX_OAX
2020-04-05,Oaxaca,2,0,9,2,2,35,1,332,6,2,MX,MX_OAX
2020-04-06,Oaxaca,5,0,23,1,0,40,1,355,7,2,MX,MX_OAX
2020-04-07,Oaxaca,0,0,11,0,0,40,1,366,7,2,MX,MX_OAX
2020-04-08,Oaxaca,5,0,20,2,0,45,1,386,9,2,MX,MX_OAX
2020-04-09,Oaxaca,1,1,7,0,0,46,2,393,9,2,MX,MX_OAX
2020-04-10,Oaxaca,2,0,9,1,0,48,2,402,10,2,MX,MX_OAX
2020-04-11,Oaxaca,2,2,17,1,1,50,4,419,11,3,MX,MX_OAX
2020-04-12,Oaxaca,2,0,7,1,0,52,4,426,12,3,MX,MX_OAX
2020-04-13,Oaxaca,4,0,21,1,0,56,4,447,13,3,MX,MX_OAX
2020-04-14,Oaxaca,4,1,14,2,0,60,5,461,15,3,MX,MX_OAX
2020-04-15,Oaxaca,6,0,15,1,0,66,5,476,16,3,MX,MX_OAX
2020-04-16,Oaxaca,5,0,11,1,0,71,5,487,17,3,MX,MX_OAX
2020-04-17,Oaxaca,8,1,21,2,2,79,6,508,19,5,MX,MX_OAX
2020-04-18,Oaxaca,6,0,11,3,1,85,6,519,22,6,MX,MX_OAX
2020-04-19,Oaxaca,3,1,8,1,0,88,7,527,23,6,MX,MX_OAX
2020-04-20,Oaxaca,5,1,16,4,1,93,8,543,27,7,MX,MX_OAX
2020-04-21,Oaxaca,4,1,11,2,2,97,9,554,29,9,MX,MX_OAX
2020-04-22,Oaxaca,10,1,17,9,4,107,10,571,38,13,MX,MX_OAX
2020-04-23,Oaxaca,8,4,18,6,1,115,14,589,44,14,MX,MX_OAX
2020-04-24,Oaxaca,16,1,36,9,3,131,15,625,53,17,MX,MX_OAX
2020-04-25,Oaxaca,6,0,22,5,2,137,15,647,58,19,MX,MX_OAX
2020-04-26,Oaxaca,12,1,18,6,1,149,16,665,64,20,MX,MX_OAX
2020-04-27,Oaxaca,9,2,32,5,2,158,18,697,69,22,MX,MX_OAX
2020-04-28,Oaxaca,17,0,41,9,1,175,18,738,78,23,MX,MX_OAX
2020-04-29,Oaxaca,12,1,31,8,1,187,19,769,86,24,MX,MX_OAX
2020-04-30,Oaxaca,11,3,29,4,1,198,22,798,90,25,MX,MX_OAX
2020-05-01,Oaxaca,14,1,22,5,1,212,23,820,95,26,MX,MX_OAX
2020-05-02,Oaxaca,6,1,28,3,0,218,24,848,98,26,MX,MX_OAX
2020-05-03,Oaxaca,14,2,29,6,3,232,26,877,104,29,MX,MX_OAX
2020-05-04,Oaxaca,24,4,39,10,2,256,30,916,114,31,MX,MX_OAX
2020-05-05,Oaxaca,33,2,56,5,1,289,32,972,119,32,MX,MX_OAX
2020-05-06,Oaxaca,23,4,34,11,3,312,36,1006,130,35,MX,MX_OAX
2020-05-07,Oaxaca,24,5,44,13,3,336,41,1050,143,38,MX,MX_OAX
2020-05-08,Oaxaca,22,5,38,9,0,358,46,1088,152,38,MX,MX_OAX
2020-05-09,Oaxaca,16,4,35,6,1,374,50,1123,158,39,MX,MX_OAX
2020-05-10,Oaxaca,27,2,47,11,3,401,52,1170,169,42,MX,MX_OAX
2020-05-11,Oaxaca,54,5,89,26,4,455,57,1259,195,46,MX,MX_OAX
2020-05-12,Oaxaca,64,5,105,15,6,519,62,1364,210,52,MX,MX_OAX
2020-05-13,Oaxaca,70,6,114,21,9,589,68,1478,231,61,MX,MX_OAX
2020-05-14,Oaxaca,66,6,91,15,2,655,74,1569,246,63,MX,MX_OAX
2020-05-15,Oaxaca,77,8,109,16,4,732,82,1678,262,67,MX,MX_OAX
2020-05-16,Oaxaca,66,3,103,10,3,798,85,1781,272,70,MX,MX_OAX
2020-05-17,Oaxaca,18,7,43,8,1,816,92,1824,280,71,MX,MX_OAX
2020-05-18,Oaxaca,123,7,226,12,0,939,99,2050,292,71,MX,MX_OAX
2020-05-19,Oaxaca,70,11,162,9,2,1009,110,2212,301,73,MX,MX_OAX
2020-05-20,Oaxaca,72,5,143,13,0,1081,115,2355,314,73,MX,MX_OAX
2020-05-21,Oaxaca,100,3,170,11,0,1181,118,2525,325,73,MX,MX_OAX
2020-05-22,Oaxaca,81,7,125,14,2,1262,125,2650,339,75,MX,MX_OAX
2020-05-23,Oaxaca,83,8,107,12,0,1345,133,2757,351,75,MX,MX_OAX
2020-05-24,Oaxaca,35,14,59,15,0,1380,147,2816,366,75,MX,MX_OAX
2020-05-25,Oaxaca,99,10,189,14,3,1479,157,3005,380,78,MX,MX_OAX
2020-05-26,Oaxaca,80,8,129,8,2,1559,165,3134,388,80,MX,MX_OAX
2020-05-27,Oaxaca,89,10,137,22,0,1648,175,3271,410,80,MX,MX_OAX
2020-05-28,Oaxaca,127,6,188,28,1,1775,181,3459,438,81,MX,MX_OAX
2020-05-29,Oaxaca,119,11,226,24,1,1894,192,3685,462,82,MX,MX_OAX
2020-05-30,Oaxaca,116,14,145,23,1,2010,206,3830,485,83,MX,MX_OAX
2020-05-31,Oaxaca,45,15,64,26,2,2055,221,3894,511,85,MX,MX_OAX
2020-06-01,Oaxaca,148,12,204,26,5,2203,233,4098,537,90,MX,MX_OAX
2020-06-02,Oaxaca,121,9,221,24,0,2324,242,4319,561,90,MX,MX_OAX
2020-06-03,Oaxaca,129,5,211,22,3,2453,247,4530,583,93,MX,MX_OAX
2020-06-04,Oaxaca,170,11,269,37,2,2623,258,4799,620,95,MX,MX_OAX
2020-06-05,Oaxaca,81,4,167,25,4,2704,262,4966,645,99,MX,MX_OAX
2020-06-06,Oaxaca,68,9,122,26,0,2772,271,5088,671,99,MX,MX_OAX
2020-06-07,Oaxaca,45,15,100,24,2,2817,286,5188,695,101,MX,MX_OAX
2020-06-08,Oaxaca,98,15,170,37,5,2915,301,5358,732,106,MX,MX_OAX
2020-06-09,Oaxaca,96,21,194,35,0,3011,322,5552,767,106,MX,MX_OAX
2020-06-10,Oaxaca,88,15,174,49,5,3099,337,5726,816,111,MX,MX_OAX
2020-06-11,Oaxaca,99,8,167,39,0,3198,345,5893,855,111,MX,MX_OAX
2020-06-12,Oaxaca,90,13,188,41,0,3288,358,6081,896,111,MX,MX_OAX
2020-06-13,Oaxaca,82,23,146,20,1,3370,381,6227,916,112,MX,MX_OAX
2020-06-14,Oaxaca,51,7,96,21,2,3421,388,6323,937,114,MX,MX_OAX
2020-06-15,Oaxaca,60,7,175,18,1,3481,395,6498,955,115,MX,MX_OAX
2020-06-16,Oaxaca,22,10,190,8,0,3503,405,6688,963,115,MX,MX_OAX
2020-06-17,Oaxaca,3,11,169,0,0,3506,416,6857,963,115,MX,MX_OAX
2020-06-18,Oaxaca,0,1,71,0,,3506,417,6928,963,115,MX,MX_OAX
2020-01-13,Puebla,0,,2,,,0,0,2,0,0,MX,MX_PUE
2020-01-14,Puebla,0,,0,,,0,0,2,0,0,MX,MX_PUE
2020-01-15,Puebla,0,,0,,,0,0,2,0,0,MX,MX_PUE
2020-01-16,Puebla,0,,0,,,0,0,2,0,0,MX,MX_PUE
2020-01-17,Puebla,0,,1,,,0,0,3,0,0,MX,MX_PUE
2020-01-18,Puebla,0,,0,,,0,0,3,0,0,MX,MX_PUE
2020-01-19,Puebla,0,,0,,,0,0,3,0,0,MX,MX_PUE
2020-01-20,Puebla,0,,0,,,0,0,3,0,0,MX,MX_PUE
2020-01-21,Puebla,0,,1,,,0,0,4,0,0,MX,MX_PUE
2020-01-22,Puebla,0,,0,,,0,0,4,0,0,MX,MX_PUE
2020-01-23,Puebla,0,,0,,,0,0,4,0,0,MX,MX_PUE
2020-01-24,Puebla,0,,2,,,0,0,6,0,0,MX,MX_PUE
2020-01-25,Puebla,0,,0,,,0,0,6,0,0,MX,MX_PUE
2020-01-26,Puebla,0,,0,,,0,0,6,0,0,MX,MX_PUE
2020-01-27,Puebla,0,,0,,,0,0,6,0,0,MX,MX_PUE
2020-01-28,Puebla,0,,2,,,0,0,8,0,0,MX,MX_PUE
2020-01-29,Puebla,0,,0,,,0,0,8,0,0,MX,MX_PUE
2020-01-30,Puebla,0,,0,,,0,0,8,0,0,MX,MX_PUE
2020-01-31,Puebla,0,,0,,,0,0,8,0,0,MX,MX_PUE
2020-02-01,Puebla,0,,0,,,0,0,8,0,0,MX,MX_PUE
2020-02-02,Puebla,0,,0,,,0,0,8,0,0,MX,MX_PUE
2020-02-03,Puebla,0,,0,,,0,0,8,0,0,MX,MX_PUE
2020-02-04,Puebla,0,,0,,,0,0,8,0,0,MX,MX_PUE
2020-02-05,Puebla,0,,1,,,0,0,9,0,0,MX,MX_PUE
2020-02-06,Puebla,0,,0,,,0,0,9,0,0,MX,MX_PUE
2020-02-07,Puebla,0,,1,,,0,0,10,0,0,MX,MX_PUE
2020-02-08,Puebla,0,,0,,,0,0,10,0,0,MX,MX_PUE
2020-02-09,Puebla,0,,0,,,0,0,10,0,0,MX,MX_PUE
2020-02-10,Puebla,0,,0,,,0,0,10,0,0,MX,MX_PUE
2020-02-11,Puebla,0,,0,,,0,0,10,0,0,MX,MX_PUE
2020-02-12,Puebla,0,,0,,,0,0,10,0,0,MX,MX_PUE
2020-02-13,Puebla,0,,0,,,0,0,10,0,0,MX,MX_PUE
2020-02-14,Puebla,0,,0,,,0,0,10,0,0,MX,MX_PUE
2020-02-15,Puebla,0,,0,,,0,0,10,0,0,MX,MX_PUE
2020-02-16,Puebla,0,,1,,,0,0,11,0,0,MX,MX_PUE
2020-02-17,Puebla,0,,0,,,0,0,11,0,0,MX,MX_PUE
2020-02-18,Puebla,0,,0,,,0,0,11,0,0,MX,MX_PUE
2020-02-19,Puebla,0,,0,,,0,0,11,0,0,MX,MX_PUE
2020-02-20,Puebla,0,,0,,,0,0,11,0,0,MX,MX_PUE
2020-02-21,Puebla,0,,1,,,0,0,12,0,0,MX,MX_PUE
2020-02-22,Puebla,0,,0,,,0,0,12,0,0,MX,MX_PUE
2020-02-23,Puebla,0,,0,,,0,0,12,0,0,MX,MX_PUE
2020-02-24,Puebla,0,,1,,,0,0,13,0,0,MX,MX_PUE
2020-02-25,Puebla,0,,0,,,0,0,13,0,0,MX,MX_PUE
2020-02-26,Puebla,0,,1,,,0,0,14,0,0,MX,MX_PUE
2020-02-27,Puebla,0,,0,0,0,0,0,14,0,0,MX,MX_PUE
2020-02-28,Puebla,0,,4,0,0,0,0,18,0,0,MX,MX_PUE
2020-02-29,Puebla,0,,0,0,0,0,0,18,0,0,MX,MX_PUE
2020-03-01,Puebla,0,,2,0,0,0,0,20,0,0,MX,MX_PUE
2020-03-02,Puebla,0,,1,0,0,0,0,21,0,0,MX,MX_PUE
2020-03-03,Puebla,0,,0,0,0,0,0,21,0,0,MX,MX_PUE
2020-03-04,Puebla,0,,1,0,0,0,0,22,0,0,MX,MX_PUE
2020-03-05,Puebla,0,,0,0,0,0,0,22,0,0,MX,MX_PUE
2020-03-06,Puebla,0,,0,0,0,0,0,22,0,0,MX,MX_PUE
2020-03-07,Puebla,0,,1,0,0,0,0,23,0,0,MX,MX_PUE
2020-03-08,Puebla,0,,0,0,0,0,0,23,0,0,MX,MX_PUE
2020-03-09,Puebla,0,,0,0,0,0,0,23,0,0,MX,MX_PUE
2020-03-10,Puebla,0,,2,0,0,0,0,25,0,0,MX,MX_PUE
2020-03-11,Puebla,1,,13,0,0,1,0,38,0,0,MX,MX_PUE
2020-03-12,Puebla,1,,6,0,0,2,0,44,0,0,MX,MX_PUE
2020-03-13,Puebla,4,,14,0,0,6,0,58,0,0,MX,MX_PUE
2020-03-14,Puebla,2,,7,0,0,8,0,65,0,0,MX,MX_PUE
2020-03-15,Puebla,3,,7,1,0,11,0,72,1,0,MX,MX_PUE
2020-03-16,Puebla,2,,6,1,0,13,0,78,2,0,MX,MX_PUE
2020-03-17,Puebla,4,,21,1,1,17,0,99,3,1,MX,MX_PUE
2020-03-18,Puebla,3,0,28,0,0,20,0,127,3,1,MX,MX_PUE
2020-03-19,Puebla,5,0,29,0,0,25,0,156,3,1,MX,MX_PUE
2020-03-20,Puebla,5,0,39,0,0,30,0,195,3,1,MX,MX_PUE
2020-03-21,Puebla,3,0,17,1,0,33,0,212,4,1,MX,MX_PUE
2020-03-22,Puebla,2,0,9,1,1,35,0,221,5,2,MX,MX_PUE
2020-03-23,Puebla,8,0,35,1,0,43,0,256,6,2,MX,MX_PUE
2020-03-24,Puebla,15,0,50,4,0,58,0,306,10,2,MX,MX_PUE
2020-03-25,Puebla,6,0,45,1,0,64,0,351,11,2,MX,MX_PUE
2020-03-26,Puebla,14,0,53,6,0,78,0,404,17,2,MX,MX_PUE
2020-03-27,Puebla,9,1,33,6,2,87,1,437,23,4,MX,MX_PUE
2020-03-28,Puebla,13,1,25,4,1,100,2,462,27,5,MX,MX_PUE
2020-03-29,Puebla,4,0,24,1,0,104,2,486,28,5,MX,MX_PUE
2020-03-30,Puebla,14,0,81,6,1,118,2,567,34,6,MX,MX_PUE
2020-03-31,Puebla,22,1,60,6,1,140,3,627,40,7,MX,MX_PUE
2020-04-01,Puebla,14,1,46,7,2,154,4,673,47,9,MX,MX_PUE
2020-04-02,Puebla,17,1,59,7,1,171,5,732,54,10,MX,MX_PUE
2020-04-03,Puebla,13,1,62,3,0,184,6,794,57,10,MX,MX_PUE
2020-04-04,Puebla,10,2,27,6,0,194,8,821,63,10,MX,MX_PUE
2020-04-05,Puebla,6,3,30,3,0,200,11,851,66,10,MX,MX_PUE
2020-04-06,Puebla,23,4,76,12,4,223,15,927,78,14,MX,MX_PUE
2020-04-07,Puebla,11,7,57,7,1,234,22,984,85,15,MX,MX_PUE
2020-04-08,Puebla,20,1,78,2,0,254,23,1062,87,15,MX,MX_PUE
2020-04-09,Puebla,11,2,37,6,1,265,25,1099,93,16,MX,MX_PUE
2020-04-10,Puebla,9,5,24,8,1,274,30,1123,101,17,MX,MX_PUE
2020-04-11,Puebla,11,4,22,6,1,285,34,1145,107,18,MX,MX_PUE
2020-04-12,Puebla,4,2,26,4,0,289,36,1171,111,18,MX,MX_PUE
2020-04-13,Puebla,22,3,92,14,1,311,39,1263,125,19,MX,MX_PUE
2020-04-14,Puebla,13,4,64,7,0,324,43,1327,132,19,MX,MX_PUE
2020-04-15,Puebla,23,2,63,10,0,347,45,1390,142,19,MX,MX_PUE
2020-04-16,Puebla,20,5,50,10,0,367,50,1440,152,19,MX,MX_PUE
2020-04-17,Puebla,29,4,68,11,1,396,54,1508,163,20,MX,MX_PUE
2020-04-18,Puebla,25,9,45,17,3,421,63,1553,180,23,MX,MX_PUE
2020-04-19,Puebla,18,6,35,13,2,439,69,1588,193,25,MX,MX_PUE
2020-04-20,Puebla,25,7,79,17,2,464,76,1667,210,27,MX,MX_PUE
2020-04-21,Puebla,23,3,53,14,1,487,79,1720,224,28,MX,MX_PUE
2020-04-22,Puebla,29,5,56,20,2,516,84,1776,244,30,MX,MX_PUE
2020-04-23,Puebla,30,3,69,21,3,546,87,1845,265,33,MX,MX_PUE
2020-04-24,Puebla,39,5,87,23,5,585,92,1932,288,38,MX,MX_PUE
2020-04-25,Puebla,39,4,72,20,1,624,96,2004,308,39,MX,MX_PUE
2020-04-26,Puebla,25,7,44,22,2,649,103,2048,330,41,MX,MX_PUE
2020-04-27,Puebla,34,7,95,13,3,683,110,2143,343,44,MX,MX_PUE
2020-04-28,Puebla,41,12,89,20,4,724,122,2232,363,48,MX,MX_PUE
2020-04-29,Puebla,46,8,97,33,5,770,130,2329,396,53,MX,MX_PUE
2020-04-30,Puebla,48,8,101,34,9,818,138,2430,430,62,MX,MX_PUE
2020-05-01,Puebla,33,11,58,24,4,851,149,2488,454,66,MX,MX_PUE
2020-05-02,Puebla,43,4,68,30,5,894,153,2556,484,71,MX,MX_PUE
2020-05-03,Puebla,33,15,64,27,2,927,168,2620,511,73,MX,MX_PUE
2020-05-04,Puebla,50,11,112,24,2,977,179,2732,535,75,MX,MX_PUE
2020-05-05,Puebla,32,12,81,21,3,1009,191,2813,556,78,MX,MX_PUE
2020-05-06,Puebla,41,8,111,25,0,1050,199,2924,581,78,MX,MX_PUE
2020-05-07,Puebla,60,10,141,30,5,1110,209,3065,611,83,MX,MX_PUE
2020-05-08,Puebla,47,5,159,22,5,1157,214,3224,633,88,MX,MX_PUE
2020-05-09,Puebla,41,6,124,21,4,1198,220,3348,654,92,MX,MX_PUE
2020-05-10,Puebla,33,5,64,23,3,1231,225,3412,677,95,MX,MX_PUE
2020-05-11,Puebla,72,13,137,34,5,1303,238,3549,711,100,MX,MX_PUE
2020-05-12,Puebla,69,13,170,25,3,1372,251,3719,736,103,MX,MX_PUE
2020-05-13,Puebla,90,14,172,39,4,1462,265,3891,775,107,MX,MX_PUE
2020-05-14,Puebla,103,13,224,37,9,1565,278,4115,812,116,MX,MX_PUE
2020-05-15,Puebla,100,14,245,48,9,1665,292,4360,860,125,MX,MX_PUE
2020-05-16,Puebla,72,13,123,44,1,1737,305,4483,904,126,MX,MX_PUE
2020-05-17,Puebla,65,9,104,44,5,1802,314,4587,948,131,MX,MX_PUE
2020-05-18,Puebla,133,10,310,54,4,1935,324,4897,1002,135,MX,MX_PUE
2020-05-19,Puebla,131,19,262,55,4,2066,343,5159,1057,139,MX,MX_PUE
2020-05-20,Puebla,119,20,290,47,6,2185,363,5449,1104,145,MX,MX_PUE
2020-05-21,Puebla,140,17,340,53,5,2325,380,5789,1157,150,MX,MX_PUE
2020-05-22,Puebla,171,24,340,47,5,2496,404,6129,1204,155,MX,MX_PUE
2020-05-23,Puebla,145,20,272,52,4,2641,424,6401,1256,159,MX,MX_PUE
2020-05-24,Puebla,78,16,135,49,1,2719,440,6536,1305,160,MX,MX_PUE
2020-05-25,Puebla,166,24,394,47,7,2885,464,6930,1352,167,MX,MX_PUE
2020-05-26,Puebla,164,13,383,62,7,3049,477,7313,1414,174,MX,MX_PUE
2020-05-27,Puebla,198,13,414,69,6,3247,490,7727,1483,180,MX,MX_PUE
2020-05-28,Puebla,166,21,436,56,7,3413,511,8163,1539,187,MX,MX_PUE
2020-05-29,Puebla,151,14,426,54,7,3564,525,8589,1593,194,MX,MX_PUE
2020-05-30,Puebla,130,21,259,51,8,3694,546,8848,1644,202,MX,MX_PUE
2020-05-31,Puebla,54,16,88,34,6,3748,562,8936,1678,208,MX,MX_PUE
2020-06-01,Puebla,191,30,445,56,4,3939,592,9381,1734,212,MX,MX_PUE
2020-06-02,Puebla,172,24,426,62,4,4111,616,9807,1796,216,MX,MX_PUE
2020-06-03,Puebla,195,21,423,67,6,4306,637,10230,1863,222,MX,MX_PUE
2020-06-04,Puebla,182,30,420,62,9,4488,667,10650,1925,231,MX,MX_PUE
2020-06-05,Puebla,196,17,473,83,7,4684,684,11123,2008,238,MX,MX_PUE
2020-06-06,Puebla,116,28,238,53,4,4800,712,11361,2061,242,MX,MX_PUE
2020-06-07,Puebla,80,19,143,41,4,4880,731,11504,2102,246,MX,MX_PUE
2020-06-08,Puebla,289,20,701,69,2,5169,751,12205,2171,248,MX,MX_PUE
2020-06-09,Puebla,199,19,609,58,4,5368,770,12814,2229,252,MX,MX_PUE
2020-06-10,Puebla,211,19,667,53,6,5579,789,13481,2282,258,MX,MX_PUE
2020-06-11,Puebla,251,14,679,44,2,5830,803,14160,2326,260,MX,MX_PUE
2020-06-12,Puebla,249,16,604,48,1,6079,819,14764,2374,261,MX,MX_PUE
