date,subregion1_code,total_tested,total_confirmed,total_hospitalized,total_intensive_care,total_ventilator,total_recovered,total_deceased,country_code,key,new_tested,new_confirmed,new_hospitalized,new_intensive_care,new_ventilator,new_recovered,new_deceased
2020-04-11,GL,,91,2,,,,2,CH,CH_GL,,15,0,,,,0
2020-04-12,GL,,91,2,,,,2,CH,CH_GL,,0,0,,,,0
2020-04-13,GL,,92,2,,,,2,CH,CH_GL,,1,0,,,,0
2020-04-14,GL,,105,2,,,,2,CH,CH_GL,,13,0,,,,0
2020-04-15,GL,,105,2,,,,2,CH,CH_GL,,0,0,,,,0
2020-04-16,GL,,106,4,,,,3,CH,CH_GL,,1,2,,,,1
2020-04-17,GL,,108,4,,,,3,CH,CH_GL,,2,0,,,,0
2020-04-18,GL,,111,4,,,,3,CH,CH_GL,,3,0,,,,0
2020-04-19,GL,,111,4,,,,3,CH,CH_GL,,0,0,,,,0
2020-04-20,GL,,114,5,,,,5,CH,CH_GL,,3,1,,,,2
2020-04-21,GL,,115,3,,,,6,CH,CH_GL,,1,-2,,,,1
2020-04-22,GL,,117,3,,,,6,CH,CH_GL,,2,0,,,,0
2020-04-23,GL,,117,3,,,,6,CH,CH_GL,,0,0,,,,0
2020-04-24,GL,,117,3,,,,7,CH,CH_GL,,0,0,,,,1
2020-04-25,GL,,120,3,,,,7,CH,CH_GL,,3,0,,,,0
2020-04-26,GL,,120,3,,,,7,CH,CH_GL,,0,0,,,,0
2020-04-27,GL,,121,3,,,,7,CH,CH_GL,,1,0,,,,0
2020-04-28,GL,,121,3,,,,8,CH,CH_GL,,0,0,,,,1
2020-04-29,GL,,122,3,,,,9,CH,CH_GL,,1,0,,,,1
2020-04-30,GL,,122,2,,,,10,CH,CH_GL,,0,-1,,,,1
2020-05-01,GL,,122,2,,,,11,CH,CH_GL,,0,0,,,,1
2020-05-02,GL,,122,2,,,,11,CH,CH_GL,,0,0,,,,0
2020-05-03,GL,,122,2,,,,11,CH,CH_GL,,0,0,,,,0
2020-05-04,GL,,122,2,,,,12,CH,CH_GL,,0,0,,,,1
2020-05-05,GL,,122,2,,,,12,CH,CH_GL,,0,0,,,,0
2020-05-06,GL,,125,2,,,,12,CH,CH_GL,,3,0,,,,0
2020-05-07,GL,,125,2,,,,12,CH,CH_GL,,0,0,,,,0
2020-05-08,GL,,125,2,,,,12,CH,CH_GL,,0,0,,,,0
2020-05-09,GL,,126,2,,,,12,CH,CH_GL,,1,0,,,,0
2020-05-10,GL,,126,3,,,,12,CH,CH_GL,,0,1,,,,0
2020-05-11,GL,,127,2,,,,12,CH,CH_GL,,1,-1,,,,0
2020-05-12,GL,,127,2,,,,12,CH,CH_GL,,0,0,,,,0
2020-05-13,GL,,127,2,,,,12,CH,CH_GL,,0,0,,,,0
2020-05-14,GL,,128,2,,,,12,CH,CH_GL,,1,0,,,,0
2020-05-15,GL,,128,2,,,,12,CH,CH_GL,,0,0,,,,0
2020-05-18,GL,,128,2,,,,12,CH,CH_GL,,0,0,,,,0
2020-05-19,GL,,128,2,,,,12,CH,CH_GL,,0,0,,,,0
2020-05-20,GL,,128,2,,,,12,CH,CH_GL,,0,0,,,,0
2020-05-21,GL,,128,1,,,,12,CH,CH_GL,,0,-1,,,,0
2020-05-22,GL,,128,1,,,,12,CH,CH_GL,,0,0,,,,0
2020-05-25,GL,,128,1,,,,12,CH,CH_GL,,0,0,,,,0
2020-05-26,GL,,128,0,,,,12,CH,CH_GL,,0,-1,,,,0
2020-05-27,GL,,128,0,,,,12,CH,CH_GL,,0,0,,,,0
2020-05-28,GL,,128,0,,,,12,CH,CH_GL,,0,0,,,,0
2020-05-29,GL,,128,0,,,,12,CH,CH_GL,,0,0,,,,0
2020-06-02,GL,,128,0,,,,12,CH,CH_GL,,0,0,,,,0
2020-06-03,GL,,128,0,,,,12,CH,CH_GL,,0,0,,,,0
2020-06-04,GL,,128,0,,,,12,CH,CH_GL,,0,0,,,,0
2020-06-05,GL,,128,0,,,,12,CH,CH_GL,,0,0,,,,0
2020-06-08,GL,,128,0,,,,12,CH,CH_GL,,0,0,,,,0
2020-06-09,GL,,128,0,,,,12,CH,CH_GL,,0,0,,,,0
2020-06-10,GL,,128,0,,,,12,CH,CH_GL,,0,0,,,,0
2020-06-11,GL,,128,0,,,,12,CH,CH_GL,,0,0,,,,0
2020-06-12,GL,,128,0,,,,12,CH,CH_GL,,0,0,,,,0
2020-06-15,GL,,128,0,,,,12,CH,CH_GL,,0,0,,,,0
2020-06-16,GL,,128,0,,,,12,CH,CH_GL,,0,0,,,,0
2020-06-17,GL,,128,0,,,,13,CH,CH_GL,,0,0,,,,1
2020-06-18,GL,,128,0,,,,13,CH,CH_GL,,0,0,,,,0
2020-06-19,GL,,128,0,,,,13,CH,CH_GL,,0,0,,,,0
2020-06-22,GL,,128,0,,,,13,CH,CH_GL,,0,0,,,,0
2020-06-23,GL,,128,0,,,,13,CH,CH_GL,,0,0,,,,0
2020-06-24,GL,,129,0,,,,13,CH,CH_GL,,1,0,,,,0
2020-06-25,GL,,129,0,,,,13,CH,CH_GL,,0,0,,,,0
2020-06-26,GL,,129,0,,,,13,CH,CH_GL,,0,0,,,,0
2020-03-11,NW,,4,2,,,,,CH,CH_NW,,,,,,,
2020-03-12,NW,,5,5,,,,,CH,CH_NW,,1,3,,,,
2020-03-13,NW,,5,6,,,,,CH,CH_NW,,0,1,,,,
2020-03-14,NW,,5,6,,,,,CH,CH_NW,,0,0,,,,
2020-03-15,NW,,8,6,,,,,CH,CH_NW,,3,0,,,,
2020-03-16,NW,,10,7,,,,,CH,CH_NW,,2,1,,,,
2020-03-17,NW,,12,6,,,,,CH,CH_NW,,2,-1,,,,
2020-03-18,NW,,18,6,,,,,CH,CH_NW,,6,0,,,,
2020-03-19,NW,,25,5,,,,,CH,CH_NW,,7,-1,,,,
2020-03-20,NW,,28,5,,,,,CH,CH_NW,,3,0,,,,
2020-03-21,NW,,33,5,,,,,CH,CH_NW,,5,0,,,,
2020-03-22,NW,,36,5,,,,,CH,CH_NW,,3,0,,,,
2020-03-23,NW,,39,5,,,,,CH,CH_NW,,3,0,,,,
2020-03-24,NW,,42,4,,,,,CH,CH_NW,,3,-1,,,,
2020-03-25,NW,,44,3,,,,,CH,CH_NW,,2,-1,,,,
2020-03-26,NW,,48,2,,,,,CH,CH_NW,,4,-1,,,,
2020-03-27,NW,,54,3,,,,,CH,CH_NW,,6,1,,,,
2020-03-28,NW,,55,4,,,,,CH,CH_NW,,1,1,,,,
2020-03-29,NW,,59,4,,,,,CH,CH_NW,,4,0,,,,
2020-03-30,NW,,63,8,,,,,CH,CH_NW,,4,4,,,,
2020-03-31,NW,,70,7,1,,,,CH,CH_NW,,7,-1,,,,
2020-04-01,NW,,70,9,2,,,,CH,CH_NW,,0,2,1,,,
2020-04-02,NW,,76,9,2,,,,CH,CH_NW,,6,0,0,,,
2020-04-03,NW,,79,10,2,,,,CH,CH_NW,,3,1,0,,,
2020-04-04,NW,,80,10,2,,,,CH,CH_NW,,1,0,0,,,
2020-04-05,NW,,80,9,2,,,,CH,CH_NW,,0,-1,0,,,
2020-04-06,NW,,86,11,2,,,,CH,CH_NW,,6,2,0,,,
2020-04-07,NW,,87,9,2,,,,CH,CH_NW,,1,-2,0,,,
2020-04-08,NW,,93,9,1,,,,CH,CH_NW,,6,0,-1,,,
2020-04-09,NW,,96,9,1,,,,CH,CH_NW,,3,0,0,,,
2020-04-10,NW,,100,7,1,,,,CH,CH_NW,,4,-2,0,,,
2020-04-11,NW,,103,8,2,,,1,CH,CH_NW,,3,1,1,,,
2020-04-12,NW,,104,7,2,,,1,CH,CH_NW,,1,-1,0,,,0
2020-04-13,NW,,104,7,2,,,1,CH,CH_NW,,0,0,0,,,0
2020-04-14,NW,,105,7,2,,,1,CH,CH_NW,,1,0,0,,,0
2020-04-15,NW,,106,7,2,,,2,CH,CH_NW,,1,0,0,,,1
2020-04-16,NW,,106,5,2,,,2,CH,CH_NW,,0,-2,0,,,0
2020-04-17,NW,,107,4,2,,,3,CH,CH_NW,,1,-1,0,,,1
2020-04-18,NW,,108,4,2,,,3,CH,CH_NW,,1,0,0,,,0
2020-04-19,NW,,108,4,2,,,3,CH,CH_NW,,0,0,0,,,0
2020-04-20,NW,,108,4,2,,,3,CH,CH_NW,,0,0,0,,,0
2020-04-21,NW,,108,4,1,,,3,CH,CH_NW,,0,0,-1,,,0
2020-04-22,NW,,108,4,1,,,3,CH,CH_NW,,0,0,0,,,0
2020-04-23,NW,,108,4,1,,,3,CH,CH_NW,,0,0,0,,,0
2020-04-24,NW,,108,3,0,,,3,CH,CH_NW,,0,-1,-1,,,0
2020-04-25,NW,,108,3,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-04-26,NW,,110,3,0,,,3,CH,CH_NW,,2,0,0,,,0
2020-04-27,NW,,110,2,0,,,3,CH,CH_NW,,0,-1,0,,,0
2020-04-28,NW,,111,2,0,,,3,CH,CH_NW,,1,0,0,,,0
2020-04-29,NW,,111,2,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-04-30,NW,,113,1,0,,,3,CH,CH_NW,,2,-1,0,,,0
2020-05-01,NW,,113,1,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-05-02,NW,,113,1,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-05-03,NW,,113,1,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-05-04,NW,,113,1,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-05-05,NW,,113,1,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-05-06,NW,,113,1,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-05-07,NW,,115,1,0,,,3,CH,CH_NW,,2,0,0,,,0
2020-05-08,NW,,115,0,0,,,3,CH,CH_NW,,0,-1,0,,,0
2020-05-09,NW,,115,1,0,,,3,CH,CH_NW,,0,1,0,,,0
2020-05-10,NW,,115,1,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-05-11,NW,,117,0,0,,,3,CH,CH_NW,,2,-1,0,,,0
2020-05-12,NW,,118,0,0,,,3,CH,CH_NW,,1,0,0,,,0
2020-05-13,NW,,120,0,0,,,3,CH,CH_NW,,2,0,0,,,0
2020-05-14,NW,,122,0,0,,,3,CH,CH_NW,,2,0,0,,,0
2020-05-15,NW,,122,0,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-05-16,NW,,123,0,0,,,3,CH,CH_NW,,1,0,0,,,0
2020-05-17,NW,,123,0,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-05-18,NW,,123,0,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-05-19,NW,,123,0,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-05-20,NW,,123,0,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-05-21,NW,,123,0,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-05-22,NW,,123,0,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-05-23,NW,,123,0,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-05-24,NW,,123,0,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-05-25,NW,,123,0,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-05-26,NW,,123,0,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-05-27,NW,,123,0,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-05-28,NW,,123,0,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-05-29,NW,,123,0,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-05-30,NW,,124,0,0,,,3,CH,CH_NW,,1,0,0,,,0
2020-05-31,NW,,124,1,0,,,3,CH,CH_NW,,0,1,0,,,0
2020-06-01,NW,,124,1,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-06-02,NW,,124,0,0,,,3,CH,CH_NW,,0,-1,0,,,0
2020-06-03,NW,,124,0,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-06-04,NW,,124,0,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-06-05,NW,,124,0,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-06-06,NW,,124,0,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-06-07,NW,,124,0,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-06-08,NW,,124,0,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-06-09,NW,,124,0,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-06-10,NW,,124,0,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-06-11,NW,,124,0,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-06-12,NW,,124,0,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-06-13,NW,,124,0,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-06-14,NW,,124,0,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-06-15,NW,,124,0,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-06-16,NW,,124,0,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-06-17,NW,,124,0,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-06-18,NW,,124,0,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-06-19,NW,,124,0,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-06-20,NW,,124,0,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-06-21,NW,,124,0,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-06-22,NW,,124,0,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-06-23,NW,,124,0,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-06-24,NW,,124,0,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-06-25,NW,,124,0,0,,,3,CH,CH_NW,,0,0,0,,,0
2020-03-11,SH,,1,,,,,0,CH,CH_SH,,,,,,,
2020-03-12,SH,,1,,,,,0,CH,CH_SH,,0,,,,,0
2020-03-13,SH,,1,,,,,0,CH,CH_SH,,0,,,,,0
2020-03-14,SH,,1,,,,,0,CH,CH_SH,,0,,,,,0
2020-03-15,SH,,1,,,,,0,CH,CH_SH,,0,,,,,0
2020-03-16,SH,,2,,,,,0,CH,CH_SH,,1,,,,,0
2020-03-17,SH,,2,,,,,0,CH,CH_SH,,0,,,,,0
2020-03-18,SH,,8,,,,,0,CH,CH_SH,,6,,,,,0
2020-03-19,SH,,12,,,,,0,CH,CH_SH,,4,,,,,0
2020-03-20,SH,,17,,,,,0,CH,CH_SH,,5,,,,,0
2020-03-21,SH,,28,,,,,0,CH,CH_SH,,11,,,,,0
2020-03-22,SH,,30,,,,,0,CH,CH_SH,,2,,,,,0
2020-03-23,SH,,32,,,,,0,CH,CH_SH,,2,,,,,0
2020-03-24,SH,,34,,,,,0,CH,CH_SH,,2,,,,,0
2020-03-25,SH,,35,10,1,,,0,CH,CH_SH,,1,,,,,0
2020-03-26,SH,,36,6,1,,,0,CH,CH_SH,,1,-4,0,,,0
2020-03-27,SH,,37,10,1,,,0,CH,CH_SH,,1,4,0,,,0
2020-03-28,SH,,40,14,1,,,0,CH,CH_SH,,3,4,0,,,0
2020-03-29,SH,,41,15,1,,,0,CH,CH_SH,,1,1,0,,,0
2020-03-30,SH,,42,19,3,,,0,CH,CH_SH,,1,4,2,,,0
2020-03-31,SH,,44,18,3,,,1,CH,CH_SH,,2,-1,0,,,1
2020-04-01,SH,,44,10,3,,,1,CH,CH_SH,,0,-8,0,,,0
2020-04-02,SH,,47,18,3,,,1,CH,CH_SH,,3,8,0,,,0
2020-04-03,SH,,47,9,3,,,1,CH,CH_SH,,0,-9,0,,,0
2020-04-04,SH,,47,12,3,,,1,CH,CH_SH,,0,3,0,,,0
2020-04-05,SH,,49,12,3,,,1,CH,CH_SH,,2,0,0,,,0
2020-04-06,SH,,50,15,3,,,1,CH,CH_SH,,1,3,0,,,0
2020-04-07,SH,,50,14,3,,,1,CH,CH_SH,,0,-1,0,,,0
2020-04-08,SH,,50,15,2,,,1,CH,CH_SH,,0,1,-1,,,0
2020-04-09,SH,,52,17,2,,,1,CH,CH_SH,,2,2,0,,,0
2020-04-10,SH,,53,13,2,,,1,CH,CH_SH,,1,-4,0,,,0
2020-04-11,SH,,55,13,2,,,1,CH,CH_SH,,2,0,0,,,0
2020-04-12,SH,,57,16,2,,,1,CH,CH_SH,,2,3,0,,,0
2020-04-13,SH,,57,16,2,,,1,CH,CH_SH,,0,0,0,,,0
2020-04-14,SH,,57,10,2,,,1,CH,CH_SH,,0,-6,0,,,0
2020-04-15,SH,,59,11,2,,,1,CH,CH_SH,,2,1,0,,,0
2020-04-16,SH,,60,10,2,,,1,CH,CH_SH,,1,-1,0,,,0
2020-04-17,SH,,60,8,2,,,1,CH,CH_SH,,0,-2,0,,,0
2020-04-18,SH,,61,11,4,,,1,CH,CH_SH,,1,3,2,,,0
2020-04-19,SH,,62,6,2,,,1,CH,CH_SH,,1,-5,-2,,,0
2020-04-20,SH,,63,6,2,,,1,CH,CH_SH,,1,0,0,,,0
2020-04-21,SH,,63,10,2,,,2,CH,CH_SH,,0,4,0,,,1
2020-04-22,SH,,63,10,2,,,3,CH,CH_SH,,0,0,0,,,1
2020-04-23,SH,,65,8,2,,,3,CH,CH_SH,,2,-2,0,,,0
2020-04-24,SH,,70,4,1,,,3,CH,CH_SH,,5,-4,-1,,,0
2020-04-25,SH,,71,6,1,,,5,CH,CH_SH,,1,2,0,,,2
2020-04-26,SH,,72,9,2,,,5,CH,CH_SH,,1,3,1,,,0
2020-04-27,SH,,73,12,3,,,5,CH,CH_SH,,1,3,1,,,0
2020-04-28,SH,,74,10,2,,,6,CH,CH_SH,,1,-2,-1,,,1
2020-04-29,SH,,74,12,2,,,6,CH,CH_SH,,0,2,0,,,0
2020-04-30,SH,,75,8,2,,,6,CH,CH_SH,,1,-4,0,,,0
2020-05-01,SH,,75,7,2,,,6,CH,CH_SH,,0,-1,0,,,0
2020-05-02,SH,,75,7,2,,,6,CH,CH_SH,,0,0,0,,,0
2020-05-03,SH,,75,6,2,,,6,CH,CH_SH,,0,-1,0,,,0
2020-05-04,SH,,75,4,2,,,6,CH,CH_SH,,0,-2,0,,,0
2020-05-05,SH,,75,6,4,,,6,CH,CH_SH,,0,2,2,,,0
2020-05-06,SH,,75,5,4,,,6,CH,CH_SH,,0,-1,0,,,0
2020-05-07,SH,,76,7,4,,,6,CH,CH_SH,,1,2,0,,,0
2020-05-08,SH,,76,4,3,,,6,CH,CH_SH,,0,-3,-1,,,0
2020-05-09,SH,,76,5,3,,,6,CH,CH_SH,,0,1,0,,,0
2020-05-10,SH,,78,6,3,,,6,CH,CH_SH,,2,1,0,,,0
2020-05-11,SH,,78,4,3,,,6,CH,CH_SH,,0,-2,0,,,0
2020-05-12,SH,,78,8,3,,,6,CH,CH_SH,,0,4,0,,,0
2020-05-13,SH,,78,6,3,,,6,CH,CH_SH,,0,-2,0,,,0
2020-05-14,SH,,78,6,3,,,6,CH,CH_SH,,0,0,0,,,0
2020-05-15,SH,,78,6,3,,,6,CH,CH_SH,,0,0,0,,,0
2020-05-16,SH,,78,,,,,,CH,CH_SH,,0,0,0,,,0
2020-05-17,SH,,78,,,,,,CH,CH_SH,,0,0,0,,,0
2020-05-18,SH,,78,5,3,,,6,CH,CH_SH,,0,-1,0,,,0
2020-05-19,SH,,78,8,2,,,6,CH,CH_SH,,0,3,-1,,,0
2020-05-20,SH,,78,7,1,,,6,CH,CH_SH,,0,-1,-1,,,0
2020-05-21,SH,,78,,,,,,CH,CH_SH,,0,0,0,,,0
2020-05-22,SH,,78,5,1,,,6,CH,CH_SH,,0,-2,0,,,0
2020-05-25,SH,,78,5,1,,,6,CH,CH_SH,,0,0,0,,,0
2020-05-26,SH,,78,8,2,,,6,CH,CH_SH,,0,3,1,,,0
2020-05-27,SH,,78,6,2,,,6,CH,CH_SH,,0,-2,0,,,0
2020-05-28,SH,,78,8,2,,,6,CH,CH_SH,,0,2,0,,,0
2020-05-29,SH,,78,5,2,,,6,CH,CH_SH,,0,-3,0,,,0
2020-06-02,SH,,78,9,1,,,6,CH,CH_SH,,0,4,-1,,,0
2020-06-03,SH,,78,4,1,,,6,CH,CH_SH,,0,-5,0,,,0
2020-06-04,SH,,78,4,1,,,6,CH,CH_SH,,0,0,0,,,0
2020-06-05,SH,,78,5,1,,,6,CH,CH_SH,,0,1,0,,,0
2020-06-06,SH,,,,,,,,CH,CH_SH,,,,,,,
2020-06-07,SH,,,,,,,,CH,CH_SH,,,,,,,
2020-06-08,SH,,79,5,1,,,7,CH,CH_SH,,1,0,0,,,1
2020-06-09,SH,,79,7,1,,,7,CH,CH_SH,,0,2,0,,,0
2020-06-10,SH,,79,3,1,,,7,CH,CH_SH,,0,-4,0,,,0
2020-06-11,SH,,79,1,0,,,7,CH,CH_SH,,0,-2,-1,,,0
2020-06-12,SH,,79,4,0,,,7,CH,CH_SH,,0,3,0,,,0
2020-06-13,SH,,,,,,,,CH,CH_SH,,,,,,,
2020-06-14,SH,,,,,,,,CH,CH_SH,,,,,,,
2020-06-15,SH,,81,1,0,,,7,CH,CH_SH,,2,-3,0,,,0
2020-06-16,SH,,81,2,0,,,7,CH,CH_SH,,0,1,0,,,0
2020-06-17,SH,,81,1,0,,,7,CH,CH_SH,,0,-1,0,,,0
2020-06-18,SH,,81,2,0,,,7,CH,CH_SH,,0,1,0,,,0
2020-06-19,SH,,81,2,0,,,7,CH,CH_SH,,0,0,0,,,0
2020-06-20,SH,,,,,,,,CH,CH_SH,,,,,,,
2020-06-21,SH,,,,,,,,CH,CH_SH,,,,,,,
2020-06-22,SH,,81,3,0,,,7,CH,CH_SH,,0,1,0,,,0
2020-06-23,SH,,81,2,0,,,7,CH,CH_SH,,0,-1,0,,,0
2020-03-12,UR,,2,,,,,,CH,CH_UR,,,,,,,
2020-03-18,UR,85,5,,,,,,CH,CH_UR,,3,,,,,
2020-03-19,UR,,7,,,,,,CH,CH_UR,0,2,,,,,
2020-03-20,UR,,7,,,,,,CH,CH_UR,0,0,,,,,
2020-03-21,UR,,12,,,,,,CH,CH_UR,0,5,,,,,
2020-03-23,UR,,22,1,,,1,,CH,CH_UR,0,10,,,,,
2020-03-24,UR,,25,1,,,1,,CH,CH_UR,0,3,0,,,0,
2020-03-26,UR,,38,4,,,2,,CH,CH_UR,0,13,3,,,1,
2020-03-27,UR,,40,7,,,3,,CH,CH_UR,0,2,3,,,1,
2020-03-28,UR,,48,7,,,3,,CH,CH_UR,0,8,0,,,0,
2020-03-29,UR,,50,7,,,3,,CH,CH_UR,0,2,0,,,0,
2020-03-30,UR,,53,7,,,9,,CH,CH_UR,0,3,0,,,6,
2020-03-31,UR,,57,9,,,11,,CH,CH_UR,0,4,2,,,2,
2020-04-01,UR,,59,10,,,13,1,CH,CH_UR,0,2,1,,,2,
2020-04-02,UR,,60,4,,,13,1,CH,CH_UR,0,1,-6,,,0,0
2020-04-03,UR,,62,6,,,26,1,CH,CH_UR,0,2,2,,,13,0
2020-04-04,UR,,66,6,,,26,1,CH,CH_UR,0,4,0,,,0,0
2020-04-05,UR,,67,5,,,26,2,CH,CH_UR,0,1,-1,,,0,1
2020-04-06,UR,,67,9,,,34,2,CH,CH_UR,0,0,4,,,8,0
2020-04-07,UR,,68,7,,,42,2,CH,CH_UR,0,1,-2,,,8,0
2020-04-08,UR,,72,5,,,42,4,CH,CH_UR,0,4,-2,,,0,2
2020-04-09,UR,,72,4,,,45,4,CH,CH_UR,0,0,-1,,,3,0
2020-04-10,UR,,74,4,,,49,4,CH,CH_UR,0,2,0,,,4,0
2020-04-11,UR,,75,8,,,50,4,CH,CH_UR,0,1,4,,,1,0
2020-04-12,UR,,77,5,,,52,4,CH,CH_UR,0,2,-3,,,2,0
2020-04-13,UR,,78,4,,,52,4,CH,CH_UR,0,1,-1,,,0,0
2020-04-14,UR,,78,3,,,56,4,CH,CH_UR,0,0,-1,,,4,0
2020-04-15,UR,,78,3,,,62,4,CH,CH_UR,0,0,0,,,6,0
2020-04-16,UR,,78,2,,,62,5,CH,CH_UR,0,0,-1,,,0,1
2020-04-17,UR,,78,2,,,66,5,CH,CH_UR,0,0,0,,,4,0
2020-04-18,UR,,78,2,,,69,5,CH,CH_UR,0,0,0,,,3,0
2020-04-19,UR,,78,2,,,69,5,CH,CH_UR,0,0,0,,,0,0
2020-04-20,UR,,78,2,,,69,5,CH,CH_UR,0,0,0,,,0,0
2020-04-21,UR,,78,2,,,69,5,CH,CH_UR,0,0,0,,,0,0
2020-04-22,UR,,78,3,,,69,5,CH,CH_UR,0,0,1,,,0,0
2020-04-23,UR,,78,4,,,69,5,CH,CH_UR,0,0,1,,,0,0
2020-04-24,UR,,78,3,,,69,5,CH,CH_UR,0,0,-1,,,0,0
2020-04-25,UR,,78,3,,,69,5,CH,CH_UR,0,0,0,,,0,0
2020-04-26,UR,,80,3,,,69,5,CH,CH_UR,0,2,0,,,0,0
2020-04-27,UR,,83,4,,,69,5,CH,CH_UR,0,3,1,,,0,0
2020-04-28,UR,,85,5,,,71,5,CH,CH_UR,0,2,1,,,2,0
2020-04-29,UR,,85,5,,,71,5,CH,CH_UR,0,0,0,,,0,0
2020-04-30,UR,,86,4,,,71,5,CH,CH_UR,0,1,-1,,,0,0
2020-05-01,UR,,87,3,,,72,6,CH,CH_UR,0,1,-1,,,1,1
2020-05-02,UR,,89,0,,,72,6,CH,CH_UR,0,2,-3,,,0,0
2020-05-03,UR,,90,0,,,72,6,CH,CH_UR,0,1,0,,,0,0
2020-05-04,UR,,91,2,,,72,6,CH,CH_UR,0,1,2,,,0,0
2020-05-05,UR,,91,2,,,74,7,CH,CH_UR,0,0,0,,,2,1
2020-05-06,UR,,91,3,,,74,7,CH,CH_UR,0,0,1,,,0,0
2020-05-07,UR,,92,2,,,75,7,CH,CH_UR,0,1,-1,,,1,0
2020-05-08,UR,,92,3,,,75,7,CH,CH_UR,0,0,1,,,0,0
2020-05-09,UR,,92,3,,,75,7,CH,CH_UR,0,0,0,,,0,0
2020-05-10,UR,,92,3,,,75,7,CH,CH_UR,0,0,0,,,0,0
2020-05-11,UR,,92,1,,,75,7,CH,CH_UR,0,0,-2,,,0,0
2020-05-12,UR,,92,3,,,75,7,CH,CH_UR,0,0,2,,,0,0
2020-05-13,UR,,92,3,,,78,7,CH,CH_UR,0,0,0,,,3,0
2020-05-14,UR,,92,3,,,78,7,CH,CH_UR,0,0,0,,,0,0
2020-05-16,UR,,93,4,,,79,7,CH,CH_UR,0,1,1,,,1,0
2020-05-17,UR,,93,5,,,79,7,CH,CH_UR,0,0,1,,,0,0
2020-05-18,UR,,93,5,,,79,7,CH,CH_UR,0,0,0,,,0,0
2020-05-19,UR,,93,3,,,79,7,CH,CH_UR,0,0,-2,,,0,0
2020-05-20,UR,,93,0,,,82,7,CH,CH_UR,0,0,-3,,,3,0
2020-05-21,UR,,93,0,,,82,7,CH,CH_UR,0,0,0,,,0,0
2020-05-22,UR,,93,0,,,84,7,CH,CH_UR,0,0,0,,,2,0
2020-05-23,UR,,93,1,,,84,7,CH,CH_UR,0,0,1,,,0,0
2020-05-24,UR,,93,1,,,84,7,CH,CH_UR,0,0,0,,,0,0
2020-05-25,UR,,93,1,,,84,7,CH,CH_UR,0,0,0,,,0,0
2020-05-26,UR,,93,0,,,86,7,CH,CH_UR,0,0,-1,,,2,0
2020-05-27,UR,,93,0,,,86,7,CH,CH_UR,0,0,0,,,0,0
2020-05-28,UR,,93,0,,,86,7,CH,CH_UR,0,0,0,,,0,0
2020-05-29,UR,,93,0,,,86,7,CH,CH_UR,0,0,0,,,0,0
2020-05-30,UR,,93,0,,,86,7,CH,CH_UR,0,0,0,,,0,0
2020-05-31,UR,,93,0,,,86,7,CH,CH_UR,0,0,0,,,0,0
