date,total_confirmed,total_recovered,total_deceased,key,new_confirmed,new_recovered,new_deceased
2020-04-03,54,0,0,CZ_51_513,3,0,0
2020-04-04,55,0,0,CZ_51_513,1,0,0
2020-04-05,57,0,0,CZ_51_513,2,0,0
2020-04-06,62,0,0,CZ_51_513,5,0,0
2020-04-07,63,2,0,CZ_51_513,1,2,0
2020-04-08,64,2,1,CZ_51_513,1,0,1
2020-04-09,64,5,1,CZ_51_513,0,3,0
2020-04-10,65,9,1,CZ_51_513,1,4,0
2020-04-11,65,13,1,CZ_51_513,0,4,0
2020-04-12,66,13,1,CZ_51_513,1,0,0
2020-04-13,67,15,1,CZ_51_513,1,2,0
2020-04-14,68,15,1,CZ_51_513,1,0,0
2020-04-15,68,20,1,CZ_51_513,0,5,0
2020-04-16,68,23,1,CZ_51_513,0,3,0
2020-04-17,68,30,1,CZ_51_513,0,7,0
2020-04-18,68,35,1,CZ_51_513,0,5,0
2020-04-19,68,35,2,CZ_51_513,0,0,1
2020-04-20,68,39,2,CZ_51_513,0,4,0
2020-04-21,68,40,2,CZ_51_513,0,1,0
2020-04-22,68,41,2,CZ_51_513,0,1,0
2020-04-23,69,46,2,CZ_51_513,1,5,0
2020-04-24,70,49,2,CZ_51_513,1,3,0
2020-04-25,70,49,2,CZ_51_513,0,0,0
2020-04-26,71,50,2,CZ_51_513,1,1,0
2020-04-27,71,50,2,CZ_51_513,0,0,0
2020-04-28,71,51,2,CZ_51_513,0,1,0
2020-04-29,71,52,2,CZ_51_513,0,1,0
2020-04-30,71,53,2,CZ_51_513,0,1,0
2020-05-01,71,53,2,CZ_51_513,0,0,0
2020-05-02,71,54,2,CZ_51_513,0,1,0
2020-05-03,72,55,2,CZ_51_513,1,1,0
2020-05-04,72,57,2,CZ_51_513,0,2,0
2020-05-05,72,57,2,CZ_51_513,0,0,0
2020-05-06,72,57,2,CZ_51_513,0,0,0
2020-05-07,72,57,2,CZ_51_513,0,0,0
2020-05-08,72,57,2,CZ_51_513,0,0,0
2020-05-09,72,58,2,CZ_51_513,0,1,0
2020-05-10,72,60,2,CZ_51_513,0,2,0
2020-05-11,72,61,2,CZ_51_513,0,1,0
2020-05-12,72,62,2,CZ_51_513,0,1,0
2020-05-13,72,62,2,CZ_51_513,0,0,0
2020-05-14,72,62,2,CZ_51_513,0,0,0
2020-05-15,72,62,2,CZ_51_513,0,0,0
2020-05-16,72,62,2,CZ_51_513,0,0,0
2020-05-17,72,63,2,CZ_51_513,0,1,0
2020-05-18,72,64,2,CZ_51_513,0,1,0
2020-05-19,72,64,2,CZ_51_513,0,0,0
2020-05-20,72,66,2,CZ_51_513,0,2,0
2020-05-21,72,67,2,CZ_51_513,0,1,0
2020-05-22,72,67,2,CZ_51_513,0,0,0
2020-05-23,72,68,2,CZ_51_513,0,1,0
2020-05-24,72,68,2,CZ_51_513,0,0,0
2020-05-25,72,68,2,CZ_51_513,0,0,0
2020-05-26,72,68,2,CZ_51_513,0,0,0
2020-05-27,72,68,2,CZ_51_513,0,0,0
2020-05-28,72,68,2,CZ_51_513,0,0,0
2020-05-29,72,68,2,CZ_51_513,0,0,0
2020-05-30,72,68,2,CZ_51_513,0,0,0
2020-05-31,72,68,2,CZ_51_513,0,0,0
2020-06-01,72,68,2,CZ_51_513,0,0,0
2020-06-02,72,69,2,CZ_51_513,0,1,0
2020-06-03,72,70,2,CZ_51_513,0,1,0
2020-06-04,72,70,2,CZ_51_513,0,0,0
2020-06-05,72,70,2,CZ_51_513,0,0,0
2020-06-06,72,70,2,CZ_51_513,0,0,0
2020-06-07,72,70,2,CZ_51_513,0,0,0
2020-06-08,73,70,2,CZ_51_513,1,0,0
2020-06-09,73,70,2,CZ_51_513,0,0,0
2020-06-10,73,70,2,CZ_51_513,0,0,0
2020-06-11,73,71,2,CZ_51_513,0,1,0
2020-06-12,73,71,2,CZ_51_513,0,0,0
2020-06-13,73,71,2,CZ_51_513,0,0,0
2020-06-14,73,71,2,CZ_51_513,0,0,0
2020-06-15,73,71,2,CZ_51_513,0,0,0
2020-06-16,74,71,2,CZ_51_513,1,0,0
2020-06-17,75,71,2,CZ_51_513,1,0,0
2020-06-18,75,71,2,CZ_51_513,0,0,0
2020-06-19,76,71,2,CZ_51_513,1,0,0
2020-06-20,87,71,2,CZ_51_513,11,0,0
2020-06-21,89,71,2,CZ_51_513,2,0,0
2020-03-01,0,0,0,CZ_51_514,,,
2020-03-02,0,0,0,CZ_51_514,0,0,0
2020-03-03,0,0,0,CZ_51_514,0,0,0
2020-03-04,0,0,0,CZ_51_514,0,0,0
2020-03-05,0,0,0,CZ_51_514,0,0,0
2020-03-06,0,0,0,CZ_51_514,0,0,0
2020-03-07,0,0,0,CZ_51_514,0,0,0
2020-03-08,0,0,0,CZ_51_514,0,0,0
2020-03-09,0,0,0,CZ_51_514,0,0,0
2020-03-10,0,0,0,CZ_51_514,0,0,0
2020-03-11,0,0,0,CZ_51_514,0,0,0
2020-03-12,0,0,0,CZ_51_514,0,0,0
2020-03-13,0,0,0,CZ_51_514,0,0,0
2020-03-14,0,0,0,CZ_51_514,0,0,0
2020-03-15,0,0,0,CZ_51_514,0,0,0
2020-03-16,0,0,0,CZ_51_514,0,0,0
2020-03-17,0,0,0,CZ_51_514,0,0,0
2020-03-18,0,0,0,CZ_51_514,0,0,0
2020-03-19,0,0,0,CZ_51_514,0,0,0
2020-03-20,1,0,0,CZ_51_514,1,0,0
2020-03-21,1,0,0,CZ_51_514,0,0,0
2020-03-22,1,0,0,CZ_51_514,0,0,0
2020-03-23,1,0,0,CZ_51_514,0,0,0
2020-03-24,3,0,0,CZ_51_514,2,0,0
2020-03-25,5,0,0,CZ_51_514,2,0,0
2020-03-26,9,0,0,CZ_51_514,4,0,0
2020-03-27,11,0,0,CZ_51_514,2,0,0
2020-03-28,11,0,0,CZ_51_514,0,0,0
2020-03-29,11,0,0,CZ_51_514,0,0,0
2020-03-30,12,0,0,CZ_51_514,1,0,0
2020-03-31,15,0,0,CZ_51_514,3,0,0
2020-04-01,18,1,0,CZ_51_514,3,1,0
2020-04-02,25,1,0,CZ_51_514,7,0,0
2020-04-03,27,1,0,CZ_51_514,2,0,0
2020-04-04,29,1,0,CZ_51_514,2,0,0
2020-04-05,29,1,0,CZ_51_514,0,0,0
2020-04-06,30,1,0,CZ_51_514,1,0,0
2020-04-07,30,1,0,CZ_51_514,0,0,0
2020-04-08,31,1,1,CZ_51_514,1,0,1
2020-04-09,33,2,1,CZ_51_514,2,1,0
2020-04-10,34,3,1,CZ_51_514,1,1,0
2020-04-11,36,3,1,CZ_51_514,2,0,0
2020-04-12,36,5,1,CZ_51_514,0,2,0
2020-04-13,36,5,1,CZ_51_514,0,0,0
2020-04-14,36,7,1,CZ_51_514,0,2,0
2020-04-15,36,15,1,CZ_51_514,0,8,0
2020-04-16,36,15,1,CZ_51_514,0,0,0
2020-04-17,36,17,1,CZ_51_514,0,2,0
2020-04-18,37,18,1,CZ_51_514,1,1,0
2020-04-19,37,18,1,CZ_51_514,0,0,0
2020-04-20,37,22,1,CZ_51_514,0,4,0
2020-04-21,37,22,1,CZ_51_514,0,0,0
2020-04-22,37,23,1,CZ_51_514,0,1,0
2020-04-23,37,23,1,CZ_51_514,0,0,0
2020-04-24,37,23,1,CZ_51_514,0,0,0
2020-04-25,37,25,1,CZ_51_514,0,2,0
2020-04-26,37,25,1,CZ_51_514,0,0,0
2020-04-27,37,26,1,CZ_51_514,0,1,0
2020-04-28,37,30,1,CZ_51_514,0,4,0
2020-04-29,37,30,1,CZ_51_514,0,0,0
2020-04-30,37,31,1,CZ_51_514,0,1,0
2020-05-01,37,31,1,CZ_51_514,0,0,0
2020-05-02,37,32,1,CZ_51_514,0,1,0
2020-05-03,37,32,1,CZ_51_514,0,0,0
2020-05-04,37,32,1,CZ_51_514,0,0,0
2020-05-05,37,33,1,CZ_51_514,0,1,0
2020-05-06,38,33,1,CZ_51_514,1,0,0
2020-05-07,38,33,1,CZ_51_514,0,0,0
2020-05-08,38,33,1,CZ_51_514,0,0,0
2020-05-09,38,33,1,CZ_51_514,0,0,0
2020-05-10,38,34,1,CZ_51_514,0,1,0
2020-05-11,38,35,1,CZ_51_514,0,1,0
2020-05-12,38,35,1,CZ_51_514,0,0,0
2020-05-13,38,35,1,CZ_51_514,0,0,0
2020-05-14,38,35,1,CZ_51_514,0,0,0
2020-05-15,38,36,1,CZ_51_514,0,1,0
2020-05-16,38,36,1,CZ_51_514,0,0,0
2020-05-17,38,36,1,CZ_51_514,0,0,0
2020-05-18,38,36,1,CZ_51_514,0,0,0
2020-05-19,38,36,1,CZ_51_514,0,0,0
2020-05-20,38,36,1,CZ_51_514,0,0,0
2020-05-21,38,36,1,CZ_51_514,0,0,0
2020-05-22,38,36,1,CZ_51_514,0,0,0
2020-05-23,38,36,1,CZ_51_514,0,0,0
2020-05-24,38,36,1,CZ_51_514,0,0,0
2020-05-25,38,36,1,CZ_51_514,0,0,0
2020-05-26,38,36,1,CZ_51_514,0,0,0
2020-05-27,38,36,1,CZ_51_514,0,0,0
2020-05-28,38,36,1,CZ_51_514,0,0,0
2020-05-29,38,36,1,CZ_51_514,0,0,0
2020-05-30,38,36,1,CZ_51_514,0,0,0
2020-05-31,38,36,1,CZ_51_514,0,0,0
2020-06-01,38,36,1,CZ_51_514,0,0,0
2020-06-02,38,36,1,CZ_51_514,0,0,0
2020-06-03,38,36,1,CZ_51_514,0,0,0
2020-06-04,39,36,1,CZ_51_514,1,0,0
2020-06-05,39,36,1,CZ_51_514,0,0,0
2020-06-06,39,36,1,CZ_51_514,0,0,0
2020-06-07,39,36,1,CZ_51_514,0,0,0
2020-06-08,39,36,1,CZ_51_514,0,0,0
2020-06-09,39,36,1,CZ_51_514,0,0,0
2020-06-10,39,36,1,CZ_51_514,0,0,0
2020-06-11,39,36,1,CZ_51_514,0,0,0
2020-06-12,39,36,1,CZ_51_514,0,0,0
2020-06-13,39,36,1,CZ_51_514,0,0,0
2020-06-14,39,36,1,CZ_51_514,0,0,0
2020-06-15,39,36,1,CZ_51_514,0,0,0
2020-06-16,39,36,1,CZ_51_514,0,0,0
2020-06-17,39,37,1,CZ_51_514,0,1,0
2020-06-18,39,37,1,CZ_51_514,0,0,0
2020-06-19,39,37,1,CZ_51_514,0,0,0
2020-06-20,41,37,1,CZ_51_514,2,0,0
2020-06-21,43,37,1,CZ_51_514,2,0,0
2020-03-01,0,0,0,CZ_52_521,,,
2020-03-02,0,0,0,CZ_52_521,0,0,0
2020-03-03,0,0,0,CZ_52_521,0,0,0
2020-03-04,0,0,0,CZ_52_521,0,0,0
2020-03-05,0,0,0,CZ_52_521,0,0,0
2020-03-06,0,0,0,CZ_52_521,0,0,0
2020-03-07,0,0,0,CZ_52_521,0,0,0
2020-03-08,0,0,0,CZ_52_521,0,0,0
2020-03-09,0,0,0,CZ_52_521,0,0,0
2020-03-10,2,0,0,CZ_52_521,2,0,0
2020-03-11,2,0,0,CZ_52_521,0,0,0
2020-03-12,2,0,0,CZ_52_521,0,0,0
2020-03-13,3,0,0,CZ_52_521,1,0,0
2020-03-14,4,0,0,CZ_52_521,1,0,0
2020-03-15,4,0,0,CZ_52_521,0,0,0
2020-03-16,6,0,0,CZ_52_521,2,0,0
2020-03-17,8,0,0,CZ_52_521,2,0,0
2020-03-18,8,0,0,CZ_52_521,0,0,0
2020-03-19,8,0,0,CZ_52_521,0,0,0
2020-03-20,9,0,0,CZ_52_521,1,0,0
2020-03-21,11,0,0,CZ_52_521,2,0,0
2020-03-22,11,0,0,CZ_52_521,0,0,0
2020-03-23,12,0,0,CZ_52_521,1,0,0
2020-03-24,17,0,0,CZ_52_521,5,0,0
2020-03-25,21,0,0,CZ_52_521,4,0,0
2020-03-26,23,0,0,CZ_52_521,2,0,0
2020-03-27,23,0,0,CZ_52_521,0,0,0
2020-03-28,29,0,0,CZ_52_521,6,0,0
2020-03-29,32,0,0,CZ_52_521,3,0,0
2020-03-30,32,1,0,CZ_52_521,0,1,0
2020-03-31,34,1,0,CZ_52_521,2,0,0
2020-04-01,35,2,0,CZ_52_521,1,1,0
2020-04-02,38,5,1,CZ_52_521,3,3,1
2020-04-03,44,6,1,CZ_52_521,6,1,0
2020-04-04,46,6,1,CZ_52_521,2,0,0
2020-04-05,46,6,1,CZ_52_521,0,0,0
2020-04-06,48,6,1,CZ_52_521,2,0,0
2020-04-07,51,6,1,CZ_52_521,3,0,0
2020-04-08,51,8,1,CZ_52_521,0,2,0
2020-04-09,52,8,1,CZ_52_521,1,0,0
2020-04-10,53,8,1,CZ_52_521,1,0,0
2020-04-11,54,9,1,CZ_52_521,1,1,0
2020-04-12,54,9,1,CZ_52_521,0,0,0
2020-04-13,54,10,2,CZ_52_521,0,1,1
2020-04-14,55,12,2,CZ_52_521,1,2,0
2020-04-15,56,13,2,CZ_52_521,1,1,0
2020-04-16,58,17,2,CZ_52_521,2,4,0
2020-04-17,58,19,2,CZ_52_521,0,2,0
2020-04-18,59,23,2,CZ_52_521,1,4,0
2020-04-19,59,24,2,CZ_52_521,0,1,0
2020-04-20,59,24,2,CZ_52_521,0,0,0
2020-04-21,59,24,2,CZ_52_521,0,0,0
2020-04-22,59,27,2,CZ_52_521,0,3,0
2020-04-23,59,33,2,CZ_52_521,0,6,0
2020-04-24,59,36,2,CZ_52_521,0,3,0
2020-04-25,60,36,2,CZ_52_521,1,0,0
2020-04-26,61,36,2,CZ_52_521,1,0,0
2020-04-27,61,37,2,CZ_52_521,0,1,0
2020-04-28,61,38,2,CZ_52_521,0,1,0
2020-04-29,61,41,2,CZ_52_521,0,3,0
2020-04-30,61,43,2,CZ_52_521,0,2,0
2020-05-01,62,45,2,CZ_52_521,1,2,0
2020-05-02,62,47,2,CZ_52_521,0,2,0
2020-05-03,62,47,2,CZ_52_521,0,0,0
2020-05-04,63,47,2,CZ_52_521,1,0,0
2020-05-05,63,48,2,CZ_52_521,0,1,0
2020-05-06,63,48,2,CZ_52_521,0,0,0
2020-05-07,63,48,2,CZ_52_521,0,0,0
2020-05-08,63,49,2,CZ_52_521,0,1,0
2020-05-09,63,49,2,CZ_52_521,0,0,0
2020-05-10,63,50,2,CZ_52_521,0,1,0
2020-05-11,63,50,2,CZ_52_521,0,0,0
2020-05-12,63,51,2,CZ_52_521,0,1,0
2020-05-13,63,52,2,CZ_52_521,0,1,0
2020-05-14,64,52,2,CZ_52_521,1,0,0
2020-05-15,64,54,2,CZ_52_521,0,2,0
2020-05-16,64,54,2,CZ_52_521,0,0,0
2020-05-17,64,54,2,CZ_52_521,0,0,0
2020-05-18,64,54,2,CZ_52_521,0,0,0
2020-05-19,64,54,2,CZ_52_521,0,0,0
2020-05-20,64,54,2,CZ_52_521,0,0,0
2020-05-21,64,55,2,CZ_52_521,0,1,0
2020-05-22,64,55,2,CZ_52_521,0,0,0
2020-05-23,64,58,2,CZ_52_521,0,3,0
2020-05-24,64,58,2,CZ_52_521,0,0,0
2020-05-25,64,60,2,CZ_52_521,0,2,0
2020-05-26,64,60,2,CZ_52_521,0,0,0
2020-05-27,65,60,2,CZ_52_521,1,0,0
2020-05-28,65,60,2,CZ_52_521,0,0,0
2020-05-29,65,61,2,CZ_52_521,0,1,0
2020-05-30,65,61,2,CZ_52_521,0,0,0
2020-05-31,66,61,2,CZ_52_521,1,0,0
2020-06-01,66,61,2,CZ_52_521,0,0,0
2020-06-02,66,61,2,CZ_52_521,0,0,0
2020-06-03,67,61,2,CZ_52_521,1,0,0
2020-06-04,67,61,2,CZ_52_521,0,0,0
2020-06-05,67,62,2,CZ_52_521,0,1,0
2020-06-06,67,62,2,CZ_52_521,0,0,0
2020-06-07,67,62,2,CZ_52_521,0,0,0
2020-06-08,67,62,2,CZ_52_521,0,0,0
2020-06-09,67,62,2,CZ_52_521,0,0,0
2020-06-10,67,62,2,CZ_52_521,0,0,0
2020-06-11,69,62,2,CZ_52_521,2,0,0
2020-06-12,69,62,2,CZ_52_521,0,0,0
2020-06-13,69,62,2,CZ_52_521,0,0,0
2020-06-14,69,62,2,CZ_52_521,0,0,0
2020-06-15,69,62,2,CZ_52_521,0,0,0
2020-06-16,69,62,2,CZ_52_521,0,0,0
2020-06-17,69,62,2,CZ_52_521,0,0,0
2020-06-18,69,62,2,CZ_52_521,0,0,0
2020-06-19,69,62,2,CZ_52_521,0,0,0
2020-06-20,69,62,2,CZ_52_521,0,0,0
2020-06-21,69,62,2,CZ_52_521,0,0,0
2020-03-01,0,0,0,CZ_52_522,,,
2020-03-02,0,0,0,CZ_52_522,0,0,0
2020-03-03,0,0,0,CZ_52_522,0,0,0
2020-03-04,0,0,0,CZ_52_522,0,0,0
2020-03-05,0,0,0,CZ_52_522,0,0,0
2020-03-06,0,0,0,CZ_52_522,0,0,0
2020-03-07,0,0,0,CZ_52_522,0,0,0
2020-03-08,0,0,0,CZ_52_522,0,0,0
2020-03-09,0,0,0,CZ_52_522,0,0,0
2020-03-10,0,0,0,CZ_52_522,0,0,0
2020-03-11,0,0,0,CZ_52_522,0,0,0
2020-03-12,0,0,0,CZ_52_522,0,0,0
2020-03-13,0,0,0,CZ_52_522,0,0,0
2020-03-14,0,0,0,CZ_52_522,0,0,0
2020-03-15,0,0,0,CZ_52_522,0,0,0
2020-03-16,0,0,0,CZ_52_522,0,0,0
2020-03-17,0,0,0,CZ_52_522,0,0,0
2020-03-18,0,0,0,CZ_52_522,0,0,0
2020-03-19,0,0,0,CZ_52_522,0,0,0
2020-03-20,0,0,0,CZ_52_522,0,0,0
2020-03-21,0,0,0,CZ_52_522,0,0,0
2020-03-22,1,0,0,CZ_52_522,1,0,0
2020-03-23,1,0,0,CZ_52_522,0,0,0
2020-03-24,1,0,0,CZ_52_522,0,0,0
2020-03-25,2,0,0,CZ_52_522,1,0,0
2020-03-26,3,0,0,CZ_52_522,1,0,0
2020-03-27,3,0,0,CZ_52_522,0,0,0
2020-03-28,4,0,0,CZ_52_522,1,0,0
2020-03-29,5,0,0,CZ_52_522,1,0,0
2020-03-30,6,0,0,CZ_52_522,1,0,0
2020-03-31,8,0,0,CZ_52_522,2,0,0
2020-04-01,9,0,0,CZ_52_522,1,0,0
2020-04-02,11,0,0,CZ_52_522,2,0,0
2020-04-03,15,0,0,CZ_52_522,4,0,0
2020-04-04,15,0,0,CZ_52_522,0,0,0
2020-04-05,15,0,0,CZ_52_522,0,0,0
2020-04-06,15,1,0,CZ_52_522,0,1,0
2020-04-07,16,1,0,CZ_52_522,1,0,0
2020-04-08,17,1,1,CZ_52_522,1,0,1
2020-04-09,17,1,1,CZ_52_522,0,0,0
2020-04-10,17,1,1,CZ_52_522,0,0,0
2020-04-11,18,1,1,CZ_52_522,1,0,0
2020-04-12,19,1,1,CZ_52_522,1,0,0
2020-04-13,19,2,1,CZ_52_522,0,1,0
2020-04-14,19,3,1,CZ_52_522,0,1,0
2020-04-15,19,4,1,CZ_52_522,0,1,0
2020-04-16,19,5,1,CZ_52_522,0,1,0
2020-04-17,19,7,1,CZ_52_522,0,2,0
2020-04-18,19,7,1,CZ_52_522,0,0,0
2020-04-19,19,7,1,CZ_52_522,0,0,0
2020-04-20,19,10,1,CZ_52_522,0,3,0
2020-04-21,19,12,1,CZ_52_522,0,2,0
2020-04-22,19,13,1,CZ_52_522,0,1,0
2020-04-23,19,14,1,CZ_52_522,0,1,0
2020-04-24,19,16,1,CZ_52_522,0,2,0
2020-04-25,19,16,1,CZ_52_522,0,0,0
2020-04-26,19,16,1,CZ_52_522,0,0,0
2020-04-27,19,16,1,CZ_52_522,0,0,0
2020-04-28,19,16,1,CZ_52_522,0,0,0
2020-04-29,19,16,1,CZ_52_522,0,0,0
2020-04-30,19,17,1,CZ_52_522,0,1,0
2020-05-01,19,17,1,CZ_52_522,0,0,0
2020-05-02,19,17,1,CZ_52_522,0,0,0
2020-05-03,19,17,1,CZ_52_522,0,0,0
2020-05-04,19,17,1,CZ_52_522,0,0,0
2020-05-05,19,17,1,CZ_52_522,0,0,0
2020-05-06,19,17,1,CZ_52_522,0,0,0
2020-05-07,20,18,1,CZ_52_522,1,1,0
2020-05-08,20,18,1,CZ_52_522,0,0,0
2020-05-09,20,18,1,CZ_52_522,0,0,0
2020-05-10,20,18,1,CZ_52_522,0,0,0
2020-05-11,20,18,1,CZ_52_522,0,0,0
2020-05-12,20,18,1,CZ_52_522,0,0,0
2020-05-13,21,18,1,CZ_52_522,1,0,0
2020-05-14,21,18,1,CZ_52_522,0,0,0
2020-05-15,21,18,1,CZ_52_522,0,0,0
2020-05-16,21,18,1,CZ_52_522,0,0,0
2020-05-17,21,18,1,CZ_52_522,0,0,0
2020-05-18,22,18,1,CZ_52_522,1,0,0
2020-05-19,22,18,1,CZ_52_522,0,0,0
2020-05-20,22,18,1,CZ_52_522,0,0,0
2020-05-21,22,18,1,CZ_52_522,0,0,0
2020-05-22,22,18,1,CZ_52_522,0,0,0
2020-05-23,22,18,1,CZ_52_522,0,0,0
2020-05-24,22,18,1,CZ_52_522,0,0,0
2020-05-25,22,18,1,CZ_52_522,0,0,0
2020-05-26,22,18,1,CZ_52_522,0,0,0
2020-05-27,22,18,1,CZ_52_522,0,0,0
2020-05-28,22,19,1,CZ_52_522,0,1,0
2020-05-29,22,19,1,CZ_52_522,0,0,0
2020-05-30,22,19,1,CZ_52_522,0,0,0
2020-05-31,22,19,1,CZ_52_522,0,0,0
2020-06-01,22,19,1,CZ_52_522,0,0,0
2020-06-02,22,20,1,CZ_52_522,0,1,0
2020-06-03,22,20,1,CZ_52_522,0,0,0
2020-06-04,22,20,1,CZ_52_522,0,0,0
2020-06-05,23,20,1,CZ_52_522,1,0,0
2020-06-06,23,20,1,CZ_52_522,0,0,0
2020-06-07,23,20,1,CZ_52_522,0,0,0
2020-06-08,23,20,1,CZ_52_522,0,0,0
2020-06-09,23,21,1,CZ_52_522,0,1,0
2020-06-10,23,21,1,CZ_52_522,0,0,0
2020-06-11,23,21,1,CZ_52_522,0,0,0
2020-06-12,23,21,1,CZ_52_522,0,0,0
2020-06-13,23,21,1,CZ_52_522,0,0,0
2020-06-14,23,21,1,CZ_52_522,0,0,0
2020-06-15,23,21,1,CZ_52_522,0,0,0
2020-06-16,23,21,1,CZ_52_522,0,0,0
2020-06-17,23,21,1,CZ_52_522,0,0,0
2020-06-18,23,21,1,CZ_52_522,0,0,0
2020-06-19,23,21,1,CZ_52_522,0,0,0
2020-06-20,23,21,1,CZ_52_522,0,0,0
2020-06-21,23,21,1,CZ_52_522,0,0,0
2020-03-01,0,0,0,CZ_52_523,,,
2020-03-02,0,0,0,CZ_52_523,0,0,0
2020-03-03,0,0,0,CZ_52_523,0,0,0
2020-03-04,0,0,0,CZ_52_523,0,0,0
2020-03-05,0,0,0,CZ_52_523,0,0,0
2020-03-06,0,0,0,CZ_52_523,0,0,0
2020-03-07,0,0,0,CZ_52_523,0,0,0
2020-03-08,0,0,0,CZ_52_523,0,0,0
2020-03-09,0,0,0,CZ_52_523,0,0,0
2020-03-10,0,0,0,CZ_52_523,0,0,0
2020-03-11,0,0,0,CZ_52_523,0,0,0
2020-03-12,3,0,0,CZ_52_523,3,0,0
2020-03-13,3,0,0,CZ_52_523,0,0,0
2020-03-14,3,0,0,CZ_52_523,0,0,0
2020-03-15,3,0,0,CZ_52_523,0,0,0
2020-03-16,3,0,0,CZ_52_523,0,0,0
2020-03-17,3,0,0,CZ_52_523,0,0,0
2020-03-18,3,0,0,CZ_52_523,0,0,0
2020-03-19,3,0,0,CZ_52_523,0,0,0
2020-03-20,3,0,0,CZ_52_523,0,0,0
2020-03-21,3,0,0,CZ_52_523,0,0,0
2020-03-22,3,0,0,CZ_52_523,0,0,0
2020-03-23,3,0,0,CZ_52_523,0,0,0
2020-03-24,9,0,0,CZ_52_523,6,0,0
2020-03-25,11,0,0,CZ_52_523,2,0,0
2020-03-26,15,0,0,CZ_52_523,4,0,0
2020-03-27,19,0,0,CZ_52_523,4,0,0
2020-03-28,33,1,0,CZ_52_523,14,1,0
2020-03-29,39,1,0,CZ_52_523,6,0,0
2020-03-30,43,1,0,CZ_52_523,4,0,0
2020-03-31,45,1,0,CZ_52_523,2,0,0
2020-04-01,47,1,0,CZ_52_523,2,0,0
2020-04-02,48,1,0,CZ_52_523,1,0,0
2020-04-03,50,1,0,CZ_52_523,2,0,0
2020-04-04,54,1,0,CZ_52_523,4,0,0
2020-04-05,56,2,0,CZ_52_523,2,1,0
2020-04-06,56,2,0,CZ_52_523,0,0,0
2020-04-07,58,2,0,CZ_52_523,2,0,0
2020-04-08,59,3,0,CZ_52_523,1,1,0
2020-04-09,61,6,0,CZ_52_523,2,3,0
2020-04-10,63,6,0,CZ_52_523,2,0,0
2020-04-11,63,7,0,CZ_52_523,0,1,0
2020-04-12,63,7,0,CZ_52_523,0,0,0
2020-04-13,63,7,0,CZ_52_523,0,0,0
2020-04-14,63,9,0,CZ_52_523,0,2,0
2020-04-15,63,11,0,CZ_52_523,0,2,0
2020-04-16,63,22,0,CZ_52_523,0,11,0
2020-04-17,63,38,0,CZ_52_523,0,16,0
2020-04-18,63,40,0,CZ_52_523,0,2,0
2020-04-19,63,41,0,CZ_52_523,0,1,0
2020-04-20,63,45,0,CZ_52_523,0,4,0
2020-04-21,63,45,0,CZ_52_523,0,0,0
2020-04-22,63,47,0,CZ_52_523,0,2,0
2020-04-23,63,48,0,CZ_52_523,0,1,0
2020-04-24,63,53,0,CZ_52_523,0,5,0
2020-04-25,63,55,0,CZ_52_523,0,2,0
2020-04-26,63,55,0,CZ_52_523,0,0,0
2020-04-27,64,55,0,CZ_52_523,1,0,0
2020-04-28,64,56,0,CZ_52_523,0,1,0
2020-04-29,64,57,0,CZ_52_523,0,1,0
2020-04-30,64,58,0,CZ_52_523,0,1,0
2020-05-01,64,58,0,CZ_52_523,0,0,0
2020-05-02,64,59,0,CZ_52_523,0,1,0
2020-05-03,65,59,0,CZ_52_523,1,0,0
2020-05-04,65,61,0,CZ_52_523,0,2,0
2020-05-05,65,61,0,CZ_52_523,0,0,0
2020-05-06,65,61,0,CZ_52_523,0,0,0
2020-05-07,65,61,0,CZ_52_523,0,0,0
2020-05-08,65,61,0,CZ_52_523,0,0,0
2020-05-09,65,61,0,CZ_52_523,0,0,0
2020-05-10,65,61,0,CZ_52_523,0,0,0
2020-05-11,65,61,0,CZ_52_523,0,0,0
2020-05-12,65,61,0,CZ_52_523,0,0,0
2020-05-13,65,63,0,CZ_52_523,0,2,0
2020-05-14,65,63,0,CZ_52_523,0,0,0
2020-05-15,65,63,0,CZ_52_523,0,0,0
2020-05-16,65,63,0,CZ_52_523,0,0,0
2020-05-17,65,63,0,CZ_52_523,0,0,0
2020-05-18,65,63,0,CZ_52_523,0,0,0
2020-05-19,66,63,0,CZ_52_523,1,0,0
2020-05-20,66,63,0,CZ_52_523,0,0,0
2020-05-21,66,63,0,CZ_52_523,0,0,0
2020-05-22,66,63,0,CZ_52_523,0,0,0
2020-05-23,66,63,0,CZ_52_523,0,0,0
2020-05-24,66,63,0,CZ_52_523,0,0,0
2020-05-25,66,64,0,CZ_52_523,0,1,0
2020-05-26,66,64,0,CZ_52_523,0,0,0
2020-05-27,66,65,0,CZ_52_523,0,1,0
2020-05-28,66,65,0,CZ_52_523,0,0,0
2020-05-29,66,65,0,CZ_52_523,0,0,0
2020-05-30,66,65,0,CZ_52_523,0,0,0
2020-05-31,66,65,0,CZ_52_523,0,0,0
2020-06-01,66,65,0,CZ_52_523,0,0,0
2020-06-02,66,65,0,CZ_52_523,0,0,0
2020-06-03,66,65,0,CZ_52_523,0,0,0
2020-06-04,66,65,0,CZ_52_523,0,0,0
2020-06-05,66,65,0,CZ_52_523,0,0,0
2020-06-06,66,65,0,CZ_52_523,0,0,0
