date,match_string,total_hospitalized_symptomatic,current_intensive_care,current_hospitalized,total_quarantined,current_confirmed,new_current_confirmed,new_confirmed,total_recovered,total_deceased,total_confirmed,total_tested,cases_tested?,country_code,key,new_hospitalized_symptomatic,new_quarantined,new_recovered,new_deceased,new_tested,total_current_confirmed
2020-03-15,Piemonte,726,171,897,133,1030,216,238,0,81,1111,4375,,IT,IT_21,188,7,0,22,695,1027
2020-03-16,Piemonte,1045,186,1231,174,1405,375,405,0,111,1516,5588,,IT,IT_21,319,41,0,30,1213,1402
2020-03-17,Piemonte,1378,206,1584,180,1764,359,381,0,133,1897,6543,,IT,IT_21,333,6,0,22,955,1761
2020-03-18,Piemonte,1780,227,2007,180,2187,423,444,0,154,2341,7516,,IT,IT_21,402,0,0,21,973,2184
2020-03-19,Piemonte,2279,257,2536,218,2754,567,591,3,175,2932,8853,,IT,IT_21,499,38,3,21,1337,2751
2020-03-20,Piemonte,1541,280,1821,1423,3244,490,529,8,209,3461,9975,,IT,IT_21,-738,1205,5,34,1122,3241
2020-03-21,Piemonte,1976,301,2277,1229,3506,262,291,8,238,3752,10701,,IT,IT_21,435,-194,0,29,726,3503
2020-03-22,Piemonte,2118,308,2426,1701,4127,621,668,10,283,4420,12701,,IT,IT_21,142,472,2,45,2000,4124
2020-03-23,Piemonte,2194,343,2537,1992,4529,402,441,17,315,4861,13560,,IT,IT_21,76,291,7,32,859,4526
2020-03-24,Piemonte,2404,360,2764,2360,5124,595,654,17,374,5515,15469,,IT,IT_21,210,368,0,59,1909,5121
2020-03-25,Piemonte,2544,381,2925,2631,5556,432,509,19,449,6024,16655,,IT,IT_21,140,271,2,75,1186,5553
2020-03-26,Piemonte,2633,408,3041,2909,5950,394,510,135,449,6534,18054,,IT,IT_21,89,278,116,0,1399,5947
2020-03-27,Piemonte,2852,431,3283,3064,6347,397,558,176,569,7092,19705,,IT,IT_21,219,155,41,120,1651,6344
2020-03-28,Piemonte,3094,439,3533,3318,6851,504,579,203,617,7671,21511,,IT,IT_21,242,254,27,48,1806,6848
2020-03-29,Piemonte,2985,443,3428,3840,7268,417,535,254,684,8206,24058,,IT,IT_21,-109,522,51,67,2547,7265
2020-03-30,Piemonte,2985,452,3437,4218,7655,387,506,308,749,8712,25478,,IT,IT_21,0,378,54,65,1420,7652
2020-03-31,Piemonte,3174,452,3626,4456,8082,427,589,365,854,9301,27658,,IT,IT_21,189,238,57,105,2180,8079
2020-04-01,Piemonte,3146,453,3599,4871,8470,388,494,439,886,9795,30060,,IT,IT_21,-28,415,74,32,2402,8467
2020-04-02,Piemonte,3341,453,3794,5005,8799,329,558,571,983,10353,32100,,IT,IT_21,195,134,132,97,2040,8796
2020-04-03,Piemonte,3300,452,3752,5378,9130,331,543,723,1043,10896,34281,,IT,IT_21,-41,373,152,60,2181,9127
2020-04-04,Piemonte,3441,450,3891,5802,9693,563,813,888,1128,11709,37181,,IT,IT_21,141,424,165,85,2900,9690
2020-04-05,Piemonte,3472,444,3916,6261,10177,484,653,1017,1168,12362,38539,,IT,IT_21,31,459,129,40,1358,10174
2020-04-06,Piemonte,3484,438,3922,6623,10545,368,562,1128,1251,12924,41123,,IT,IT_21,12,362,111,83,2584,10542
2020-04-07,Piemonte,3553,432,3985,6719,10704,159,419,1320,1319,13343,44121,,IT,IT_21,69,96,192,68,2998,10701
2020-04-08,Piemonte,3493,423,3916,7073,10989,285,540,1516,1378,13883,48495,,IT,IT_21,-60,354,196,59,4374,10986
2020-04-09,Piemonte,3514,412,3926,7410,11336,347,639,1732,1454,14522,52807,,IT,IT_21,21,337,216,76,4312,11333
2020-04-10,Piemonte,3497,394,3891,7685,11576,240,490,1904,1532,15012,57457,,IT,IT_21,-17,275,172,78,4650,11573
2020-04-11,Piemonte,3435,384,3819,8351,12170,594,996,2205,1633,16008,62577,,IT,IT_21,-62,666,301,101,5120,12167
2020-04-12,Piemonte,3429,381,3810,8695,12505,335,652,2426,1729,16660,66555,,IT,IT_21,-6,344,221,96,3978,12502
2020-04-13,Piemonte,3344,379,3723,9042,12765,260,474,2543,1826,17134,69170,,IT,IT_21,-85,347,117,97,2615,12762
2020-04-14,Piemonte,3395,367,3762,9293,13055,290,556,2708,1927,17690,71678,,IT,IT_21,51,251,165,101,2508,13052
2020-04-15,Piemonte,3338,366,3704,9491,13195,140,539,3019,2015,18229,75664,,IT,IT_21,-57,198,311,88,3986,13192
2020-04-16,Piemonte,3418,346,3764,10019,13783,588,879,3231,2094,19108,80708,,IT,IT_21,80,528,212,79,5044,13780
2020-04-17,Piemonte,3266,333,3599,10399,13998,215,695,3634,2171,19803,86714,,IT,IT_21,-152,380,403,77,6006,13995
2020-04-18,Piemonte,3271,323,3594,10629,14223,225,661,3989,2252,20464,91844,,IT,IT_21,5,230,355,81,5130,14220
2020-04-19,Piemonte,3201,305,3506,10964,14470,247,593,4256,2331,21057,96569,71644,IT,IT_21,-70,335,267,79,4725,14467
2020-04-20,Piemonte,3299,301,3600,10957,14557,87,292,4383,2409,21349,99669,73192,IT,IT_21,98,-7,127,78,3100,14554
2020-04-21,Piemonte,3116,293,3409,11402,14811,254,606,4659,2485,21955,105434,76406,IT,IT_21,-183,445,276,76,5765,14808
2020-04-22,Piemonte,3213,273,3486,11636,15122,311,784,5058,2559,22739,111513,81176,IT,IT_21,97,234,399,74,6079,15119
2020-04-23,Piemonte,3039,261,3300,11852,15152,30,401,5358,2630,23140,117970,84648,IT,IT_21,-174,216,300,71,6457,15149
2020-04-24,Piemonte,2918,257,3175,12216,15391,239,682,5732,2699,23822,125300,89392,IT,IT_21,-121,364,374,69,7330,15388
2020-04-25,Piemonte,2937,238,3175,12327,15502,111,604,6157,2767,24426,131107,93325,IT,IT_21,19,111,425,68,5807,15499
2020-04-26,Piemonte,2866,214,3080,12439,15519,17,394,6478,2823,24820,135142,96977,IT,IT_21,-71,112,321,56,4035,15516
2020-04-27,Piemonte,2830,214,3044,12464,15508,-11,278,6712,2878,25098,139348,99144,IT,IT_21,-36,25,234,55,4206,15505
2020-04-28,Piemonte,2701,202,2903,12603,15506,-2,352,7008,2936,25450,144531,102514,IT,IT_21,-129,139,296,58,5183,15503
2020-04-29,Piemonte,2637,202,2839,12682,15521,15,411,7337,3003,25861,151266,106179,IT,IT_21,-64,79,329,67,6735,15518
2020-04-30,Piemonte,2621,199,2820,12673,15493,-28,428,7730,3066,26289,156534,110157,IT,IT_21,-16,-9,393,63,5268,15490
2020-05-01,Piemonte,2503,181,2684,12878,15562,69,395,8025,3097,26684,162568,114786,IT,IT_21,-118,205,295,31,6034,15559
2020-05-02,Piemonte,2550,178,2728,12991,15719,157,495,8334,3126,27179,168479,118814,IT,IT_21,47,113,309,29,5911,15716
2020-05-03,Piemonte,2496,169,2665,12973,15638,-81,251,8640,3152,27430,172208,121176,IT,IT_21,-54,-18,306,26,3729,15635
2020-05-04,Piemonte,2391,161,2552,13010,15562,-76,192,8874,3186,27622,176078,123801,IT,IT_21,-105,37,234,34,3870,15559
2020-05-05,Piemonte,2307,155,2462,12861,15323,-239,152,9235,3216,27774,181316,126685,IT,IT_21,-84,-149,361,30,5238,15320
2020-05-06,Piemonte,2147,150,2297,12561,14858,-465,165,9834,3247,27939,188057,131269,IT,IT_21,-160,-300,599,31,6741,14855
2020-05-07,Piemonte,2147,150,2297,12172,14469,-389,196,10384,3282,28135,194584,134567,IT,IT_21,0,-389,550,35,6527,14466
2020-05-08,Piemonte,2013,140,2153,11954,14107,-362,233,10956,3305,28368,201183,138830,IT,IT_21,-134,-218,572,23,6599,14104
2020-05-09,Piemonte,2010,143,2153,11781,13934,-173,181,11284,3331,28549,205800,141515,IT,IT_21,-3,-173,328,26,4617,13931
2020-05-10,Piemonte,2024,137,2161,11489,13650,-284,116,11648,3367,28665,210370,145131,IT,IT_21,14,-292,364,36,4570,13647
2020-05-11,Piemonte,2021,135,2156,11182,13338,-312,111,12038,3400,28776,213783,147318,IT,IT_21,-3,-307,390,33,3413,13335
2020-05-12,Piemonte,1900,136,2036,11148,13184,-154,113,12277,3428,28889,218071,149386,IT,IT_21,-121,-34,239,28,4288,13181
2020-05-13,Piemonte,1858,122,1980,10511,12491,-693,169,13107,3460,29058,224788,154504,IT,IT_21,-42,-637,830,32,6717,12488
2020-05-14,Piemonte,1775,116,1891,10000,11891,-600,151,13825,3493,29209,232682,158112,IT,IT_21,-83,-511,718,33,7894,11888
2020-05-15,Piemonte,1593,108,1701,9412,11113,-778,137,14676,3557,29346,239507,161854,IT,IT_21,-182,-588,851,64,6825,11110
2020-05-16,Piemonte,1562,100,1662,9040,10702,-411,137,15187,3594,29483,245075,165849,IT,IT_21,-31,-372,511,37,5568,10699
2020-05-17,Piemonte,1620,101,1721,8518,10239,-463,64,15696,3612,29547,249371,168295,IT,IT_21,58,-522,509,18,4296,10236
2020-05-18,Piemonte,1589,99,1688,8186,9874,-365,72,16113,3632,29619,253479,170556,IT,IT_21,-31,-332,417,20,4108,9871
2020-05-19,Piemonte,1579,96,1675,7960,9635,-239,108,16413,3679,29727,258489,173201,IT,IT_21,-10,-226,300,47,5010,9632
2020-05-20,Piemonte,1513,96,1609,7542,9151,-484,158,17016,3718,29885,264624,177088,IT,IT_21,-66,-418,603,39,6135,9148
2020-05-21,Piemonte,1479,83,1562,7148,8710,-441,105,17538,3742,29990,271286,179877,IT,IT_21,-34,-394,522,24,6662,8707
2020-05-22,Piemonte,1414,79,1493,6959,8452,-258,87,17868,3757,30077,276633,182970,IT,IT_21,-65,-189,330,15,5347,8449
2020-05-23,Piemonte,1291,76,1367,6658,8025,-427,60,18341,3771,30137,281897,185963,IT,IT_21,-123,-301,473,14,5264,8022
2020-05-24,Piemonte,1283,75,1358,6345,7703,-322,43,18694,3783,30180,285160,188716,IT,IT_21,-8,-313,353,12,3263,7700
2020-05-25,Piemonte,1227,72,1299,6197,7496,-207,48,18934,3798,30228,288018,191129,IT,IT_21,-56,-148,240,15,2858,7493
2020-05-26,Piemonte,1162,70,1232,5709,6941,-555,86,19561,3812,30314,293473,193954,IT,IT_21,-65,-488,627,14,5455,6938
2020-05-27,Piemonte,1118,68,1186,5278,6464,-477,73,20095,3828,30387,298571,196790,IT,IT_21,-44,-431,534,16,5098,6461
2020-05-28,Piemonte,1058,64,1122,4950,6072,-392,58,20535,3838,30445,304358,199286,IT,IT_21,-60,-328,440,10,5787,6069
2020-05-29,Piemonte,1029,61,1090,4568,5658,-414,56,20992,3851,30501,309497,202227,IT,IT_21,-29,-382,457,13,5139,5655
2020-05-30,Piemonte,988,60,1048,4242,5290,-368,82,21435,3858,30583,315828,205102,IT,IT_21,-41,-326,443,7,6331,5287
2020-05-31,Piemonte,973,58,1031,4130,5161,-129,54,21609,3867,30637,319133,207714,IT,IT_21,-15,-112,174,9,3305,5158
2020-06-01,Piemonte,904,54,958,4104,5062,-99,21,21720,3876,30658,321476,209006,IT,IT_21,-69,-26,111,9,2343,5059
2020-06-02,Piemonte,849,46,895,3933,4828,-234,57,22003,3884,30715,325097,211174,IT,IT_21,-55,-171,283,8,3621,4825
2020-06-03,Piemonte,841,44,885,3801,4686,-142,19,22150,3898,30734,327206,212012,IT,IT_21,-8,-132,147,14,2109,4683
2020-06-04,Piemonte,808,43,851,3705,4556,-130,24,22292,3910,30758,331241,214551,IT,IT_21,-33,-96,142,12,4035,4553
2020-06-05,Piemonte,743,40,783,3586,4369,-187,49,22511,3927,30807,335814,217032,IT,IT_21,-65,-119,219,17,4573,4366
2020-06-06,Piemonte,684,37,721,3446,4167,-202,38,22744,3934,30845,340176,219444,IT,IT_21,-59,-140,233,7,4362,4164
2020-06-07,Piemonte,659,38,697,3265,3962,-205,10,22952,3941,30855,343354,221367,IT,IT_21,-25,-181,208,7,3178,3959
2020-06-08,Piemonte,633,36,669,3197,3866,-96,14,23049,3954,30869,344924,222000,IT,IT_21,-26,-68,97,13,1570,3863
2020-06-09,Piemonte,599,39,638,3033,3671,-195,21,23258,3961,30890,348770,224293,IT,IT_21,-34,-164,209,7,3846,3668
2020-06-10,Piemonte,564,35,599,2773,3372,-299,26,23568,3976,30916,353737,226874,IT,IT_21,-35,-260,310,15,4967,3369
2020-06-11,Piemonte,544,33,577,2606,3183,-189,42,23787,3988,30958,357957,229096,IT,IT_21,-20,-167,219,12,4220,3180
2020-06-12,Piemonte,527,30,557,2340,2897,-286,31,24096,3996,30989,361164,230888,IT,IT_21,-17,-266,309,8,3207,2894
2020-06-13,Piemonte,510,27,537,2283,2820,-77,40,24203,4006,31029,365223,232980,IT,IT_21,-17,-57,107,10,4059,2817
2020-06-14,Piemonte,517,26,543,2105,2648,-172,30,24399,4012,31059,368065,234561,IT,IT_21,7,-178,196,6,2842,2645
2020-06-15,Piemonte,517,28,545,2059,2604,-44,2,24445,4012,31061,369294,234980,IT,IT_21,0,-46,46,0,1229,2601
2020-06-16,Piemonte,472,28,500,1950,2450,-154,29,24622,4018,31090,372948,236721,IT,IT_21,-45,-109,177,6,3654,2447
2020-06-17,Piemonte,448,25,473,1912,2385,-65,41,24720,4026,31131,377165,238650,IT,IT_21,-24,-38,98,8,4217,2382
2020-06-18,Piemonte,397,25,422,1868,2290,-95,31,24840,4032,31162,380395,241279,IT,IT_21,-51,-44,120,6,3230,2287
2020-06-19,Piemonte,363,22,385,1793,2178,-112,26,24971,4039,31188,384705,243025,IT,IT_21,-34,-75,131,7,4310,2175
2020-06-20,Piemonte,358,17,375,1713,2088,-90,27,25082,4045,31215,387713,244951,IT,IT_21,-5,-80,111,6,3008,2085
2020-02-24,Puglia,0,0,0,0,0,0,0,0,0,0,0,,IT,IT_75,,,,,,0
2020-02-25,Puglia,0,0,0,0,0,0,0,0,0,0,0,,IT,IT_75,0,0,0,0,0,0
2020-02-26,Puglia,0,0,0,0,0,0,0,0,0,0,0,,IT,IT_75,0,0,0,0,0,0
2020-02-27,Puglia,1,0,1,0,1,1,1,0,0,1,0,,IT,IT_75,1,0,0,0,0,1
2020-02-28,Puglia,1,0,1,2,3,2,2,0,0,3,242,,IT,IT_75,0,2,0,0,242,3
2020-02-29,Puglia,1,0,1,2,3,0,0,0,0,3,252,,IT,IT_75,0,0,0,0,10,3
2020-03-01,Puglia,1,0,1,2,3,0,0,0,0,3,262,,IT,IT_75,0,0,0,0,10,3
2020-03-02,Puglia,2,0,2,2,4,1,1,0,0,4,278,,IT,IT_75,1,0,0,0,16,4
2020-03-03,Puglia,2,0,2,4,6,2,2,0,0,6,298,,IT,IT_75,0,2,0,0,20,6
2020-03-04,Puglia,4,0,4,3,7,1,3,1,1,9,322,,IT,IT_75,2,-1,1,1,24,7
2020-03-05,Puglia,5,1,6,6,12,5,5,1,1,14,359,,IT,IT_75,1,3,0,0,37,12
2020-03-06,Puglia,5,1,6,9,15,3,3,1,1,17,395,,IT,IT_75,0,3,0,0,36,15
2020-03-07,Puglia,9,2,11,12,23,8,9,1,2,26,395,,IT,IT_75,4,3,0,1,0,23
2020-03-08,Puglia,17,3,20,16,36,13,14,1,3,40,627,,IT,IT_75,8,4,0,1,232,36
2020-03-09,Puglia,20,6,26,20,46,10,10,1,3,50,685,,IT,IT_75,3,4,0,0,58,46
2020-03-10,Puglia,28,6,34,21,55,9,9,1,3,59,747,,IT,IT_75,8,1,0,0,62,55
2020-03-11,Puglia,38,4,42,29,71,16,18,1,5,77,909,,IT,IT_75,10,8,0,2,162,71
2020-03-12,Puglia,58,2,60,38,98,27,27,1,5,104,1269,,IT,IT_75,20,9,0,0,360,98
2020-03-13,Puglia,77,2,79,42,121,23,25,3,5,129,1449,,IT,IT_75,19,4,2,0,180,121
2020-03-14,Puglia,91,6,97,59,156,35,37,2,8,166,1681,,IT,IT_75,14,17,-1,3,232,156
2020-03-15,Puglia,116,6,122,90,212,56,64,2,16,230,2017,,IT,IT_75,25,31,0,8,336,212
2020-03-16,Puglia,116,6,122,90,212,0,0,2,16,230,2017,,IT,IT_75,0,0,0,0,0,212
2020-03-17,Puglia,155,14,169,151,320,108,110,2,18,340,3077,,IT,IT_75,39,61,0,2,1060,320
2020-03-18,Puglia,156,30,186,176,362,42,43,2,19,383,3433,,IT,IT_75,1,25,0,1,356,362
2020-03-19,Puglia,173,31,204,245,449,87,95,4,25,478,4046,,IT,IT_75,17,69,2,6,613,449
2020-03-20,Puglia,191,31,222,329,551,102,103,4,26,581,4789,,IT,IT_75,18,84,0,1,743,551
2020-03-21,Puglia,209,33,242,400,642,91,94,4,29,675,5617,,IT,IT_75,18,71,0,3,828,642
2020-03-22,Puglia,252,37,289,459,748,106,111,7,31,786,6160,,IT,IT_75,43,59,3,2,543,748
2020-03-23,Puglia,285,45,330,532,862,114,120,7,37,906,6761,,IT,IT_75,33,73,0,6,601,862
2020-03-24,Puglia,317,57,374,566,940,78,99,21,44,1005,7345,,IT,IT_75,32,34,14,7,584,940
2020-03-25,Puglia,349,64,413,610,1023,83,88,22,48,1093,8223,,IT,IT_75,32,44,1,4,878,1023
2020-03-26,Puglia,480,76,556,539,1095,72,89,22,65,1182,9191,,IT,IT_75,131,-71,0,17,968,1095
2020-03-27,Puglia,530,82,612,624,1236,141,152,29,69,1334,10233,,IT,IT_75,50,85,7,4,1042,1236
2020-03-28,Puglia,563,98,661,697,1358,122,124,29,71,1458,11500,,IT,IT_75,33,73,0,2,1267,1358
2020-03-29,Puglia,559,99,658,774,1432,74,91,31,86,1549,12361,,IT,IT_75,-4,77,2,15,861,1432
2020-03-30,Puglia,590,106,696,889,1585,153,163,36,91,1712,13117,,IT,IT_75,31,115,5,5,756,1585
2020-03-31,Puglia,609,105,714,940,1654,69,91,39,110,1803,14073,,IT,IT_75,19,51,3,19,956,1654
2020-04-01,Puglia,637,107,744,1012,1756,102,143,61,129,1946,15209,,IT,IT_75,28,72,22,19,1136,1756
2020-04-02,Puglia,645,118,763,1101,1864,108,131,69,144,2077,16554,,IT,IT_75,8,89,8,15,1345,1864
2020-04-03,Puglia,648,123,771,1178,1949,85,105,69,164,2182,17924,,IT,IT_75,3,77,0,20,1370,1949
2020-04-04,Puglia,627,153,780,1193,1973,24,58,94,173,2240,18977,,IT,IT_75,-21,15,25,9,1053,1973
2020-04-05,Puglia,574,159,733,1289,2022,49,77,113,182,2317,20080,,IT,IT_75,-53,96,19,9,1103,2022
2020-04-06,Puglia,625,97,722,1393,2115,93,127,134,195,2444,22059,,IT,IT_75,51,104,21,13,1979,2115
2020-04-07,Puglia,615,93,708,1429,2137,22,70,168,209,2514,23149,,IT,IT_75,-10,36,34,14,1090,2137
2020-04-08,Puglia,639,90,729,1509,2238,101,120,177,219,2634,24493,,IT,IT_75,24,80,9,10,1344,2238
2020-04-09,Puglia,630,86,716,1585,2301,63,82,190,225,2716,26088,,IT,IT_75,-9,76,13,6,1595,2301
2020-04-10,Puglia,631,80,711,1625,2336,35,93,235,238,2809,27812,,IT,IT_75,1,40,45,13,1724,2336
2020-04-11,Puglia,627,73,700,1702,2402,66,95,249,253,2904,29463,,IT,IT_75,-4,77,14,15,1651,2402
2020-04-12,Puglia,609,71,680,1772,2452,50,85,277,260,2989,30973,,IT,IT_75,-18,70,28,7,1510,2452
2020-04-13,Puglia,600,71,671,1841,2512,60,76,286,267,3065,31922,,IT,IT_75,-9,69,9,7,949,2512
2020-04-14,Puglia,611,62,673,1879,2552,40,53,288,278,3118,33071,,IT,IT_75,11,38,2,11,1149,2552
2020-04-15,Puglia,592,73,665,1908,2573,21,66,323,288,3184,34518,,IT,IT_75,-19,29,35,10,1447,2573
2020-04-16,Puglia,603,58,661,1964,2625,52,74,334,299,3258,36158,,IT,IT_75,11,56,11,11,1640,2625
2020-04-17,Puglia,590,62,652,2004,2656,31,69,364,307,3327,38278,,IT,IT_75,-13,40,30,8,2120,2656
2020-04-18,Puglia,594,60,654,2040,2694,38,82,401,314,3409,40423,,IT,IT_75,4,36,37,7,2145,2694
2020-04-19,Puglia,590,60,650,2136,2786,92,120,427,316,3529,42598,41580,IT,IT_75,-4,96,26,2,2175,2786
2020-04-20,Puglia,584,66,650,2160,2810,24,38,431,326,3567,44189,43119,IT,IT_75,-6,24,4,10,1591,2810
2020-04-21,Puglia,569,65,634,2178,2812,2,55,459,351,3622,45984,44760,IT,IT_75,-15,18,28,25,1795,2812
2020-04-22,Puglia,564,60,624,2250,2874,62,108,494,362,3730,48342,46925,IT,IT_75,-5,72,35,11,2358,2874
2020-04-23,Puglia,536,55,591,2345,2936,62,109,531,372,3839,50410,49403,IT,IT_75,-28,95,37,10,2068,2936
2020-04-24,Puglia,496,51,547,2386,2933,-3,42,565,383,3881,52472,51517,IT,IT_75,-40,41,34,11,2062,2933
2020-04-25,Puglia,469,48,517,2402,2919,-14,31,602,391,3912,54628,53500,IT,IT_75,-27,16,37,8,2156,2919
2020-04-26,Puglia,464,48,512,2425,2937,18,36,612,399,3948,55992,55397,IT,IT_75,-5,23,10,8,1364,2937
2020-04-27,Puglia,449,51,500,2412,2912,-25,10,641,405,3958,56976,55897,IT,IT_75,-15,-13,29,6,984,2912
2020-04-28,Puglia,448,51,499,2420,2919,7,22,654,407,3980,58496,57574,IT,IT_75,-1,8,13,2,1520,2919
2020-04-29,Puglia,449,47,496,2431,2927,8,49,692,410,4029,60334,59801,IT,IT_75,1,11,38,3,1838,2927
2020-04-30,Puglia,439,42,481,2468,2949,22,43,708,415,4072,62460,61439,IT,IT_75,-10,37,16,5,2126,2949
2020-05-01,Puglia,428,39,467,2480,2947,-2,27,731,421,4099,64292,62702,IT,IT_75,-11,12,23,6,1832,2947
2020-05-02,Puglia,416,39,455,2499,2954,7,34,757,422,4133,65370,63782,IT,IT_75,-12,19,26,1,1078,2954
2020-05-03,Puglia,410,40,450,2505,2955,1,11,765,424,4144,66443,64781,IT,IT_75,-6,6,8,2,1073,2955
2020-05-04,Puglia,397,39,436,2509,2945,-10,9,779,429,4153,67167,65789,IT,IT_75,-13,4,14,5,724,2945
2020-05-05,Puglia,384,39,423,2516,2939,-6,17,798,433,4170,69128,67238,IT,IT_75,-13,7,19,4,1961,2939
2020-05-06,Puglia,365,36,401,2502,2903,-36,26,855,438,4196,70944,68760,IT,IT_75,-19,-14,57,5,1816,2903
2020-05-07,Puglia,355,35,390,2410,2800,-103,49,1004,441,4245,72796,51638,IT,IT_75,-10,-92,149,3,1852,2800
2020-05-08,Puglia,349,33,382,2351,2733,-67,11,1080,443,4256,74724,53194,IT,IT_75,-6,-59,76,2,1928,2733
2020-05-09,Puglia,344,33,377,2352,2729,-4,30,1114,443,4286,76643,54181,IT,IT_75,-5,1,34,0,1919,2729
2020-05-10,Puglia,343,34,377,2292,2669,-60,27,1196,448,4313,78399,54781,IT,IT_75,-1,-60,82,5,1756,2669
2020-05-11,Puglia,340,32,372,2172,2544,-125,14,1332,451,4327,79737,55794,IT,IT_75,-3,-120,136,3,1338,2544
2020-05-12,Puglia,334,31,365,2056,2421,-123,10,1460,456,4337,81492,57060,IT,IT_75,-6,-116,128,5,1755,2421
2020-05-13,Puglia,310,27,337,1985,2322,-99,11,1566,460,4348,83713,58383,IT,IT_75,-24,-71,106,4,2221,2322
2020-05-14,Puglia,296,24,320,1933,2253,-69,9,1643,461,4357,85577,59815,IT,IT_75,-14,-52,77,1,1864,2253
2020-05-15,Puglia,285,23,308,1873,2181,-72,9,1724,461,4366,87687,60613,IT,IT_75,-11,-60,81,0,2110,2181
2020-05-16,Puglia,272,22,294,1810,2104,-77,8,1807,463,4374,89611,61942,IT,IT_75,-13,-63,83,2,1924,2104
2020-05-17,Puglia,263,21,284,1733,2017,-87,5,1892,470,4379,91035,62886,IT,IT_75,-9,-77,85,7,1424,2017
2020-05-18,Puglia,254,22,276,1719,1995,-22,7,1920,471,4386,91901,63403,IT,IT_75,-9,-14,28,1,866,1995
2020-05-19,Puglia,247,22,269,1672,1941,-54,10,1982,473,4396,93834,64779,IT,IT_75,-7,-47,62,2,1933,1941
2020-05-20,Puglia,242,21,263,1639,1902,-39,11,2027,478,4407,95895,66164,IT,IT_75,-5,-33,45,5,2061,1902
2020-05-21,Puglia,236,20,256,1583,1839,-63,6,2096,478,4413,97589,67562,IT,IT_75,-6,-56,69,0,1694,1839
2020-05-22,Puglia,233,17,250,1588,1838,-1,27,2120,482,4440,99702,67562,IT,IT_75,-3,5,24,4,2113,1838
2020-05-23,Puglia,215,17,232,1573,1805,-33,8,2157,486,4448,101738,68485,IT,IT_75,-18,-15,37,4,2036,1805
2020-05-24,Puglia,204,17,221,1572,1793,-12,10,2178,487,4458,103570,71032,IT,IT_75,-11,-1,21,1,1832,1793
2020-05-25,Puglia,190,15,205,1473,1678,-115,9,2298,491,4467,104670,72042,IT,IT_75,-14,-99,120,4,1100,1678
2020-05-26,Puglia,172,17,189,1350,1539,-139,2,2436,494,4469,106873,73226,IT,IT_75,-18,-123,138,3,2203,1539
2020-05-27,Puglia,170,17,187,1326,1513,-26,10,2471,495,4479,109499,74686,IT,IT_75,-2,-24,35,1,2626,1513
2020-05-28,Puglia,164,16,180,1215,1395,-118,2,2590,496,4481,111946,75959,IT,IT_75,-6,-111,119,1,2447,1395
2020-05-29,Puglia,158,12,170,1113,1283,-112,1,2699,500,4482,114588,77211,IT,IT_75,-6,-102,109,4,2642,1283
2020-05-30,Puglia,150,12,162,1060,1222,-61,8,2768,500,4490,116765,78458,IT,IT_75,-8,-53,69,0,2177,1222
2020-05-31,Puglia,143,11,154,1023,1177,-45,4,2813,504,4494,118652,79314,IT,IT_75,-7,-37,45,4,1887,1177
2020-06-01,Puglia,140,11,151,1004,1155,-22,4,2837,506,4498,119650,80390,IT,IT_75,-3,-19,24,2,998,1155
2020-06-02,Puglia,134,11,145,906,1051,-104,0,2939,508,4498,121460,81372,IT,IT_75,-6,-98,102,2,1810,1051
2020-06-03,Puglia,131,10,141,895,1036,-15,1,2952,511,4499,122506,82041,IT,IT_75,-3,-11,13,3,1046,1036
2020-06-04,Puglia,131,9,140,827,967,-69,4,3022,514,4503,125049,83870,IT,IT_75,0,-68,70,3,2543,967
2020-06-05,Puglia,111,5,116,730,846,-121,4,3140,521,4507,127520,85007,IT,IT_75,-20,-97,118,7,2471,846
2020-06-06,Puglia,109,4,113,645,758,-88,4,3231,522,4511,129898,86405,IT,IT_75,-2,-85,91,1,2378,758
2020-06-07,Puglia,96,4,100,633,733,-25,0,3253,525,4511,131931,86405,IT,IT_75,-13,-12,22,3,2033,733
2020-06-08,Puglia,94,4,98,600,698,-35,1,3289,525,4512,133164,88228,IT,IT_75,-2,-33,36,0,1233,698
2020-06-09,Puglia,76,5,81,532,613,-85,0,3373,526,4512,135625,90248,IT,IT_75,-18,-68,84,1,2461,613
2020-06-10,Puglia,71,4,75,482,557,-56,0,3426,529,4512,138377,91918,IT,IT_75,-5,-50,53,3,2752,557
2020-06-11,Puglia,65,3,68,399,467,-90,1,3516,530,4513,141322,93130,IT,IT_75,-6,-83,90,1,2945,467
2020-06-12,Puglia,61,2,63,376,439,-28,2,3544,532,4515,143844,94456,IT,IT_75,-4,-23,28,2,2522,439
2020-06-13,Puglia,60,2,62,360,422,-17,0,3561,532,4515,145905,96053,IT,IT_75,-1,-16,17,0,2061,422
2020-06-14,Puglia,57,2,59,359,418,-4,0,3565,532,4515,147249,96820,IT,IT_75,-3,-1,4,0,1344,418
2020-06-15,Puglia,56,2,58,352,410,-8,1,3572,534,4516,148627,97877,IT,IT_75,-1,-7,7,2,1378,410
2020-06-16,Puglia,48,2,50,303,353,-57,0,3628,535,4516,151482,99985,IT,IT_75,-8,-49,56,1,2855,353
2020-06-17,Puglia,46,2,48,276,324,-29,0,3656,536,4516,154143,101350,IT,IT_75,-2,-27,28,1,2661,324
2020-06-18,Puglia,34,1,35,271,306,-18,3,3675,538,4519,156582,103148,IT,IT_75,-12,-5,19,2,2439,306
