3166-1-alpha-3,continent,location,date,total_confirmed,new_confirmed,total_deceased,new_deceased,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tested,new_tested,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,3166-1-alpha-2,key,total_tests_smoothed,total_tests_smoothed_per_thousand
MLT,Europe,Malta,2020-06-11,640,5,9,0,1449.476,11.324,20.383,0,,,,,,,,,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,,4.485,82.53,MT,MT,,
MLT,Europe,Malta,2020-06-12,645,5,9,0,1460.8,11.324,20.383,0,,,,,,,,,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,,4.485,82.53,MT,MT,,
MLT,Europe,Malta,2020-06-13,646,1,9,0,1463.064,2.265,20.383,0,,,,,,,,,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,,4.485,82.53,MT,MT,,
MLT,Europe,Malta,2020-06-14,646,0,9,0,1463.064,0,20.383,0,,,,,,,,,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,,4.485,82.53,MT,MT,,
MLT,Europe,Malta,2020-06-15,649,3,9,0,1469.859,6.794,20.383,0,,,,,,,,,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,,4.485,82.53,MT,MT,,
MLT,Europe,Malta,2020-06-16,656,7,9,0,1485.712,15.854,20.383,0,,,,,,,,,441539,1454.037,42.4,19.426,11.324,36513.323,0.2,168.711,8.83,20.9,30.2,,4.485,82.53,MT,MT,,
MRT,Africa,Mauritania,2020-03-14,1,1,0,0,0.215,0.215,0,0,,,,,,,,16.67,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-03-15,1,0,0,0,0.215,0,0,0,,,,,,,,27.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-03-16,1,0,0,0,0.215,0,0,0,,,,,,,,27.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-03-17,1,0,0,0,0.215,0,0,0,,,,,,,,27.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-03-18,1,0,0,0,0.215,0,0,0,,,,,,,,57.41,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-03-19,2,1,0,0,0.43,0.215,0,0,,,,,,,,57.41,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-03-20,2,0,0,0,0.43,0,0,0,,,,,,,,57.41,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-03-21,2,0,0,0,0.43,0,0,0,,,,,,,,57.41,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-03-22,2,0,0,0,0.43,0,0,0,,,,,,,,62.96,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-03-23,2,0,0,0,0.43,0,0,0,,,,,,,,62.96,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-03-24,2,0,0,0,0.43,0,0,0,,,,,,,,62.96,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-03-25,2,0,0,0,0.43,0,0,0,,,,,,,,62.96,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-03-26,3,1,0,0,0.645,0.215,0,0,,,,,,,,66.67,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-03-27,3,0,0,0,0.645,0,0,0,,,,,,,,66.67,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-03-28,5,2,0,0,1.075,0.43,0,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-03-29,5,0,0,0,1.075,0,0,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-03-30,5,0,0,0,1.075,0,0,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-03-31,5,0,0,0,1.075,0,0,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-04-01,5,0,0,0,1.075,0,0,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-04-02,6,1,1,1,1.29,0.215,0.215,0.215,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-04-03,6,0,1,0,1.29,0,0.215,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-04-04,6,0,1,0,1.29,0,0.215,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-04-05,6,0,1,0,1.29,0,0.215,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-04-06,6,0,1,0,1.29,0,0.215,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-04-07,6,0,1,0,1.29,0,0.215,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-04-08,6,0,1,0,1.29,0,0.215,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-04-09,7,1,1,0,1.505,0.215,0.215,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-04-10,7,0,1,0,1.505,0,0.215,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-04-11,7,0,1,0,1.505,0,0.215,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-04-12,7,0,1,0,1.505,0,0.215,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-04-13,7,0,1,0,1.505,0,0.215,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-04-14,7,0,1,0,1.505,0,0.215,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-04-15,7,0,1,0,1.505,0,0.215,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-04-16,7,0,1,0,1.505,0,0.215,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-04-17,7,0,1,0,1.505,0,0.215,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-04-18,7,0,1,0,1.505,0,0.215,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-04-19,7,0,1,0,1.505,0,0.215,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-04-20,7,0,1,0,1.505,0,0.215,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-04-21,7,0,1,0,1.505,0,0.215,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-04-22,7,0,1,0,1.505,0,0.215,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-04-23,7,0,1,0,1.505,0,0.215,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-04-24,7,0,1,0,1.505,0,0.215,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-04-25,7,0,1,0,1.505,0,0.215,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-04-26,7,0,1,0,1.505,0,0.215,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-04-27,7,0,1,0,1.505,0,0.215,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-04-28,7,0,1,0,1.505,0,0.215,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-04-29,7,0,1,0,1.505,0,0.215,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-04-30,8,1,1,0,1.721,0.215,0.215,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-05-01,8,0,1,0,1.721,0,0.215,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-05-02,8,0,1,0,1.721,0,0.215,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-05-03,8,0,1,0,1.721,0,0.215,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-05-04,8,0,1,0,1.721,0,0.215,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-05-05,8,0,1,0,1.721,0,0.215,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-05-06,8,0,1,0,1.721,0,0.215,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-05-07,8,0,1,0,1.721,0,0.215,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-05-08,8,0,1,0,1.721,0,0.215,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-05-09,8,0,1,0,1.721,0,0.215,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-05-10,8,0,1,0,1.721,0,0.215,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-05-11,8,0,1,0,1.721,0,0.215,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-05-12,8,0,1,0,1.721,0,0.215,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-05-13,9,1,2,1,1.936,0.215,0.43,0.215,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-05-14,16,7,2,0,3.441,1.505,0.43,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-05-15,29,13,3,1,6.237,2.796,0.645,0.215,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-05-16,29,0,3,0,6.237,0,0.645,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-05-17,62,33,4,1,13.334,7.097,0.86,0.215,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-05-18,81,19,4,0,17.421,4.086,0.86,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-05-19,81,0,4,0,17.421,0,0.86,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-05-20,131,50,4,0,28.174,10.753,0.86,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-05-21,173,42,5,1,37.207,9.033,1.075,0.215,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-05-22,173,0,5,0,37.207,0,1.075,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-05-23,227,54,6,1,48.821,11.614,1.29,0.215,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-05-24,237,10,6,0,50.971,2.151,1.29,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-05-25,237,0,6,0,50.971,0,1.29,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-05-26,262,25,9,3,56.348,5.377,1.936,0.645,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-05-27,292,30,16,7,62.8,6.452,3.441,1.505,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-05-28,292,0,16,0,62.8,0,3.441,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-05-29,423,131,20,4,90.974,28.174,4.301,0.86,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-05-30,483,60,21,1,103.879,12.904,4.516,0.215,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-05-31,530,47,23,2,113.987,10.108,4.947,0.43,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-06-01,530,0,23,0,113.987,0,4.947,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-06-02,668,138,31,8,143.666,29.68,6.667,1.721,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-06-03,668,0,31,0,143.666,0,6.667,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-06-04,784,116,39,8,168.614,24.948,8.388,1.721,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-06-05,883,99,43,4,189.906,21.292,9.248,0.86,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-06-06,947,64,43,0,203.671,13.764,9.248,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-06-07,947,0,43,0,203.671,0,9.248,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-06-08,947,0,43,0,203.671,0,9.248,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-06-09,1162,215,61,18,249.911,46.24,13.119,3.871,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-06-10,1162,0,61,0,249.911,0,13.119,0,,,,,,,,77.78,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-06-11,1162,0,61,0,249.911,0,13.119,0,,,,,,,,,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-06-12,1439,277,74,13,309.485,59.574,15.915,2.796,,,,,,,,,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-06-13,1439,0,74,0,309.485,0,15.915,0,,,,,,,,,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-06-14,1783,344,87,13,383.469,73.984,18.711,2.796,,,,,,,,,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-06-15,1887,104,91,4,405.836,22.367,19.571,0.86,,,,,,,,,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MRT,Africa,Mauritania,2020-06-16,2057,170,93,2,442.398,36.562,20.001,0.43,,,,,,,,,4649660,4.289,20.3,3.138,1.792,3597.633,6,232.347,2.42,,,15.95,,64.92,MR,MR,,
MUS,Africa,Mauritius,2020-03-19,3,3,0,0,2.359,2.359,0,0,,,,,,,,50,1271767,622.962,37.4,10.945,5.884,20292.745,0.5,224.644,22.02,3.2,40.7,,3.4,74.99,MU,MU,,
MUS,Africa,Mauritius,2020-03-20,12,9,0,0,9.436,7.077,0,0,,,,,,,,50,1271767,622.962,37.4,10.945,5.884,20292.745,0.5,224.644,22.02,3.2,40.7,,3.4,74.99,MU,MU,,
MUS,Africa,Mauritius,2020-03-21,14,2,1,1,11.008,1.573,0.786,0.786,,,,,,,,50,1271767,622.962,37.4,10.945,5.884,20292.745,0.5,224.644,22.02,3.2,40.7,,3.4,74.99,MU,MU,,
MUS,Africa,Mauritius,2020-03-22,28,14,2,1,22.017,11.008,1.573,0.786,,,,,,,,71.3,1271767,622.962,37.4,10.945,5.884,20292.745,0.5,224.644,22.02,3.2,40.7,,3.4,74.99,MU,MU,,
MUS,Africa,Mauritius,2020-03-23,36,8,2,0,28.307,6.29,1.573,0,,,,,,,,71.3,1271767,622.962,37.4,10.945,5.884,20292.745,0.5,224.644,22.02,3.2,40.7,,3.4,74.99,MU,MU,,
MUS,Africa,Mauritius,2020-03-24,42,6,2,0,33.025,4.718,1.573,0,,,,,,,,71.3,1271767,622.962,37.4,10.945,5.884,20292.745,0.5,224.644,22.02,3.2,40.7,,3.4,74.99,MU,MU,,
MUS,Africa,Mauritius,2020-03-25,48,6,2,0,37.743,4.718,1.573,0,,,,,,,,82.41,1271767,622.962,37.4,10.945,5.884,20292.745,0.5,224.644,22.02,3.2,40.7,,3.4,74.99,MU,MU,,
MUS,Africa,Mauritius,2020-03-26,81,33,2,0,63.691,25.948,1.573,0,,,,,,,,82.41,1271767,622.962,37.4,10.945,5.884,20292.745,0.5,224.644,22.02,3.2,40.7,,3.4,74.99,MU,MU,,
MUS,Africa,Mauritius,2020-03-27,94,13,2,0,73.913,10.222,1.573,0,,,,,,,,82.41,1271767,622.962,37.4,10.945,5.884,20292.745,0.5,224.644,22.02,3.2,40.7,,3.4,74.99,MU,MU,,
MUS,Africa,Mauritius,2020-03-28,102,8,2,0,80.203,6.29,1.573,0,,,,,,,,82.41,1271767,622.962,37.4,10.945,5.884,20292.745,0.5,224.644,22.02,3.2,40.7,,3.4,74.99,MU,MU,,
MUS,Africa,Mauritius,2020-03-29,110,8,3,1,86.494,6.29,2.359,0.786,,,,,,,,82.41,1271767,622.962,37.4,10.945,5.884,20292.745,0.5,224.644,22.02,3.2,40.7,,3.4,74.99,MU,MU,,
MUS,Africa,Mauritius,2020-03-30,128,18,3,0,100.647,14.154,2.359,0,,,,,,,,82.41,1271767,622.962,37.4,10.945,5.884,20292.745,0.5,224.644,22.02,3.2,40.7,,3.4,74.99,MU,MU,,
MUS,Africa,Mauritius,2020-03-31,143,15,3,0,112.442,11.795,2.359,0,,,,,,,,82.41,1271767,622.962,37.4,10.945,5.884,20292.745,0.5,224.644,22.02,3.2,40.7,,3.4,74.99,MU,MU,,
MUS,Africa,Mauritius,2020-04-01,154,11,5,2,121.091,8.649,3.932,1.573,,,,,,,,82.41,1271767,622.962,37.4,10.945,5.884,20292.745,0.5,224.644,22.02,3.2,40.7,,3.4,74.99,MU,MU,,
MUS,Africa,Mauritius,2020-04-02,169,15,7,2,132.886,11.795,5.504,1.573,,,,,,,,82.41,1271767,622.962,37.4,10.945,5.884,20292.745,0.5,224.644,22.02,3.2,40.7,,3.4,74.99,MU,MU,,
MUS,Africa,Mauritius,2020-04-03,186,17,7,0,146.253,13.367,5.504,0,,,,,,,,82.41,1271767,622.962,37.4,10.945,5.884,20292.745,0.5,224.644,22.02,3.2,40.7,,3.4,74.99,MU,MU,,
MUS,Africa,Mauritius,2020-04-04,196,10,7,0,154.116,7.863,5.504,0,,,,,,,,82.41,1271767,622.962,37.4,10.945,5.884,20292.745,0.5,224.644,22.02,3.2,40.7,,3.4,74.99,MU,MU,,
MUS,Africa,Mauritius,2020-04-05,227,31,7,0,178.492,24.376,5.504,0,,,,,,,,82.41,1271767,622.962,37.4,10.945,5.884,20292.745,0.5,224.644,22.02,3.2,40.7,,3.4,74.99,MU,MU,,
MUS,Africa,Mauritius,2020-04-06,244,17,7,0,191.859,13.367,5.504,0,,,,,,,,82.41,1271767,622.962,37.4,10.945,5.884,20292.745,0.5,224.644,22.02,3.2,40.7,,3.4,74.99,MU,MU,,
MUS,Africa,Mauritius,2020-04-07,268,24,7,0,210.73,18.871,5.504,0,,,,,,,,82.41,1271767,622.962,37.4,10.945,5.884,20292.745,0.5,224.644,22.02,3.2,40.7,,3.4,74.99,MU,MU,,
MUS,Africa,Mauritius,2020-04-08,273,5,7,0,214.662,3.932,5.504,0,,,,,,,,82.41,1271767,622.962,37.4,10.945,5.884,20292.745,0.5,224.644,22.02,3.2,40.7,,3.4,74.99,MU,MU,,
MUS,Africa,Mauritius,2020-04-09,314,41,7,0,246.901,32.239,5.504,0,,,,,,,,82.41,1271767,622.962,37.4,10.945,5.884,20292.745,0.5,224.644,22.02,3.2,40.7,,3.4,74.99,MU,MU,,
MUS,Africa,Mauritius,2020-04-10,318,4,9,2,250.046,3.145,7.077,1.573,,,,,,,,82.41,1271767,622.962,37.4,10.945,5.884,20292.745,0.5,224.644,22.02,3.2,40.7,,3.4,74.99,MU,MU,,
MUS,Africa,Mauritius,2020-04-11,319,1,9,0,250.832,0.786,7.077,0,,,,,,,,82.41,1271767,622.962,37.4,10.945,5.884,20292.745,0.5,224.644,22.02,3.2,40.7,,3.4,74.99,MU,MU,,
MUS,Africa,Mauritius,2020-04-12,324,5,9,0,254.764,3.932,7.077,0,,,,,,,,82.41,1271767,622.962,37.4,10.945,5.884,20292.745,0.5,224.644,22.02,3.2,40.7,,3.4,74.99,MU,MU,,
