date,total_confirmed,total_deceased,total_tested,total_recovered,current_hospitalized,total_hospitalized,current_intensive_care,total_intensive_care,current_ventilator,total_ventilator,key,new_confirmed,new_deceased,new_tested,new_recovered,new_hospitalized,new_intensive_care,new_ventilator
2020-04-27,1864,60,19994,779,101,242,,,,,US_NH,77,0,693,2,4,,
2020-04-26,1787,60,19301,777,95,238,,,,,US_NH,67,7,1176,199,14,,
2020-04-25,1720,53,18125,578,89,224,,,,,US_NH,50,2,892,27,6,,
2020-04-24,1670,51,17233,551,92,218,,,,,US_NH,82,3,956,1,5,,
2020-04-23,1588,48,16277,550,91,213,,,,,US_NH,97,6,1011,4,7,,
2020-04-22,1491,42,15266,546,94,206,,,,,US_NH,0,0,683,25,0,,
2020-04-21,1491,42,14583,521,78,206,,,,,US_NH,99,1,167,0,8,,
2020-04-20,1392,41,14416,521,79,198,,,,,US_NH,50,3,676,8,6,,
2020-04-19,1342,38,13740,513,85,192,,,,,US_NH,55,1,714,45,2,,
2020-04-18,1287,37,13026,468,86,190,,,,,US_NH,0,0,144,13,0,,
2020-04-17,1287,37,12882,455,74,190,,,,,US_NH,148,5,595,90,12,,
2020-04-16,1139,32,12287,365,70,178,,,,,US_NH,0,0,0,0,0,,
2020-04-15,1139,32,12287,365,70,178,,,,,US_NH,119,9,652,116,26,,
2020-04-14,1020,23,11635,249,72,152,,,,,US_NH,35,0,303,10,0,,
2020-04-13,985,23,11332,239,,152,,,,,US_NH,56,0,288,3,6,,
2020-04-12,929,23,11044,236,,146,,,,,US_NH,44,1,458,2,12,,
2020-04-11,885,22,10586,234,,134,,,,,US_NH,66,1,473,0,10,,
2020-04-10,819,21,10113,234,,124,,,,,US_NH,31,3,419,7,6,,
2020-04-09,788,18,9694,227,,118,,,,,US_NH,0,0,428,16,0,,
2020-04-08,788,18,9266,211,,118,,,,,US_NH,73,9,483,60,15,,
2020-04-07,715,9,8783,151,,103,,,,,US_NH,46,0,312,4,11,,
2020-04-06,669,9,8471,147,,92,,,,,US_NH,48,0,346,1,6,,
2020-04-05,621,9,8125,146,,86,,,,,US_NH,81,2,526,2,6,,
2020-04-04,540,7,7599,144,,80,,,,,US_NH,61,2,431,43,7,,
2020-04-03,479,5,7168,101,,73,,,,,US_NH,64,1,549,10,15,,
2020-04-02,415,4,6619,91,,58,,,,,US_NH,0,0,122,35,2,,
2020-04-01,415,4,6497,56,,56,,,,,US_NH,101,1,705,,11,,
2020-03-31,314,3,5792,,,45,,,,,US_NH,0,0,-52,,0,,
2020-03-30,314,3,5844,,,45,,,,,US_NH,100,1,821,,12,,
2020-03-29,214,2,5023,,,33,,,,,US_NH,27,0,884,,3,,
2020-03-28,187,2,4139,,,30,,,,,US_NH,29,1,-6,,5,,
2020-03-27,158,1,4145,,,25,,,,,US_NH,21,0,295,,6,,
2020-03-26,137,1,3850,,,19,,,,,US_NH,29,0,582,,6,,
2020-03-25,108,1,3268,,,13,,,,,US_NH,7,0,851,,2,,
2020-03-24,101,1,2417,,,11,,,,,US_NH,23,,76,,,,
2020-03-23,78,,2341,,,,,,,,US_NH,13,,129,,,,
2020-03-22,65,,2212,,,,,,,,US_NH,10,,242,,,,
2020-03-21,55,,1970,,,,,,,,US_NH,11,,550,,,,
2020-03-20,44,,1420,,,,,,,,US_NH,5,,529,,,,
2020-03-19,39,,891,,,,,,,,US_NH,13,,144,,,,
2020-03-18,26,,747,,,,,,,,US_NH,9,,180,,,,
2020-03-17,17,,567,,,,,,,,US_NH,4,,188,,,,
2020-03-16,13,,379,,,,,,,,US_NH,0,,0,,,,
2020-03-15,13,,379,,,,,,,,US_NH,6,,129,,,,
2020-03-14,7,,250,,,,,,,,US_NH,1,,129,,,,
2020-03-13,6,,121,,,,,,,,US_NH,0,,0,,,,
2020-03-12,6,,121,,,,,,,,US_NH,2,,74,,,,
2020-03-11,4,,47,,,,,,,,US_NH,0,,0,,,,
2020-03-10,4,,47,,,,,,,,US_NH,0,,0,,,,
2020-03-09,4,,47,,,,,,,,US_NH,0,,0,,,,
2020-03-08,4,,47,,,,,,,,US_NH,2,,22,,,,
2020-03-07,2,,25,,,,,,,,US_NH,0,,0,,,,
2020-03-06,2,,25,,,,,,,,US_NH,0,,3,,,,
2020-03-05,2,,22,,,,,,,,US_NH,0,,3,,,,
2020-03-04,2,,19,,,,,,,,US_NH,,,,,,,
2020-06-27,170873,14948,1367250,29967,1103,19823,236,,200,,US_NJ,289,34,20578,112,71,,
2020-06-26,170584,14914,1346672,29855,1118,19752,234,,206,,US_NJ,388,42,25762,115,84,,
2020-06-25,170196,14872,1320910,29740,1182,19668,252,,210,,US_NJ,304,1877,21265,113,70,,
2020-06-24,169892,12995,1299645,29627,1196,19598,275,,214,,US_NJ,158,46,16194,110,86,,
2020-06-23,169734,12949,1283451,29517,1092,19512,307,,216,,US_NJ,319,54,16052,-5,111,,
2020-06-22,169415,12895,1267399,29522,1033,19401,287,,213,,US_NJ,273,25,22432,72,134,,
2020-06-21,169142,12870,1244967,29450,1105,19267,278,,219,,US_NJ,308,13,26094,132,0,,
2020-06-20,168834,12857,1218873,29318,1125,19267,286,,238,,US_NJ,338,22,24530,109,0,,
2020-06-19,168496,12835,1194343,29209,1177,19267,286,,231,,US_NJ,389,35,22609,108,257,,
2020-06-18,168107,12800,1171734,29101,1258,19010,319,,257,,US_NJ,404,31,23893,135,0,,
2020-06-17,167703,12769,1147841,28966,1352,19010,358,,254,,US_NJ,277,42,16059,94,131,,
2020-06-16,167426,12727,1131782,28872,1291,18879,362,,245,,US_NJ,323,51,15699,53,124,,
2020-06-15,167103,12676,1116083,28819,1342,18755,399,,267,,US_NJ,222,51,18467,105,18,,
2020-06-14,166881,12625,1097616,28714,1391,18737,386,,285,,US_NJ,276,36,19401,108,30,,
2020-06-13,166605,12589,1078215,28606,1395,18707,409,,279,,US_NJ,441,100,22819,97,100,,
2020-06-12,166164,12489,1055396,28509,1480,18607,415,,300,,US_NJ,348,46,24603,133,115,,
2020-06-11,165816,12443,1030793,28376,1512,18492,445,,319,,US_NJ,470,66,21859,169,269,,
2020-06-10,165346,12377,1008934,28207,1701,18223,471,,342,,US_NJ,550,74,19437,171,154,,
2020-06-09,164796,12303,989497,28036,1736,18069,510,,373,,US_NJ,299,89,14408,95,19,,
2020-06-08,164497,12214,975089,27941,1740,18050,498,,361,,US_NJ,333,38,14664,117,0,,
2020-06-07,164164,12176,960425,27824,1882,18050,503,,385,,US_NJ,271,70,40977,183,27,,
2020-06-06,163893,12106,919448,27641,1933,18023,539,,410,,US_NJ,557,57,557,208,143,,
2020-06-05,163336,12049,918891,27433,1933,17880,542,,410,,US_NJ,806,79,61162,202,276,,
2020-06-04,162530,11970,857729,27231,1982,17604,537,,459,,US_NJ,462,90,20309,223,214,,
2020-06-03,162068,11880,837420,27008,2250,17390,612,,459,,US_NJ,523,110,19743,193,0,,
2020-06-02,161545,11770,817677,26815,2370,17390,639,,480,,US_NJ,627,49,22077,112,168,,
2020-06-01,160918,11721,795600,26703,2466,17222,646,,459,,US_NJ,473,23,49455,143,25,,
2020-05-31,160445,11698,746145,26560,2497,17197,522,,378,,US_NJ,837,64,837,259,76,,
2020-05-30,159608,11634,745308,26301,2626,17121,672,,499,,US_NJ,764,103,28897,217,161,,
2020-05-29,158844,11531,716411,26084,2707,16960,720,,544,,US_NJ,1029,130,30554,280,182,,
2020-05-28,157815,11401,685857,25804,2797,16778,740,,564,,US_NJ,1187,62,25532,252,181,,
2020-05-27,156628,11339,660325,25552,2761,16597,768,,583,,US_NJ,864,148,24433,168,224,,
2020-05-26,155764,11191,635892,25384,2723,16373,786,,578,,US_NJ,672,47,12095,131,,,
2020-05-25,155092,11144,623797,25253,2755,,719,,540,,US_NJ,938,11,19990,213,,,
2020-05-24,154154,11133,603807,25040,2857,,760,,639,,US_NJ,1050,52,25072,278,,,
2020-05-23,153104,11081,578735,24762,2974,,806,,611,,US_NJ,385,96,23421,271,,,
2020-05-22,152719,10985,555314,24491,3049,,846,,674,,US_NJ,1247,142,11040,255,,,
2020-05-21,151472,10843,544274,24236,3208,,896,,700,,US_NJ,1073,96,12931,291,,,
2020-05-20,150399,10747,531343,23945,3405,,969,,750,,US_NJ,1386,161,11161,288,,,
2020-05-19,149013,10586,520182,23657,3481,,977,,789,,US_NJ,974,151,14613,161,,,
2020-05-18,148039,10435,505569,23496,3509,,1053,,819,,US_NJ,1705,79,18004,197,,,
2020-05-17,146334,10356,487565,23299,3411,,1030,,819,,US_NJ,1245,107,12341,360,,,
2020-05-16,145089,10249,475224,22939,3564,,1061,,846,,US_NJ,1184,111,12252,7297,,,
2020-05-15,143905,10138,462972,15642,3823,,1127,,865,,US_NJ,1201,192,11276,0,,,
2020-05-14,142704,9946,451696,15642,3958,,1157,,898,,US_NJ,1144,244,10246,0,,,
2020-05-13,141560,9702,441450,15642,4226,,1226,,928,,US_NJ,817,194,8390,0,,,
2020-05-12,140743,9508,433060,15642,4328,,1306,,982,,US_NJ,798,198,7127,0,,,
2020-05-11,139945,9310,425933,15642,4195,,1255,,970,,US_NJ,1413,55,112895,0,,,
2020-05-10,138532,9255,313038,15642,4308,,1338,,994,,US_NJ,1447,139,7275,0,,,
2020-05-09,137085,9116,305763,15642,4628,,1416,,1054,,US_NJ,1631,164,6451,0,,,
2020-05-08,135454,8952,299312,15642,4605,,1439,,1089,,US_NJ,1819,151,6102,0,,,
2020-05-07,133635,8801,293210,15642,4996,,1470,,1107,,US_NJ,1745,252,3696,0,,,
2020-05-06,131890,8549,289514,15642,5221,,1549,,1146,,US_NJ,1297,305,1341,0,,,
2020-05-05,130593,8244,288173,15642,5328,,1534,,1169,,US_NJ,2324,334,10306,0,,,
2020-05-04,128269,7910,277867,15642,5287,,1610,,1189,,US_NJ,1525,39,2160,0,,,
2020-05-03,126744,7871,275707,15642,5317,,1623,,1198,,US_NJ,3027,129,12719,0,,,
2020-05-02,123717,7742,262988,15642,5713,,1715,,1230,,US_NJ,2527,204,5860,0,,,
2020-05-01,121190,7538,257128,15642,5972,,1724,,1286,,US_NJ,2538,310,8732,0,,,
2020-04-30,118652,7228,248396,15642,6137,,1765,,1271,,US_NJ,2388,458,6461,0,,,
2020-04-29,116264,6770,241935,15642,6289,,1811,,1327,,US_NJ,2408,328,7576,0,,,
2020-04-28,113856,6442,234359,15642,6476,,1809,,1262,,US_NJ,2668,398,6584,14960,,,
2020-04-27,111188,6044,227775,,6407,,1801,,1303,,US_NJ,2150,106,4631,0,,,
2020-04-26,109038,5938,223144,,6573,,1804,,1418,,US_NJ,3515,75,9458,0,,,
2020-04-25,105523,5863,213686,,6722,,1971,,1442,,US_NJ,3327,246,7724,0,,,
2020-04-24,102196,5617,205962,,6847,,1933,,1487,,US_NJ,2207,249,5814,0,,,
2020-04-23,99989,5368,200148,,7240,,1990,,1462,,US_NJ,4124,305,8489,0,,,
2020-04-22,95865,5063,191659,,7210,,1983,,1570,,US_NJ,3478,310,6833,0,,,
2020-04-21,92387,4753,184826,,7594,,1930,,1501,,US_NJ,3581,376,6769,0,,,
2020-04-20,88806,4377,178057,,6986,,2018,,1594,,US_NJ,3505,175,7369,0,,,
2020-04-19,85301,4202,170688,,7494,,1940,,1628,,US_NJ,3881,132,8152,0,,,
2020-04-18,81420,4070,162536,,7718,,2024,,1641,,US_NJ,2953,230,5087,0,,,
2020-04-17,78467,3840,157449,,8011,,1961,,1594,,US_NJ,3150,322,5619,0,,,
2020-04-16,75317,3518,151830,,8224,,2014,,1645,,US_NJ,4287,362,7809,0,,,
2020-04-15,71030,3156,144021,,8270,,1980,,1705,,US_NJ,2206,351,4247,0,,,
2020-04-14,68824,2805,139774,,8185,,2051,,1626,,US_NJ,4240,362,10305,0,,,
2020-04-13,64584,2443,129469,,7781,,1886,,1611,,US_NJ,2734,93,2734,0,,,
2020-04-12,61850,2350,126735,,7604,,1914,,1644,,US_NJ,3699,167,6542,0,,,
2020-04-11,58151,2183,120193,,7618,,1746,,1650,,US_NJ,3563,251,6670,0,,,
2020-04-10,54588,1932,113523,682,7570,,1679,,1663,,US_NJ,3561,232,6331,,,,
2020-04-09,51027,1700,107192,,7363,,1523,,1551,,US_NJ,3590,196,6776,,,,
2020-04-08,47437,1504,100416,,7026,,1617,,1576,,US_NJ,3021,272,5442,,,,
2020-04-07,44416,1232,94974,,7017,,1651,,1540,,US_NJ,3326,229,5942,,,,
2020-04-06,41090,1003,89032,,6390,,,,1263,,US_NJ,3585,86,6866,,,,
2020-04-05,37505,917,82166,,4000,,,,,,US_NJ,3381,71,6810,,,,
2020-04-04,34124,846,75356,,4000,,,,,,US_NJ,4229,200,7853,,,,
2020-04-03,29895,646,67503,,3016,,,,,,US_NJ,4305,109,8393,,,,
2020-04-02,25590,537,59110,,2000,,,,,,US_NJ,3335,182,6468,,,,
2020-04-01,22255,355,52642,,2000,,,,,,US_NJ,3559,88,6869,,,,
2020-03-31,18696,267,45773,,2000,,,,,,US_NJ,2060,69,3913,,,,
2020-03-30,16636,198,41860,,2000,,,,,,US_NJ,3250,37,6258,,,,
2020-03-29,13386,161,35602,,2000,,,,,,US_NJ,2262,21,5092,,,,
2020-03-28,11124,140,30510,,2000,,,,,,US_NJ,2299,32,5138,,,,
2020-03-27,8825,108,25372,,2000,,,,,,US_NJ,1949,27,4835,,,,
2020-03-26,6876,81,20537,,1080,,,,,,US_NJ,2474,19,5683,,,,
2020-03-25,4402,62,14854,,,,,,,,US_NJ,727,18,2809,,,,
2020-03-24,3675,44,12045,,,,,,,,US_NJ,831,17,8748,,,,
2020-03-23,2844,27,3297,,,,,,,,US_NJ,930,7,1007,,,,
2020-03-22,1914,20,2290,,,,,,,,US_NJ,587,4,629,,,,
2020-03-21,1327,16,1661,,,,,,,,US_NJ,437,5,421,,,,
2020-03-20,890,11,1240,,,,,,,,US_NJ,148,2,214,,,,
2020-03-19,742,9,1026,,,,,,,,US_NJ,315,4,388,,,,
2020-03-18,427,5,638,,,,,,,,US_NJ,160,2,153,,,,
2020-03-17,267,3,485,,,,,,,,US_NJ,89,1,167,,,,
2020-03-16,178,2,318,,,,,,,,US_NJ,80,0,66,,,,
2020-03-15,98,2,252,,,,,,,,US_NJ,48,1,25,,,,
2020-03-14,50,1,227,,,,,,,,US_NJ,0,0,0,,,,
2020-03-13,50,1,227,,,,,,,,US_NJ,20,0,103,,,,
2020-03-12,30,1,124,,,,,,,,US_NJ,6,0,23,,,,
2020-03-11,24,1,101,,,,,,,,US_NJ,9,,22,,,,
2020-03-10,15,,79,,,,,,,,US_NJ,4,,19,,,,
2020-03-09,11,,60,,,,,,,,US_NJ,5,,23,,,,
2020-03-08,6,,37,,,,,,,,US_NJ,2,,32,,,,
2020-03-07,4,,5,,,,,,,,US_NJ,3,,4,,,,
2020-03-06,1,,1,,,,,,,,US_NJ,0,,0,,,,
2020-03-05,1,,1,,,,,,,,US_NJ,,,,,,,
2020-06-27,11408,489,320638,5149,128,1828,,,,,US_NM,216,4,5968,102,17,,
2020-06-26,11192,485,314670,5047,135,1811,,,,,US_NM,202,5,6565,63,18,,
2020-06-25,10990,480,308105,4984,149,1793,,,,,US_NM,152,4,6022,110,17,,
2020-06-24,10838,476,302083,4874,141,1776,,,,,US_NM,144,7,4007,132,22,,
2020-06-23,10694,469,298076,4742,139,1754,,,,,US_NM,129,0,4645,58,8,,
2020-06-22,10565,469,293431,4684,134,1746,,,,,US_NM,0,0,0,0,0,,
2020-06-21,10565,469,293431,4684,134,1746,,,,,US_NM,305,5,8829,172,11,,
2020-06-20,10260,464,284602,4512,147,1735,,,,,US_NM,107,8,4427,73,9,,
2020-06-19,10153,456,280175,4439,157,1726,,,,,US_NM,88,4,4278,88,11,,
2020-06-18,10065,452,275897,4351,161,1715,,,,,US_NM,132,5,4344,134,17,,
2020-06-17,9933,447,271553,4217,156,1698,,,,,US_NM,88,7,3632,57,12,,
2020-06-16,9845,440,267921,4160,161,1686,,,,,US_NM,122,5,4256,46,61,,
2020-06-15,9723,435,263665,4114,162,1625,,,,,US_NM,102,4,4671,42,0,,
2020-06-14,9621,431,258994,4072,172,1625,,,,,US_NM,95,5,3710,89,0,,
2020-06-13,9526,426,255284,3983,179,1625,,,,,US_NM,0,0,0,0,0,,
2020-06-12,9526,426,255284,3983,179,1625,,,,,US_NM,276,16,9727,177,42,,
2020-06-11,9250,410,245557,3806,197,1583,,,,,US_NM,145,6,3900,107,0,,
2020-06-10,9105,404,241657,3699,193,1583,,,,,US_NM,43,4,2856,319,25,,
2020-06-09,9062,400,238801,3380,183,1558,,,,,US_NM,122,4,4426,73,25,,
2020-06-08,8940,396,234375,3307,177,1533,,,,,US_NM,140,4,5228,21,44,,
2020-06-07,8800,392,229147,3286,176,1489,,,,,US_NM,128,5,4507,80,0,,
2020-06-06,8672,387,224640,3206,175,1489,,,,,US_NM,319,4,6883,91,73,,
2020-06-05,8353,383,217757,3115,170,1416,,,,,US_NM,213,8,4761,102,0,,
2020-06-04,8140,375,212996,3013,170,1416,,,,,US_NM,116,8,6159,53,0,,
2020-06-03,8024,367,206837,2960,182,1416,,,,,US_NM,224,5,3722,72,99,,
2020-06-02,7800,362,203115,2888,191,1317,,,,,US_NM,111,6,3511,35,0,,
2020-06-01,7689,356,199604,2853,182,1317,,,,,US_NM,65,5,5157,18,0,,
2020-05-31,7624,351,194447,2835,189,1317,,,,,US_NM,131,7,6186,107,0,,
2020-05-30,7493,344,188261,2728,193,1317,,,,,US_NM,129,9,4717,44,0,,
2020-05-29,7364,335,183544,2684,196,1317,,,,,US_NM,112,6,4001,46,35,,
2020-05-28,7252,329,179543,2638,210,1282,,,,,US_NM,122,4,-1103,74,0,,
2020-05-27,7130,325,180646,2564,211,1282,,,,,US_NM,104,5,3285,42,18,,
2020-05-26,7026,320,177361,2522,216,1264,,,,,US_NM,83,3,3880,58,21,,
2020-05-25,6943,317,173481,2464,213,1243,,,,,US_NM,148,9,4362,107,104,,
2020-05-24,6795,308,169119,2357,208,1139,,,,,US_NM,170,6,10736,208,0,,
2020-05-23,6625,302,158383,2149,206,1139,,,,,US_NM,153,8,5616,108,0,,
2020-05-22,6472,294,152767,2041,205,1139,,,,,US_NM,155,11,5423,56,0,,
2020-05-21,6317,283,147344,1985,206,1139,,,,,US_NM,125,7,5098,103,0,,
2020-05-20,6192,276,142246,1882,204,1139,,,,,US_NM,96,6,4626,86,253,,
2020-05-19,6096,270,137620,1796,213,886,,,,,US_NM,158,5,4367,41,0,,
2020-05-18,5938,265,133253,1755,211,886,,,,,US_NM,81,6,4669,16,0,,
2020-05-17,5857,259,128584,1739,208,886,,,,,US_NM,195,6,4126,68,0,,
2020-05-16,5662,253,124458,1671,223,886,,,,,US_NM,159,11,4857,95,0,,
2020-05-15,5503,242,119601,1576,209,886,,,,,US_NM,139,11,4590,61,0,,
2020-05-14,5364,231,115011,1515,200,886,,,,,US_NM,152,12,4722,81,0,,
2020-05-13,5212,219,110289,1434,199,886,,,,,US_NM,143,11,3568,134,0,,
2020-05-12,5069,208,106721,1300,207,886,,,,,US_NM,206,8,4223,15,97,,
2020-05-11,4863,200,102498,1285,194,789,,,,,US_NM,85,9,5445,17,0,,
2020-05-10,4778,191,97053,1268,198,789,,,,,US_NM,105,10,3791,79,0,,
2020-05-09,4673,181,93262,1189,201,789,,,,,US_NM,180,9,4230,64,29,,
2020-05-08,4493,172,89032,1125,197,760,,,,,US_NM,202,3,3348,52,73,,
2020-05-07,4291,169,85684,1073,193,687,,,,,US_NM,153,7,2433,109,0,,
2020-05-06,4138,162,83251,964,178,687,,,,,US_NM,107,6,1531,122,20,,
2020-05-05,4031,156,81720,842,181,667,,,,,US_NM,181,5,3743,10,80,,
2020-05-04,3850,151,77977,832,164,587,,,,,US_NM,118,12,3033,20,0,,
2020-05-03,3732,139,74944,812,168,587,,,,,US_NM,219,8,3826,27,0,,
2020-05-02,3513,131,71118,785,159,587,,,,,US_NM,102,8,3249,25,51,,
2020-05-01,3411,123,67869,760,172,536,,,,,US_NM,198,11,2784,26,0,,
2020-04-30,3213,112,65085,734,163,536,,,,,US_NM,239,2,3340,29,27,,
2020-04-29,2974,110,61745,705,157,509,,,,,US_NM,151,6,2942,39,28,,
2020-04-28,2823,104,58803,666,155,481,,,,,US_NM,97,5,2188,16,69,,
2020-04-27,2726,99,56615,650,148,412,,,,,US_NM,66,6,2880,36,0,,
2020-04-26,2660,93,53735,614,152,412,,,,,US_NM,139,9,2225,0,0,,
2020-04-25,2521,84,51510,614,152,412,,,,,US_NM,142,6,4947,41,45,,
2020-04-24,2379,78,46563,573,123,367,,,,,US_NM,169,7,5331,26,36,,
2020-04-23,2210,71,41232,547,121,331,,,,,US_NM,138,6,355,18,25,,
2020-04-22,2072,65,40877,529,119,306,,,,,US_NM,101,7,2122,28,15,,
2020-04-21,1971,58,38755,501,116,291,,,,,US_NM,126,3,1713,14,17,,
2020-04-20,1845,55,37042,487,103,274,,,,,US_NM,47,2,410,22,16,,
2020-04-19,1798,53,36632,465,92,258,,,,,US_NM,87,2,1019,83,16,,
2020-04-18,1711,51,35613,382,96,242,,,,,US_NM,114,7,1125,29,12,,
2020-04-17,1597,44,34488,353,90,230,,,,,US_NM,113,8,1094,0,15,,
2020-04-16,1484,36,33394,353,90,215,,,,,US_NM,77,0,544,13,34,,
2020-04-15,1407,36,32850,340,87,181,,,,,US_NM,62,5,880,36,0,,
2020-04-14,1345,31,31970,304,87,181,,,,,US_NM,100,5,1455,9,,,
2020-04-13,1245,26,30515,295,80,,,,,,US_NM,71,6,1823,60,,,
2020-04-12,1174,20,28692,235,78,,,,18,,US_NM,83,1,1594,0,,,
2020-04-11,1091,19,27098,235,75,,,,18,,US_NM,0,0,0,18,,,
2020-04-10,1091,19,27098,217,73,,,,18,,US_NM,226,3,3291,16,,,
2020-04-09,865,16,23807,201,59,,,,18,,US_NM,71,3,1562,30,,,
2020-04-08,794,13,22245,171,51,,,,18,,US_NM,108,1,420,38,,,
2020-04-07,686,12,21825,133,48,,,,18,,US_NM,62,0,2689,3,,,
2020-04-06,624,12,19136,130,45,,,,18,,US_NM,81,1,2308,76,,,
2020-04-05,543,11,16828,54,37,,,,18,,US_NM,48,1,1196,28,,,
2020-04-04,495,10,15632,26,41,,,,18,,US_NM,92,3,854,0,,,
2020-04-03,403,7,14778,26,31,,,,,,US_NM,40,1,767,0,,,
2020-04-02,363,6,14011,26,31,,,,,,US_NM,48,1,771,0,,,
2020-04-01,315,5,13240,26,24,,,,,,US_NM,34,1,713,0,,,
2020-03-31,281,4,12527,26,22,,,,,,US_NM,44,2,1348,0,,,
2020-03-30,237,2,11179,26,22,,,,,,US_NM,0,0,173,24,,,
2020-03-29,237,2,11006,2,19,,,,,,US_NM,46,1,1619,,,,
2020-03-28,191,1,9387,,17,,,,,,US_NM,55,0,874,,,,
2020-03-27,136,1,8513,,,,,,,,US_NM,24,0,720,,,,
2020-03-26,112,1,7793,,,,,,,,US_NM,12,0,951,,,,
2020-03-25,100,1,6842,,,,,,,,US_NM,17,,869,,,,
2020-03-24,83,,5973,,,,,,,,US_NM,18,,587,,,,
2020-03-23,65,,5386,,,,,,,,US_NM,8,,607,,,,
2020-03-22,57,,4779,,,,,,,,US_NM,0,,951,,,,
2020-03-21,57,,3828,,,,,,,,US_NM,14,,14,,,,
2020-03-20,43,,3814,,,,,,,,US_NM,8,,1017,,,,
2020-03-19,35,,2797,,,,,,,,US_NM,7,,443,,,,
2020-03-18,28,,2354,,,,,,,,US_NM,5,,1082,,,,
2020-03-17,23,,1272,,,,,,,,US_NM,6,,689,,,,
2020-03-16,17,,583,,,,,,,,US_NM,4,,88,,,,
2020-03-15,13,,495,,,,,,,,US_NM,3,,248,,,,
2020-03-14,10,,247,,,,,,,,US_NM,0,,47,,,,
2020-03-13,10,,200,,,,,,,,US_NM,5,,40,,,,
2020-03-12,5,,160,,,,,,,,US_NM,2,,70,,,,
2020-03-11,3,,90,,,,,,,,US_NM,3,,21,,,,
2020-03-10,0,,69,,,,,,,,US_NM,0,,12,,,,
2020-03-09,0,,57,,,,,,,,US_NM,0,,9,,,,
2020-03-08,0,,48,,,,,,,,US_NM,0,,0,,,,
2020-03-07,0,,48,,,,,,,,US_NM,0,,32,,,,
2020-03-06,0,,16,,,,,,,,US_NM,,,,,,,
2020-06-27,16339,500,263026,684,503,,117,,66,,US_NV,1099,2,4364,0,,,
2020-06-26,15240,498,258662,684,471,,118,,59,,US_NV,381,3,3112,2,,,
2020-06-25,14859,495,255550,682,467,,98,,57,,US_NV,497,1,3163,16,,,
2020-06-24,14362,494,252387,666,439,,96,,53,,US_NV,365,2,3861,8,,,
2020-06-23,13997,492,248526,658,389,,100,,50,,US_NV,462,0,4461,5,,,
2020-06-22,13535,492,244065,653,373,,100,,46,,US_NV,330,0,2374,1,,,
2020-06-21,13205,492,241691,652,370,,87,,49,,US_NV,274,1,2728,0,,,
2020-06-20,12931,491,238963,652,370,,87,,49,,US_NV,445,0,4603,0,,,
2020-06-19,12486,491,234360,652,370,,87,,49,,US_NV,410,2,3564,11,,,
2020-06-18,12076,489,230796,641,357,,93,,55,,US_NV,234,3,3186,1,,,
2020-06-17,11842,486,227610,640,360,,96,,45,,US_NV,184,1,5136,0,,,
2020-06-16,11658,485,222474,640,349,,87,,48,,US_NV,379,2,6040,4,,,
2020-06-15,11279,483,216434,636,346,,85,,40,,US_NV,106,4,5823,9,,,
2020-06-14,11173,479,210611,627,332,,83,,69,,US_NV,227,1,5731,0,,,
2020-06-13,10946,478,204880,627,351,,81,,43,,US_NV,268,3,5433,23,,,
2020-06-12,10678,475,199447,604,328,,77,,36,,US_NV,279,0,6193,44,,,
2020-06-11,10399,475,193254,560,337,,72,,35,,US_NV,235,1,5931,3,,,
2020-06-10,10164,474,187323,557,359,,70,,38,,US_NV,134,2,3734,0,,,
2020-06-09,10030,472,183589,557,350,,86,,41,,US_NV,244,3,3586,35,,,
2020-06-08,9786,469,180003,522,339,,74,,44,,US_NV,137,4,4306,0,,,
2020-06-07,9649,465,175697,522,348,,80,,44,,US_NV,189,2,3926,0,,,
2020-06-06,9460,463,171771,522,348,,80,,44,,US_NV,194,3,5664,0,,,
2020-06-05,9266,460,166107,522,341,,72,,47,,US_NV,176,0,4684,10,,,
2020-06-04,9090,460,161423,512,364,,79,,47,,US_NV,155,5,5168,11,,,
2020-06-03,8935,455,156255,501,372,,84,,47,,US_NV,105,3,4164,37,,,
2020-06-02,8830,452,152091,464,365,,88,,39,,US_NV,142,7,5308,5,,,
2020-06-01,8688,445,146783,459,361,,87,,40,,US_NV,95,1,4223,31,,,
2020-05-31,8593,444,142560,428,336,,71,,41,,US_NV,98,5,4028,0,,,
2020-05-30,8495,439,138532,428,371,,92,,42,,US_NV,145,4,4116,0,,,
2020-05-29,8350,435,134416,428,371,,92,,42,,US_NV,142,10,3226,22,,,
2020-05-28,8208,425,131190,406,439,,123,,55,,US_NV,95,9,2631,5,,,
2020-05-27,8113,416,128559,401,435,,108,,48,,US_NV,116,4,5192,27,,,
2020-05-26,7997,412,123367,374,390,,91,,46,,US_NV,118,2,8636,15,,,
2020-05-25,7879,410,114731,359,380,,91,,45,,US_NV,109,2,4450,0,,,
2020-05-24,7770,408,110281,359,373,,92,,51,,US_NV,74,4,3234,0,,,
2020-05-23,7696,404,107047,359,402,,99,,53,,US_NV,295,4,7106,20,,,
2020-05-22,7401,400,99941,339,404,,90,,51,,US_NV,146,3,5559,0,,,
2020-05-21,7255,397,94382,339,410,,92,,52,,US_NV,89,4,3211,3,,,
2020-05-20,7166,393,91171,336,437,,107,,60,,US_NV,120,3,3616,2,,,
2020-05-19,7046,390,87555,334,405,,106,,54,,US_NV,140,7,5723,-21,,,
