total_pruid,subregion1_name,date,total_confirmed,total_numprob,total_deceased,total_numtotal,total_tested,total_recovered,total_percentrecover,total_ratetested,total_numtoday,total_percentoday,total_ratetotal,total_ratedeaths,total_deathstoday,total_percentdeath,total_testedtoday,total_recoveredtoday,total_percentactive,new_pruid,new_confirmed,new_numprob,new_deceased,new_numtotal,new_tested,new_recovered,new_percentrecover,new_ratetested,new_numtoday,new_percentoday,new_ratetotal,new_ratedeaths,new_deathstoday,new_percentdeath,new_testedtoday,new_recoveredtoday,new_percentactive,country_code,key
62,Nunavut,2020-04-03,0,0,0,0,207,,,5338,0,0,0,0,0,,14,,,0,0,0,0,0,14,,,361,0,0,0,0,0,,4,,,CA,CA_NU
62,Nunavut,2020-04-04,0,0,0,0,207,,,5338,0,0,0,0,0,,0,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,-14,,,CA,CA_NU
62,Nunavut,2020-04-05,0,0,0,0,227,0,,5854,0,0,0,0,0,,20,0,,0,0,0,0,0,20,,,516,0,0,0,0,0,,20,,,CA,CA_NU
62,Nunavut,2020-04-06,0,0,0,0,229,0,,5905,0,0,0,0,0,,2,0,,0,0,0,0,0,2,0,,51,0,0,0,0,0,,-18,0,,CA,CA_NU
62,Nunavut,2020-04-07,0,0,0,0,234,,,6034,0,0,0,0,0,,5,,,0,0,0,0,0,5,0,,129,0,0,0,0,0,,3,0,,CA,CA_NU
62,Nunavut,2020-04-08,0,0,0,0,240,,,6189,0,0,0,0,0,,6,,,0,0,0,0,0,6,0,,155,0,0,0,0,0,,1,0,,CA,CA_NU
62,Nunavut,2020-04-09,0,0,0,0,247,,,6369,0,0,0,0,0,,7,,,0,0,0,0,0,7,0,,180,0,0,0,0,0,,1,0,,CA,CA_NU
62,Nunavut,2020-04-10,0,0,0,0,261,,,6730,0,0,0,0,0,,14,,,0,0,0,0,0,14,0,,361,0,0,0,0,0,,7,0,,CA,CA_NU
62,Nunavut,2020-04-11,0,0,0,0,261,,,6730,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,,-14,0,,CA,CA_NU
62,Nunavut,2020-04-12,0,0,0,0,264,,,6808,0,0,0,0,0,,3,,,0,0,0,0,0,3,0,,78,0,0,0,0,0,,3,0,,CA,CA_NU
62,Nunavut,2020-04-13,0,0,0,0,264,,,6808,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,,-3,0,,CA,CA_NU
62,Nunavut,2020-04-14,0,0,0,0,264,,,6808,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,CA,CA_NU
62,Nunavut,2020-04-15,0,0,0,0,264,,,6808,0,0,0,0,0,,0,,,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,CA,CA_NU
62,Nunavut,2020-04-16,0,0,0,0,275,,,7091,0,0,0,0,0,,11,,,0,0,0,0,0,11,0,,283,0,0,0,0,0,,11,0,,CA,CA_NU
62,Nunavut,2020-04-17,0,0,0,0,286,,,7375,0,0,0,0,0,,11,,,0,0,0,0,0,11,0,,284,0,0,0,0,0,,0,0,,CA,CA_NU
62,Nunavut,2020-04-18,0,0,0,0,304,0,,7839,0,0,0,0,0,,18,0,,0,0,0,0,0,18,0,,464,0,0,0,0,0,,7,0,,CA,CA_NU
62,Nunavut,2020-04-19,0,0,0,0,304,0,,7839,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,,-18,0,,CA,CA_NU
62,Nunavut,2020-04-20,0,0,0,0,305,0,,7865,0,0,0,0,0,,1,0,,0,0,0,0,0,1,0,,26,0,0,0,0,0,,1,0,,CA,CA_NU
62,Nunavut,2020-04-21,0,0,0,0,320,0,,8252,0,0,0,0,0,,15,0,,0,0,0,0,0,15,0,,387,0,0,0,0,0,,14,0,,CA,CA_NU
62,Nunavut,2020-04-22,0,0,0,0,333,0,,8587,0,0,0,0,0,,13,0,,0,0,0,0,0,13,0,,335,0,0,0,0,0,,-2,0,,CA,CA_NU
62,Nunavut,2020-04-23,0,0,0,0,340,0,,8767,0,0,0,0,0,,7,0,,0,0,0,0,0,7,0,,180,0,0,0,0,0,,-6,0,,CA,CA_NU
62,Nunavut,2020-04-24,0,0,0,0,354,0,,9128,0,0,0,0,0,,14,0,,0,0,0,0,0,14,0,,361,0,0,0,0,0,,7,0,,CA,CA_NU
62,Nunavut,2020-04-25,0,0,0,0,361,0,,9309,0,0,0,0,0,,7,0,,0,0,0,0,0,7,0,,181,0,0,0,0,0,,-7,0,,CA,CA_NU
62,Nunavut,2020-04-26,0,0,0,0,368,0,,9489,0,0,0,0,0,,7,0,,0,0,0,0,0,7,0,,180,0,0,0,0,0,,0,0,,CA,CA_NU
62,Nunavut,2020-04-27,0,0,0,0,369,0,,9515,0,0,0,0,0,,1,0,,0,0,0,0,0,1,0,,26,0,0,0,0,0,,-6,0,,CA,CA_NU
62,Nunavut,2020-04-28,0,0,0,0,377,0,,9722,0,0,0,0,0,,8,0,,0,0,0,0,0,8,0,,207,0,0,0,0,0,,7,0,,CA,CA_NU
62,Nunavut,2020-04-29,0,0,0,0,392,0,,10108,0,0,0,0,0,,15,0,,0,0,0,0,0,15,0,,386,0,0,0,0,0,,7,0,,CA,CA_NU
62,Nunavut,2020-04-30,0,0,0,0,396,0,,10211,0,0,0,0,0,,4,0,,0,0,0,0,0,4,0,,103,0,0,0,0,0,,-11,0,,CA,CA_NU
62,Nunavut,2020-05-01,0,0,0,0,421,0,,10856,0,0,0,0,0,,25,0,,0,0,0,0,0,25,0,,645,0,0,0,0,0,,21,0,,CA,CA_NU
62,Nunavut,2020-05-02,0,0,0,0,421,0,,10856,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,,-25,0,,CA,CA_NU
62,Nunavut,2020-05-03,0,0,0,0,421,0,,10856,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,CA,CA_NU
62,Nunavut,2020-05-04,0,0,0,0,421,0,,10856,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,,0,0,,CA,CA_NU
62,Nunavut,2020-05-05,0,0,0,0,492,0,,12687,0,0,0,0,0,,71,0,,0,0,0,0,0,71,0,,1831,0,0,0,0,0,,71,0,,CA,CA_NU
62,Nunavut,2020-05-06,0,0,0,0,525,0,,13538,0,0,0,0,0,,33,0,,0,0,0,0,0,33,0,,851,0,0,0,0,0,,-38,0,,CA,CA_NU
62,Nunavut,2020-05-07,0,0,0,0,530,0,,13667,0,0,0,0,0,,5,0,,0,0,0,0,0,5,0,,129,0,0,0,0,0,,-28,0,,CA,CA_NU
62,Nunavut,2020-05-08,0,0,0,0,550,0,,14183,0,0,0,0,0,,20,0,,0,0,0,0,0,20,0,,516,0,0,0,0,0,,15,0,,CA,CA_NU
62,Nunavut,2020-05-09,0,0,0,0,568,0,,14647,0,0,0,0,0,,18,0,,0,0,0,0,0,18,0,,464,0,0,0,0,0,,-2,0,,CA,CA_NU
62,Nunavut,2020-05-10,0,0,0,0,568,0,,14647,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,,-18,0,,CA,CA_NU
62,Nunavut,2020-05-11,0,0,0,0,576,0,,14853,0,0,0,0,0,,8,0,,0,0,0,0,0,8,0,,206,0,0,0,0,0,,8,0,,CA,CA_NU
62,Nunavut,2020-05-12,0,0,0,0,604,0,,15575,0,0,0,0,0,,28,0,,0,0,0,0,0,28,0,,722,0,0,0,0,0,,20,0,,CA,CA_NU
62,Nunavut,2020-05-13,0,0,0,0,608,0,,15678,0,0,0,0,0,,4,0,,0,0,0,0,0,4,0,,103,0,0,0,0,0,,-24,0,,CA,CA_NU
62,Nunavut,2020-05-14,0,0,0,0,617,0,,15910,0,0,0,0,0,,9,0,,0,0,0,0,0,9,0,,232,0,0,0,0,0,,5,0,,CA,CA_NU
62,Nunavut,2020-05-15,0,0,0,0,628,0,,16194,0,0,0,0,0,,11,0,,0,0,0,0,0,11,0,,284,0,0,0,0,0,,2,0,,CA,CA_NU
62,Nunavut,2020-05-16,0,0,0,0,628,0,,16194,0,0,0,0,0,,0,0,,0,0,0,0,0,0,0,,0,0,0,0,0,0,,-11,0,,CA,CA_NU
62,Nunavut,2020-05-17,0,0,0,0,658,0,,16968,0,0,0,0,0,,30,0,,0,0,0,0,0,30,0,,774,0,0,0,0,0,,30,0,,CA,CA_NU
62,Nunavut,2020-05-18,0,0,0,0,660,0,,17019,0,0,0,0,0,,2,0,,0,0,0,0,0,2,0,,51,0,0,0,0,0,,-28,0,,CA,CA_NU
62,Nunavut,2020-05-19,0,0,0,0,665,0,,17148,0,0,0,0,0,,5,0,,0,0,0,0,0,5,0,,129,0,0,0,0,0,,3,0,,CA,CA_NU
62,Nunavut,2020-05-20,0,0,0,0,676,0,,17432,0,0,0,0,0,,11,0,,0,0,0,0,0,11,0,,284,0,0,0,0,0,,6,0,,CA,CA_NU
62,Nunavut,2020-05-21,0,0,0,0,685,0,,17664,0,0,0,0,0,,9,0,,0,0,0,0,0,9,0,,232,0,0,0,0,0,,-2,0,,CA,CA_NU
62,Nunavut,2020-05-22,0,0,0,0,693,0,,17870,0,0,0,0,0,,8,0,,0,0,0,0,0,8,0,,206,0,0,0,0,0,,-1,0,,CA,CA_NU
62,Nunavut,2020-05-23,0,0,0,0,698,0,,17999,0,0,0,0,0,,5,0,,0,0,0,0,0,5,0,,129,0,0,0,0,0,,-3,0,,CA,CA_NU
62,Nunavut,2020-05-24,0,0,0,0,707,0,,18231,0,0,0,0,0,,9,0,,0,0,0,0,0,9,0,,232,0,0,0,0,0,,4,0,,CA,CA_NU
62,Nunavut,2020-05-25,0,0,0,0,710,0,,18308,0,0,0,0,0,,3,0,,0,0,0,0,0,3,0,,77,0,0,0,0,0,,-6,0,,CA,CA_NU
62,Nunavut,2020-05-26,0,0,0,0,713,0,,18386,0,0,0,0,0,,3,0,,0,0,0,0,0,3,0,,78,0,0,0,0,0,,0,0,,CA,CA_NU
62,Nunavut,2020-05-27,0,0,0,0,726,0,,18721,0,0,0,0,0,,13,0,,0,0,0,0,0,13,0,,335,0,0,0,0,0,,10,0,,CA,CA_NU
62,Nunavut,2020-05-28,0,0,0,0,741,0,,19108,0,0,0,0,0,,15,0,,0,0,0,0,0,15,0,,387,0,0,0,0,0,,2,0,,CA,CA_NU
62,Nunavut,2020-05-29,0,0,0,0,749,0,,19314,0,0,0,0,0,,8,0,,0,0,0,0,0,8,0,,206,0,0,0,0,0,,-7,0,,CA,CA_NU
62,Nunavut,2020-05-30,0,0,0,0,772,0,,19907,0,0,0,0,0,,23,0,,0,0,0,0,0,23,0,,593,0,0,0,0,0,,15,0,,CA,CA_NU
62,Nunavut,2020-05-31,0,0,0,0,778,0,,20062,0,0,0,0,0,,6,0,,0,0,0,0,0,6,0,,155,0,0,0,0,0,,-17,0,,CA,CA_NU
62,Nunavut,2020-06-01,0,0,0,0,784,0,,20217,0,0,0,0,0,,6,0,,0,0,0,0,0,6,0,,155,0,0,0,0,0,,0,0,,CA,CA_NU
62,Nunavut,2020-06-02,0,0,0,0,792,0,,20423,0,0,0,0,0,,8,0,,0,0,0,0,0,8,0,,206,0,0,0,0,0,,2,0,,CA,CA_NU
62,Nunavut,2020-06-03,0,0,0,0,801,0,,20655,0,0,0,0,0,,9,0,,0,0,0,0,0,9,0,,232,0,0,0,0,0,,1,0,,CA,CA_NU
62,Nunavut,2020-06-04,0,0,0,0,814,0,,20990,0,0,0,0,0,,13,0,,0,0,0,0,0,13,0,,335,0,0,0,0,0,,4,0,,CA,CA_NU
62,Nunavut,2020-06-05,0,0,0,0,821,0,,21171,0,0,0,0,0,,7,0,,0,0,0,0,0,7,0,,181,0,0,0,0,0,,-6,0,,CA,CA_NU
62,Nunavut,2020-06-06,0,0,0,0,830,0,,21403,0,0,0,0,0,,9,0,,0,0,0,0,0,9,0,,232,0,0,0,0,0,,2,0,,CA,CA_NU
62,Nunavut,2020-06-07,0,0,0,0,835,0,,21532,0,0,0,0,0,,5,0,,0,0,0,0,0,5,0,,129,0,0,0,0,0,,-4,0,,CA,CA_NU
62,Nunavut,2020-06-08,0,0,0,0,841,0,,21686,0,0,0,0,0,,6,0,,0,0,0,0,0,6,0,,154,0,0,0,0,0,,1,0,,CA,CA_NU
62,Nunavut,2020-06-09,0,0,0,0,855,0,,22047,0,0,0,0,0,,14,0,,0,0,0,0,0,14,0,,361,0,0,0,0,0,,8,0,,CA,CA_NU
62,Nunavut,2020-06-10,0,0,0,0,867,0,,22357,0,0,0,0,0,,12,0,,0,0,0,0,0,12,0,,310,0,0,0,0,0,,-2,0,,CA,CA_NU
62,Nunavut,2020-06-11,0,0,0,0,877,0,,22615,0,0,0,0,0,,10,0,,0,0,0,0,0,10,0,,258,0,0,0,0,0,,-2,0,,CA,CA_NU
62,Nunavut,2020-06-12,0,0,0,0,892,0,,23002,0,0,0,0,0,,15,0,,0,0,0,0,0,15,0,,387,0,0,0,0,0,,5,0,,CA,CA_NU
62,Nunavut,2020-06-13,0,0,0,0,897,0,,23130,0,0,0,0,0,,5,0,,0,0,0,0,0,5,0,,128,0,0,0,0,0,,-10,0,,CA,CA_NU
62,Nunavut,2020-06-14,0,0,0,0,898,0,,23156,0,0,0,0,0,,1,0,,0,0,0,0,0,1,0,,26,0,0,0,0,0,,-4,0,,CA,CA_NU
62,Nunavut,2020-06-15,0,0,0,0,903,0,,23285,0,0,0,0,0,,5,0,,0,0,0,0,0,5,0,,129,0,0,0,0,0,,4,0,,CA,CA_NU
62,Nunavut,2020-06-16,0,0,0,0,935,0,,24110,0,0,0,0,0,,32,0,,0,0,0,0,0,32,0,,825,0,0,0,0,0,,27,0,,CA,CA_NU
62,Nunavut,2020-06-17,0,0,0,0,949,0,,24471,0,0,0,0,0,,14,0,,0,0,0,0,0,14,0,,361,0,0,0,0,0,,-18,0,,CA,CA_NU
62,Nunavut,2020-06-18,0,0,0,0,968,0,,24961,0,0,0,0,0,,19,0,,0,0,0,0,0,19,0,,490,0,0,0,0,0,,5,0,,CA,CA_NU
62,Nunavut,2020-06-19,0,0,0,0,974,0,,25116,0,0,0,0,0,,6,0,,0,0,0,0,0,6,0,,155,0,0,0,0,0,,-13,0,,CA,CA_NU
62,Nunavut,2020-06-20,0,0,0,0,983,0,,25348,0,0,0,0,0,,9,0,,0,0,0,0,0,9,0,,232,0,0,0,0,0,,3,0,,CA,CA_NU
62,Nunavut,2020-06-21,0,0,0,0,989,0,,25503,0,0,0,0,0,,6,0,,0,0,0,0,0,6,0,,155,0,0,0,0,0,,-3,0,,CA,CA_NU
62,Nunavut,2020-06-22,0,0,0,0,992,0,,25580,0,0,0,0,0,,3,0,,0,0,0,0,0,3,0,,77,0,0,0,0,0,,-3,0,,CA,CA_NU
62,Nunavut,2020-06-23,0,0,0,0,995,0,,25658,0,0,0,0,0,,3,0,,0,0,0,0,0,3,0,,78,0,0,0,0,0,,0,0,,CA,CA_NU
35,Ontario,2020-01-31,3,0,0,3,,,,,3,300,0.02,0,0,0,,,100,,,,,,,,,,,,,,,,,,,CA,CA_ON
35,Ontario,2020-02-08,3,0,0,3,,,,,0,0,0.02,0,0,0,,,100,0,0,0,0,0,,,,,-3,-300,0,0,0,0,,,0,CA,CA_ON
35,Ontario,2020-02-16,3,0,0,3,,,,,0,0,0.02,0,0,0,,,100,0,0,0,0,0,,,,,0,0,0,0,0,0,,,0,CA,CA_ON
35,Ontario,2020-02-21,3,0,0,3,,,,,0,0,0.02,0,0,0,,,100,0,0,0,0,0,,,,,0,0,0,0,0,0,,,0,CA,CA_ON
35,Ontario,2020-02-24,4,0,0,4,,,,,1,33.33,0.03,0,0,0,,,100,0,1,0,0,1,,,,,1,33.33,0.01,0,0,0,,,0,CA,CA_ON
35,Ontario,2020-02-25,4,0,0,4,,,,,0,0,0.03,0,0,0,,,100,0,0,0,0,0,,,,,-1,-33.33,0,0,0,0,,,0,CA,CA_ON
35,Ontario,2020-02-26,5,0,0,5,,,,,1,25,0.03,0,0,0,,,100,0,1,0,0,1,,,,,1,25,0,0,0,0,,,0,CA,CA_ON
35,Ontario,2020-02-27,6,0,0,6,,,,,1,20,0.04,0,0,0,,,100,0,1,0,0,1,,,,,0,-5,0.01,0,0,0,,,0,CA,CA_ON
35,Ontario,2020-02-29,8,0,0,8,,,,,2,33.33,0.05,0,0,0,,,100,0,2,0,0,2,,,,,1,13.33,0.01,0,0,0,,,0,CA,CA_ON
35,Ontario,2020-03-01,15,0,0,15,,,,,7,87.5,0.1,0,0,0,,,100,0,7,0,0,7,,,,,5,54.17,0.05,0,0,0,,,0,CA,CA_ON
35,Ontario,2020-03-03,20,0,0,20,,,,,5,33.33,0.14,0,0,0,,,100,0,5,0,0,5,,,,,-2,-54.17,0.04,0,0,0,,,0,CA,CA_ON
35,Ontario,2020-03-05,22,0,0,22,,,,,2,10,0.15,0,0,0,,,100,0,2,0,0,2,,,,,-3,-23.33,0.01,0,0,0,,,0,CA,CA_ON
35,Ontario,2020-03-06,28,0,0,28,,,,,6,27.27,0.19,0,0,0,,,100,0,6,0,0,6,,,,,4,17.27,0.04,0,0,0,,,0,CA,CA_ON
35,Ontario,2020-03-07,28,0,0,28,,,,,0,0,0.19,0,0,0,,,100,0,0,0,0,0,,,,,-6,-27.27,0,0,0,0,,,0,CA,CA_ON
35,Ontario,2020-03-08,31,0,0,31,,,,,3,10.71,0.21,0,0,0,,,100,0,3,0,0,3,,,,,3,10.71,0.02,0,0,0,,,0,CA,CA_ON
35,Ontario,2020-03-09,34,0,0,34,,,,,3,9.68,0.23,0,0,0,,,100,0,3,0,0,3,,,,,0,-1.03,0.02,0,0,0,,,0,CA,CA_ON
35,Ontario,2020-03-11,42,0,1,42,3394,,,233,8,23.53,0.29,0.007,1,2.38,3394,,97.62,0,8,0,1,8,,,,,5,13.85,0.06,0.007,1,2.38,,,-2.38,CA,CA_ON
35,Ontario,2020-03-12,59,0,1,59,4185,,,287,17,40.48,0.41,0.007,0,1.69,791,,98.31,0,17,0,0,17,791,,,54,9,16.95,0.12,0,-1,-0.69,-2603,,0.69,CA,CA_ON
35,Ontario,2020-03-13,79,0,1,79,4185,,,287,20,33.9,0.54,0.007,0,1.27,0,,98.73,0,20,0,0,20,0,,,0,3,-6.58,0.13,0,0,-0.42,-791,,0.42,CA,CA_ON
35,Ontario,2020-03-14,79,0,1,79,6646,,,456,0,0,0.54,0.007,0,1.27,2461,,98.73,0,0,0,0,0,2461,,,169,-20,-33.9,0,0,0,0,2461,,0,CA,CA_ON
35,Ontario,2020-03-15,103,0,1,103,8461,,,581,24,30.38,0.71,0.007,0,0.97,1815,,99.03,0,24,0,0,24,1815,,,125,24,30.38,0.17,0,0,-0.3,-646,,0.3,CA,CA_ON
35,Ontario,2020-03-16,145,0,1,145,10178,,,699,42,40.78,1,0.007,0,0.69,1717,,99.31,0,42,0,0,42,1717,,,118,18,10.4,0.29,0,0,-0.28,-98,,0.28,CA,CA_ON
35,Ontario,2020-03-17,177,0,1,177,11167,,,767,32,22.07,1.22,0.007,0,0.56,989,,99.44,0,32,0,0,32,989,,,68,-10,-18.71,0.22,0,0,-0.13,-728,,0.13,CA,CA_ON
35,Ontario,2020-03-18,189,0,1,189,13869,,,952,12,6.78,1.3,0.007,0,0.53,2702,,99.47,0,12,0,0,12,2702,,,185,-20,-15.29,0.08,0,0,-0.03,1713,,0.03,CA,CA_ON
35,Ontario,2020-03-19,258,0,2,258,18488,,,1269,69,36.51,1.77,0.014,1,0.78,4619,,99.22,0,69,0,1,69,4619,,,317,57,29.73,0.47,0.007,1,0.25,1917,,-0.25,CA,CA_ON
35,Ontario,2020-03-20,311,0,2,311,21499,,,1476,53,20.54,2.14,0.014,0,0.64,3011,,99.36,0,53,0,0,53,3011,,,207,-16,-15.97,0.37,0,-1,-0.14,-1608,,0.14,CA,CA_ON
35,Ontario,2020-03-21,377,0,3,377,25470,,,1749,66,21.22,2.59,0.021,1,0.8,3971,,99.2,0,66,0,1,66,3971,,,273,13,0.68,0.45,0.007,1,0.16,960,,-0.16,CA,CA_ON
35,Ontario,2020-03-22,425,0,5,425,28570,,,1961,48,12.73,2.92,0.034,2,1.18,3100,,98.82,0,48,0,2,48,3100,,,212,-18,-8.49,0.33,0.013,1,0.38,-871,,-0.38,CA,CA_ON
35,Ontario,2020-03-23,503,0,6,503,30688,,,2107,78,18.35,3.45,0.041,1,1.19,2118,,98.81,0,78,0,1,78,2118,,,146,30,5.62,0.53,0.007,-1,0.01,-982,,-0.01,CA,CA_ON
35,Ontario,2020-03-24,588,0,8,588,34727,,,2384,85,16.9,4.04,0.055,2,1.36,4039,,98.64,0,85,0,2,85,4039,,,277,7,-1.45,0.59,0.014,1,0.17,1921,,-0.17,CA,CA_ON
35,Ontario,2020-03-25,688,0,13,688,38040,,,2611,100,17.01,4.72,0.089,5,1.89,3313,,98.11,0,100,0,5,100,3313,,,227,15,0.11,0.68,0.034,3,0.53,-726,,-0.53,CA,CA_ON
35,Ontario,2020-03-26,858,0,15,858,41217,8,0.93,2830,170,24.71,5.89,0.103,2,1.75,3177,8,97.32,0,170,0,2,170,3177,,,219,70,7.7,1.17,0.014,-3,-0.14,-136,,-0.79,CA,CA_ON
35,Ontario,2020-03-27,993,0,18,993,43651,8,0.81,2997,135,15.73,6.82,0.124,3,1.81,2434,0,97.38,0,135,0,3,135,2434,0,-0.12,167,-35,-8.98,0.93,0.021,1,0.06,-743,-8,0.06,CA,CA_ON
35,Ontario,2020-03-28,993,0,18,993,45836,8,0.81,3147,0,0,6.82,0.124,0,1.81,2185,0,97.38,0,0,0,0,0,2185,0,0,150,-135,-15.73,0,0,-3,0,-249,0,0,CA,CA_ON
35,Ontario,2020-03-29,1355,0,19,1355,52002,8,0.59,3570,362,36.46,9.3,0.13,1,1.4,6166,0,98.01,0,362,0,1,362,6166,0,-0.22,423,362,36.46,2.48,0.006,1,-0.41,3981,0,0.63,CA,CA_ON
35,Ontario,2020-03-30,1706,0,33,1706,54112,431,25.26,3715,351,25.9,11.71,0.227,14,1.93,2110,423,72.8,0,351,0,14,351,2110,423,24.67,145,-11,-10.56,2.41,0.097,13,0.53,-4056,423,-25.21,CA,CA_ON
35,Ontario,2020-03-31,1966,0,33,1966,55909,534,27.16,3838,260,15.24,13.5,0.227,0,1.68,1797,103,71.16,0,260,0,0,260,1797,103,1.9,123,-91,-10.66,1.79,0,-14,-0.25,-313,-320,-1.64,CA,CA_ON
35,Ontario,2020-04-01,2392,0,37,2392,61009,689,28.8,4188,426,21.67,16.42,0.254,4,1.55,5100,155,69.65,0,426,0,4,426,5100,155,1.64,350,166,6.43,2.92,0.027,4,-0.13,3303,52,-1.51,CA,CA_ON
35,Ontario,2020-04-02,2793,0,53,2793,64785,831,29.75,4448,401,16.76,19.17,0.364,16,1.9,3776,142,68.35,0,401,0,16,401,3776,142,0.95,260,-25,-4.91,2.75,0.11,12,0.35,-1324,-13,-1.3,CA,CA_ON
35,Ontario,2020-04-03,3255,0,67,3255,67998,,,4668,462,16.54,22.35,0.46,14,2.06,3213,,97.94,0,462,0,14,462,3213,0,0,220,61,-0.22,3.18,0.096,-2,0.16,-563,0,29.59,CA,CA_ON
35,Ontario,2020-04-04,3630,0,94,3630,72674,,,4989,375,11.52,24.92,0.645,27,2.59,4676,,97.41,0,375,0,27,375,4676,0,0,321,-87,-5.02,2.57,0.185,13,0.53,1463,0,-0.53,CA,CA_ON
35,Ontario,2020-04-05,4038,0,119,4038,76027,1219,30.19,5219,408,11.24,27.72,0.817,25,2.95,3353,1219,66.86,0,408,0,25,408,3353,388,0.44,230,33,-0.28,2.8,0.172,-2,0.36,-1323,1077,-30.55,CA,CA_ON
35,Ontario,2020-04-06,4347,0,132,4347,79125,1624,37.36,5432,309,7.65,29.84,0.906,13,3.04,3098,405,59.6,0,309,0,13,309,3098,405,7.17,213,-99,-3.59,2.12,0.089,-12,0.09,-255,-814,-7.26,CA,CA_ON
35,Ontario,2020-04-07,4726,0,153,4726,82055,,,5633,379,8.72,32.44,1.05,21,3.24,2930,,96.76,0,379,0,21,379,2930,0,0,201,70,1.07,2.6,0.144,8,0.2,-168,0,37.16,CA,CA_ON
35,Ontario,2020-04-08,5276,0,174,5276,85703,,,5884,550,11.64,36.22,1.195,21,3.3,3648,,96.7,0,550,0,21,550,3648,0,0,251,171,2.92,3.78,0.145,0,0.06,718,0,-0.06,CA,CA_ON
35,Ontario,2020-04-09,5759,0,200,5759,89906,,,6172,483,9.15,39.54,1.373,26,3.47,4203,,96.53,0,483,0,26,483,4203,0,0,288,-67,-2.49,3.32,0.178,5,0.17,555,0,-0.17,CA,CA_ON
35,Ontario,2020-04-10,6237,0,222,6237,94271,,,6472,478,8.3,42.82,1.524,22,3.56,4365,,96.44,0,478,0,22,478,4365,0,0,300,-5,-0.85,3.28,0.151,-4,0.09,162,0,-0.09,CA,CA_ON
35,Ontario,2020-04-11,6648,0,253,6648,97838,,,6717,411,6.59,45.64,1.737,31,3.81,3567,,96.19,0,411,0,31,411,3567,0,0,245,-67,-1.71,2.82,0.213,9,0.25,-798,0,-0.25,CA,CA_ON
35,Ontario,2020-04-12,7049,0,274,7049,104784,,,7193,401,6.03,48.39,1.881,21,3.89,6946,,96.11,0,401,0,21,401,6946,0,0,476,-10,-0.56,2.75,0.144,-10,0.08,3379,0,-0.08,CA,CA_ON
35,Ontario,2020-04-13,7470,0,291,7470,109764,,,7535,421,5.97,51.28,1.998,17,3.9,4980,,96.1,0,421,0,17,421,4980,0,0,342,20,-0.06,2.89,0.117,-4,0.01,-1966,0,-0.01,CA,CA_ON
35,Ontario,2020-04-14,7953,0,334,7953,115189,,,7908,483,6.47,54.6,2.293,43,4.2,5425,,95.8,0,483,0,43,483,5425,0,0,373,62,0.5,3.32,0.295,26,0.3,445,0,-0.3,CA,CA_ON
35,Ontario,2020-04-15,8447,0,385,8447,120182,,,8251,494,6.21,57.99,2.643,51,4.56,4993,,95.44,0,494,0,51,494,4993,0,0,343,11,-0.26,3.39,0.35,8,0.36,-432,0,-0.36,CA,CA_ON
35,Ontario,2020-04-16,8961,0,423,8961,125309,,,8603,514,6.09,61.52,2.904,38,4.72,5127,,95.28,0,514,0,38,514,5127,0,0,352,20,-0.12,3.53,0.261,-13,0.16,134,0,-0.16,CA,CA_ON
35,Ontario,2020-04-17,9525,0,478,9525,132133,,,9071,564,6.29,65.39,3.281,55,5.02,6824,,94.98,0,564,0,55,564,6824,0,0,468,50,0.2,3.87,0.377,17,0.3,1697,0,-0.3,CA,CA_ON
35,Ontario,2020-04-18,10010,0,514,10010,139448,4875,48.7,9573,485,5.09,68.72,3.529,36,5.13,7315,4875,46.16,0,485,0,36,485,7315,3251,11.34,502,-79,-1.2,3.33,0.248,-19,0.11,491,4470,-48.82,CA,CA_ON
35,Ontario,2020-04-19,10578,0,553,10578,148106,5209,49.24,10168,568,5.67,72.62,3.796,39,5.23,8658,334,45.53,0,568,0,39,568,8658,334,0.54,595,83,0.58,3.9,0.267,3,0.1,1343,-4541,-0.63,CA,CA_ON
35,Ontario,2020-04-20,11184,0,584,11184,148106,5515,49.31,10168,606,5.73,76.78,4.009,31,5.22,0,306,45.47,0,606,0,31,606,0,306,0.07,0,38,0.06,4.16,0.213,-8,-0.01,-8658,-28,-0.06,CA,CA_ON
35,Ontario,2020-04-21,11735,0,622,11735,148106,5806,49.48,10168,551,4.93,80.56,4.27,38,5.3,0,291,45.22,0,551,0,38,551,0,291,0.17,0,-55,-0.8,3.78,0.261,7,0.08,0,-15,-0.25,CA,CA_ON
