date,total_confirmed,new_confirmed,key
2020-05-08,437,2,GB_ENG_E06000039
2020-05-10,440,3,GB_ENG_E06000039
2020-05-11,442,2,GB_ENG_E06000039
2020-05-12,444,2,GB_ENG_E06000039
2020-05-14,447,3,GB_ENG_E06000039
2020-05-15,449,2,GB_ENG_E06000039
2020-05-18,452,3,GB_ENG_E06000039
2020-05-22,453,1,GB_ENG_E06000039
2020-05-24,454,1,GB_ENG_E06000039
2020-05-25,455,1,GB_ENG_E06000039
2020-05-26,456,1,GB_ENG_E06000039
2020-05-28,457,1,GB_ENG_E06000039
2020-06-03,459,2,GB_ENG_E06000039
2020-06-04,461,2,GB_ENG_E06000039
2020-06-08,462,1,GB_ENG_E06000039
2020-06-11,463,1,GB_ENG_E06000039
2020-06-13,464,1,GB_ENG_E06000039
2020-06-15,465,1,GB_ENG_E06000039
2020-06-20,465,0,GB_ENG_E06000039
2020-03-06,1,,GB_ENG_E06000040
2020-03-09,2,1,GB_ENG_E06000040
2020-03-10,4,2,GB_ENG_E06000040
2020-03-11,7,3,GB_ENG_E06000040
2020-03-12,12,5,GB_ENG_E06000040
2020-03-14,15,3,GB_ENG_E06000040
2020-03-15,16,1,GB_ENG_E06000040
2020-03-16,18,2,GB_ENG_E06000040
2020-03-17,19,1,GB_ENG_E06000040
2020-03-19,25,6,GB_ENG_E06000040
2020-03-20,30,5,GB_ENG_E06000040
2020-03-21,32,2,GB_ENG_E06000040
2020-03-22,39,7,GB_ENG_E06000040
2020-03-23,46,7,GB_ENG_E06000040
2020-03-24,48,2,GB_ENG_E06000040
2020-03-25,57,9,GB_ENG_E06000040
2020-03-26,62,5,GB_ENG_E06000040
2020-03-27,66,4,GB_ENG_E06000040
2020-03-28,74,8,GB_ENG_E06000040
2020-03-29,76,2,GB_ENG_E06000040
2020-03-30,85,9,GB_ENG_E06000040
2020-03-31,92,7,GB_ENG_E06000040
2020-04-01,101,9,GB_ENG_E06000040
2020-04-02,105,4,GB_ENG_E06000040
2020-04-03,109,4,GB_ENG_E06000040
2020-04-04,118,9,GB_ENG_E06000040
2020-04-05,122,4,GB_ENG_E06000040
2020-04-06,125,3,GB_ENG_E06000040
2020-04-07,135,10,GB_ENG_E06000040
2020-04-08,139,4,GB_ENG_E06000040
2020-04-09,150,11,GB_ENG_E06000040
2020-04-10,152,2,GB_ENG_E06000040
2020-04-11,161,9,GB_ENG_E06000040
2020-04-12,167,6,GB_ENG_E06000040
2020-04-13,169,2,GB_ENG_E06000040
2020-04-14,179,10,GB_ENG_E06000040
2020-04-15,189,10,GB_ENG_E06000040
2020-04-16,203,14,GB_ENG_E06000040
2020-04-17,210,7,GB_ENG_E06000040
2020-04-18,212,2,GB_ENG_E06000040
2020-04-19,216,4,GB_ENG_E06000040
2020-04-20,222,6,GB_ENG_E06000040
2020-04-22,225,3,GB_ENG_E06000040
2020-04-23,230,5,GB_ENG_E06000040
2020-04-24,235,5,GB_ENG_E06000040
2020-04-25,239,4,GB_ENG_E06000040
2020-04-26,248,9,GB_ENG_E06000040
2020-04-27,249,1,GB_ENG_E06000040
2020-04-28,255,6,GB_ENG_E06000040
2020-04-29,259,4,GB_ENG_E06000040
2020-04-30,261,2,GB_ENG_E06000040
2020-05-01,264,3,GB_ENG_E06000040
2020-05-02,268,4,GB_ENG_E06000040
2020-05-03,270,2,GB_ENG_E06000040
2020-05-04,272,2,GB_ENG_E06000040
2020-05-05,273,1,GB_ENG_E06000040
2020-05-06,275,2,GB_ENG_E06000040
2020-05-07,277,2,GB_ENG_E06000040
2020-05-08,278,1,GB_ENG_E06000040
2020-05-11,279,1,GB_ENG_E06000040
2020-05-12,280,1,GB_ENG_E06000040
2020-05-13,281,1,GB_ENG_E06000040
2020-05-14,282,1,GB_ENG_E06000040
2020-05-15,283,1,GB_ENG_E06000040
2020-05-17,284,1,GB_ENG_E06000040
2020-05-19,285,1,GB_ENG_E06000040
2020-05-20,286,1,GB_ENG_E06000040
2020-05-21,287,1,GB_ENG_E06000040
2020-05-22,291,4,GB_ENG_E06000040
2020-05-23,292,1,GB_ENG_E06000040
2020-05-24,294,2,GB_ENG_E06000040
2020-05-25,295,1,GB_ENG_E06000040
2020-05-26,296,1,GB_ENG_E06000040
2020-06-01,297,1,GB_ENG_E06000040
2020-06-02,302,5,GB_ENG_E06000040
2020-06-04,304,2,GB_ENG_E06000040
2020-06-05,306,2,GB_ENG_E06000040
2020-06-11,307,1,GB_ENG_E06000040
2020-06-20,307,0,GB_ENG_E06000040
2020-02-27,1,,GB_ENG_E06000041
2020-03-03,2,1,GB_ENG_E06000041
2020-03-05,3,1,GB_ENG_E06000041
2020-03-10,5,2,GB_ENG_E06000041
2020-03-11,8,3,GB_ENG_E06000041
2020-03-12,10,2,GB_ENG_E06000041
2020-03-15,12,2,GB_ENG_E06000041
2020-03-17,13,1,GB_ENG_E06000041
2020-03-18,17,4,GB_ENG_E06000041
2020-03-19,19,2,GB_ENG_E06000041
2020-03-20,21,2,GB_ENG_E06000041
2020-03-22,24,3,GB_ENG_E06000041
2020-03-23,25,1,GB_ENG_E06000041
2020-03-24,26,1,GB_ENG_E06000041
2020-03-25,28,2,GB_ENG_E06000041
2020-03-26,33,5,GB_ENG_E06000041
2020-03-27,43,10,GB_ENG_E06000041
2020-03-28,50,7,GB_ENG_E06000041
2020-03-29,63,13,GB_ENG_E06000041
2020-03-30,78,15,GB_ENG_E06000041
2020-03-31,85,7,GB_ENG_E06000041
2020-04-01,99,14,GB_ENG_E06000041
2020-04-02,103,4,GB_ENG_E06000041
2020-04-03,113,10,GB_ENG_E06000041
2020-04-04,122,9,GB_ENG_E06000041
2020-04-05,130,8,GB_ENG_E06000041
2020-04-06,137,7,GB_ENG_E06000041
2020-04-07,147,10,GB_ENG_E06000041
2020-04-08,159,12,GB_ENG_E06000041
2020-04-09,164,5,GB_ENG_E06000041
2020-04-10,180,16,GB_ENG_E06000041
2020-04-11,183,3,GB_ENG_E06000041
2020-04-12,194,11,GB_ENG_E06000041
2020-04-13,211,17,GB_ENG_E06000041
2020-04-14,226,15,GB_ENG_E06000041
2020-04-15,238,12,GB_ENG_E06000041
2020-04-16,255,17,GB_ENG_E06000041
2020-04-17,282,27,GB_ENG_E06000041
2020-04-18,286,4,GB_ENG_E06000041
2020-04-19,294,8,GB_ENG_E06000041
2020-04-20,302,8,GB_ENG_E06000041
2020-04-21,317,15,GB_ENG_E06000041
2020-04-22,343,26,GB_ENG_E06000041
2020-04-23,349,6,GB_ENG_E06000041
2020-04-24,357,8,GB_ENG_E06000041
2020-04-25,365,8,GB_ENG_E06000041
2020-04-26,370,5,GB_ENG_E06000041
2020-04-27,373,3,GB_ENG_E06000041
2020-04-28,375,2,GB_ENG_E06000041
2020-04-29,382,7,GB_ENG_E06000041
2020-04-30,392,10,GB_ENG_E06000041
2020-05-01,401,9,GB_ENG_E06000041
2020-05-02,406,5,GB_ENG_E06000041
2020-05-03,409,3,GB_ENG_E06000041
2020-05-05,410,1,GB_ENG_E06000041
2020-05-06,411,1,GB_ENG_E06000041
2020-05-07,417,6,GB_ENG_E06000041
2020-05-08,419,2,GB_ENG_E06000041
2020-05-09,420,1,GB_ENG_E06000041
2020-05-10,422,2,GB_ENG_E06000041
2020-05-11,424,2,GB_ENG_E06000041
2020-05-12,427,3,GB_ENG_E06000041
2020-05-14,432,5,GB_ENG_E06000041
2020-05-15,433,1,GB_ENG_E06000041
2020-05-16,434,1,GB_ENG_E06000041
2020-05-17,437,3,GB_ENG_E06000041
2020-05-18,441,4,GB_ENG_E06000041
2020-05-19,442,1,GB_ENG_E06000041
2020-05-20,444,2,GB_ENG_E06000041
2020-05-26,445,1,GB_ENG_E06000041
2020-05-27,446,1,GB_ENG_E06000041
2020-05-28,448,2,GB_ENG_E06000041
2020-05-30,449,1,GB_ENG_E06000041
2020-06-02,450,1,GB_ENG_E06000041
2020-06-03,452,2,GB_ENG_E06000041
2020-06-05,454,2,GB_ENG_E06000041
2020-06-07,455,1,GB_ENG_E06000041
2020-06-10,456,1,GB_ENG_E06000041
2020-06-11,458,2,GB_ENG_E06000041
2020-06-20,458,0,GB_ENG_E06000041
2020-02-23,1,,GB_ENG_E06000042
2020-03-03,2,1,GB_ENG_E06000042
2020-03-06,3,1,GB_ENG_E06000042
2020-03-12,4,1,GB_ENG_E06000042
2020-03-14,5,1,GB_ENG_E06000042
2020-03-15,6,1,GB_ENG_E06000042
2020-03-17,9,3,GB_ENG_E06000042
2020-03-18,21,12,GB_ENG_E06000042
2020-03-19,27,6,GB_ENG_E06000042
2020-03-20,29,2,GB_ENG_E06000042
2020-03-21,33,4,GB_ENG_E06000042
2020-03-22,35,2,GB_ENG_E06000042
2020-03-23,57,22,GB_ENG_E06000042
2020-03-24,71,14,GB_ENG_E06000042
2020-03-25,81,10,GB_ENG_E06000042
2020-03-26,88,7,GB_ENG_E06000042
2020-03-27,98,10,GB_ENG_E06000042
2020-03-28,108,10,GB_ENG_E06000042
2020-03-29,118,10,GB_ENG_E06000042
2020-03-30,132,14,GB_ENG_E06000042
2020-03-31,149,17,GB_ENG_E06000042
2020-04-01,163,14,GB_ENG_E06000042
2020-04-02,175,12,GB_ENG_E06000042
2020-04-03,187,12,GB_ENG_E06000042
2020-04-04,197,10,GB_ENG_E06000042
2020-04-05,218,21,GB_ENG_E06000042
2020-04-06,237,19,GB_ENG_E06000042
2020-04-07,256,19,GB_ENG_E06000042
2020-04-08,267,11,GB_ENG_E06000042
2020-04-09,280,13,GB_ENG_E06000042
2020-04-10,297,17,GB_ENG_E06000042
2020-04-11,311,14,GB_ENG_E06000042
2020-04-12,317,6,GB_ENG_E06000042
2020-04-13,332,15,GB_ENG_E06000042
2020-04-14,348,16,GB_ENG_E06000042
2020-04-15,360,12,GB_ENG_E06000042
2020-04-16,375,15,GB_ENG_E06000042
2020-04-17,388,13,GB_ENG_E06000042
2020-04-18,393,5,GB_ENG_E06000042
2020-04-19,400,7,GB_ENG_E06000042
2020-04-20,405,5,GB_ENG_E06000042
2020-04-21,414,9,GB_ENG_E06000042
2020-04-22,424,10,GB_ENG_E06000042
2020-04-23,430,6,GB_ENG_E06000042
2020-04-24,435,5,GB_ENG_E06000042
2020-04-25,439,4,GB_ENG_E06000042
2020-04-26,443,4,GB_ENG_E06000042
2020-04-27,449,6,GB_ENG_E06000042
2020-04-28,450,1,GB_ENG_E06000042
2020-04-29,465,15,GB_ENG_E06000042
2020-04-30,478,13,GB_ENG_E06000042
2020-05-01,479,1,GB_ENG_E06000042
2020-05-02,480,1,GB_ENG_E06000042
2020-05-03,484,4,GB_ENG_E06000042
2020-05-04,488,4,GB_ENG_E06000042
2020-05-05,492,4,GB_ENG_E06000042
2020-05-06,496,4,GB_ENG_E06000042
2020-05-07,498,2,GB_ENG_E06000042
2020-05-08,499,1,GB_ENG_E06000042
2020-05-10,500,1,GB_ENG_E06000042
2020-05-11,502,2,GB_ENG_E06000042
2020-05-13,504,2,GB_ENG_E06000042
2020-05-14,506,2,GB_ENG_E06000042
2020-05-19,507,1,GB_ENG_E06000042
2020-05-21,508,1,GB_ENG_E06000042
2020-05-26,510,2,GB_ENG_E06000042
2020-06-05,512,2,GB_ENG_E06000042
2020-06-09,513,1,GB_ENG_E06000042
2020-06-12,514,1,GB_ENG_E06000042
2020-06-20,514,0,GB_ENG_E06000042
2020-02-05,1,,GB_ENG_E06000043
2020-02-08,4,3,GB_ENG_E06000043
2020-02-09,5,1,GB_ENG_E06000043
2020-03-04,6,1,GB_ENG_E06000043
2020-03-07,7,1,GB_ENG_E06000043
2020-03-10,9,2,GB_ENG_E06000043
2020-03-13,11,2,GB_ENG_E06000043
2020-03-15,13,2,GB_ENG_E06000043
2020-03-16,15,2,GB_ENG_E06000043
2020-03-18,19,4,GB_ENG_E06000043
2020-03-19,21,2,GB_ENG_E06000043
2020-03-20,24,3,GB_ENG_E06000043
2020-03-21,27,3,GB_ENG_E06000043
2020-03-22,30,3,GB_ENG_E06000043
2020-03-23,34,4,GB_ENG_E06000043
2020-03-24,41,7,GB_ENG_E06000043
2020-03-25,47,6,GB_ENG_E06000043
2020-03-26,56,9,GB_ENG_E06000043
2020-03-27,68,12,GB_ENG_E06000043
2020-03-28,76,8,GB_ENG_E06000043
2020-03-29,85,9,GB_ENG_E06000043
2020-03-30,91,6,GB_ENG_E06000043
2020-03-31,97,6,GB_ENG_E06000043
2020-04-01,116,19,GB_ENG_E06000043
2020-04-02,128,12,GB_ENG_E06000043
2020-04-03,139,11,GB_ENG_E06000043
2020-04-04,152,13,GB_ENG_E06000043
2020-04-05,163,11,GB_ENG_E06000043
2020-04-06,173,10,GB_ENG_E06000043
2020-04-07,189,16,GB_ENG_E06000043
2020-04-08,209,20,GB_ENG_E06000043
2020-04-09,215,6,GB_ENG_E06000043
2020-04-10,226,11,GB_ENG_E06000043
2020-04-11,234,8,GB_ENG_E06000043
2020-04-12,245,11,GB_ENG_E06000043
2020-04-13,254,9,GB_ENG_E06000043
2020-04-14,267,13,GB_ENG_E06000043
2020-04-15,282,15,GB_ENG_E06000043
2020-04-16,293,11,GB_ENG_E06000043
2020-04-17,308,15,GB_ENG_E06000043
2020-04-18,320,12,GB_ENG_E06000043
2020-04-19,328,8,GB_ENG_E06000043
2020-04-20,336,8,GB_ENG_E06000043
2020-04-21,343,7,GB_ENG_E06000043
2020-04-22,344,1,GB_ENG_E06000043
2020-04-23,349,5,GB_ENG_E06000043
2020-04-24,351,2,GB_ENG_E06000043
2020-04-25,355,4,GB_ENG_E06000043
2020-04-26,359,4,GB_ENG_E06000043
2020-04-27,360,1,GB_ENG_E06000043
2020-04-28,372,12,GB_ENG_E06000043
2020-04-29,377,5,GB_ENG_E06000043
2020-04-30,381,4,GB_ENG_E06000043
2020-05-01,386,5,GB_ENG_E06000043
2020-05-03,388,2,GB_ENG_E06000043
2020-05-04,392,4,GB_ENG_E06000043
2020-05-05,399,7,GB_ENG_E06000043
2020-05-10,401,2,GB_ENG_E06000043
2020-05-11,404,3,GB_ENG_E06000043
2020-05-12,405,1,GB_ENG_E06000043
2020-05-13,406,1,GB_ENG_E06000043
2020-05-14,407,1,GB_ENG_E06000043
2020-05-15,409,2,GB_ENG_E06000043
2020-05-16,410,1,GB_ENG_E06000043
2020-05-17,411,1,GB_ENG_E06000043
2020-05-18,412,1,GB_ENG_E06000043
2020-05-19,414,2,GB_ENG_E06000043
2020-05-20,418,4,GB_ENG_E06000043
2020-05-21,420,2,GB_ENG_E06000043
2020-05-22,422,2,GB_ENG_E06000043
2020-05-23,424,2,GB_ENG_E06000043
2020-05-24,427,3,GB_ENG_E06000043
2020-05-25,432,5,GB_ENG_E06000043
2020-05-26,435,3,GB_ENG_E06000043
2020-05-27,441,6,GB_ENG_E06000043
2020-05-29,443,2,GB_ENG_E06000043
2020-05-30,446,3,GB_ENG_E06000043
2020-05-31,449,3,GB_ENG_E06000043
2020-06-01,454,5,GB_ENG_E06000043
2020-06-02,459,5,GB_ENG_E06000043
2020-06-03,465,6,GB_ENG_E06000043
2020-06-04,468,3,GB_ENG_E06000043
2020-06-05,471,3,GB_ENG_E06000043
2020-06-06,473,2,GB_ENG_E06000043
2020-06-08,475,2,GB_ENG_E06000043
2020-06-09,477,2,GB_ENG_E06000043
2020-06-10,478,1,GB_ENG_E06000043
2020-06-11,479,1,GB_ENG_E06000043
2020-06-12,480,1,GB_ENG_E06000043
2020-06-13,481,1,GB_ENG_E06000043
2020-06-14,483,2,GB_ENG_E06000043
2020-06-16,484,1,GB_ENG_E06000043
2020-06-18,485,1,GB_ENG_E06000043
2020-06-19,486,1,GB_ENG_E06000043
2020-06-20,486,0,GB_ENG_E06000043
2020-03-09,1,,GB_ENG_E06000044
2020-03-12,2,1,GB_ENG_E06000044
2020-03-13,3,1,GB_ENG_E06000044
2020-03-14,6,3,GB_ENG_E06000044
2020-03-15,9,3,GB_ENG_E06000044
2020-03-16,14,5,GB_ENG_E06000044
2020-03-17,17,3,GB_ENG_E06000044
2020-03-18,20,3,GB_ENG_E06000044
2020-03-19,24,4,GB_ENG_E06000044
2020-03-20,27,3,GB_ENG_E06000044
2020-03-21,28,1,GB_ENG_E06000044
2020-03-22,36,8,GB_ENG_E06000044
2020-03-23,45,9,GB_ENG_E06000044
2020-03-24,51,6,GB_ENG_E06000044
2020-03-25,65,14,GB_ENG_E06000044
2020-03-26,70,5,GB_ENG_E06000044
2020-03-27,73,3,GB_ENG_E06000044
2020-03-28,78,5,GB_ENG_E06000044
2020-03-29,80,2,GB_ENG_E06000044
2020-03-30,84,4,GB_ENG_E06000044
2020-03-31,85,1,GB_ENG_E06000044
2020-04-01,91,6,GB_ENG_E06000044
2020-04-02,96,5,GB_ENG_E06000044
2020-04-03,106,10,GB_ENG_E06000044
2020-04-04,112,6,GB_ENG_E06000044
2020-04-05,122,10,GB_ENG_E06000044
2020-04-06,132,10,GB_ENG_E06000044
2020-04-07,140,8,GB_ENG_E06000044
2020-04-08,151,11,GB_ENG_E06000044
2020-04-09,161,10,GB_ENG_E06000044
2020-04-10,170,9,GB_ENG_E06000044
2020-04-11,183,13,GB_ENG_E06000044
2020-04-12,190,7,GB_ENG_E06000044
2020-04-13,194,4,GB_ENG_E06000044
2020-04-14,205,11,GB_ENG_E06000044
2020-04-15,217,12,GB_ENG_E06000044
2020-04-16,223,6,GB_ENG_E06000044
2020-04-17,231,8,GB_ENG_E06000044
2020-04-18,236,5,GB_ENG_E06000044
2020-04-19,237,1,GB_ENG_E06000044
2020-04-20,238,1,GB_ENG_E06000044
2020-04-21,244,6,GB_ENG_E06000044
2020-04-22,260,16,GB_ENG_E06000044
2020-04-23,262,2,GB_ENG_E06000044
2020-04-24,268,6,GB_ENG_E06000044
2020-04-25,270,2,GB_ENG_E06000044
2020-04-26,275,5,GB_ENG_E06000044
2020-04-27,282,7,GB_ENG_E06000044
2020-04-28,284,2,GB_ENG_E06000044
2020-04-30,286,2,GB_ENG_E06000044
2020-05-01,293,7,GB_ENG_E06000044
2020-05-02,295,2,GB_ENG_E06000044
2020-05-03,296,1,GB_ENG_E06000044
2020-05-04,297,1,GB_ENG_E06000044
2020-05-05,299,2,GB_ENG_E06000044
2020-05-06,307,8,GB_ENG_E06000044
2020-05-07,308,1,GB_ENG_E06000044
2020-05-10,310,2,GB_ENG_E06000044
2020-05-13,311,1,GB_ENG_E06000044
2020-05-15,312,1,GB_ENG_E06000044
2020-05-18,313,1,GB_ENG_E06000044
2020-05-20,314,1,GB_ENG_E06000044
2020-05-22,315,1,GB_ENG_E06000044
2020-05-23,316,1,GB_ENG_E06000044
2020-05-25,317,1,GB_ENG_E06000044
2020-05-27,319,2,GB_ENG_E06000044
2020-05-30,320,1,GB_ENG_E06000044
2020-06-05,321,1,GB_ENG_E06000044
2020-06-07,322,1,GB_ENG_E06000044
2020-06-08,323,1,GB_ENG_E06000044
2020-06-09,324,1,GB_ENG_E06000044
2020-06-20,324,0,GB_ENG_E06000044
2020-03-04,1,,GB_ENG_E06000045
2020-03-10,3,2,GB_ENG_E06000045
2020-03-13,5,2,GB_ENG_E06000045
2020-03-15,6,1,GB_ENG_E06000045
2020-03-16,8,2,GB_ENG_E06000045
2020-03-17,9,1,GB_ENG_E06000045
2020-03-18,11,2,GB_ENG_E06000045
2020-03-19,14,3,GB_ENG_E06000045
2020-03-20,17,3,GB_ENG_E06000045
2020-03-21,23,6,GB_ENG_E06000045
2020-03-22,27,4,GB_ENG_E06000045
2020-03-23,33,6,GB_ENG_E06000045
2020-03-24,35,2,GB_ENG_E06000045
2020-03-25,41,6,GB_ENG_E06000045
2020-03-26,56,15,GB_ENG_E06000045
2020-03-27,69,13,GB_ENG_E06000045
2020-03-28,79,10,GB_ENG_E06000045
2020-03-29,88,9,GB_ENG_E06000045
2020-03-30,106,18,GB_ENG_E06000045
2020-03-31,125,19,GB_ENG_E06000045
2020-04-01,139,14,GB_ENG_E06000045
2020-04-02,156,17,GB_ENG_E06000045
2020-04-03,166,10,GB_ENG_E06000045
2020-04-04,177,11,GB_ENG_E06000045
2020-04-05,189,12,GB_ENG_E06000045
2020-04-06,198,9,GB_ENG_E06000045
2020-04-07,213,15,GB_ENG_E06000045
2020-04-08,226,13,GB_ENG_E06000045
2020-04-09,248,22,GB_ENG_E06000045
2020-04-10,257,9,GB_ENG_E06000045
2020-04-11,264,7,GB_ENG_E06000045
2020-04-12,274,10,GB_ENG_E06000045
2020-04-13,285,11,GB_ENG_E06000045
2020-04-14,302,17,GB_ENG_E06000045
2020-04-15,310,8,GB_ENG_E06000045
2020-04-16,324,14,GB_ENG_E06000045
2020-04-17,344,20,GB_ENG_E06000045
2020-04-18,359,15,GB_ENG_E06000045
2020-04-19,364,5,GB_ENG_E06000045
2020-04-20,381,17,GB_ENG_E06000045
2020-04-21,397,16,GB_ENG_E06000045
2020-04-22,412,15,GB_ENG_E06000045
2020-04-23,426,14,GB_ENG_E06000045
2020-04-24,433,7,GB_ENG_E06000045
2020-04-25,437,4,GB_ENG_E06000045
2020-04-26,440,3,GB_ENG_E06000045
2020-04-27,449,9,GB_ENG_E06000045
2020-04-28,457,8,GB_ENG_E06000045
2020-04-29,467,10,GB_ENG_E06000045
2020-04-30,482,15,GB_ENG_E06000045
2020-05-01,489,7,GB_ENG_E06000045
2020-05-02,494,5,GB_ENG_E06000045
2020-05-03,502,8,GB_ENG_E06000045
2020-05-04,513,11,GB_ENG_E06000045
2020-05-05,518,5,GB_ENG_E06000045
2020-05-06,523,5,GB_ENG_E06000045
2020-05-07,529,6,GB_ENG_E06000045
2020-05-08,535,6,GB_ENG_E06000045
2020-05-09,539,4,GB_ENG_E06000045
2020-05-10,542,3,GB_ENG_E06000045
2020-05-11,549,7,GB_ENG_E06000045
2020-05-12,556,7,GB_ENG_E06000045
2020-05-13,561,5,GB_ENG_E06000045
2020-05-14,563,2,GB_ENG_E06000045
2020-05-17,565,2,GB_ENG_E06000045
2020-05-18,569,4,GB_ENG_E06000045
2020-05-19,572,3,GB_ENG_E06000045
2020-05-20,575,3,GB_ENG_E06000045
2020-05-21,577,2,GB_ENG_E06000045
2020-05-22,580,3,GB_ENG_E06000045
2020-05-23,581,1,GB_ENG_E06000045
2020-05-26,584,3,GB_ENG_E06000045
2020-05-27,585,1,GB_ENG_E06000045
2020-05-29,591,6,GB_ENG_E06000045
2020-05-31,592,1,GB_ENG_E06000045
2020-06-02,594,2,GB_ENG_E06000045
2020-06-03,595,1,GB_ENG_E06000045
2020-06-04,598,3,GB_ENG_E06000045
2020-06-05,599,1,GB_ENG_E06000045
2020-06-06,602,3,GB_ENG_E06000045
2020-06-08,606,4,GB_ENG_E06000045
2020-06-10,607,1,GB_ENG_E06000045
2020-06-12,608,1,GB_ENG_E06000045
2020-06-13,609,1,GB_ENG_E06000045
2020-06-15,611,2,GB_ENG_E06000045
2020-06-17,612,1,GB_ENG_E06000045
2020-06-20,612,0,GB_ENG_E06000045
2020-03-04,1,,GB_ENG_E06000046
2020-03-10,2,1,GB_ENG_E06000046
2020-03-20,3,1,GB_ENG_E06000046
2020-03-21,4,1,GB_ENG_E06000046
2020-03-22,8,4,GB_ENG_E06000046
2020-03-23,10,2,GB_ENG_E06000046
2020-03-25,11,1,GB_ENG_E06000046
2020-03-26,12,1,GB_ENG_E06000046
2020-03-27,13,1,GB_ENG_E06000046
2020-03-28,15,2,GB_ENG_E06000046
2020-03-30,18,3,GB_ENG_E06000046
2020-03-31,19,1,GB_ENG_E06000046
2020-04-01,26,7,GB_ENG_E06000046
2020-04-02,27,1,GB_ENG_E06000046
2020-04-03,28,1,GB_ENG_E06000046
2020-04-04,31,3,GB_ENG_E06000046
2020-04-05,33,2,GB_ENG_E06000046
2020-04-06,37,4,GB_ENG_E06000046
2020-04-07,39,2,GB_ENG_E06000046
2020-04-08,44,5,GB_ENG_E06000046
2020-04-09,46,2,GB_ENG_E06000046
2020-04-10,51,5,GB_ENG_E06000046
2020-04-11,53,2,GB_ENG_E06000046
2020-04-12,55,2,GB_ENG_E06000046
2020-04-13,56,1,GB_ENG_E06000046
2020-04-15,60,4,GB_ENG_E06000046
2020-04-16,68,8,GB_ENG_E06000046
2020-04-17,69,1,GB_ENG_E06000046
2020-04-18,72,3,GB_ENG_E06000046
2020-04-19,73,1,GB_ENG_E06000046
2020-04-21,79,6,GB_ENG_E06000046
2020-04-22,83,4,GB_ENG_E06000046
2020-04-23,93,10,GB_ENG_E06000046
2020-04-24,102,9,GB_ENG_E06000046
2020-04-25,103,1,GB_ENG_E06000046
2020-04-27,107,4,GB_ENG_E06000046
2020-04-28,116,9,GB_ENG_E06000046
2020-04-29,124,8,GB_ENG_E06000046
2020-04-30,125,1,GB_ENG_E06000046
2020-05-01,137,12,GB_ENG_E06000046
2020-05-02,143,6,GB_ENG_E06000046
2020-05-03,144,1,GB_ENG_E06000046
2020-05-04,147,3,GB_ENG_E06000046
2020-05-05,148,1,GB_ENG_E06000046
2020-05-06,150,2,GB_ENG_E06000046
2020-05-07,154,4,GB_ENG_E06000046
2020-05-08,155,1,GB_ENG_E06000046
2020-05-09,156,1,GB_ENG_E06000046
2020-05-10,157,1,GB_ENG_E06000046
2020-05-11,158,1,GB_ENG_E06000046
2020-05-12,161,3,GB_ENG_E06000046
2020-05-13,168,7,GB_ENG_E06000046
2020-05-14,172,4,GB_ENG_E06000046
2020-05-15,177,5,GB_ENG_E06000046
2020-05-16,178,1,GB_ENG_E06000046
2020-05-18,185,7,GB_ENG_E06000046
2020-05-19,187,2,GB_ENG_E06000046
2020-05-20,189,2,GB_ENG_E06000046
2020-05-21,193,4,GB_ENG_E06000046
2020-05-22,194,1,GB_ENG_E06000046
2020-05-23,195,1,GB_ENG_E06000046
2020-05-24,196,1,GB_ENG_E06000046
2020-05-26,199,3,GB_ENG_E06000046
2020-05-31,200,1,GB_ENG_E06000046
2020-06-07,201,1,GB_ENG_E06000046
2020-06-12,202,1,GB_ENG_E06000046
2020-06-20,202,0,GB_ENG_E06000046
2020-03-09,1,,GB_ENG_E06000047
2020-03-14,2,1,GB_ENG_E06000047
2020-03-15,3,1,GB_ENG_E06000047
2020-03-17,5,2,GB_ENG_E06000047
2020-03-18,7,2,GB_ENG_E06000047
2020-03-19,9,2,GB_ENG_E06000047
2020-03-20,12,3,GB_ENG_E06000047
2020-03-21,15,3,GB_ENG_E06000047
2020-03-22,18,3,GB_ENG_E06000047
2020-03-23,28,10,GB_ENG_E06000047
2020-03-24,34,6,GB_ENG_E06000047
2020-03-25,47,13,GB_ENG_E06000047
2020-03-26,61,14,GB_ENG_E06000047
2020-03-27,75,14,GB_ENG_E06000047
2020-03-28,94,19,GB_ENG_E06000047
2020-03-29,107,13,GB_ENG_E06000047
2020-03-30,127,20,GB_ENG_E06000047
2020-03-31,153,26,GB_ENG_E06000047
2020-04-01,205,52,GB_ENG_E06000047
2020-04-02,241,36,GB_ENG_E06000047
2020-04-03,278,37,GB_ENG_E06000047
2020-04-04,309,31,GB_ENG_E06000047
2020-04-05,335,26,GB_ENG_E06000047
2020-04-06,421,86,GB_ENG_E06000047
2020-04-07,484,63,GB_ENG_E06000047
2020-04-08,538,54,GB_ENG_E06000047
2020-04-09,596,58,GB_ENG_E06000047
2020-04-10,652,56,GB_ENG_E06000047
2020-04-11,704,52,GB_ENG_E06000047
2020-04-12,733,29,GB_ENG_E06000047
2020-04-13,778,45,GB_ENG_E06000047
2020-04-14,817,39,GB_ENG_E06000047
2020-04-15,861,44,GB_ENG_E06000047
2020-04-16,899,38,GB_ENG_E06000047
2020-04-17,938,39,GB_ENG_E06000047
2020-04-18,984,46,GB_ENG_E06000047
2020-04-19,1011,27,GB_ENG_E06000047
2020-04-20,1061,50,GB_ENG_E06000047
2020-04-21,1106,45,GB_ENG_E06000047
