date,country_code,subregion1_code,new_confirmed,new_deceased,total_confirmed,total_deceased,key
2020-05-14,BR,MS,22,1,452,14,BR_MS
2020-05-15,BR,MS,27,0,479,14,BR_MS
2020-05-16,BR,MS,29,1,508,15,BR_MS
2020-05-17,BR,MS,62,0,570,15,BR_MS
2020-05-18,BR,MS,43,1,613,16,BR_MS
2020-05-19,BR,MS,29,0,642,16,BR_MS
2020-05-20,BR,MS,51,1,693,17,BR_MS
2020-05-21,BR,MS,53,0,746,17,BR_MS
2020-05-22,BR,MS,59,0,805,17,BR_MS
2020-05-23,BR,MS,53,0,858,17,BR_MS
2020-05-24,BR,MS,66,0,924,17,BR_MS
2020-05-25,BR,MS,99,0,1023,17,BR_MS
2020-05-26,BR,MS,77,0,1100,17,BR_MS
2020-05-27,BR,MS,86,1,1186,18,BR_MS
2020-05-28,BR,MS,76,0,1262,18,BR_MS
2020-05-29,BR,MS,94,0,1356,18,BR_MS
2020-05-30,BR,MS,62,1,1418,19,BR_MS
2020-05-31,BR,MS,71,1,1489,20,BR_MS
2020-06-01,BR,MS,79,0,1568,20,BR_MS
2020-06-02,BR,MS,78,0,1646,20,BR_MS
2020-06-03,BR,MS,156,0,1802,20,BR_MS
2020-06-04,BR,MS,123,0,1925,20,BR_MS
2020-06-05,BR,MS,72,1,1997,21,BR_MS
2020-06-06,BR,MS,135,0,2132,21,BR_MS
2020-06-07,BR,MS,121,0,2253,21,BR_MS
2020-06-08,BR,MS,71,1,2324,22,BR_MS
2020-06-09,BR,MS,131,0,2455,22,BR_MS
2020-06-10,BR,MS,142,2,2597,24,BR_MS
2020-06-11,BR,MS,256,1,2853,25,BR_MS
2020-06-12,BR,MS,148,3,3001,28,BR_MS
2020-06-13,BR,MS,234,0,3235,28,BR_MS
2020-06-14,BR,MS,198,3,3433,31,BR_MS
2020-06-15,BR,MS,118,2,3551,33,BR_MS
2020-06-16,BR,MS,234,3,3785,36,BR_MS
2020-06-17,BR,MS,379,0,4164,36,BR_MS
