latitude,longitude,altitude,precision,globe,area,elevation,key
44.5,-75.07,,,http://www.wikidata.org/entity/Q2,7308,,US_NY_36089
43.11,-73.87,,,http://www.wikidata.org/entity/Q2,2185,,US_NY_36091
42.81,-74.07,,,http://www.wikidata.org/entity/Q2,543,,US_NY_36093
42.59,-74.44,,,http://www.wikidata.org/entity/Q2,1622,,US_NY_36095
42.39,-76.88,,,http://www.wikidata.org/entity/Q2,886,,US_NY_36097
42.79,-76.83,,,http://www.wikidata.org/entity/Q2,842,,US_NY_36099
42.26,-77.39,,,http://www.wikidata.org/entity/Q2,3637,,US_NY_36101
40.94,-72.68,,,http://www.wikidata.org/entity/Q2,6146,,US_NY_36103
41.72,-74.76,,,http://www.wikidata.org/entity/Q2,2582,,US_NY_36105
42.17,-76.3,,,http://www.wikidata.org/entity/Q2,1354,,US_NY_36107
42.45,-76.47,,,http://www.wikidata.org/entity/Q2,1273,,US_NY_36109
41.89,-74.26,,,http://www.wikidata.org/entity/Q2,3006,,US_NY_36111
43.56,-73.84,,,http://www.wikidata.org/entity/Q2,2413,,US_NY_36113
43.323151,-73.428187,,0.1,http://www.wikidata.org/entity/Q2,2191,,US_NY_36115
43.28,-77.05,,,http://www.wikidata.org/entity/Q2,3585,,US_NY_36117
41.15,-73.775,,0.001,http://www.wikidata.org/entity/Q2,1295,0,US_NY_36119
42.833333,-78.083333,,0.016666667,http://www.wikidata.org/entity/Q2,1544,,US_NY_36121
42.64,-77.1,,,http://www.wikidata.org/entity/Q2,974,,US_NY_36123
40.5,-82.5,,0.0166667,http://www.wikidata.org/entity/Q2,116096,,US_OH
38.84,-83.48,,,http://www.wikidata.org/entity/Q2,1517,,US_OH_39001
40.766667,-84.116667,,0.016666667,http://www.wikidata.org/entity/Q2,1054,,US_OH_39003
40.84,-82.27,,,http://www.wikidata.org/entity/Q2,1106,,US_OH_39005
41.89,-80.76,,,http://www.wikidata.org/entity/Q2,3544,,US_OH_39007
39.33,-82.05,,,http://www.wikidata.org/entity/Q2,1317,,US_OH_39009
40.56,-84.22,,,http://www.wikidata.org/entity/Q2,1040,,US_OH_39011
40.02,-80.99,,,http://www.wikidata.org/entity/Q2,1402,,US_OH_39013
38.93,-83.87,,,http://www.wikidata.org/entity/Q2,1283,,US_OH_39015
39.44,-84.58,,,http://www.wikidata.org/entity/Q2,1218,,US_OH_39017
40.58,-81.09,,,http://www.wikidata.org/entity/Q2,399,,US_OH_39019
40.14,-83.77,,,http://www.wikidata.org/entity/Q2,1113,,US_OH_39021
39.92,-83.78,,,http://www.wikidata.org/entity/Q2,1045,,US_OH_39023
39.05,-84.15,,0.0166667,http://www.wikidata.org/entity/Q2,1185,,US_OH_39025
39.41,-83.81,,,http://www.wikidata.org/entity/Q2,1068,,US_OH_39027
40.77,-80.78,,,http://www.wikidata.org/entity/Q2,1386,,US_OH_39029
40.3,-81.92,,,http://www.wikidata.org/entity/Q2,1470,,US_OH_39031
40.85,-82.92,,,http://www.wikidata.org/entity/Q2,1043,,US_OH_39033
41.54,-81.66,,,http://www.wikidata.org/entity/Q2,3226,,US_OH_39035
40.13,-84.62,,,http://www.wikidata.org/entity/Q2,1555,,US_OH_39037
41.32,-84.49,,,http://www.wikidata.org/entity/Q2,1073,,US_OH_39039
40.28,-83.01,,,http://www.wikidata.org/entity/Q2,1181,,US_OH_39041
41.51,-82.61,,,http://www.wikidata.org/entity/Q2,1622,,US_OH_39043
39.75,-82.63,,,http://www.wikidata.org/entity/Q2,1317,,US_OH_39045
39.56,-83.45,,,http://www.wikidata.org/entity/Q2,1054,,US_OH_39047
39.97,-83.01,,,http://www.wikidata.org/entity/Q2,1408,,US_OH_39049
41.6,-84.12,,,http://www.wikidata.org/entity/Q2,1055,,US_OH_39051
38.83,-82.32,,,http://www.wikidata.org/entity/Q2,1220,,US_OH_39053
41.5,-81.17,,,http://www.wikidata.org/entity/Q2,1057,,US_OH_39055
39.69,-83.89,,,http://www.wikidata.org/entity/Q2,1078,,US_OH_39057
40.05,-81.5,,0.0166667,http://www.wikidata.org/entity/Q2,1368,,US_OH_39059
39.2,-84.54,,,http://www.wikidata.org/entity/Q2,1069,,US_OH_39061
41,-83.67,,,http://www.wikidata.org/entity/Q2,1382,,US_OH_39063
40.66,-83.66,,,http://www.wikidata.org/entity/Q2,1219,,US_OH_39065
40.29,-81.09,,,http://www.wikidata.org/entity/Q2,1064,,US_OH_39067
41.33,-84.07,,,http://www.wikidata.org/entity/Q2,1088,,US_OH_39069
39.18,-83.6,,,http://www.wikidata.org/entity/Q2,1445,,US_OH_39071
39.5,-82.48,,,http://www.wikidata.org/entity/Q2,1097,,US_OH_39073
40.56,-81.93,,,http://www.wikidata.org/entity/Q2,1098,,US_OH_39075
41.15,-82.6,,0.0166667,http://www.wikidata.org/entity/Q2,1281,,US_OH_39077
39.02,-82.62,,,http://www.wikidata.org/entity/Q2,1092,,US_OH_39079
40.38,-80.76,,,http://www.wikidata.org/entity/Q2,1064,,US_OH_39081
40.383333,-82.466667,,0.016666667,http://www.wikidata.org/entity/Q2,1371,,US_OH_39083
41.82,-81.24,,,http://www.wikidata.org/entity/Q2,2535,,US_OH_39085
38.59,-82.54,,,http://www.wikidata.org/entity/Q2,1184,,US_OH_39087
40.09,-82.48,,,http://www.wikidata.org/entity/Q2,1783,,US_OH_39089
40.39,-83.77,,,http://www.wikidata.org/entity/Q2,1209,,US_OH_39091
41.47,-82.15,,,http://www.wikidata.org/entity/Q2,2391,,US_OH_39093
41.68,-83.5,,,http://www.wikidata.org/entity/Q2,1543,,US_OH_39095
39.9,-83.4,,0.0166667,http://www.wikidata.org/entity/Q2,1207,,US_OH_39097
41.02,-80.77,,,http://www.wikidata.org/entity/Q2,1097,,US_OH_39099
40.59,-83.16,,,http://www.wikidata.org/entity/Q2,1047,,US_OH_39101
41.12,-81.9,,,http://www.wikidata.org/entity/Q2,1096,,US_OH_39103
39.08,-82.02,,,http://www.wikidata.org/entity/Q2,1120,,US_OH_39105
40.54,-84.63,,,http://www.wikidata.org/entity/Q2,1226,,US_OH_39107
40.05,-84.23,,,http://www.wikidata.org/entity/Q2,1060,,US_OH_39109
39.73,-81.08,,,http://www.wikidata.org/entity/Q2,1185,,US_OH_39111
39.75,-84.29,,,http://www.wikidata.org/entity/Q2,1203,,US_OH_39113
39.61,-81.85,,,http://www.wikidata.org/entity/Q2,1093,,US_OH_39115
40.53,-82.8,,,http://www.wikidata.org/entity/Q2,1055,,US_OH_39117
39.97,-81.95,,,http://www.wikidata.org/entity/Q2,1742,,US_OH_39119
39.77,-81.45,,,http://www.wikidata.org/entity/Q2,1048,,US_OH_39121
41.59,-83.06,,0.01,http://www.wikidata.org/entity/Q2,1515,,US_OH_39123
41.12,-84.58,,,http://www.wikidata.org/entity/Q2,1077,,US_OH_39125
39.74,-82.24,,,http://www.wikidata.org/entity/Q2,1069,,US_OH_39127
39.64,-83.03,,,http://www.wikidata.org/entity/Q2,1313,,US_OH_39129
39.08,-83.07,,,http://www.wikidata.org/entity/Q2,1150,,US_OH_39131
41.17,-81.2,,,http://www.wikidata.org/entity/Q2,1313,,US_OH_39133
39.74,-84.65,,,http://www.wikidata.org/entity/Q2,1104,,US_OH_39135
41.02,-84.13,,,http://www.wikidata.org/entity/Q2,1254,,US_OH_39137
40.78,-82.54,,,http://www.wikidata.org/entity/Q2,1296,,US_OH_39139
39.33,-83.06,,,http://www.wikidata.org/entity/Q2,1795,,US_OH_39141
41.36,-83.15,,,http://www.wikidata.org/entity/Q2,1082,,US_OH_39143
38.81,-82.99,,,http://www.wikidata.org/entity/Q2,1596,,US_OH_39145
41.13,-83.13,,,http://www.wikidata.org/entity/Q2,1431,,US_OH_39147
40.33,-84.2,,,http://www.wikidata.org/entity/Q2,1065,,US_OH_39149
40.81,-81.37,,,http://www.wikidata.org/entity/Q2,1505,,US_OH_39151
41.13,-81.53,,,http://www.wikidata.org/entity/Q2,1088,,US_OH_39153
41.32,-80.76,,,http://www.wikidata.org/entity/Q2,1644,,US_OH_39155
40.45,-81.47,,,http://www.wikidata.org/entity/Q2,1480,,US_OH_39157
40.31,-83.37,,,http://www.wikidata.org/entity/Q2,1132,,US_OH_39159
40.86,-84.59,,,http://www.wikidata.org/entity/Q2,1063,,US_OH_39161
39.25,-82.49,,,http://www.wikidata.org/entity/Q2,415,,US_OH_39163
39.43,-84.17,,,http://www.wikidata.org/entity/Q2,407,,US_OH_39165
39.46,-81.49,,,http://www.wikidata.org/entity/Q2,640,,US_OH_39167
40.83,-81.89,,,http://www.wikidata.org/entity/Q2,557,,US_OH_39169
41.56,-84.58,,,http://www.wikidata.org/entity/Q2,423,,US_OH_39171
41.36,-83.62,,,http://www.wikidata.org/entity/Q2,620,,US_OH_39173
40.85,-83.3,,0.0166667,http://www.wikidata.org/entity/Q2,1056,,US_OH_39175
35.5,-98,,0.1,http://www.wikidata.org/entity/Q2,181195,,US_OK
35.88,-94.66,,,http://www.wikidata.org/entity/Q2,1494,,US_OK_40001
36.73,-98.32,,,http://www.wikidata.org/entity/Q2,2283,,US_OK_40003
34.38,-96.05,,,http://www.wikidata.org/entity/Q2,2564,,US_OK_40005
36.75,-100.48,,,http://www.wikidata.org/entity/Q2,4708,,US_OK_40007
35.26,-99.69,,,http://www.wikidata.org/entity/Q2,2342,,US_OK_40009
35.88,-98.43,,,http://www.wikidata.org/entity/Q2,2432,,US_OK_40011
33.97,-96.25,,,http://www.wikidata.org/entity/Q2,2443,,US_OK_40013
35.18,-98.38,,,http://www.wikidata.org/entity/Q2,3342,,US_OK_40015
35.54,-97.98,,,http://www.wikidata.org/entity/Q2,2344,,US_OK_40017
34.25,-97.29,,,http://www.wikidata.org/entity/Q2,2159,,US_OK_40019
35.91,-95,,,http://www.wikidata.org/entity/Q2,2011,,US_OK_40021
34.03,-95.55,,,http://www.wikidata.org/entity/Q2,2074,,US_OK_40023
36.74,-102.52,,,http://www.wikidata.org/entity/Q2,4769,,US_OK_40025
35.2,-97.33,,,http://www.wikidata.org/entity/Q2,1446,,US_OK_40027
34.6,-96.3,,0.0166667,http://www.wikidata.org/entity/Q2,1350,,US_OK_40029
34.66,-98.46,,,http://www.wikidata.org/entity/Q2,2807,,US_OK_40031
34.28,-98.37,,,http://www.wikidata.org/entity/Q2,1663,,US_OK_40033
36.76,-95.22,,,http://www.wikidata.org/entity/Q2,1975,,US_OK_40035
35.9,-96.37,,,http://www.wikidata.org/entity/Q2,2512,,US_OK_40037
35.64,-99.01,,,http://www.wikidata.org/entity/Q2,2595,,US_OK_40039
36.41,-94.8,,,http://www.wikidata.org/entity/Q2,2052,,US_OK_40041
35.99,-99,,,http://www.wikidata.org/entity/Q2,2611,,US_OK_40043
36.21,-99.75,,,http://www.wikidata.org/entity/Q2,3190,,US_OK_40045
36.38,-97.78,,,http://www.wikidata.org/entity/Q2,2745,,US_OK_40047
34.71,-97.31,,,http://www.wikidata.org/entity/Q2,2107,,US_OK_40049
35.02,-97.89,,,http://www.wikidata.org/entity/Q2,2863,,US_OK_40051
36.8,-97.79,,,http://www.wikidata.org/entity/Q2,2599,,US_OK_40053
34.93,-99.56,,,http://www.wikidata.org/entity/Q2,1667,,US_OK_40055
34.74,-99.84,,,http://www.wikidata.org/entity/Q2,1395,,US_OK_40057
36.78,-99.65,,,http://www.wikidata.org/entity/Q2,2696,,US_OK_40059
35.23,-95.11,,,http://www.wikidata.org/entity/Q2,1619,,US_OK_40061
35.04,-96.26,,,http://www.wikidata.org/entity/Q2,2110,,US_OK_40063
34.59,-99.41,,,http://www.wikidata.org/entity/Q2,2083,,US_OK_40065
34.1,-97.84,,,http://www.wikidata.org/entity/Q2,2004,,US_OK_40067
34.31,-96.66,,,http://www.wikidata.org/entity/Q2,1705,,US_OK_40069
36.81,-97.14,,,http://www.wikidata.org/entity/Q2,2448,,US_OK_40071
35.94,-97.94,,,http://www.wikidata.org/entity/Q2,2346,,US_OK_40073
34.92,-98.98,,,http://www.wikidata.org/entity/Q2,2669,,US_OK_40075
34.87,-95.24,,,http://www.wikidata.org/entity/Q2,1888,,US_OK_40077
34.9,-94.7,,0.0166667,http://www.wikidata.org/entity/Q2,4165,,US_OK_40079
35.7,-96.88,,,http://www.wikidata.org/entity/Q2,2501,,US_OK_40081
35.91,-97.45,,,http://www.wikidata.org/entity/Q2,1940,,US_OK_40083
33.95,-97.25,,0.0166667,http://www.wikidata.org/entity/Q2,1378,,US_OK_40085
35,-97.44,,,http://www.wikidata.org/entity/Q2,1503,,US_OK_40087
34.11,-94.77,,,http://www.wikidata.org/entity/Q2,4924,,US_OK_40089
35.38,-95.67,,,http://www.wikidata.org/entity/Q2,1845,,US_OK_40091
36.31,-98.54,,,http://www.wikidata.org/entity/Q2,2481,,US_OK_40093
34.03,-96.77,,,http://www.wikidata.org/entity/Q2,1106,,US_OK_40095
36.3,-95.24,,,http://www.wikidata.org/entity/Q2,1770,,US_OK_40097
34.49,-97.07,,,http://www.wikidata.org/entity/Q2,1101,,US_OK_40099
35.61,-95.38,,,http://www.wikidata.org/entity/Q2,2173,,US_OK_40101
36.39,-97.24,,,http://www.wikidata.org/entity/Q2,1923,,US_OK_40103
36.79,-95.62,,,http://www.wikidata.org/entity/Q2,1504,,US_OK_40105
35.47,-96.33,,,http://www.wikidata.org/entity/Q2,1629,,US_OK_40107
35.48,-97.53,,,http://www.wikidata.org/entity/Q2,1860,,US_OK_40109
35.64,-95.97,,,http://www.wikidata.org/entity/Q2,1819,,US_OK_40111
36.63,-96.4,,,http://www.wikidata.org/entity/Q2,5967,,US_OK_40113
36.84,-94.81,,,http://www.wikidata.org/entity/Q2,1255,,US_OK_40115
36.31,-96.7,,,http://www.wikidata.org/entity/Q2,1541,,US_OK_40117
36.08,-96.97,,,http://www.wikidata.org/entity/Q2,1806,,US_OK_40119
34.93,-95.75,,,http://www.wikidata.org/entity/Q2,3569,,US_OK_40121
34.72,-96.69,,,http://www.wikidata.org/entity/Q2,1879,,US_OK_40123
35.2,-96.94,,,http://www.wikidata.org/entity/Q2,2055,,US_OK_40125
34.42,-95.36,,,http://www.wikidata.org/entity/Q2,3685,,US_OK_40127
35.69,-99.7,,,http://www.wikidata.org/entity/Q2,2969,,US_OK_40129
36.37,-95.6,,,http://www.wikidata.org/entity/Q2,1843,,US_OK_40131
35.17,-96.61,,,http://www.wikidata.org/entity/Q2,1659,,US_OK_40133
35.5,-94.75,,0.0166667,http://www.wikidata.org/entity/Q2,1852,,US_OK_40135
34.48,-97.86,,,http://www.wikidata.org/entity/Q2,2308,,US_OK_40137
36.75,-101.48,,,http://www.wikidata.org/entity/Q2,5306,,US_OK_40139
34.38,-98.92,,,http://www.wikidata.org/entity/Q2,2277,,US_OK_40141
36.12,-95.94,,,http://www.wikidata.org/entity/Q2,1520,,US_OK_40143
35.96,-95.52,,,http://www.wikidata.org/entity/Q2,591,,US_OK_40145
36.747206,-95.980597,,,http://www.wikidata.org/entity/Q2,424,,US_OK_40147
35.29,-98.99,,,http://www.wikidata.org/entity/Q2,1009,,US_OK_40149
36.77,-98.86,,,http://www.wikidata.org/entity/Q2,1290,,US_OK_40151
36.42,-99.26,,,http://www.wikidata.org/entity/Q2,1246,,US_OK_40153
43.935833,-120.575,,1E-05,http://www.wikidata.org/entity/Q2,255026,1005,US_OR
44.71,-117.67,,,http://www.wikidata.org/entity/Q2,7999,,US_OR_41001
44.490278,-123.4325,,,http://www.wikidata.org/entity/Q2,1759,,US_OR_41003
45.19,-122.21,,,http://www.wikidata.org/entity/Q2,4867,,US_OR_41005
46.01,-123.71,,,http://www.wikidata.org/entity/Q2,2809,,US_OR_41007
45.95,-123.08,,,http://www.wikidata.org/entity/Q2,1783,,US_OR_41009
43.18,-124.09,,,http://www.wikidata.org/entity/Q2,4678,,US_OR_41011
44.13,-120.36,,,http://www.wikidata.org/entity/Q2,7732,,US_OR_41013
42.48,-124.13667,,,http://www.wikidata.org/entity/Q2,5150,,US_OR_41015
43.91,-121.22,,,http://www.wikidata.org/entity/Q2,7912,,US_OR_41017
43.29,-123.18,,,http://www.wikidata.org/entity/Q2,13297,,US_OR_41019
45.38,-120.21,,,http://www.wikidata.org/entity/Q2,3167,,US_OR_41021
44.43841,-118.89173,,,http://www.wikidata.org/entity/Q2,11731,,US_OR_41023
43.07,-118.97,,,http://www.wikidata.org/entity/Q2,26486,,US_OR_41025
45.5175,-121.64944,,,http://www.wikidata.org/entity/Q2,840,,US_OR_41027
42.42,-122.74,,,http://www.wikidata.org/entity/Q2,7257,,US_OR_41029
44.63,-121.17,,,http://www.wikidata.org/entity/Q2,4639,,US_OR_41031
42.36,-123.56,,,http://www.wikidata.org/entity/Q2,4252,,US_OR_41033
42.68,-121.65,,,http://www.wikidata.org/entity/Q2,15892,,US_OR_41035
42.79,-120.39,,,http://www.wikidata.org/entity/Q2,21648,,US_OR_41037
43.95,-122.88,,,http://www.wikidata.org/entity/Q2,12229,,US_OR_41039
44.64,-123.91,,,http://www.wikidata.org/entity/Q2,3092,,US_OR_41041
44.63,-123.09,,,http://www.wikidata.org/entity/Q2,5983,,US_OR_41043
43.21,-117.63,,,http://www.wikidata.org/entity/Q2,25719,,US_OR_41045
44.91,-122.58,,,http://www.wikidata.org/entity/Q2,3093,,US_OR_41047
45.42,-119.57,,,http://www.wikidata.org/entity/Q2,5307,,US_OR_41049
45.54,-122.41,,,http://www.wikidata.org/entity/Q2,1206,,US_OR_41051
44.91,-123.42,,,http://www.wikidata.org/entity/Q2,1927,,US_OR_41053
45.41,-120.69,,,http://www.wikidata.org/entity/Q2,2153,,US_OR_41055
45.46,-123.7,,,http://www.wikidata.org/entity/Q2,3452,,US_OR_41057
45.375131,-118.75137,,,http://www.wikidata.org/entity/Q2,8369,,US_OR_41059
45.327222,-118.09333,,,http://www.wikidata.org/entity/Q2,5280,,US_OR_41061
45.58,-117.17,,,http://www.wikidata.org/entity/Q2,3152,,US_OR_41063
45.16,-121.16,,,http://www.wikidata.org/entity/Q2,6203,,US_OR_41065
45.56,-123.09,,,http://www.wikidata.org/entity/Q2,1880,,US_OR_41067
44.73,-120.02,,,http://www.wikidata.org/entity/Q2,4442,,US_OR_41069
45.23,-123.31,,,http://www.wikidata.org/entity/Q2,1860,,US_OR_41071
41,-77.5,,0.0166667,http://www.wikidata.org/entity/Q2,119283,335,US_PA
39.87,-77.22,,,http://www.wikidata.org/entity/Q2,1351,,US_PA_42001
40.47,-79.98,,,http://www.wikidata.org/entity/Q2,1929,,US_PA_42003
40.81,-79.46,,,http://www.wikidata.org/entity/Q2,1721,,US_PA_42005
40.69,-80.35,,,http://www.wikidata.org/entity/Q2,1150,,US_PA_42007
40.01,-78.49,,,http://www.wikidata.org/entity/Q2,2635,,US_PA_42009
40.42,-75.93,,,http://www.wikidata.org/entity/Q2,2242,,US_PA_42011
40.47,-78.35,,,http://www.wikidata.org/entity/Q2,1365,,US_PA_42013
41.79,-76.52,,,http://www.wikidata.org/entity/Q2,3007,,US_PA_42015
40.34,-75.11,,,http://www.wikidata.org/entity/Q2,1611,,US_PA_42017
40.91,-79.91,,,http://www.wikidata.org/entity/Q2,2058,,US_PA_42019
40.49,-78.72,,,http://www.wikidata.org/entity/Q2,1796,,US_PA_42021
41.44,-78.2,,,http://www.wikidata.org/entity/Q2,1032,,US_PA_42023
40.92,-75.7,,,http://www.wikidata.org/entity/Q2,1003,,US_PA_42025
40.91,-77.82,,,http://www.wikidata.org/entity/Q2,2880,,US_PA_42027
39.97,-75.75,,,http://www.wikidata.org/entity/Q2,1968,,US_PA_42029
41.19,-79.42,,,http://www.wikidata.org/entity/Q2,1577,,US_PA_42031
41,-78.47,,,http://www.wikidata.org/entity/Q2,2988,,US_PA_42033
41.24,-77.64,,,http://www.wikidata.org/entity/Q2,2326,,US_PA_42035
41.05,-76.4,,0.0166667,http://www.wikidata.org/entity/Q2,1269,,US_PA_42037
41.68,-80.11,,,http://www.wikidata.org/entity/Q2,2688,,US_PA_42039
40.17,-77.27,,0.00027777778,http://www.wikidata.org/entity/Q2,1427,,US_PA_42041
40.41,-76.79,,,http://www.wikidata.org/entity/Q2,1444,,US_PA_42043
39.92,-75.4,,,http://www.wikidata.org/entity/Q2,494,,US_PA_42045
41.42,-78.65,,,http://www.wikidata.org/entity/Q2,2155,,US_PA_42047
42.1,-80.1,,0.0166667,http://www.wikidata.org/entity/Q2,4036,,US_PA_42049
39.92,-79.65,,,http://www.wikidata.org/entity/Q2,2067,,US_PA_42051
41.52,-79.24,,,http://www.wikidata.org/entity/Q2,1117,,US_PA_42053
39.93,-77.72,,,http://www.wikidata.org/entity/Q2,2001,,US_PA_42055
39.92,-78.11,,,http://www.wikidata.org/entity/Q2,1134,,US_PA_42057
39.86,-80.22,,,http://www.wikidata.org/entity/Q2,1497,,US_PA_42059
40.41,-77.98,,,http://www.wikidata.org/entity/Q2,2303,,US_PA_42061
40.65,-79.09,,,http://www.wikidata.org/entity/Q2,2161,,US_PA_42063
41.13,-79,,,http://www.wikidata.org/entity/Q2,1701,,US_PA_42065
40.53,-77.4,,,http://www.wikidata.org/entity/Q2,1019,,US_PA_42067
41.44,-75.61,,,http://www.wikidata.org/entity/Q2,1203,,US_PA_42069
40.04,-76.25,,,http://www.wikidata.org/entity/Q2,2548,,US_PA_42071
40.99,-80.33,,0.01,http://www.wikidata.org/entity/Q2,940,,US_PA_42073
40.37,-76.46,,,http://www.wikidata.org/entity/Q2,939,,US_PA_42075
40.61,-75.59,,,http://www.wikidata.org/entity/Q2,902,,US_PA_42077
41.18,-75.99,,,http://www.wikidata.org/entity/Q2,2349,,US_PA_42079
41.35,-77.06,,,http://www.wikidata.org/entity/Q2,3221,,US_PA_42081
41.811111,-78.444722,,,http://www.wikidata.org/entity/Q2,2549,,US_PA_42083
41.31,-80.25,,,http://www.wikidata.org/entity/Q2,1768,,US_PA_42085
40.61,-77.62,,,http://www.wikidata.org/entity/Q2,1074,,US_PA_42087
41.06,-75.34,,,http://www.wikidata.org/entity/Q2,1599,,US_PA_42089
40.21,-75.37,,,http://www.wikidata.org/entity/Q2,1262,,US_PA_42091
41.03,-76.66,,,http://www.wikidata.org/entity/Q2,343,,US_PA_42093
40.75,-75.31,,,http://www.wikidata.org/entity/Q2,977,,US_PA_42095
40.85,-76.71,,,http://www.wikidata.org/entity/Q2,1236,,US_PA_42097
40.4,-77.27,,,http://www.wikidata.org/entity/Q2,1439,,US_PA_42099
40.01,-75.13,,,http://www.wikidata.org/entity/Q2,143,,US_PA_42101
41.33,-75.03,,,http://www.wikidata.org/entity/Q2,1468,,US_PA_42103
41.74,-77.9,,,http://www.wikidata.org/entity/Q2,2801,,US_PA_42105
40.7,-76.21,,,http://www.wikidata.org/entity/Q2,2027,,US_PA_42107
40.77,-77.08,,,http://www.wikidata.org/entity/Q2,860,,US_PA_42109
39.97,-79.03,,,http://www.wikidata.org/entity/Q2,2800,,US_PA_42111
41.45,-76.51,,,http://www.wikidata.org/entity/Q2,1172,,US_PA_42113
41.82,-75.8,,,http://www.wikidata.org/entity/Q2,2156,,US_PA_42115
41.77,-77.25,,,http://www.wikidata.org/entity/Q2,2946,,US_PA_42117
40.96,-77.06,,,http://www.wikidata.org/entity/Q2,821,,US_PA_42119
41.4,-79.76,,,http://www.wikidata.org/entity/Q2,1769,,US_PA_42121
41.81,-79.27,,,http://www.wikidata.org/entity/Q2,899,,US_PA_42123
40.19,-80.25,,,http://www.wikidata.org/entity/Q2,861,,US_PA_42125
41.65,-75.31,,,http://www.wikidata.org/entity/Q2,751,,US_PA_42127
40.31,-79.47,,,http://www.wikidata.org/entity/Q2,1036,,US_PA_42129
41.52,-76.02,,,http://www.wikidata.org/entity/Q2,405,,US_PA_42131
39.92,-76.73,,,http://www.wikidata.org/entity/Q2,911,,US_PA_42133
18.25,-66.5,,0.0166667,http://www.wikidata.org/entity/Q2,9104,,US_PR
18.162778,-66.722222,,0.00027777778,http://www.wikidata.org/entity/Q2,107.98,504,US_PR_72001
18.379444,-67.188333,,0.00027777778,http://www.wikidata.org/entity/Q2,0.955285,18,US_PR_72003
18.43,-67.154444,,0.00027777778,http://www.wikidata.org/entity/Q2,8.008706,7,US_PR_72005
18.256944,-66.103056,,1E-05,http://www.wikidata.org/entity/Q2,78.01,,US_PR_72007
18.14,-66.266111,,1E-05,http://www.wikidata.org/entity/Q2,81.61,604,US_PR_72009
18.28273,-67.13962,,0.094607297,http://www.wikidata.org/entity/Q2,116.37,,US_PR_72011
18.470556,-66.720833,,0.00027777778,http://www.wikidata.org/entity/Q2,46.490472,7,US_PR_72013
17.965833,-66.061389,,1E-05,http://www.wikidata.org/entity/Q2,3.159761,7,US_PR_72015
18.4505,-66.53851,,1E-05,http://www.wikidata.org/entity/Q2,94.24,3,US_PR_72017
18.18662,-66.30628,,1E-05,http://www.wikidata.org/entity/Q2,86.01,603,US_PR_72019
18.383333,-66.15,,0.00027777778,http://www.wikidata.org/entity/Q2,70.199629,101,US_PR_72021
18.086667,-67.145833,,0.00027777778,http://www.wikidata.org/entity/Q2,6.102675,20,US_PR_72023
18.233333,-66.033333,,0.016666667,http://www.wikidata.org/entity/Q2,28.501302,643,US_PR_72025
18.483889,-66.845,,1E-05,http://www.wikidata.org/entity/Q2,61.91,,US_PR_72027
18.379167,-65.901389,,1E-05,http://www.wikidata.org/entity/Q2,73.12,7,US_PR_72029
18.388889,-65.966667,,0.00027777778,http://www.wikidata.org/entity/Q2,62.418181,16,US_PR_72031
18.441389,-66.118333,,1E-05,http://www.wikidata.org/entity/Q2,18.23,19,US_PR_72033
18.10357,-66.15378,,1E-05,http://www.wikidata.org/entity/Q2,130.01,580,US_PR_72035
18.26412,-65.6485,,0.094597151,http://www.wikidata.org/entity/Q2,200.28,,US_PR_72037
18.336111,-66.468889,,1E-05,http://www.wikidata.org/entity/Q2,172.17,,US_PR_72039
18.175833,-66.161389,,0.00027777778,http://www.wikidata.org/entity/Q2,94.42,,US_PR_72041
18.08,-66.358056,,0.00027777778,http://www.wikidata.org/entity/Q2,202.15,148,US_PR_72043
18.21801,-66.226,,0.094572064,http://www.wikidata.org/entity/Q2,73.13,,US_PR_72045
18.34106,-66.31684,,0.094639178,http://www.wikidata.org/entity/Q2,109,,US_PR_72047
18.316667,-65.290278,,0.00027777778,http://www.wikidata.org/entity/Q2,2.695419,3,US_PR_72049
18.45883,-66.26767,,0.094703911,http://www.wikidata.org/entity/Q2,60.16,,US_PR_72051
18.32579,-65.65238,,0.094630821,http://www.wikidata.org/entity/Q2,156.45,,US_PR_72053
18.364953,-66.566161,,1E-05,http://www.wikidata.org/entity/Q2,26,,US_PR_72054
17.971667,-66.908056,,0.00027777778,http://www.wikidata.org/entity/Q2,6.544234,17,US_PR_72055
17.98413,-66.11378,,0.094445962,http://www.wikidata.org/entity/Q2,106.8,239,US_PR_72057
18.019167,-66.791944,,0.00027777778,http://www.wikidata.org/entity/Q2,109.9,11,US_PR_72059
18.366667,-66.1,,0.00027777778,http://www.wikidata.org/entity/Q2,31.628118,189,US_PR_72061
18.2544,-65.97294,,0.094591857,http://www.wikidata.org/entity/Q2,73.24,59,US_PR_72063
18.48633,-66.82545,,0.094719097,http://www.wikidata.org/entity/Q2,152.1,28,US_PR_72065
18.13968,-67.1274,,0.094529618,http://www.wikidata.org/entity/Q2,29,,US_PR_72067
18.149722,-65.8275,,1E-05,http://www.wikidata.org/entity/Q2,143.63,21,US_PR_72069
18.513056,-67.07,,0.00027777778,http://www.wikidata.org/entity/Q2,238.15,40,US_PR_72071
18.218611,-66.591667,,1E-05,http://www.wikidata.org/entity/Q2,102.1,441,US_PR_72073
18.05246,-66.50656,,0.094482607,http://www.wikidata.org/entity/Q2,277.23,61,US_PR_72075
