ISO 3166-2 Code,Country,Subdivision,Last Update,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23
PY-6,Paraguay,Caazapa,2020-06-24 13:32:52.446844,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PY-14,Paraguay,Canindeyu,2020-06-24 13:32:52.446844,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PY-11,Paraguay,Central,2020-06-24 13:32:52.446844,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PY-1,Paraguay,Concepcion,2020-06-24 13:32:52.446844,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PY-3,Paraguay,Cordillera,2020-06-24 13:32:52.446844,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PY-ASU,Paraguay,Distrito Capital,2020-06-24 13:32:52.446844,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PY-4,Paraguay,Guaira,2020-06-24 13:32:52.446844,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PY-7,Paraguay,Itapua,2020-06-24 13:32:52.446844,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PY-8,Paraguay,Misiones,2020-06-24 13:32:52.446844,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PY-12,Paraguay,Neembucu,2020-06-24 13:32:52.446844,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PY-9,Paraguay,Paraguari,2020-06-24 13:32:52.446844,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PY-15,Paraguay,Presidente Hayes,2020-06-24 13:32:52.446844,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PY-2,Paraguay,San Pedro,2020-06-24 13:32:52.446844,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PE-AMA,Peru,Amazonas,2020-06-24 13:32:52.446844,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,11,10,16,22.0,19.0,25.0,25.0,25.0,23.0,46.0,51.0,51.0,55.0,58.0,60.0,64.0,65.0,67.0,78.0,84.0,108.0,119.0,122.0,129.0,136.0,155.0,164.0,170.0,176.0,186.0,207.0,221.0,237.0,242.0,249.0,259.0,269.0,270.0,279.0,311.0,317.0,325.0,349.0,371.0,399.0,437.0,451.0,460.0,511.0,533.0,546.0,563.0,582.0,605.0,608.0,637.0,654.0,680.0,732.0,758.0,771.0,823.0,873.0,926.0,995.0,1033.0,1102.0,1170.0,1179.0,1349.0,1407.0,1440.0,1483.0,1565.0,1595.0,1612.0,1655.0
PE-ANC,Peru,Ancash,2020-06-24 13:32:52.446844,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1.0,1.0,1,2,3,4,4.0,4.0,4.0,4.0,5,6.0,6.0,6,6,11.0,11.0,15,15,18.0,18.0,23,27,36,50,57,67,88.0,102.0,110.0,124.0,144.0,171.0,189.0,217.0,251.0,275.0,334.0,365.0,352.0,361.0,464.0,506.0,547.0,598.0,630.0,693.0,822.0,907.0,993.0,1014.0,1159.0,1256.0,1307.0,1390.0,1472.0,1507.0,1521.0,1553.0,1620.0,1698.0,1779.0,1971.0,2095.0,2153.0,2226.0,2354.0,2466.0,2557.0,2722.0,2832.0,2842.0,3249.0,3196.0,3455.0,3384.0,3515.0,4220.0,4444.0,4668.0,4647.0,5048.0,5226.0,5290.0,5386.0,5443.0,5582.0,5736.0,5885.0,6000.0,6155.0,6294.0,6410.0,6509.0,6649.0,6746.0,6877.0,7002.0,7133.0,7248.0,7347.0
PE-APU,Peru,Apurimac,2020-06-24 13:32:52.446844,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,1.0,1.0,1,1,1,1,1,3,3.0,5.0,5.0,10.0,20.0,22.0,32.0,35.0,35.0,40.0,42.0,46.0,52.0,53.0,63.0,68.0,69.0,64.0,66.0,78.0,83.0,86.0,90.0,100.0,111.0,84.0,90.0,92.0,92.0,93.0,93.0,95.0,96.0,99.0,100.0,104.0,105.0,105.0,108.0,113.0,112.0,119.0,122.0,141.0,140.0,146.0,151.0,152.0,162.0,171.0,194.0,189.0,198.0,203.0,221.0,237.0,248.0,259.0,288.0,295.0,314.0,319.0,331.0,346.0,348.0,351.0,353.0,402.0,410.0,412.0,441.0,457.0,497.0,498.0
PE-ARE,Peru,Arequipa,2020-06-24 13:32:52.446844,0.0,0,0,0,0,0,0,0,0,0,0.0,1.0,1,1,1,2,2,2,2,2.0,2.0,2,2,3,3,4.0,4.0,7.0,9.0,10,15.0,15.0,15,15,21.0,26.0,30,30,37.0,37.0,51,60,66,74,77,83,85.0,86.0,98.0,99.0,98.0,111.0,134.0,146.0,192.0,229.0,273.0,276.0,291.0,311.0,364.0,396.0,479.0,501.0,529.0,571.0,624.0,655.0,692.0,692.0,763.0,790.0,814.0,854.0,904.0,1046.0,1061.0,1208.0,1301.0,1393.0,1558.0,1709.0,1839.0,1929.0,1967.0,2072.0,2176.0,2297.0,2373.0,2501.0,2633.0,2694.0,2787.0,2921.0,3146.0,3335.0,3332.0,3633.0,3727.0,3817.0,3961.0,4204.0,4316.0,4460.0,4494.0,4566.0,4620.0,4764.0,4881.0,5002.0,5115.0,5195.0,5280.0,5336.0,5454.0,5533.0,5654.0,5744.0,5909.0,5981.0
PE-AYA,Peru,Ayacucho,2020-06-24 13:32:52.446844,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1,1.0,1.0,1,1,1.0,1.0,3,5,5,5,7,9,13.0,11.0,11.0,15.0,22.0,23.0,23.0,29.0,33.0,35.0,38.0,38.0,39.0,40.0,45.0,53.0,60.0,72.0,80.0,95.0,104.0,117.0,135.0,143.0,181.0,176.0,189.0,203.0,222.0,254.0,258.0,270.0,278.0,303.0,322.0,367.0,403.0,406.0,426.0,440.0,455.0,479.0,498.0,537.0,571.0,605.0,622.0,639.0,679.0,712.0,748.0,762.0,790.0,826.0,862.0,865.0,886.0,910.0,915.0,958.0,995.0,1028.0,1071.0,1102.0,1157.0,1171.0,1220.0,1296.0,1331.0,1375.0,1454.0,1522.0,1540.0,1569.0
PE-CAJ,Peru,Cajamarca,2020-06-24 13:32:52.446844,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,1,1,1.0,1.0,2,3,4.0,6.0,6,6,6,10,11,11,11.0,11.0,11.0,19.0,20.0,22.0,38.0,52.0,61.0,62.0,73.0,78.0,90.0,92.0,105.0,128.0,141.0,156.0,162.0,170.0,201.0,224.0,259.0,268.0,322.0,301.0,316.0,328.0,351.0,362.0,367.0,375.0,393.0,406.0,411.0,424.0,429.0,435.0,446.0,451.0,483.0,495.0,520.0,557.0,591.0,625.0,645.0,669.0,700.0,720.0,747.0,786.0,830.0,853.0,882.0,875.0,907.0,935.0,947.0,984.0,1013.0,1062.0,1135.0,1199.0,1279.0,1314.0,1350.0,1378.0,1422.0,1474.0,1518.0,1568.0,1597.0,1631.0
PE-CAL,Peru,Callao,2020-06-24 13:32:52.446844,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2.0,3.0,4,5,5,5,6.0,6.0,8.0,8.0,10,15.0,17.0,18,29,24.0,25.0,37,40,59.0,64.0,89,109,161,320,413,465,541.0,596.0,733.0,908.0,939.0,1008.0,1080.0,1180.0,1239.0,1282.0,1369.0,1416.0,1536.0,1591.0,2436.0,2615.0,2672.0,2933.0,3101.0,3219.0,3458.0,3543.0,3893.0,3979.0,4245.0,4404.0,4678.0,4968.0,5217.0,5360.0,5400.0,5584.0,5851.0,6199.0,6422.0,6513.0,6685.0,6782.0,7011.0,7381.0,7685.0,7846.0,8125.0,8558.0,8726.0,9122.0,9495.0,9953.0,10781.0,12105.0,12167.0,12495.0,12911.0,13171.0,13291.0,13410.0,13656.0,13865.0,14017.0,14284.0,14489.0,14830.0,15200.0,15556.0,15807.0,15955.0,16115.0,16224.0,16458.0,16678.0,16844.0,16986.0,17145.0,17303.0
PE-CUS,Peru,Cusco,2020-06-24 13:32:52.446844,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1,1,1.0,1.0,1,1,4,4,4.0,4.0,6.0,6.0,10,10.0,10.0,11,17,25.0,26.0,34,38,44.0,48.0,52,54,54,54,55,57,58.0,59.0,59.0,106.0,108.0,109.0,112.0,123.0,130.0,130.0,132.0,147.0,158.0,160.0,174.0,182.0,196.0,202.0,203.0,212.0,221.0,221.0,230.0,234.0,249.0,258.0,280.0,328.0,366.0,407.0,410.0,442.0,496.0,523.0,603.0,609.0,635.0,626.0,635.0,654.0,724.0,766.0,793.0,856.0,854.0,896.0,899.0,916.0,916.0,1015.0,1062.0,1103.0,1125.0,1157.0,1174.0,1182.0,1199.0,1229.0,1260.0,1274.0,1309.0,1344.0,1368.0,1419.0,1436.0,1449.0,1458.0,1469.0,1494.0,1508.0,1520.0,1561.0,1629.0,1631.0
PE-HUV,Peru,Huancavelica,2020-06-24 13:32:52.446844,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,1,1,1.0,1.0,1,2,7,7,7,7,7.0,9.0,10.0,10.0,11.0,11.0,17.0,18.0,20.0,21.0,16.0,19.0,21.0,23.0,33.0,40.0,48.0,57.0,75.0,88.0,109.0,133.0,186.0,199.0,203.0,181.0,176.0,178.0,185.0,193.0,200.0,203.0,214.0,214.0,225.0,229.0,234.0,242.0,245.0,260.0,277.0,289.0,306.0,345.0,360.0,360.0,379.0,383.0,407.0,430.0,436.0,449.0,455.0,465.0,487.0,507.0,516.0,528.0,569.0,579.0,602.0,612.0,635.0,654.0,659.0,663.0,679.0,751.0,753.0,756.0,799.0,810.0,819.0,822.0
PE-HUC,Peru,Huanuco,2020-06-24 13:32:52.446844,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,2,2,2,2,2,2.0,2.0,2,2,2,2,2.0,2.0,2.0,2.0,2,2.0,4.0,4,4,4.0,6.0,6,6,6.0,6.0,6,6,6,7,9,9,9.0,10.0,15.0,15.0,39.0,42.0,45.0,64.0,83.0,83.0,91.0,114.0,116.0,116.0,160.0,167.0,167.0,168.0,169.0,189.0,206.0,233.0,248.0,248.0,255.0,259.0,293.0,323.0,331.0,333.0,335.0,341.0,359.0,375.0,413.0,470.0,495.0,504.0,520.0,539.0,566.0,607.0,629.0,676.0,692.0,716.0,741.0,780.0,811.0,848.0,885.0,979.0,987.0,1013.0,1068.0,1120.0,1154.0,1176.0,1183.0,1215.0,1254.0,1287.0,1363.0,1433.0,1494.0,1527.0,1593.0,1614.0,1657.0,1718.0,1770.0,0.0,0.0,0.0
PE-ICA,Peru,Ica,2020-06-24 13:32:52.446844,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,1,1,1,1.0,1.0,1,1,1,1,1.0,1.0,2.0,2.0,2,3.0,3.0,4,5,5.0,5.0,8,8,8.0,9.0,14,18,24,28,34,37,47.0,58.0,58.0,76.0,101.0,106.0,119.0,124.0,141.0,145.0,195.0,213.0,248.0,258.0,268.0,284.0,339.0,353.0,401.0,550.0,580.0,584.0,676.0,688.0,698.0,708.0,860.0,884.0,930.0,1003.0,1019.0,1132.0,1232.0,1269.0,1346.0,1412.0,1477.0,1540.0,1669.0,1769.0,1905.0,1941.0,1863.0,2153.0,2119.0,2363.0,2476.0,2662.0,2691.0,2789.0,3334.0,3450.0,3536.0,3851.0,3919.0,4020.0,4187.0,4330.0,4375.0,4530.0,4713.0,4893.0,5101.0,5345.0,5456.0,5534.0,5653.0,5745.0,5865.0,5968.0,6048.0,6176.0,6253.0,6397.0
PE-JUN,Peru,Junin,2020-06-24 13:32:52.446844,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,9,10.0,10.0,10.0,10.0,11,11.0,12.0,12,13,13.0,17.0,17,17,19.0,25.0,25,28,28,42,42,56,58.0,64.0,68.0,68.0,79.0,79.0,101.0,130.0,150.0,155.0,178.0,207.0,206.0,219.0,257.0,284.0,290.0,331.0,373.0,394.0,436.0,451.0,506.0,524.0,587.0,632.0,655.0,689.0,764.0,798.0,839.0,855.0,890.0,954.0,1013.0,1046.0,1098.0,1149.0,1166.0,1223.0,1289.0,1336.0,1375.0,1438.0,1470.0,1521.0,1578.0,1675.0,1755.0,1816.0,1848.0,1896.0,1951.0,2007.0,2089.0,2093.0,2114.0,2158.0,2194.0,2249.0,2298.0,2393.0,2483.0,2545.0,2626.0,2680.0,2726.0,2771.0,2869.0,2944.0,3000.0,0.0,0.0,0.0
PE-LAL,Peru,La Libertad,2020-06-24 13:32:52.446844,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1.0,1.0,1,2,2,2,5.0,5.0,4.0,5.0,6,9.0,9.0,10,13,15.0,19.0,32,34,44.0,50.0,50,56,58,82,96,101,108.0,110.0,115.0,166.0,184.0,193.0,194.0,211.0,232.0,253.0,303.0,318.0,391.0,410.0,481.0,503.0,553.0,585.0,615.0,668.0,720.0,798.0,879.0,965.0,1062.0,1119.0,1206.0,1275.0,1394.0,1449.0,1470.0,1566.0,1623.0,1711.0,1834.0,2015.0,2122.0,2324.0,2378.0,2447.0,2542.0,2682.0,2793.0,3023.0,3178.0,3309.0,3523.0,3818.0,3816.0,3998.0,4660.0,4898.0,5114.0,5351.0,5392.0,5483.0,5670.0,5841.0,5916.0,6082.0,6311.0,6642.0,6830.0,7026.0,7239.0,7391.0,7579.0,7714.0,7839.0,8060.0,8185.0,8381.0,8525.0,8658.0
PE-LAM,Peru,Lambayeque,2020-06-24 13:32:52.446844,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1.0,3.0,6,6,6,6,8.0,8.0,8.0,8.0,12,12.0,13.0,15,22,22.0,30.0,34,37,35.0,55.0,100,100,108,246,302,302,326.0,355.0,392.0,427.0,428.0,571.0,600.0,642.0,671.0,675.0,741.0,864.0,968.0,974.0,1388.0,1602.0,1651.0,1814.0,1956.0,2176.0,2360.0,2548.0,2646.0,2763.0,3008.0,3127.0,3268.0,3479.0,3628.0,3655.0,3748.0,3856.0,3950.0,4147.0,4362.0,4596.0,4856.0,4961.0,5182.0,5409.0,5581.0,5690.0,5836.0,6075.0,6217.0,6453.0,6732.0,7020.0,7060.0,7020.0,8484.0,8811.0,9138.0,9348.0,9440.0,9634.0,9686.0,9829.0,9933.0,10100.0,10286.0,10532.0,10791.0,11059.0,11276.0,11394.0,11576.0,11699.0,11883.0,12069.0,12175.0,12315.0,12420.0,12552.0
PE-LIM,Peru,Lima,2020-06-24 13:32:52.446844,0.0,0,0,0,0,0,0,0,0,0,1.0,5.0,6,8,8,12,17,32,33,58.0,70.0,96,111,193,212,241.0,241.0,307.0,322.0,369,453.0,494.0,518,639,718.0,799.0,990,1059,1179.0,1257.0,1639,1837,2100,3016,3704,4210,4933.0,5456.0,7458.0,7476.0,8412.0,9107.0,9793.0,10234.0,10877.0,11297.0,12256.0,13214.0,14300.0,14814.0,16567.0,17884.0,18571.0,20048.0,21854.0,23561.0,25718.0,26908.0,28990.0,29842.0,32339.0,35299.0,37606.0,39837.0,41844.0,43284.0,44333.0,46507.0,49605.0,52545.0,54901.0,57473.0,59712.0,61197.0,64278.0,67060.0,70155.0,71719.0,74037.0,75716.0,77486.0,80882.0,84994.0,87478.0,92057.0,96583.0,100526.0,103020.0,109078.0,108323.0,108680.0,110161.0,112974.0,116159.0,118036.0,120183.0,122883.0,125640.0,128700.0,129865.0,132186.0,134008.0,136464.0,138203.0,139869.0,141512.0,143017.0,144623.0,145466.0,147372.0
PE-LOR,Peru,Loreto,2020-06-24 13:32:52.446844,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,1,10,11,12,14.0,14.0,16.0,16.0,18,18.0,23.0,27,52,53.0,58.0,66,72,84.0,106.0,143,171,206,290,315,315,315.0,322.0,340.0,357.0,396.0,412.0,431.0,485.0,552.0,585.0,617.0,653.0,700.0,708.0,742.0,786.0,827.0,881.0,1003.0,1202.0,1355.0,1425.0,1502.0,1502.0,1595.0,1559.0,1666.0,1704.0,1735.0,1780.0,1834.0,1933.0,2037.0,2107.0,2254.0,2444.0,2696.0,2811.0,2960.0,3085.0,3166.0,3201.0,3293.0,3391.0,3524.0,3720.0,3816.0,3959.0,4109.0,4635.0,4715.0,5133.0,5355.0,5517.0,5757.0,6172.0,6187.0,6225.0,6349.0,6506.0,6719.0,7000.0,7167.0,7478.0,7629.0,7737.0,7781.0,7849.0,7953.0,8051.0,8195.0,8335.0,8364.0,8449.0
PE-MDD,Peru,Madre de dios,2020-06-24 13:32:52.446844,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,1,1,1,1.0,1.0,1.0,1.0,1,1.0,1.0,1,1,1.0,1.0,1,1,2.0,2.0,2,2,2,2,3,3,4.0,3.0,10.0,19.0,19.0,19.0,21.0,21.0,25.0,64.0,66.0,71.0,77.0,80.0,91.0,94.0,87.0,97.0,105.0,113.0,116.0,118.0,120.0,121.0,124.0,129.0,138.0,139.0,150.0,162.0,162.0,163.0,172.0,177.0,187.0,201.0,206.0,204.0,247.0,259.0,265.0,270.0,304.0,325.0,314.0,339.0,388.0,402.0,450.0,485.0,493.0,519.0,561.0,611.0,600.0,731.0,743.0,744.0,749.0,807.0,832.0,903.0,945.0,995.0,1047.0,1050.0,1096.0,1184.0,1229.0,1265.0,1307.0,1346.0,1365.0,1397.0
PE-MOQ,Peru,Moquegua,2020-06-24 13:32:52.446844,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,1,1,1,3,3,3,8.0,10.0,12.0,13.0,16.0,21.0,24.0,28.0,30.0,30.0,41.0,48.0,52.0,57.0,73.0,92.0,94.0,100.0,111.0,120.0,123.0,128.0,131.0,133.0,142.0,149.0,155.0,160.0,163.0,167.0,167.0,167.0,168.0,182.0,188.0,190.0,193.0,193.0,199.0,235.0,270.0,315.0,345.0,352.0,357.0,402.0,423.0,447.0,462.0,477.0,515.0,509.0,508.0,525.0,561.0,668.0,674.0,676.0,712.0,715.0,724.0,728.0,738.0,744.0,746.0,747.0,768.0,829.0,833.0,835.0,843.0,851.0,861.0,864.0
PE-PAS,Peru,Pasco,2020-06-24 13:32:52.446844,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,1.0,1,1,1.0,1.0,1,1,1.0,2.0,3,5,5,5,5,8,9.0,11.0,11.0,11.0,11.0,11.0,13.0,13.0,18.0,32.0,39.0,46.0,48.0,61.0,68.0,78.0,82.0,90.0,95.0,113.0,122.0,148.0,161.0,162.0,166.0,151.0,151.0,158.0,162.0,167.0,168.0,171.0,173.0,179.0,185.0,189.0,196.0,211.0,229.0,231.0,249.0,276.0,288.0,335.0,387.0,408.0,416.0,426.0,448.0,458.0,463.0,473.0,476.0,480.0,512.0,553.0,565.0,574.0,643.0,656.0,679.0,700.0,729.0,747.0,759.0,794.0,817.0,826.0,829.0,841.0,856.0,866.0,867.0,881.0
PE-PIU,Peru,Piura,2020-06-24 13:32:52.446844,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,2.0,2.0,2,2,2,2,18.0,18.0,19.0,19.0,19,20.0,20.0,20,21,21.0,21.0,26,27,27.0,27.0,29,30,35,41,53,68,91.0,104.0,120.0,224.0,229.0,233.0,264.0,344.0,420.0,436.0,475.0,514.0,568.0,585.0,669.0,790.0,816.0,960.0,1080.0,1207.0,1396.0,1492.0,1618.0,1752.0,1804.0,1914.0,2214.0,2258.0,2388.0,2425.0,2483.0,2598.0,2693.0,2830.0,2970.0,3032.0,3062.0,3091.0,3192.0,3335.0,3496.0,3621.0,3812.0,4219.0,5457.0,5457.0,6039.0,6942.0,7180.0,7180.0,7504.0,8143.0,8148.0,7890.0,9510.0,10198.0,10487.0,10716.0,10886.0,11067.0,11520.0,12177.0,12768.0,13411.0,13799.0,14046.0,14220.0,14413.0,14659.0,14902.0,15123.0,15389.0,15587.0,15686.0
PE-PUN,Peru,Puno,2020-06-24 13:32:52.446844,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,1,1,1,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,8.0,8.0,11.0,15.0,33.0,34.0,65.0,69.0,69.0,88.0,89.0,105.0,116.0,124.0,135.0,142.0,144.0,149.0,158.0,164.0,164.0,166.0,173.0,180.0,185.0,189.0,192.0,201.0,220.0,214.0,208.0,217.0,225.0,232.0,247.0,257.0,263.0,300.0,322.0,322.0,321.0,333.0,392.0,386.0,399.0,398.0,422.0,456.0,462.0,468.0,471.0,476.0,497.0,526.0,545.0,556.0,566.0,585.0,589.0,694.0,701.0,710.0,753.0,766.0,781.0,788.0
