dep,jour,p,t,cl_age90
71,2020-06-08,0,35,29
71,2020-06-08,0,28,39
71,2020-06-08,0,37,49
71,2020-06-08,0,39,59
71,2020-06-08,1,51,69
71,2020-06-08,0,50,79
71,2020-06-08,1,47,89
71,2020-06-08,0,18,90
72,2020-06-08,2,206,0
72,2020-06-08,0,9,09
72,2020-06-08,0,10,19
72,2020-06-08,0,14,29
72,2020-06-08,1,27,39
72,2020-06-08,0,20,49
72,2020-06-08,0,32,59
72,2020-06-08,0,23,69
72,2020-06-08,1,22,79
72,2020-06-08,0,24,89
72,2020-06-08,0,25,90
73,2020-06-08,1,199,0
73,2020-06-08,0,12,09
73,2020-06-08,0,11,19
73,2020-06-08,0,22,29
73,2020-06-08,1,17,39
73,2020-06-08,0,16,49
73,2020-06-08,0,20,59
73,2020-06-08,0,37,69
73,2020-06-08,0,26,79
73,2020-06-08,0,30,89
73,2020-06-08,0,8,90
74,2020-06-08,3,277,0
74,2020-06-08,0,27,09
74,2020-06-08,0,22,19
74,2020-06-08,2,44,29
74,2020-06-08,0,39,39
74,2020-06-08,1,40,49
74,2020-06-08,0,27,59
74,2020-06-08,0,28,69
74,2020-06-08,0,23,79
74,2020-06-08,0,20,89
74,2020-06-08,0,7,90
75,2020-06-08,34,1643,0
75,2020-06-08,1,56,09
75,2020-06-08,0,77,19
75,2020-06-08,4,270,29
75,2020-06-08,4,252,39
75,2020-06-08,14,227,49
75,2020-06-08,0,213,59
75,2020-06-08,4,219,69
75,2020-06-08,6,187,79
75,2020-06-08,0,98,89
75,2020-06-08,1,36,90
76,2020-06-08,4,411,0
76,2020-06-08,0,22,09
76,2020-06-08,0,21,19
76,2020-06-08,1,61,29
76,2020-06-08,0,58,39
76,2020-06-08,0,54,49
76,2020-06-08,2,71,59
76,2020-06-08,0,45,69
76,2020-06-08,1,38,79
76,2020-06-08,0,34,89
76,2020-06-08,0,7,90
77,2020-06-08,9,884,0
77,2020-06-08,0,31,09
77,2020-06-08,0,47,19
77,2020-06-08,2,107,29
77,2020-06-08,1,121,39
77,2020-06-08,1,130,49
77,2020-06-08,4,139,59
77,2020-06-08,0,122,69
77,2020-06-08,1,100,79
77,2020-06-08,0,58,89
77,2020-06-08,0,29,90
78,2020-06-08,19,785,0
78,2020-06-08,0,58,09
78,2020-06-08,2,51,19
78,2020-06-08,3,93,29
78,2020-06-08,2,108,39
78,2020-06-08,2,108,49
78,2020-06-08,1,118,59
78,2020-06-08,5,89,69
78,2020-06-08,1,80,79
78,2020-06-08,1,58,89
78,2020-06-08,2,22,90
79,2020-06-08,0,131,0
79,2020-06-08,0,10,09
79,2020-06-08,0,6,19
79,2020-06-08,0,11,29
79,2020-06-08,0,13,39
79,2020-06-08,0,21,49
79,2020-06-08,0,16,59
79,2020-06-08,0,13,69
79,2020-06-08,0,18,79
79,2020-06-08,0,17,89
79,2020-06-08,0,6,90
80,2020-06-08,5,370,0
80,2020-06-08,1,12,09
80,2020-06-08,1,10,19
80,2020-06-08,0,36,29
80,2020-06-08,1,42,39
80,2020-06-08,0,31,49
80,2020-06-08,0,36,59
80,2020-06-08,0,49,69
80,2020-06-08,1,60,79
80,2020-06-08,0,60,89
80,2020-06-08,1,34,90
81,2020-06-08,1,199,0
81,2020-06-08,0,4,09
81,2020-06-08,0,12,19
81,2020-06-08,0,22,29
81,2020-06-08,0,29,39
81,2020-06-08,0,16,49
81,2020-06-08,0,27,59
81,2020-06-08,0,26,69
81,2020-06-08,0,21,79
81,2020-06-08,1,17,89
81,2020-06-08,0,25,90
82,2020-06-08,0,82,0
82,2020-06-08,0,5,09
82,2020-06-08,0,1,19
82,2020-06-08,0,11,29
82,2020-06-08,0,14,39
82,2020-06-08,0,7,49
82,2020-06-08,0,10,59
82,2020-06-08,0,8,69
82,2020-06-08,0,12,79
82,2020-06-08,0,9,89
82,2020-06-08,0,5,90
83,2020-06-08,1,656,0
83,2020-06-08,0,25,09
83,2020-06-08,0,38,19
83,2020-06-08,1,53,29
83,2020-06-08,0,62,39
83,2020-06-08,0,52,49
83,2020-06-08,0,84,59
83,2020-06-08,0,97,69
83,2020-06-08,0,141,79
83,2020-06-08,0,73,89
83,2020-06-08,0,31,90
84,2020-06-08,2,240,0
84,2020-06-08,0,16,09
84,2020-06-08,0,17,19
84,2020-06-08,0,24,29
84,2020-06-08,1,29,39
84,2020-06-08,0,27,49
84,2020-06-08,1,49,59
84,2020-06-08,0,23,69
84,2020-06-08,0,28,79
84,2020-06-08,0,22,89
84,2020-06-08,0,5,90
85,2020-06-08,9,732,0
85,2020-06-08,0,17,09
85,2020-06-08,0,24,19
85,2020-06-08,2,109,29
85,2020-06-08,4,141,39
85,2020-06-08,2,169,49
85,2020-06-08,1,135,59
85,2020-06-08,0,48,69
85,2020-06-08,0,36,79
85,2020-06-08,0,39,89
85,2020-06-08,0,14,90
86,2020-06-08,1,235,0
86,2020-06-08,0,25,09
86,2020-06-08,0,24,19
86,2020-06-08,0,33,29
86,2020-06-08,0,25,39
86,2020-06-08,0,18,49
86,2020-06-08,1,26,59
86,2020-06-08,0,30,69
86,2020-06-08,0,23,79
86,2020-06-08,0,20,89
86,2020-06-08,0,11,90
87,2020-06-08,0,106,0
87,2020-06-08,0,4,09
87,2020-06-08,0,5,19
87,2020-06-08,0,13,29
87,2020-06-08,0,14,39
87,2020-06-08,0,19,49
87,2020-06-08,0,17,59
87,2020-06-08,0,10,69
87,2020-06-08,0,7,79
87,2020-06-08,0,11,89
87,2020-06-08,0,6,90
88,2020-06-08,5,310,0
88,2020-06-08,0,10,09
88,2020-06-08,0,19,19
88,2020-06-08,0,25,29
88,2020-06-08,2,30,39
88,2020-06-08,0,36,49
88,2020-06-08,1,55,59
88,2020-06-08,1,56,69
88,2020-06-08,0,44,79
88,2020-06-08,1,29,89
88,2020-06-08,0,6,90
89,2020-06-08,1,312,0
89,2020-06-08,0,14,09
89,2020-06-08,0,14,19
89,2020-06-08,0,21,29
89,2020-06-08,0,32,39
89,2020-06-08,0,41,49
89,2020-06-08,0,49,59
89,2020-06-08,0,52,69
89,2020-06-08,0,43,79
89,2020-06-08,1,33,89
89,2020-06-08,0,13,90
90,2020-06-08,0,160,0
90,2020-06-08,0,10,09
90,2020-06-08,0,7,19
90,2020-06-08,0,14,29
90,2020-06-08,0,23,39
90,2020-06-08,0,16,49
90,2020-06-08,0,27,59
90,2020-06-08,0,23,69
90,2020-06-08,0,15,79
90,2020-06-08,0,18,89
90,2020-06-08,0,7,90
91,2020-06-08,6,878,0
91,2020-06-08,0,57,09
91,2020-06-08,2,58,19
91,2020-06-08,0,100,29
91,2020-06-08,1,115,39
91,2020-06-08,0,122,49
91,2020-06-08,1,144,59
91,2020-06-08,0,90,69
91,2020-06-08,1,108,79
91,2020-06-08,0,71,89
91,2020-06-08,1,13,90
92,2020-06-08,18,1238,0
92,2020-06-08,2,59,09
92,2020-06-08,1,72,19
92,2020-06-08,1,166,29
92,2020-06-08,5,231,39
92,2020-06-08,2,204,49
92,2020-06-08,3,164,59
92,2020-06-08,0,132,69
92,2020-06-08,0,100,79
92,2020-06-08,1,73,89
92,2020-06-08,3,37,90
93,2020-06-08,18,1271,0
93,2020-06-08,0,29,09
93,2020-06-08,2,78,19
93,2020-06-08,1,177,29
93,2020-06-08,1,206,39
93,2020-06-08,4,201,49
93,2020-06-08,5,191,59
93,2020-06-08,2,201,69
93,2020-06-08,1,119,79
93,2020-06-08,2,53,89
93,2020-06-08,0,15,90
94,2020-06-08,8,1083,0
94,2020-06-08,1,63,09
94,2020-06-08,2,68,19
94,2020-06-08,1,131,29
94,2020-06-08,0,168,39
94,2020-06-08,2,144,49
94,2020-06-08,0,124,59
94,2020-06-08,0,140,69
94,2020-06-08,0,120,79
94,2020-06-08,2,73,89
94,2020-06-08,0,42,90
95,2020-06-08,23,854,0
95,2020-06-08,0,39,09
95,2020-06-08,3,63,19
95,2020-06-08,1,101,29
95,2020-06-08,3,113,39
95,2020-06-08,6,122,49
95,2020-06-08,3,124,59
95,2020-06-08,1,139,69
95,2020-06-08,0,88,79
95,2020-06-08,4,46,89
95,2020-06-08,2,19,90
971,2020-06-08,0,71,0
971,2020-06-08,0,3,09
971,2020-06-08,0,5,19
971,2020-06-08,0,10,29
971,2020-06-08,0,6,39
971,2020-06-08,0,8,49
971,2020-06-08,0,9,59
971,2020-06-08,0,13,69
971,2020-06-08,0,11,79
971,2020-06-08,0,4,89
971,2020-06-08,0,2,90
972,2020-06-08,3,260,0
972,2020-06-08,1,16,09
972,2020-06-08,0,51,19
972,2020-06-08,1,69,29
972,2020-06-08,0,19,39
972,2020-06-08,0,36,49
972,2020-06-08,1,30,59
972,2020-06-08,0,26,69
972,2020-06-08,0,10,79
972,2020-06-08,0,2,89
972,2020-06-08,0,1,90
973,2020-06-08,35,156,0
973,2020-06-08,1,8,09
973,2020-06-08,3,16,19
973,2020-06-08,8,24,29
973,2020-06-08,11,43,39
973,2020-06-08,4,26,49
973,2020-06-08,4,22,59
973,2020-06-08,4,13,69
973,2020-06-08,0,4,79
973,2020-06-08,0,0,89
973,2020-06-08,0,0,90
974,2020-06-08,1,665,0
974,2020-06-08,0,10,09
974,2020-06-08,0,45,19
974,2020-06-08,0,84,29
974,2020-06-08,0,107,39
974,2020-06-08,0,92,49
974,2020-06-08,0,112,59
974,2020-06-08,0,98,69
974,2020-06-08,1,77,79
974,2020-06-08,0,32,89
974,2020-06-08,0,8,90
975,2020-06-08,0,0,0
975,2020-06-08,0,0,09
975,2020-06-08,0,0,19
975,2020-06-08,0,0,29
975,2020-06-08,0,0,39
975,2020-06-08,0,0,49
975,2020-06-08,0,0,59
975,2020-06-08,0,0,69
975,2020-06-08,0,0,79
975,2020-06-08,0,0,89
975,2020-06-08,0,0,90
976,2020-06-08,13,92,0
976,2020-06-08,0,11,09
976,2020-06-08,0,8,19
976,2020-06-08,5,22,29
976,2020-06-08,3,23,39
976,2020-06-08,2,12,49
976,2020-06-08,1,11,59
976,2020-06-08,2,4,69
976,2020-06-08,0,1,79
976,2020-06-08,0,0,89
976,2020-06-08,0,0,90
977,2020-06-08,0,5,0
977,2020-06-08,0,0,09
977,2020-06-08,0,0,19
977,2020-06-08,0,0,29
977,2020-06-08,0,1,39
977,2020-06-08,0,2,49
977,2020-06-08,0,1,59
977,2020-06-08,0,1,69
977,2020-06-08,0,0,79
977,2020-06-08,0,0,89
977,2020-06-08,0,0,90
978,2020-06-08,1,16,0
978,2020-06-08,0,1,09
978,2020-06-08,1,3,19
978,2020-06-08,0,1,29
978,2020-06-08,0,1,39
978,2020-06-08,0,0,49
978,2020-06-08,0,4,59
978,2020-06-08,0,2,69
978,2020-06-08,0,3,79
978,2020-06-08,0,1,89
978,2020-06-08,0,0,90
01,2020-06-09,1,261,0
01,2020-06-09,0,23,09
01,2020-06-09,0,19,19
01,2020-06-09,0,31,29
01,2020-06-09,0,28,39
01,2020-06-09,1,40,49
01,2020-06-09,0,33,59
01,2020-06-09,0,25,69
01,2020-06-09,0,31,79
01,2020-06-09,0,19,89
01,2020-06-09,0,12,90
02,2020-06-09,10,268,0
02,2020-06-09,0,4,09
02,2020-06-09,0,15,19
02,2020-06-09,1,34,29
02,2020-06-09,0,40,39
02,2020-06-09,0,39,49
02,2020-06-09,1,30,59
02,2020-06-09,1,32,69
02,2020-06-09,2,29,79
02,2020-06-09,4,31,89
02,2020-06-09,1,14,90
03,2020-06-09,0,148,0
03,2020-06-09,0,5,09
03,2020-06-09,0,22,19
03,2020-06-09,0,11,29
03,2020-06-09,0,13,39
03,2020-06-09,0,12,49
03,2020-06-09,0,21,59
03,2020-06-09,0,19,69
03,2020-06-09,0,22,79
03,2020-06-09,0,17,89
03,2020-06-09,0,6,90
04,2020-06-09,0,104,0
04,2020-06-09,0,4,09
04,2020-06-09,0,1,19
04,2020-06-09,0,13,29
04,2020-06-09,0,9,39
04,2020-06-09,0,9,49
04,2020-06-09,0,19,59
04,2020-06-09,0,12,69
04,2020-06-09,0,13,79
04,2020-06-09,0,20,89
04,2020-06-09,0,4,90
05,2020-06-09,0,45,0
05,2020-06-09,0,1,09
05,2020-06-09,0,4,19
05,2020-06-09,0,3,29
05,2020-06-09,0,4,39
05,2020-06-09,0,7,49
05,2020-06-09,0,4,59
05,2020-06-09,0,6,69
05,2020-06-09,0,10,79
05,2020-06-09,0,4,89
05,2020-06-09,0,2,90
06,2020-06-09,4,757,0
06,2020-06-09,0,26,09
06,2020-06-09,0,36,19
06,2020-06-09,1,60,29
06,2020-06-09,0,76,39
06,2020-06-09,1,92,49
06,2020-06-09,0,93,59
06,2020-06-09,1,87,69
06,2020-06-09,0,112,79
06,2020-06-09,1,110,89
06,2020-06-09,0,65,90
07,2020-06-09,1,111,0
07,2020-06-09,0,9,09
07,2020-06-09,0,8,19
07,2020-06-09,0,11,29
07,2020-06-09,0,7,39
07,2020-06-09,0,12,49
07,2020-06-09,0,16,59
07,2020-06-09,0,11,69
07,2020-06-09,0,15,79
07,2020-06-09,0,16,89
07,2020-06-09,1,6,90
08,2020-06-09,2,95,0
08,2020-06-09,0,2,09
08,2020-06-09,0,9,19
08,2020-06-09,1,17,29
08,2020-06-09,0,11,39
08,2020-06-09,0,11,49
08,2020-06-09,0,9,59
08,2020-06-09,0,12,69
08,2020-06-09,0,10,79
08,2020-06-09,0,9,89
08,2020-06-09,1,5,90
09,2020-06-09,0,58,0
09,2020-06-09,0,1,09
09,2020-06-09,0,8,19
09,2020-06-09,0,6,29
09,2020-06-09,0,8,39
09,2020-06-09,0,6,49
09,2020-06-09,0,5,59
09,2020-06-09,0,4,69
09,2020-06-09,0,7,79
09,2020-06-09,0,8,89
09,2020-06-09,0,5,90
10,2020-06-09,0,126,0
10,2020-06-09,0,8,09
10,2020-06-09,0,7,19
10,2020-06-09,0,13,29
10,2020-06-09,0,19,39
10,2020-06-09,0,8,49
10,2020-06-09,0,14,59
10,2020-06-09,0,17,69
10,2020-06-09,0,20,79
10,2020-06-09,0,13,89
10,2020-06-09,0,7,90
11,2020-06-09,0,250,0
11,2020-06-09,0,9,09
11,2020-06-09,0,15,19
11,2020-06-09,0,42,29
11,2020-06-09,0,34,39
11,2020-06-09,0,32,49
11,2020-06-09,0,31,59
11,2020-06-09,0,25,69
11,2020-06-09,0,29,79
11,2020-06-09,0,23,89
11,2020-06-09,0,10,90
12,2020-06-09,0,89,0
12,2020-06-09,0,0,09
12,2020-06-09,0,10,19
12,2020-06-09,0,5,29
12,2020-06-09,0,6,39
12,2020-06-09,0,4,49
12,2020-06-09,0,9,59
12,2020-06-09,0,12,69
12,2020-06-09,0,17,79
12,2020-06-09,0,16,89
12,2020-06-09,0,10,90
13,2020-06-09,30,2434,0
13,2020-06-09,1,105,09
13,2020-06-09,2,135,19
13,2020-06-09,6,250,29
13,2020-06-09,7,308,39
13,2020-06-09,9,340,49
13,2020-06-09,4,371,59
13,2020-06-09,0,344,69
13,2020-06-09,0,315,79
13,2020-06-09,1,185,89
13,2020-06-09,0,78,90
14,2020-06-09,0,485,0
14,2020-06-09,0,11,09
14,2020-06-09,0,23,19
14,2020-06-09,0,48,29
14,2020-06-09,0,53,39
14,2020-06-09,0,53,49
14,2020-06-09,0,57,59
14,2020-06-09,0,80,69
14,2020-06-09,0,72,79
14,2020-06-09,0,65,89
14,2020-06-09,0,23,90
15,2020-06-09,0,59,0
15,2020-06-09,0,7,09
15,2020-06-09,0,3,19
15,2020-06-09,0,9,29
15,2020-06-09,0,3,39
15,2020-06-09,0,9,49
15,2020-06-09,0,7,59
15,2020-06-09,0,7,69
15,2020-06-09,0,7,79
15,2020-06-09,0,5,89
15,2020-06-09,0,2,90
16,2020-06-09,1,76,0
16,2020-06-09,0,2,09
16,2020-06-09,0,9,19
16,2020-06-09,1,6,29
16,2020-06-09,0,9,39
16,2020-06-09,0,14,49
16,2020-06-09,0,12,59
16,2020-06-09,0,7,69
16,2020-06-09,0,3,79
16,2020-06-09,0,10,89
16,2020-06-09,0,4,90
17,2020-06-09,0,113,0
17,2020-06-09,0,6,09
17,2020-06-09,0,8,19
17,2020-06-09,0,5,29
17,2020-06-09,0,9,39
17,2020-06-09,0,11,49
17,2020-06-09,0,10,59
17,2020-06-09,0,17,69
17,2020-06-09,0,21,79
17,2020-06-09,0,21,89
17,2020-06-09,0,5,90
18,2020-06-09,0,108,0
18,2020-06-09,0,2,09
18,2020-06-09,0,5,19
18,2020-06-09,0,11,29
18,2020-06-09,0,15,39
18,2020-06-09,0,9,49
18,2020-06-09,0,17,59
18,2020-06-09,0,20,69
18,2020-06-09,0,9,79
18,2020-06-09,0,17,89
18,2020-06-09,0,3,90
19,2020-06-09,2,107,0
19,2020-06-09,0,0,09
19,2020-06-09,0,3,19
19,2020-06-09,0,7,29
19,2020-06-09,0,10,39
19,2020-06-09,1,14,49
19,2020-06-09,0,7,59
19,2020-06-09,0,28,69
19,2020-06-09,0,14,79
19,2020-06-09,0,16,89
19,2020-06-09,1,8,90
21,2020-06-09,2,362,0
21,2020-06-09,0,33,09
21,2020-06-09,0,22,19
21,2020-06-09,0,44,29
21,2020-06-09,0,36,39
21,2020-06-09,1,34,49
21,2020-06-09,0,51,59
21,2020-06-09,0,39,69
21,2020-06-09,0,44,79
21,2020-06-09,0,46,89
21,2020-06-09,1,13,90
22,2020-06-09,2,259,0
22,2020-06-09,0,8,09
22,2020-06-09,0,20,19
22,2020-06-09,0,23,29
22,2020-06-09,0,36,39
22,2020-06-09,0,29,49
22,2020-06-09,0,37,59
22,2020-06-09,1,27,69
22,2020-06-09,0,25,79
22,2020-06-09,0,38,89
22,2020-06-09,1,16,90
23,2020-06-09,0,48,0
23,2020-06-09,0,3,09
23,2020-06-09,0,2,19
23,2020-06-09,0,2,29
23,2020-06-09,0,0,39
23,2020-06-09,0,2,49
23,2020-06-09,0,5,59
23,2020-06-09,0,13,69
23,2020-06-09,0,8,79
23,2020-06-09,0,9,89
23,2020-06-09,0,4,90
24,2020-06-09,0,169,0
24,2020-06-09,0,10,09
24,2020-06-09,0,11,19
24,2020-06-09,0,15,29
24,2020-06-09,0,8,39
24,2020-06-09,0,15,49
24,2020-06-09,0,28,59
24,2020-06-09,0,23,69
24,2020-06-09,0,34,79
24,2020-06-09,0,20,89
24,2020-06-09,0,5,90
25,2020-06-09,4,333,0
25,2020-06-09,1,23,09
25,2020-06-09,0,19,19
25,2020-06-09,0,41,29
25,2020-06-09,0,37,39
25,2020-06-09,0,43,49
25,2020-06-09,0,44,59
25,2020-06-09,0,47,69
25,2020-06-09,0,37,79
25,2020-06-09,1,26,89
25,2020-06-09,2,16,90
26,2020-06-09,2,176,0
26,2020-06-09,0,14,09
26,2020-06-09,0,12,19
26,2020-06-09,0,19,29
26,2020-06-09,0,20,39
26,2020-06-09,0,29,49
26,2020-06-09,0,21,59
26,2020-06-09,0,19,69
26,2020-06-09,1,17,79
26,2020-06-09,0,15,89
26,2020-06-09,1,10,90
27,2020-06-09,1,188,0
27,2020-06-09,0,10,09
27,2020-06-09,0,11,19
27,2020-06-09,0,33,29
27,2020-06-09,0,21,39
27,2020-06-09,1,22,49
27,2020-06-09,0,24,59
27,2020-06-09,0,24,69
27,2020-06-09,0,17,79
27,2020-06-09,0,18,89
27,2020-06-09,0,8,90
28,2020-06-09,2,208,0
28,2020-06-09,0,9,09
28,2020-06-09,0,9,19
28,2020-06-09,1,27,29
28,2020-06-09,0,25,39
28,2020-06-09,0,25,49
28,2020-06-09,0,33,59
28,2020-06-09,0,18,69
28,2020-06-09,1,28,79
28,2020-06-09,0,23,89
28,2020-06-09,0,11,90
29,2020-06-09,2,297,0
29,2020-06-09,0,24,09
29,2020-06-09,0,21,19
29,2020-06-09,1,35,29
29,2020-06-09,1,29,39
29,2020-06-09,0,40,49
29,2020-06-09,0,37,59
29,2020-06-09,0,33,69
29,2020-06-09,0,32,79
29,2020-06-09,0,37,89
29,2020-06-09,0,9,90
2A,2020-06-09,0,170,0
2A,2020-06-09,0,6,09
2A,2020-06-09,0,8,19
2A,2020-06-09,0,14,29
2A,2020-06-09,0,19,39
2A,2020-06-09,0,24,49
2A,2020-06-09,0,24,59
2A,2020-06-09,0,29,69
2A,2020-06-09,0,18,79
2A,2020-06-09,0,22,89
2A,2020-06-09,0,6,90
2B,2020-06-09,0,78,0
2B,2020-06-09,0,2,09
2B,2020-06-09,0,5,19
2B,2020-06-09,0,7,29
2B,2020-06-09,0,13,39
2B,2020-06-09,0,10,49
2B,2020-06-09,0,12,59
2B,2020-06-09,0,13,69
2B,2020-06-09,0,9,79
2B,2020-06-09,0,6,89
2B,2020-06-09,0,1,90
30,2020-06-09,32,724,0
30,2020-06-09,0,26,09
30,2020-06-09,1,39,19
30,2020-06-09,8,87,29
30,2020-06-09,3,96,39
30,2020-06-09,9,141,49
30,2020-06-09,9,132,59
30,2020-06-09,2,83,69
30,2020-06-09,0,56,79
30,2020-06-09,0,44,89
30,2020-06-09,0,19,90
31,2020-06-09,8,754,0
31,2020-06-09,1,59,09
31,2020-06-09,2,66,19
31,2020-06-09,2,126,29
31,2020-06-09,0,103,39
31,2020-06-09,1,117,49
31,2020-06-09,1,83,59
31,2020-06-09,1,57,69
31,2020-06-09,0,64,79
31,2020-06-09,0,45,89
31,2020-06-09,0,34,90
32,2020-06-09,1,67,0
32,2020-06-09,0,1,09
32,2020-06-09,0,6,19
32,2020-06-09,0,6,29
32,2020-06-09,0,9,39
32,2020-06-09,0,10,49
32,2020-06-09,0,6,59
32,2020-06-09,0,11,69
32,2020-06-09,1,10,79
32,2020-06-09,0,5,89
32,2020-06-09,0,3,90
33,2020-06-09,2,654,0
33,2020-06-09,0,45,09
33,2020-06-09,0,74,19
33,2020-06-09,1,98,29
33,2020-06-09,1,89,39
33,2020-06-09,0,89,49
33,2020-06-09,0,76,59
33,2020-06-09,0,68,69
33,2020-06-09,0,58,79
33,2020-06-09,0,39,89
33,2020-06-09,0,17,90
34,2020-06-09,2,1208,0
34,2020-06-09,0,30,09
34,2020-06-09,1,78,19
34,2020-06-09,0,133,29
34,2020-06-09,0,142,39
34,2020-06-09,1,144,49
34,2020-06-09,0,167,59
34,2020-06-09,0,164,69
34,2020-06-09,0,204,79
34,2020-06-09,0,99,89
34,2020-06-09,0,46,90
35,2020-06-09,0,394,0
35,2020-06-09,0,43,09
35,2020-06-09,0,37,19
35,2020-06-09,0,65,29
35,2020-06-09,0,61,39
35,2020-06-09,0,51,49
35,2020-06-09,0,52,59
35,2020-06-09,0,29,69
35,2020-06-09,0,20,79
35,2020-06-09,0,18,89
35,2020-06-09,0,18,90
36,2020-06-09,1,61,0
36,2020-06-09,0,2,09
36,2020-06-09,0,5,19
36,2020-06-09,0,11,29
36,2020-06-09,1,8,39
36,2020-06-09,0,11,49
36,2020-06-09,0,7,59
36,2020-06-09,0,8,69
36,2020-06-09,0,5,79
36,2020-06-09,0,1,89
36,2020-06-09,0,3,90
37,2020-06-09,1,310,0
37,2020-06-09,0,11,09
37,2020-06-09,0,15,19
37,2020-06-09,0,31,29
37,2020-06-09,0,37,39
37,2020-06-09,1,42,49
37,2020-06-09,0,45,59
37,2020-06-09,0,40,69
37,2020-06-09,0,33,79
37,2020-06-09,0,34,89
37,2020-06-09,0,22,90
38,2020-06-09,3,503,0
38,2020-06-09,0,40,09
38,2020-06-09,1,40,19
38,2020-06-09,1,60,29
38,2020-06-09,0,62,39
38,2020-06-09,0,73,49
38,2020-06-09,0,60,59
38,2020-06-09,0,61,69
38,2020-06-09,1,58,79
38,2020-06-09,0,34,89
38,2020-06-09,0,15,90
39,2020-06-09,1,139,0
39,2020-06-09,0,2,09
39,2020-06-09,0,11,19
39,2020-06-09,0,16,29
39,2020-06-09,0,12,39
39,2020-06-09,0,22,49
39,2020-06-09,0,18,59
39,2020-06-09,0,18,69
39,2020-06-09,0,16,79
39,2020-06-09,1,17,89
39,2020-06-09,0,7,90
40,2020-06-09,0,232,0
40,2020-06-09,0,14,09
40,2020-06-09,0,18,19
40,2020-06-09,0,44,29
40,2020-06-09,0,34,39
40,2020-06-09,0,23,49
40,2020-06-09,0,31,59
40,2020-06-09,0,19,69
40,2020-06-09,0,17,79
40,2020-06-09,0,29,89
40,2020-06-09,0,3,90
41,2020-06-09,0,97,0
41,2020-06-09,0,2,09
41,2020-06-09,0,8,19
41,2020-06-09,0,11,29
41,2020-06-09,0,12,39
41,2020-06-09,0,8,49
41,2020-06-09,0,13,59
41,2020-06-09,0,12,69
41,2020-06-09,0,11,79
41,2020-06-09,0,13,89
41,2020-06-09,0,7,90
42,2020-06-09,2,592,0
42,2020-06-09,0,28,09
42,2020-06-09,0,24,19
42,2020-06-09,1,66,29
42,2020-06-09,0,74,39
42,2020-06-09,0,68,49
42,2020-06-09,0,85,59
42,2020-06-09,1,98,69
42,2020-06-09,0,81,79
42,2020-06-09,0,45,89
42,2020-06-09,0,23,90
43,2020-06-09,0,103,0
43,2020-06-09,0,3,09
43,2020-06-09,0,14,19
43,2020-06-09,0,8,29
43,2020-06-09,0,9,39
43,2020-06-09,0,13,49
43,2020-06-09,0,15,59
43,2020-06-09,0,13,69
43,2020-06-09,0,17,79
43,2020-06-09,0,8,89
43,2020-06-09,0,3,90
44,2020-06-09,13,866,0
44,2020-06-09,0,77,09
44,2020-06-09,0,66,19
44,2020-06-09,1,114,29
44,2020-06-09,2,99,39
44,2020-06-09,3,119,49
44,2020-06-09,3,112,59
44,2020-06-09,1,98,69
44,2020-06-09,1,70,79
44,2020-06-09,1,78,89
44,2020-06-09,1,33,90
45,2020-06-09,12,501,0
45,2020-06-09,0,20,09
45,2020-06-09,0,28,19
45,2020-06-09,0,61,29
45,2020-06-09,1,64,39
45,2020-06-09,1,64,49
45,2020-06-09,1,66,59
45,2020-06-09,0,57,69
45,2020-06-09,1,70,79
45,2020-06-09,4,49,89
45,2020-06-09,4,22,90
46,2020-06-09,0,54,0
46,2020-06-09,0,1,09
46,2020-06-09,0,4,19
46,2020-06-09,0,0,29
46,2020-06-09,0,2,39
46,2020-06-09,0,4,49
46,2020-06-09,0,5,59
46,2020-06-09,0,10,69
46,2020-06-09,0,9,79
46,2020-06-09,0,13,89
46,2020-06-09,0,6,90
47,2020-06-09,1,72,0
47,2020-06-09,0,5,09
47,2020-06-09,0,1,19
47,2020-06-09,0,12,29
47,2020-06-09,0,8,39
47,2020-06-09,0,8,49
47,2020-06-09,1,7,59
47,2020-06-09,0,10,69
47,2020-06-09,0,8,79
47,2020-06-09,0,10,89
47,2020-06-09,0,3,90
48,2020-06-09,0,42,0
48,2020-06-09,0,0,09
48,2020-06-09,0,3,19
48,2020-06-09,0,3,29
48,2020-06-09,0,5,39
48,2020-06-09,0,1,49
48,2020-06-09,0,4,59
48,2020-06-09,0,11,69
48,2020-06-09,0,6,79
48,2020-06-09,0,6,89
48,2020-06-09,0,3,90
49,2020-06-09,8,351,0
49,2020-06-09,1,21,09
49,2020-06-09,0,22,19
49,2020-06-09,0,56,29
49,2020-06-09,0,50,39
49,2020-06-09,0,34,49
49,2020-06-09,0,38,59
49,2020-06-09,0,35,69
49,2020-06-09,2,33,79
49,2020-06-09,1,40,89
49,2020-06-09,4,22,90
50,2020-06-09,0,222,0
50,2020-06-09,0,16,09
50,2020-06-09,0,18,19
50,2020-06-09,0,27,29
50,2020-06-09,0,26,39
50,2020-06-09,0,22,49
50,2020-06-09,0,30,59
50,2020-06-09,0,25,69
50,2020-06-09,0,20,79
50,2020-06-09,0,26,89
50,2020-06-09,0,12,90
51,2020-06-09,6,469,0
51,2020-06-09,0,40,09
51,2020-06-09,0,29,19
51,2020-06-09,0,67,29
51,2020-06-09,1,75,39
51,2020-06-09,0,59,49
51,2020-06-09,2,57,59
51,2020-06-09,1,51,69
51,2020-06-09,0,32,79
