Date,Country,Region,Event,Value
2020-01-23,SN,,Confirmed,0
2020-01-23,SN,,Deaths,0
2020-01-23,TG,,Confirmed,0
2020-01-23,TG,,Deaths,0
2020-01-23,TH,,Confirmed,3
2020-01-23,TH,,Deaths,0
2020-01-23,TN,,Confirmed,0
2020-01-23,TN,,Deaths,0
2020-01-23,TR,,Confirmed,0
2020-01-23,TR,,Deaths,0
2020-01-23,TW,,Confirmed,1
2020-01-23,TW,,Deaths,0
2020-01-23,UA,,Confirmed,0
2020-01-23,UA,,Deaths,0
2020-01-23,UK,,Confirmed,0
2020-01-23,UK,,Deaths,0
2020-01-23,US,AK,Confirmed,0
2020-01-23,US,AK,Deaths,0
2020-01-23,US,AL,Confirmed,0
2020-01-23,US,AL,Deaths,0
2020-01-23,US,AR,Confirmed,0
2020-01-23,US,AR,Deaths,0
2020-01-23,US,AZ,Confirmed,0
2020-01-23,US,AZ,Deaths,0
2020-01-23,US,CA,Confirmed,0
2020-01-23,US,CA,Deaths,0
2020-01-23,US,CO,Confirmed,0
2020-01-23,US,CO,Deaths,0
2020-01-23,US,CT,Confirmed,0
2020-01-23,US,CT,Deaths,0
2020-01-23,US,DC,Confirmed,0
2020-01-23,US,DC,Deaths,0
2020-01-23,US,DE,Confirmed,0
2020-01-23,US,DE,Deaths,0
2020-01-23,US,Diamond Princess,Confirmed,0
2020-01-23,US,Diamond Princess,Deaths,0
2020-01-23,US,FL,Confirmed,0
2020-01-23,US,FL,Deaths,0
2020-01-23,US,GA,Confirmed,0
2020-01-23,US,GA,Deaths,0
2020-01-23,US,Grand Princess,Confirmed,0
2020-01-23,US,Grand Princess,Deaths,0
2020-01-23,US,HI,Confirmed,0
2020-01-23,US,HI,Deaths,0
2020-01-23,US,IA,Confirmed,0
2020-01-23,US,IA,Deaths,0
2020-01-23,US,ID,Confirmed,0
2020-01-23,US,ID,Deaths,0
2020-01-23,US,IL,Confirmed,0
2020-01-23,US,IL,Deaths,0
2020-01-23,US,IN,Confirmed,0
2020-01-23,US,IN,Deaths,0
2020-01-23,US,KS,Confirmed,0
2020-01-23,US,KS,Deaths,0
2020-01-23,US,KY,Confirmed,0
2020-01-23,US,KY,Deaths,0
2020-01-23,US,LA,Confirmed,0
2020-01-23,US,LA,Deaths,0
2020-01-23,US,MA,Confirmed,0
2020-01-23,US,MA,Deaths,0
2020-01-23,US,MD,Confirmed,0
2020-01-23,US,MD,Deaths,0
2020-01-23,US,ME,Confirmed,0
2020-01-23,US,ME,Deaths,0
2020-01-23,US,MI,Confirmed,0
2020-01-23,US,MI,Deaths,0
2020-01-23,US,MN,Confirmed,0
2020-01-23,US,MN,Deaths,0
2020-01-23,US,MO,Confirmed,0
2020-01-23,US,MO,Deaths,0
2020-01-23,US,MS,Confirmed,0
2020-01-23,US,MS,Deaths,0
2020-01-23,US,MT,Confirmed,0
2020-01-23,US,MT,Deaths,0
2020-01-23,US,NC,Confirmed,0
2020-01-23,US,NC,Deaths,0
2020-01-23,US,ND,Confirmed,0
2020-01-23,US,ND,Deaths,0
2020-01-23,US,NE,Confirmed,0
2020-01-23,US,NE,Deaths,0
2020-01-23,US,NH,Confirmed,0
2020-01-23,US,NH,Deaths,0
2020-01-23,US,NJ,Confirmed,0
2020-01-23,US,NJ,Deaths,0
2020-01-23,US,NM,Confirmed,0
2020-01-23,US,NM,Deaths,0
2020-01-23,US,NV,Confirmed,0
2020-01-23,US,NV,Deaths,0
2020-01-23,US,NY,Confirmed,0
2020-01-23,US,NY,Deaths,0
2020-01-23,US,OH,Confirmed,0
2020-01-23,US,OH,Deaths,0
2020-01-23,US,OK,Confirmed,0
2020-01-23,US,OK,Deaths,0
2020-01-23,US,OR,Confirmed,0
2020-01-23,US,OR,Deaths,0
2020-01-23,US,OR ,Confirmed,0
2020-01-23,US,OR ,Deaths,0
2020-01-23,US,PA,Confirmed,0
2020-01-23,US,PA,Deaths,0
2020-01-23,US,RI,Confirmed,0
2020-01-23,US,RI,Deaths,0
2020-01-23,US,SC,Confirmed,0
2020-01-23,US,SC,Deaths,0
2020-01-23,US,SD,Confirmed,0
2020-01-23,US,SD,Deaths,0
2020-01-23,US,TN,Confirmed,0
2020-01-23,US,TN,Deaths,0
2020-01-23,US,TX,Confirmed,0
2020-01-23,US,TX,Deaths,0
2020-01-23,US,UT,Confirmed,0
2020-01-23,US,UT,Deaths,0
2020-01-23,US,VA,Confirmed,0
2020-01-23,US,VA,Deaths,0
2020-01-23,US,VT,Confirmed,0
2020-01-23,US,VT,Deaths,0
2020-01-23,US,WA,Confirmed,1
2020-01-23,US,WA,Deaths,0
2020-01-23,US,WI,Confirmed,0
2020-01-23,US,WI,Deaths,0
2020-01-23,US,WV,Confirmed,0
2020-01-23,US,WV,Deaths,0
2020-01-23,US,WY,Confirmed,0
2020-01-23,US,WY,Deaths,0
2020-01-23,VA,,Confirmed,0
2020-01-23,VA,,Deaths,0
2020-01-23,VN,,Confirmed,2
2020-01-23,VN,,Deaths,0
2020-01-23,ZA,,Confirmed,0
2020-01-23,ZA,,Deaths,0
2020-01-24,??,Diamond Princess,Confirmed,0
2020-01-24,??,Diamond Princess,Deaths,0
2020-01-24,AD,,Confirmed,0
2020-01-24,AD,,Deaths,0
2020-01-24,AE,,Confirmed,0
2020-01-24,AE,,Deaths,0
2020-01-24,AF,,Confirmed,0
2020-01-24,AF,,Deaths,0
2020-01-24,AG,,Confirmed,0
2020-01-24,AG,,Deaths,0
2020-01-24,AL,,Confirmed,0
2020-01-24,AL,,Deaths,0
2020-01-24,AM,,Confirmed,0
2020-01-24,AM,,Deaths,0
2020-01-24,AR,,Confirmed,0
2020-01-24,AR,,Deaths,0
2020-01-24,AT,,Confirmed,0
2020-01-24,AT,,Deaths,0
2020-01-24,AU,,Confirmed,0
2020-01-24,AU,,Deaths,0
2020-01-24,AW,,Confirmed,0
2020-01-24,AW,,Deaths,0
2020-01-24,AZ,,Confirmed,0
2020-01-24,AZ,,Deaths,0
2020-01-24,BA,,Confirmed,0
2020-01-24,BA,,Deaths,0
2020-01-24,BD,,Confirmed,0
2020-01-24,BD,,Deaths,0
2020-01-24,BE,,Confirmed,0
2020-01-24,BE,,Deaths,0
2020-01-24,BF,,Confirmed,0
2020-01-24,BF,,Deaths,0
2020-01-24,BG,,Confirmed,0
2020-01-24,BG,,Deaths,0
2020-01-24,BH,,Confirmed,0
2020-01-24,BH,,Deaths,0
2020-01-24,BN,,Confirmed,0
2020-01-24,BN,,Deaths,0
2020-01-24,BO,,Confirmed,0
2020-01-24,BO,,Deaths,0
2020-01-24,BR,,Confirmed,0
2020-01-24,BR,,Deaths,0
2020-01-24,BT,,Confirmed,0
2020-01-24,BT,,Deaths,0
2020-01-24,BY,,Confirmed,0
2020-01-24,BY,,Deaths,0
2020-01-24,CA,,Confirmed,0
2020-01-24,CA,,Deaths,0
2020-01-24,CD,,Confirmed,0
2020-01-24,CD,,Deaths,0
2020-01-24,CH,,Confirmed,0
2020-01-24,CH,,Deaths,0
2020-01-24,CI,,Confirmed,0
2020-01-24,CI,,Deaths,0
2020-01-24,CL,,Confirmed,0
2020-01-24,CL,,Deaths,0
2020-01-24,CM,,Confirmed,0
2020-01-24,CM,,Deaths,0
2020-01-24,CN,Anhui,Confirmed,15
2020-01-24,CN,Anhui,Deaths,0
2020-01-24,CN,Beijing,Confirmed,36
2020-01-24,CN,Beijing,Deaths,0
2020-01-24,CN,Chongqing,Confirmed,27
2020-01-24,CN,Chongqing,Deaths,0
2020-01-24,CN,Fujian,Confirmed,10
2020-01-24,CN,Fujian,Deaths,0
2020-01-24,CN,Gansu,Confirmed,2
2020-01-24,CN,Gansu,Deaths,0
2020-01-24,CN,Guangdong,Confirmed,53
2020-01-24,CN,Guangdong,Deaths,0
2020-01-24,CN,Guangxi,Confirmed,23
2020-01-24,CN,Guangxi,Deaths,0
2020-01-24,CN,Guizhou,Confirmed,3
2020-01-24,CN,Guizhou,Deaths,0
2020-01-24,CN,Hainan,Confirmed,8
2020-01-24,CN,Hainan,Deaths,0
2020-01-24,CN,Hebei,Confirmed,2
2020-01-24,CN,Hebei,Deaths,1
2020-01-24,CN,Heilongjiang,Confirmed,4
2020-01-24,CN,Heilongjiang,Deaths,1
2020-01-24,CN,Henan,Confirmed,9
2020-01-24,CN,Henan,Deaths,0
2020-01-24,CN,Hong Kong,Confirmed,2
2020-01-24,CN,Hong Kong,Deaths,0
2020-01-24,CN,Hubei,Confirmed,549
2020-01-24,CN,Hubei,Deaths,24
2020-01-24,CN,Hunan,Confirmed,24
2020-01-24,CN,Hunan,Deaths,0
2020-01-24,CN,Inner Mongolia,Confirmed,1
2020-01-24,CN,Inner Mongolia,Deaths,0
2020-01-24,CN,Jiangsu,Confirmed,9
2020-01-24,CN,Jiangsu,Deaths,0
2020-01-24,CN,Jiangxi,Confirmed,18
2020-01-24,CN,Jiangxi,Deaths,0
2020-01-24,CN,Jilin,Confirmed,3
2020-01-24,CN,Jilin,Deaths,0
2020-01-24,CN,Liaoning,Confirmed,4
2020-01-24,CN,Liaoning,Deaths,0
2020-01-24,CN,Macau,Confirmed,2
2020-01-24,CN,Macau,Deaths,0
2020-01-24,CN,Ningxia,Confirmed,2
2020-01-24,CN,Ningxia,Deaths,0
2020-01-24,CN,Qinghai,Confirmed,0
2020-01-24,CN,Qinghai,Deaths,0
2020-01-24,CN,Shaanxi,Confirmed,5
2020-01-24,CN,Shaanxi,Deaths,0
2020-01-24,CN,Shandong,Confirmed,15
2020-01-24,CN,Shandong,Deaths,0
2020-01-24,CN,Shanghai,Confirmed,20
2020-01-24,CN,Shanghai,Deaths,0
2020-01-24,CN,Shanxi,Confirmed,1
2020-01-24,CN,Shanxi,Deaths,0
2020-01-24,CN,Sichuan,Confirmed,15
2020-01-24,CN,Sichuan,Deaths,0
2020-01-24,CN,Tianjin,Confirmed,8
2020-01-24,CN,Tianjin,Deaths,0
2020-01-24,CN,Tibet,Confirmed,0
2020-01-24,CN,Tibet,Deaths,0
2020-01-24,CN,Xinjiang,Confirmed,2
2020-01-24,CN,Xinjiang,Deaths,0
2020-01-24,CN,Yunnan,Confirmed,5
2020-01-24,CN,Yunnan,Deaths,0
2020-01-24,CN,Zhejiang,Confirmed,43
2020-01-24,CN,Zhejiang,Deaths,0
2020-01-24,CO,,Confirmed,0
2020-01-24,CO,,Deaths,0
2020-01-24,CR,,Confirmed,0
2020-01-24,CR,,Deaths,0
2020-01-24,CU,,Confirmed,0
2020-01-24,CU,,Deaths,0
2020-01-24,CY,,Confirmed,0
2020-01-24,CY,,Deaths,0
2020-01-24,CZ,,Confirmed,0
2020-01-24,CZ,,Deaths,0
2020-01-24,DE,,Confirmed,0
2020-01-24,DE,,Deaths,0
2020-01-24,DK,,Confirmed,0
2020-01-24,DK,,Deaths,0
2020-01-24,DO,,Confirmed,0
2020-01-24,DO,,Deaths,0
2020-01-24,DZ,,Confirmed,0
2020-01-24,DZ,,Deaths,0
2020-01-24,EC,,Confirmed,0
2020-01-24,EC,,Deaths,0
2020-01-24,EE,,Confirmed,0
2020-01-24,EE,,Deaths,0
2020-01-24,EG,,Confirmed,0
2020-01-24,EG,,Deaths,0
2020-01-24,ES,,Confirmed,0
2020-01-24,ES,,Deaths,0
2020-01-24,ET,,Confirmed,0
2020-01-24,ET,,Deaths,0
2020-01-24,FI,,Confirmed,0
2020-01-24,FI,,Deaths,0
2020-01-24,FR,,Confirmed,2
2020-01-24,FR,,Deaths,0
2020-01-24,GE,,Confirmed,0
2020-01-24,GE,,Deaths,0
2020-01-24,GF,,Confirmed,0
2020-01-24,GF,,Deaths,0
2020-01-24,GN,,Confirmed,0
2020-01-24,GN,,Deaths,0
2020-01-24,GP,,Confirmed,0
2020-01-24,GP,,Deaths,0
2020-01-24,GR,,Confirmed,0
2020-01-24,GR,,Deaths,0
2020-01-24,GY,,Confirmed,0
2020-01-24,GY,,Deaths,0
2020-01-24,HN,,Confirmed,0
2020-01-24,HN,,Deaths,0
2020-01-24,HR,,Confirmed,0
2020-01-24,HR,,Deaths,0
2020-01-24,HU,,Confirmed,0
2020-01-24,HU,,Deaths,0
2020-01-24,ID,,Confirmed,0
2020-01-24,ID,,Deaths,0
2020-01-24,IE,,Confirmed,0
2020-01-24,IE,,Deaths,0
2020-01-24,IL,,Confirmed,0
2020-01-24,IL,,Deaths,0
2020-01-24,IN,,Confirmed,0
2020-01-24,IN,,Deaths,0
2020-01-24,IQ,,Confirmed,0
2020-01-24,IQ,,Deaths,0
2020-01-24,IR,,Confirmed,0
2020-01-24,IR,,Deaths,0
2020-01-24,IS,,Confirmed,0
2020-01-24,IS,,Deaths,0
2020-01-24,IT,,Confirmed,0
2020-01-24,IT,,Deaths,0
2020-01-24,JM,,Confirmed,0
2020-01-24,JM,,Deaths,0
2020-01-24,JO,,Confirmed,0
2020-01-24,JO,,Deaths,0
2020-01-24,JP,,Confirmed,2
2020-01-24,JP,,Deaths,0
2020-01-24,KE,,Confirmed,0
2020-01-24,KE,,Deaths,0
2020-01-24,KH,,Confirmed,0
2020-01-24,KH,,Deaths,0
2020-01-24,KR,,Confirmed,2
2020-01-24,KR,,Deaths,0
2020-01-24,KW,,Confirmed,0
2020-01-24,KW,,Deaths,0
2020-01-24,KY,,Confirmed,0
2020-01-24,KY,,Deaths,0
2020-01-24,KZ,,Confirmed,0
2020-01-24,KZ,,Deaths,0
2020-01-24,LB,,Confirmed,0
2020-01-24,LB,,Deaths,0
2020-01-24,LI,,Confirmed,0
2020-01-24,LI,,Deaths,0
2020-01-24,LK,,Confirmed,0
2020-01-24,LK,,Deaths,0
2020-01-24,LT,,Confirmed,0
2020-01-24,LT,,Deaths,0
2020-01-24,LU,,Confirmed,0
2020-01-24,LU,,Deaths,0
2020-01-24,LV,,Confirmed,0
2020-01-24,LV,,Deaths,0
2020-01-24,MA,,Confirmed,0
2020-01-24,MA,,Deaths,0
2020-01-24,MC,,Confirmed,0
2020-01-24,MC,,Deaths,0
2020-01-24,MD,,Confirmed,0
2020-01-24,MD,,Deaths,0
2020-01-24,MK,,Confirmed,0
2020-01-24,MK,,Deaths,0
2020-01-24,MN,,Confirmed,0
2020-01-24,MN,,Deaths,0
2020-01-24,MQ,,Confirmed,0
2020-01-24,MQ,,Deaths,0
2020-01-24,MT,,Confirmed,0
2020-01-24,MT,,Deaths,0
2020-01-24,MV,,Confirmed,0
2020-01-24,MV,,Deaths,0
2020-01-24,MX,,Confirmed,0
2020-01-24,MX,,Deaths,0
2020-01-24,MY,,Confirmed,0
2020-01-24,MY,,Deaths,0
2020-01-24,NG,,Confirmed,0
2020-01-24,NG,,Deaths,0
2020-01-24,NL,,Confirmed,0
2020-01-24,NL,,Deaths,0
2020-01-24,NO,,Confirmed,0
2020-01-24,NO,,Deaths,0
2020-01-24,NP,,Confirmed,0
2020-01-24,NP,,Deaths,0
2020-01-24,NZ,,Confirmed,0
2020-01-24,NZ,,Deaths,0
2020-01-24,OM,,Confirmed,0
2020-01-24,OM,,Deaths,0
2020-01-24,PA,,Confirmed,0
2020-01-24,PA,,Deaths,0
2020-01-24,PE,,Confirmed,0
2020-01-24,PE,,Deaths,0
2020-01-24,PH,,Confirmed,0
2020-01-24,PH,,Deaths,0
2020-01-24,PK,,Confirmed,0
2020-01-24,PK,,Deaths,0
2020-01-24,PL,,Confirmed,0
2020-01-24,PL,,Deaths,0
2020-01-24,PT,,Confirmed,0
2020-01-24,PT,,Deaths,0
2020-01-24,PY,,Confirmed,0
2020-01-24,PY,,Deaths,0
2020-01-24,QA,,Confirmed,0
2020-01-24,QA,,Deaths,0
2020-01-24,RE,,Confirmed,0
2020-01-24,RE,,Deaths,0
2020-01-24,RO,,Confirmed,0
2020-01-24,RO,,Deaths,0
2020-01-24,RS,,Confirmed,0
2020-01-24,RS,,Deaths,0
2020-01-24,RU,,Confirmed,0
2020-01-24,RU,,Deaths,0
2020-01-24,SA,,Confirmed,0
2020-01-24,SA,,Deaths,0
2020-01-24,SD,,Confirmed,0
2020-01-24,SD,,Deaths,0
2020-01-24,SE,,Confirmed,0
2020-01-24,SE,,Deaths,0
2020-01-24,SG,,Confirmed,3
2020-01-24,SG,,Deaths,0
2020-01-24,SI,,Confirmed,0
2020-01-24,SI,,Deaths,0
2020-01-24,SK,,Confirmed,0
2020-01-24,SK,,Deaths,0
2020-01-24,SM,,Confirmed,0
2020-01-24,SM,,Deaths,0
2020-01-24,SN,,Confirmed,0
2020-01-24,SN,,Deaths,0
2020-01-24,TG,,Confirmed,0
2020-01-24,TG,,Deaths,0
2020-01-24,TH,,Confirmed,5
2020-01-24,TH,,Deaths,0
2020-01-24,TN,,Confirmed,0
2020-01-24,TN,,Deaths,0
2020-01-24,TR,,Confirmed,0
2020-01-24,TR,,Deaths,0
2020-01-24,TW,,Confirmed,3
2020-01-24,TW,,Deaths,0
2020-01-24,UA,,Confirmed,0
2020-01-24,UA,,Deaths,0
2020-01-24,UK,,Confirmed,0
2020-01-24,UK,,Deaths,0
2020-01-24,US,AK,Confirmed,0
2020-01-24,US,AK,Deaths,0
2020-01-24,US,AL,Confirmed,0
2020-01-24,US,AL,Deaths,0
2020-01-24,US,AR,Confirmed,0
2020-01-24,US,AR,Deaths,0
2020-01-24,US,AZ,Confirmed,0
2020-01-24,US,AZ,Deaths,0
2020-01-24,US,CA,Confirmed,0
2020-01-24,US,CA,Deaths,0
2020-01-24,US,CO,Confirmed,0
2020-01-24,US,CO,Deaths,0
2020-01-24,US,CT,Confirmed,0
2020-01-24,US,CT,Deaths,0
2020-01-24,US,DC,Confirmed,0
2020-01-24,US,DC,Deaths,0
2020-01-24,US,DE,Confirmed,0
2020-01-24,US,DE,Deaths,0
2020-01-24,US,Diamond Princess,Confirmed,0
2020-01-24,US,Diamond Princess,Deaths,0
2020-01-24,US,FL,Confirmed,0
2020-01-24,US,FL,Deaths,0
2020-01-24,US,GA,Confirmed,0
2020-01-24,US,GA,Deaths,0
2020-01-24,US,Grand Princess,Confirmed,0
2020-01-24,US,Grand Princess,Deaths,0
2020-01-24,US,HI,Confirmed,0
2020-01-24,US,HI,Deaths,0
2020-01-24,US,IA,Confirmed,0
2020-01-24,US,IA,Deaths,0
2020-01-24,US,ID,Confirmed,0
2020-01-24,US,ID,Deaths,0
2020-01-24,US,IL,Confirmed,1
2020-01-24,US,IL,Deaths,0
2020-01-24,US,IN,Confirmed,0
2020-01-24,US,IN,Deaths,0
2020-01-24,US,KS,Confirmed,0
2020-01-24,US,KS,Deaths,0
2020-01-24,US,KY,Confirmed,0
2020-01-24,US,KY,Deaths,0
2020-01-24,US,LA,Confirmed,0
2020-01-24,US,LA,Deaths,0
2020-01-24,US,MA,Confirmed,0
2020-01-24,US,MA,Deaths,0
2020-01-24,US,MD,Confirmed,0
2020-01-24,US,MD,Deaths,0
2020-01-24,US,ME,Confirmed,0
2020-01-24,US,ME,Deaths,0
2020-01-24,US,MI,Confirmed,0
2020-01-24,US,MI,Deaths,0
2020-01-24,US,MN,Confirmed,0
2020-01-24,US,MN,Deaths,0
2020-01-24,US,MO,Confirmed,0
2020-01-24,US,MO,Deaths,0
2020-01-24,US,MS,Confirmed,0
2020-01-24,US,MS,Deaths,0
2020-01-24,US,MT,Confirmed,0
2020-01-24,US,MT,Deaths,0
2020-01-24,US,NC,Confirmed,0
2020-01-24,US,NC,Deaths,0
2020-01-24,US,ND,Confirmed,0
2020-01-24,US,ND,Deaths,0
2020-01-24,US,NE,Confirmed,0
2020-01-24,US,NE,Deaths,0
2020-01-24,US,NH,Confirmed,0
2020-01-24,US,NH,Deaths,0
2020-01-24,US,NJ,Confirmed,0
2020-01-24,US,NJ,Deaths,0
2020-01-24,US,NM,Confirmed,0
2020-01-24,US,NM,Deaths,0
2020-01-24,US,NV,Confirmed,0
2020-01-24,US,NV,Deaths,0
2020-01-24,US,NY,Confirmed,0
2020-01-24,US,NY,Deaths,0
2020-01-24,US,OH,Confirmed,0
2020-01-24,US,OH,Deaths,0
2020-01-24,US,OK,Confirmed,0
2020-01-24,US,OK,Deaths,0
2020-01-24,US,OR,Confirmed,0
2020-01-24,US,OR,Deaths,0
2020-01-24,US,OR ,Confirmed,0
2020-01-24,US,OR ,Deaths,0
2020-01-24,US,PA,Confirmed,0
2020-01-24,US,PA,Deaths,0
2020-01-24,US,RI,Confirmed,0
2020-01-24,US,RI,Deaths,0
2020-01-24,US,SC,Confirmed,0
2020-01-24,US,SC,Deaths,0
2020-01-24,US,SD,Confirmed,0
2020-01-24,US,SD,Deaths,0
2020-01-24,US,TN,Confirmed,0
2020-01-24,US,TN,Deaths,0
2020-01-24,US,TX,Confirmed,0
2020-01-24,US,TX,Deaths,0
2020-01-24,US,UT,Confirmed,0
2020-01-24,US,UT,Deaths,0
2020-01-24,US,VA,Confirmed,0
2020-01-24,US,VA,Deaths,0
2020-01-24,US,VT,Confirmed,0
2020-01-24,US,VT,Deaths,0
2020-01-24,US,WA,Confirmed,1
2020-01-24,US,WA,Deaths,0
2020-01-24,US,WI,Confirmed,0
2020-01-24,US,WI,Deaths,0
2020-01-24,US,WV,Confirmed,0
2020-01-24,US,WV,Deaths,0
2020-01-24,US,WY,Confirmed,0
2020-01-24,US,WY,Deaths,0
2020-01-24,VA,,Confirmed,0
2020-01-24,VA,,Deaths,0
2020-01-24,VN,,Confirmed,2
2020-01-24,VN,,Deaths,0
2020-01-24,ZA,,Confirmed,0
2020-01-24,ZA,,Deaths,0
2020-01-25,??,Diamond Princess,Confirmed,0
2020-01-25,??,Diamond Princess,Deaths,0
2020-01-25,AD,,Confirmed,0
2020-01-25,AD,,Deaths,0
2020-01-25,AE,,Confirmed,0
2020-01-25,AE,,Deaths,0
2020-01-25,AF,,Confirmed,0
2020-01-25,AF,,Deaths,0
2020-01-25,AG,,Confirmed,0
2020-01-25,AG,,Deaths,0
2020-01-25,AL,,Confirmed,0
2020-01-25,AL,,Deaths,0
2020-01-25,AM,,Confirmed,0
2020-01-25,AM,,Deaths,0
2020-01-25,AR,,Confirmed,0
2020-01-25,AR,,Deaths,0
2020-01-25,AT,,Confirmed,0
2020-01-25,AT,,Deaths,0
2020-01-25,AU,,Confirmed,0
2020-01-25,AU,,Deaths,0
2020-01-25,AW,,Confirmed,0
2020-01-25,AW,,Deaths,0
2020-01-25,AZ,,Confirmed,0
2020-01-25,AZ,,Deaths,0
2020-01-25,BA,,Confirmed,0
2020-01-25,BA,,Deaths,0
2020-01-25,BD,,Confirmed,0
2020-01-25,BD,,Deaths,0
2020-01-25,BE,,Confirmed,0
2020-01-25,BE,,Deaths,0
2020-01-25,BF,,Confirmed,0
2020-01-25,BF,,Deaths,0
2020-01-25,BG,,Confirmed,0
2020-01-25,BG,,Deaths,0
2020-01-25,BH,,Confirmed,0
2020-01-25,BH,,Deaths,0
2020-01-25,BN,,Confirmed,0
2020-01-25,BN,,Deaths,0
2020-01-25,BO,,Confirmed,0
2020-01-25,BO,,Deaths,0
2020-01-25,BR,,Confirmed,0
2020-01-25,BR,,Deaths,0
2020-01-25,BT,,Confirmed,0
2020-01-25,BT,,Deaths,0
2020-01-25,BY,,Confirmed,0
2020-01-25,BY,,Deaths,0
2020-01-25,CA,,Confirmed,0
2020-01-25,CA,,Deaths,0
2020-01-25,CD,,Confirmed,0
2020-01-25,CD,,Deaths,0
2020-01-25,CH,,Confirmed,0
2020-01-25,CH,,Deaths,0
2020-01-25,CI,,Confirmed,0
2020-01-25,CI,,Deaths,0
2020-01-25,CL,,Confirmed,0
2020-01-25,CL,,Deaths,0
2020-01-25,CM,,Confirmed,0
2020-01-25,CM,,Deaths,0
2020-01-25,CN,Anhui,Confirmed,39
2020-01-25,CN,Anhui,Deaths,0
2020-01-25,CN,Beijing,Confirmed,41
2020-01-25,CN,Beijing,Deaths,0
2020-01-25,CN,Chongqing,Confirmed,57
2020-01-25,CN,Chongqing,Deaths,0
2020-01-25,CN,Fujian,Confirmed,18
2020-01-25,CN,Fujian,Deaths,0
2020-01-25,CN,Gansu,Confirmed,4
2020-01-25,CN,Gansu,Deaths,0
2020-01-25,CN,Guangdong,Confirmed,78
2020-01-25,CN,Guangdong,Deaths,0
2020-01-25,CN,Guangxi,Confirmed,23
2020-01-25,CN,Guangxi,Deaths,0
2020-01-25,CN,Guizhou,Confirmed,4
2020-01-25,CN,Guizhou,Deaths,0
2020-01-25,CN,Hainan,Confirmed,19
2020-01-25,CN,Hainan,Deaths,0
2020-01-25,CN,Hebei,Confirmed,8
2020-01-25,CN,Hebei,Deaths,1
2020-01-25,CN,Heilongjiang,Confirmed,9
2020-01-25,CN,Heilongjiang,Deaths,1
2020-01-25,CN,Henan,Confirmed,32
2020-01-25,CN,Henan,Deaths,0
2020-01-25,CN,Hong Kong,Confirmed,5
2020-01-25,CN,Hong Kong,Deaths,0
2020-01-25,CN,Hubei,Confirmed,761
2020-01-25,CN,Hubei,Deaths,40
2020-01-25,CN,Hunan,Confirmed,43
2020-01-25,CN,Hunan,Deaths,0
2020-01-25,CN,Inner Mongolia,Confirmed,7
2020-01-25,CN,Inner Mongolia,Deaths,0
2020-01-25,CN,Jiangsu,Confirmed,18
2020-01-25,CN,Jiangsu,Deaths,0
2020-01-25,CN,Jiangxi,Confirmed,18
2020-01-25,CN,Jiangxi,Deaths,0
2020-01-25,CN,Jilin,Confirmed,4
2020-01-25,CN,Jilin,Deaths,0
2020-01-25,CN,Liaoning,Confirmed,17
2020-01-25,CN,Liaoning,Deaths,0
2020-01-25,CN,Macau,Confirmed,2
2020-01-25,CN,Macau,Deaths,0
2020-01-25,CN,Ningxia,Confirmed,3
2020-01-25,CN,Ningxia,Deaths,0
2020-01-25,CN,Qinghai,Confirmed,1
2020-01-25,CN,Qinghai,Deaths,0
2020-01-25,CN,Shaanxi,Confirmed,15
2020-01-25,CN,Shaanxi,Deaths,0
2020-01-25,CN,Shandong,Confirmed,27
2020-01-25,CN,Shandong,Deaths,0
2020-01-25,CN,Shanghai,Confirmed,33
2020-01-25,CN,Shanghai,Deaths,0
2020-01-25,CN,Shanxi,Confirmed,6
2020-01-25,CN,Shanxi,Deaths,0
2020-01-25,CN,Sichuan,Confirmed,28
2020-01-25,CN,Sichuan,Deaths,0
2020-01-25,CN,Tianjin,Confirmed,10
2020-01-25,CN,Tianjin,Deaths,0
2020-01-25,CN,Tibet,Confirmed,0
2020-01-25,CN,Tibet,Deaths,0
2020-01-25,CN,Xinjiang,Confirmed,3
2020-01-25,CN,Xinjiang,Deaths,0
2020-01-25,CN,Yunnan,Confirmed,11
2020-01-25,CN,Yunnan,Deaths,0
2020-01-25,CN,Zhejiang,Confirmed,62
2020-01-25,CN,Zhejiang,Deaths,0
2020-01-25,CO,,Confirmed,0
2020-01-25,CO,,Deaths,0
2020-01-25,CR,,Confirmed,0
2020-01-25,CR,,Deaths,0
2020-01-25,CU,,Confirmed,0
2020-01-25,CU,,Deaths,0
2020-01-25,CY,,Confirmed,0
2020-01-25,CY,,Deaths,0
2020-01-25,CZ,,Confirmed,0
2020-01-25,CZ,,Deaths,0
2020-01-25,DE,,Confirmed,0
2020-01-25,DE,,Deaths,0
2020-01-25,DK,,Confirmed,0
2020-01-25,DK,,Deaths,0
2020-01-25,DO,,Confirmed,0
2020-01-25,DO,,Deaths,0
2020-01-25,DZ,,Confirmed,0
2020-01-25,DZ,,Deaths,0
2020-01-25,EC,,Confirmed,0
2020-01-25,EC,,Deaths,0
2020-01-25,EE,,Confirmed,0
2020-01-25,EE,,Deaths,0
2020-01-25,EG,,Confirmed,0
2020-01-25,EG,,Deaths,0
2020-01-25,ES,,Confirmed,0
2020-01-25,ES,,Deaths,0
2020-01-25,ET,,Confirmed,0
2020-01-25,ET,,Deaths,0
2020-01-25,FI,,Confirmed,0
2020-01-25,FI,,Deaths,0
