key,date,new_confirmed,new_deceased,new_recovered,new_tested,total_confirmed,total_deceased,total_recovered,total_tested
US_MI_26019,2020-05-31,0,0,,,4,0,,
US_MI_26021,2020-05-31,8,0,,,626,49,,
US_MI_26023,2020-05-31,4,0,,,121,2,,
US_MI_26025,2020-05-31,6,0,,,371,22,,
US_MI_26027,2020-05-31,1,0,,,83,3,,
US_MI_26029,2020-05-31,0,0,,,15,1,,
US_MI_26031,2020-05-31,0,0,,,21,1,,
US_MI_26033,2020-05-31,0,0,,,2,0,,
US_MI_26035,2020-05-31,1,0,,,19,2,,
US_MI_26037,2020-05-31,0,1,,,139,11,,
US_MI_26039,2020-05-31,0,0,,,58,5,,
US_MI_26041,2020-05-31,0,0,,,17,2,,
US_MI_26043,2020-05-31,0,0,,,5,2,,
US_MI_26045,2020-05-31,3,0,,,190,6,,
US_MI_26047,2020-05-31,0,0,,,21,2,,
US_MI_26049,2020-05-31,9,0,,,2013,252,,
US_MI_26051,2020-05-31,0,0,,,18,1,,
US_MI_26053,2020-05-31,0,0,,,5,1,,
US_MI_26055,2020-05-31,0,0,,,27,5,,
US_MI_26057,2020-05-31,0,1,,,74,10,,
US_MI_26059,2020-05-31,0,0,,,169,24,,
US_MI_26061,2020-05-31,0,0,,,6,0,,
US_MI_26063,2020-05-31,4,0,,,48,1,,
US_MI_26065,2020-05-31,2,1,,,738,26,,
US_MI_26067,2020-05-31,1,0,,,148,4,,
US_MI_26069,2020-05-31,0,0,,,94,9,,
US_MI_26073,2020-05-31,0,0,,,77,7,,
US_MI_26075,2020-05-31,1,0,,,448,28,,
US_MI_26077,2020-05-31,10,1,,,844,55,,
US_MI_26079,2020-05-31,0,0,,,19,2,,
US_MI_26081,2020-05-31,73,1,,,3715,85,,
US_MI_26085,2020-05-31,1,0,,,6,0,,
US_MI_26087,2020-05-31,1,0,,,190,30,,
US_MI_26089,2020-05-31,0,0,,,11,0,,
US_MI_26091,2020-05-31,2,0,,,153,4,,
US_MI_26093,2020-05-31,0,0,,,395,26,,
US_MI_26095,2020-05-31,0,0,,,3,0,,
US_MI_26097,2020-05-31,0,0,,,8,0,,
US_MI_26099,2020-05-31,71,8,,,6695,810,,
US_MI_26101,2020-05-31,0,0,,,11,0,,
US_MI_26103,2020-05-31,1,0,,,56,11,,
US_MI_26105,2020-05-31,0,0,,,32,0,,
US_MI_26107,2020-05-31,0,0,,,21,2,,
US_MI_26109,2020-05-31,0,0,,,8,0,,
US_MI_26111,2020-05-31,0,0,,,82,8,,
US_MI_26113,2020-05-31,0,0,,,16,1,,
US_MI_26115,2020-05-31,6,0,,,474,19,,
US_MI_26117,2020-05-31,1,0,,,66,1,,
US_MI_26119,2020-05-31,0,0,,,5,0,,
US_MI_26121,2020-05-31,7,0,,,643,36,,
US_MI_26123,2020-05-31,0,0,,,105,0,,
US_MI_26125,2020-05-31,77,5,,,8396,988,,
US_MI_26127,2020-05-31,0,0,,,85,2,,
US_MI_26129,2020-05-31,0,0,,,21,1,,
US_MI_26133,2020-05-31,0,0,,,11,0,,
US_MI_26135,2020-05-31,0,0,,,5,1,,
US_MI_26137,2020-05-31,2,0,,,102,10,,
US_MI_26139,2020-05-31,8,1,,,774,34,,
US_MI_26141,2020-05-31,0,0,,,11,0,,
US_MI_26143,2020-05-31,0,0,,,21,0,,
US_MI_26145,2020-05-31,9,0,,,1038,108,,
US_MI_26147,2020-05-31,1,0,,,449,41,,
US_MI_26149,2020-05-31,1,0,,,119,2,,
US_MI_26151,2020-05-31,0,0,,,41,5,,
US_MI_26153,2020-05-31,0,0,,,4,0,,
US_MI_26155,2020-05-31,0,0,,,240,26,,
US_MI_26157,2020-05-31,0,0,,,187,23,,
US_MI_26159,2020-05-31,4,0,,,144,6,,
US_MI_26161,2020-05-31,5,0,,,1336,99,,
US_MI_26163,2020-05-31,161,9,,,20415,2461,,
US_MI_26165,2020-05-31,0,0,,,11,3,,
US_MN,2020-05-31,660,14,831,7011,24860,1050,18695,249519
US_MN_27001,2020-05-31,0,0,,,8,0,,
US_MN_27003,2020-05-31,36,0,,,1399,70,,
US_MN_27005,2020-05-31,1,0,,,40,0,,
US_MN_27007,2020-05-31,1,0,,,15,0,,
US_MN_27009,2020-05-31,2,0,,,177,3,,
US_MN_27011,2020-05-31,1,0,,,5,0,,
US_MN_27013,2020-05-31,2,0,,,140,0,,
US_MN_27015,2020-05-31,1,0,,,16,2,,
US_MN_27017,2020-05-31,0,0,,,73,0,,
US_MN_27019,2020-05-31,4,0,,,210,2,,
US_MN_27021,2020-05-31,1,0,,,14,2,,
US_MN_27023,2020-05-31,2,0,,,51,1,,
US_MN_27025,2020-05-31,0,0,,,61,1,,
US_MN_27027,2020-05-31,-1,2,,,423,28,,
US_MN_27029,2020-05-31,0,0,,,3,0,,
US_MN_27033,2020-05-31,5,0,,,75,0,,
US_MN_27035,2020-05-31,3,0,,,71,2,,
US_MN_27037,2020-05-31,64,1,,,1327,55,,
US_MN_27039,2020-05-31,0,0,,,52,0,,
US_MN_27041,2020-05-31,1,0,,,42,0,,
US_MN_27043,2020-05-31,0,0,,,18,0,,
US_MN_27045,2020-05-31,0,0,,,17,1,,
US_MN_27047,2020-05-31,2,0,,,117,0,,
US_MN_27049,2020-05-31,0,0,,,66,3,,
US_MN_27051,2020-05-31,0,0,,,4,0,,
US_MN_27053,2020-05-31,212,7,,,8393,613,,
US_MN_27055,2020-05-31,0,0,,,2,0,,
US_MN_27057,2020-05-31,-1,0,,,2,0,,
US_MN_27059,2020-05-31,3,0,,,35,0,,
US_MN_27061,2020-05-31,0,0,,,54,10,,
US_MN_27063,2020-05-31,0,0,,,39,0,,
US_MN_27065,2020-05-31,0,0,,,11,1,,
US_MN_27067,2020-05-31,6,0,,,496,1,,
US_MN_27069,2020-05-31,0,0,,,1,0,,
US_MN_27071,2020-05-31,1,0,,,8,0,,
US_MN_27073,2020-05-31,0,0,,,3,0,,
US_MN_27075,2020-05-31,0,0,,,1,0,,
US_MN_27079,2020-05-31,0,0,,,44,1,,
US_MN_27081,2020-05-31,0,0,,,5,0,,
US_MN_27083,2020-05-31,7,0,,,56,0,,
US_MN_27085,2020-05-31,3,0,,,37,0,,
US_MN_27087,2020-05-31,0,0,,,6,1,,
US_MN_27089,2020-05-31,2,0,,,12,0,,
US_MN_27091,2020-05-31,1,0,,,130,5,,
US_MN_27093,2020-05-31,0,0,,,45,0,,
US_MN_27095,2020-05-31,0,0,,,19,1,,
US_MN_27097,2020-05-31,1,0,,,46,0,,
US_MN_27099,2020-05-31,15,1,,,318,2,,
US_MN_27101,2020-05-31,0,0,,,39,0,,
US_MN_27103,2020-05-31,1,0,,,87,10,,
US_MN_27105,2020-05-31,27,0,,,1539,5,,
US_MN_27107,2020-05-31,0,0,,,13,0,,
US_MN_27109,2020-05-31,18,0,,,626,10,,
US_MN_27111,2020-05-31,4,0,,,68,0,,
US_MN_27113,2020-05-31,2,0,,,19,0,,
US_MN_27115,2020-05-31,0,0,,,89,0,,
US_MN_27117,2020-05-31,0,0,,,12,0,,
US_MN_27119,2020-05-31,0,0,,,61,2,,
US_MN_27121,2020-05-31,0,0,,,9,0,,
US_MN_27123,2020-05-31,156,2,,,3019,124,,
US_MN_27125,2020-05-31,0,0,,,4,0,,
US_MN_27127,2020-05-31,1,0,,,5,0,,
US_MN_27129,2020-05-31,0,0,,,5,0,,
US_MN_27131,2020-05-31,10,0,,,462,2,,
US_MN_27133,2020-05-31,0,0,,,22,0,,
US_MN_27135,2020-05-31,-1,0,,,2,0,,
US_MN_27137,2020-05-31,0,0,,,118,14,,
US_MN_27139,2020-05-31,18,0,,,426,2,,
US_MN_27141,2020-05-31,6,0,,,243,2,,
US_MN_27143,2020-05-31,0,0,,,16,0,,
US_MN_27145,2020-05-31,7,0,,,2021,13,,
US_MN_27147,2020-05-31,-1,0,,,158,0,,
US_MN_27149,2020-05-31,0,0,,,1,0,,
US_MN_27151,2020-05-31,0,0,,,18,0,,
US_MN_27153,2020-05-31,3,0,,,316,0,,
US_MN_27155,2020-05-31,0,0,,,3,0,,
US_MN_27157,2020-05-31,0,0,,,18,0,,
US_MN_27159,2020-05-31,1,0,,,10,0,,
US_MN_27161,2020-05-31,0,0,,,26,0,,
US_MN_27163,2020-05-31,19,1,,,636,32,,
US_MN_27165,2020-05-31,3,0,,,74,0,,
US_MN_27167,2020-05-31,0,0,,,11,3,,
US_MN_27169,2020-05-31,0,0,,,79,15,,
US_MN_27171,2020-05-31,8,0,,,313,1,,
US_MN_27173,2020-05-31,0,0,,,6,0,,
US_MO,2020-05-31,179,2,,8131,13297,784,,193561
US_MO_29001,2020-05-31,4,0,,,55,0,,
US_MO_29003,2020-05-31,0,0,,,30,0,,
US_MO_29005,2020-05-31,0,0,,,3,0,,
US_MO_29007,2020-05-31,3,0,,,82,0,,
US_MO_29009,2020-05-31,0,0,,,9,0,,
US_MO_29013,2020-05-31,0,0,,,7,1,,
US_MO_29015,2020-05-31,0,0,,,11,0,,
US_MO_29017,2020-05-31,0,0,,,6,0,,
US_MO_29019,2020-05-31,9,0,,,152,1,,
US_MO_29021,2020-05-31,2,0,,,692,2,,
US_MO_29023,2020-05-31,1,0,,,33,0,,
US_MO_29025,2020-05-31,0,0,,,5,0,,
US_MO_29027,2020-05-31,0,0,,,29,1,,
US_MO_29029,2020-05-31,0,0,,,37,1,,
US_MO_29031,2020-05-31,0,0,,,73,2,,
US_MO_29033,2020-05-31,0,0,,,8,0,,
US_MO_29035,2020-05-31,0,0,,,5,1,,
US_MO_29037,2020-05-31,1,0,,,90,8,,
US_MO_29039,2020-05-31,0,0,,,9,0,,
US_MO_29041,2020-05-31,0,0,,,6,0,,
US_MO_29043,2020-05-31,0,0,,,23,0,,
US_MO_29045,2020-05-31,0,0,,,1,0,,
US_MO_29047,2020-05-31,2,0,,,173,3,,
US_MO_29049,2020-05-31,0,0,,,18,0,,
US_MO_29051,2020-05-31,0,0,,,60,1,,
US_MO_29053,2020-05-31,0,0,,,9,0,,
US_MO_29055,2020-05-31,0,0,,,8,0,,
US_MO_29059,2020-05-31,0,0,,,3,0,,
US_MO_29061,2020-05-31,0,0,,,4,0,,
US_MO_29063,2020-05-31,0,0,,,6,0,,
US_MO_29065,2020-05-31,0,0,,,1,0,,
US_MO_29067,2020-05-31,,,,,1,0,,
US_MO_29069,2020-05-31,0,0,,,38,2,,
US_MO_29071,2020-05-31,0,0,,,139,16,,
US_MO_29073,2020-05-31,0,0,,,2,0,,
US_MO_29075,2020-05-31,5,0,,,31,1,,
US_MO_29077,2020-05-31,3,0,,,151,8,,
US_MO_29079,2020-05-31,1,0,,,3,0,,
US_MO_29081,2020-05-31,0,0,,,9,0,,
US_MO_29083,2020-05-31,0,0,,,12,3,,
US_MO_29087,2020-05-31,1,0,,,2,0,,
US_MO_29089,2020-05-31,0,0,,,3,0,,
US_MO_29091,2020-05-31,0,0,,,7,0,,
US_MO_29093,2020-05-31,0,0,,,2,0,,
US_MO_29095,2020-05-31,26,0,,,596,19,,
US_MO_29097,2020-05-31,0,0,,,32,0,,
US_MO_29099,2020-05-31,0,0,,,349,17,,
US_MO_29101,2020-05-31,0,0,,,76,0,,
US_MO_29105,2020-05-31,1,0,,,4,0,,
US_MO_29107,2020-05-31,1,0,,,74,2,,
US_MO_29109,2020-05-31,0,0,,,7,0,,
US_MO_29111,2020-05-31,0,0,,,7,1,,
US_MO_29113,2020-05-31,1,0,,,82,1,,
US_MO_29115,2020-05-31,0,0,,,9,1,,
US_MO_29117,2020-05-31,0,0,,,3,0,,
US_MO_29119,2020-05-31,0,0,,,20,0,,
US_MO_29121,2020-05-31,0,0,,,4,0,,
US_MO_29123,2020-05-31,0,0,,,3,0,,
US_MO_29125,2020-05-31,0,0,,,2,0,,
US_MO_29127,2020-05-31,0,0,,,5,0,,
US_MO_29129,2020-05-31,,,,,1,0,,
US_MO_29131,2020-05-31,0,0,,,4,0,,
US_MO_29133,2020-05-31,3,0,,,58,0,,
US_MO_29135,2020-05-31,1,0,,,47,1,,
US_MO_29137,2020-05-31,0,0,,,2,0,,
US_MO_29139,2020-05-31,0,0,,,9,0,,
US_MO_29141,2020-05-31,0,0,,,9,0,,
US_MO_29143,2020-05-31,0,0,,,21,1,,
US_MO_29145,2020-05-31,2,0,,,20,1,,
US_MO_29147,2020-05-31,0,0,,,13,0,,
US_MO_29149,2020-05-31,0,0,,,2,0,,
US_MO_29151,2020-05-31,0,0,,,5,0,,
US_MO_29155,2020-05-31,5,0,,,83,4,,
US_MO_29157,2020-05-31,0,0,,,57,0,,
US_MO_29159,2020-05-31,0,0,,,77,1,,
US_MO_29161,2020-05-31,0,0,,,4,0,,
US_MO_29163,2020-05-31,3,0,,,22,1,,
US_MO_29165,2020-05-31,0,0,,,70,2,,
US_MO_29167,2020-05-31,0,0,,,2,0,,
US_MO_29169,2020-05-31,0,0,,,36,1,,
US_MO_29173,2020-05-31,2,0,,,5,0,,
US_MO_29175,2020-05-31,0,0,,,10,0,,
US_MO_29177,2020-05-31,0,0,,,19,0,,
US_MO_29179,2020-05-31,0,0,,,2,0,,
US_MO_29181,2020-05-31,0,0,,,7,0,,
US_MO_29183,2020-05-31,5,1,,,780,59,,
US_MO_29185,2020-05-31,0,0,,,2,0,,
US_MO_29186,2020-05-31,0,0,,,12,1,,
US_MO_29187,2020-05-31,0,0,,,35,2,,
US_MO_29189,2020-05-31,29,1,,,4802,443,,
US_MO_29195,2020-05-31,0,0,,,267,2,,
US_MO_29197,2020-05-31,0,0,,,1,0,,
US_MO_29199,2020-05-31,1,0,,,5,0,,
US_MO_29201,2020-05-31,2,0,,,110,9,,
US_MO_29203,2020-05-31,0,0,,,2,0,,
US_MO_29205,2020-05-31,0,0,,,1,0,,
US_MO_29207,2020-05-31,2,0,,,81,5,,
US_MO_29209,2020-05-31,0,0,,,4,0,,
US_MO_29211,2020-05-31,2,0,,,59,0,,
US_MO_29213,2020-05-31,0,0,,,13,2,,
US_MO_29215,2020-05-31,0,0,,,1,0,,
US_MO_29217,2020-05-31,0,0,,,9,0,,
US_MO_29219,2020-05-31,1,0,,,27,0,,
US_MO_29221,2020-05-31,0,0,,,11,1,,
US_MO_29225,2020-05-31,0,0,,,17,0,,
US_MO_29227,2020-05-31,0,0,,,4,0,,
US_MO_29229,2020-05-31,0,0,,,11,0,,
US_MO_29510,2020-05-31,25,0,,,1955,130,,
US_MP,2020-05-31,0,0,0,165,22,2,15,6173
US_MS,2020-05-31,272,11,0,5905,15501,734,9401,171837
US_MS_28001,2020-05-31,3,0,,,199,15,,
US_MS_28003,2020-05-31,0,0,,,17,1,,
US_MS_28005,2020-05-31,4,0,,,64,1,,
US_MS_28007,2020-05-31,6,1,,,298,17,,
US_MS_28009,2020-05-31,-1,0,,,14,0,,
US_MS_28011,2020-05-31,2,0,,,162,11,,
US_MS_28013,2020-05-31,1,0,,,65,4,,
US_MS_28015,2020-05-31,0,0,,,117,11,,
US_MS_28017,2020-05-31,2,0,,,135,12,,
US_MS_28019,2020-05-31,0,0,,,43,2,,
US_MS_28021,2020-05-31,-1,0,,,110,2,,
US_MS_28023,2020-05-31,1,0,,,144,18,,
US_MS_28025,2020-05-31,0,0,,,112,4,,
US_MS_28027,2020-05-31,4,0,,,125,4,,
US_MS_28029,2020-05-31,2,0,,,312,4,,
US_MS_28031,2020-05-31,-1,0,,,164,2,,
US_MS_28033,2020-05-31,9,0,,,542,7,,
US_MS_28035,2020-05-31,11,0,,,564,38,,
US_MS_28037,2020-05-31,1,0,,,29,2,,
US_MS_28039,2020-05-31,0,0,,,25,1,,
US_MS_28041,2020-05-31,1,0,,,13,1,,
US_MS_28043,2020-05-31,5,0,,,94,3,,
US_MS_28045,2020-05-31,1,0,,,91,11,,
US_MS_28047,2020-05-31,1,0,,,258,7,,
US_MS_28049,2020-05-31,7,0,,,1006,25,,
US_MS_28051,2020-05-31,32,0,,,429,28,,
US_MS_28053,2020-05-31,-1,0,,,59,7,,
US_MS_28057,2020-05-31,-1,0,,,86,7,,
US_MS_28059,2020-05-31,3,0,,,308,13,,
US_MS_28061,2020-05-31,6,0,,,163,4,,
US_MS_28063,2020-05-31,0,0,,,42,1,,
US_MS_28065,2020-05-31,0,1,,,77,3,,
US_MS_28067,2020-05-31,31,3,,,629,28,,
US_MS_28069,2020-05-31,0,0,,,144,11,,
US_MS_28071,2020-05-31,5,0,,,136,4,,
US_MS_28073,2020-05-31,3,0,,,238,5,,
US_MS_28075,2020-05-31,3,1,,,738,62,,
US_MS_28077,2020-05-31,0,0,,,102,1,,
US_MS_28079,2020-05-31,6,0,,,427,12,,
US_MS_28081,2020-05-31,4,0,,,153,6,,
US_MS_28083,2020-05-31,6,0,,,264,31,,
US_MS_28085,2020-05-31,7,1,,,263,29,,
US_MS_28087,2020-05-31,0,0,,,211,9,,
US_MS_28089,2020-05-31,4,0,,,724,23,,
US_MS_28091,2020-05-31,-1,0,,,114,9,,
US_MS_28093,2020-05-31,-2,0,,,81,3,,
US_MS_28095,2020-05-31,2,0,,,257,25,,
US_MS_28097,2020-05-31,2,0,,,85,1,,
US_MS_28099,2020-05-31,16,1,,,646,39,,
US_MS_28101,2020-05-31,-1,0,,,270,4,,
US_MS_28103,2020-05-31,1,0,,,186,6,,
US_MS_28105,2020-05-31,4,0,,,239,12,,
US_MS_28107,2020-05-31,1,0,,,71,3,,
US_MS_28109,2020-05-31,0,0,,,209,31,,
US_MS_28111,2020-05-31,0,0,,,50,3,,
US_MS_28113,2020-05-31,1,0,,,203,11,,
US_MS_28115,2020-05-31,3,0,,,35,3,,
US_MS_28117,2020-05-31,1,0,,,53,3,,
US_MS_28119,2020-05-31,7,0,,,33,0,,
US_MS_28121,2020-05-31,18,1,,,439,8,,
US_MS_28123,2020-05-31,-6,0,,,644,12,,
US_MS_28125,2020-05-31,0,0,,,7,0,,
US_MS_28127,2020-05-31,-3,0,,,98,0,,
US_MS_28129,2020-05-31,2,0,,,152,11,,
US_MS_28131,2020-05-31,0,0,,,30,0,,
US_MS_28133,2020-05-31,3,0,,,84,3,,
US_MS_28135,2020-05-31,0,0,,,27,1,,
US_MS_28137,2020-05-31,5,0,,,94,1,,
US_MS_28139,2020-05-31,0,0,,,73,11,,
US_MS_28141,2020-05-31,0,0,,,32,0,,
US_MS_28143,2020-05-31,1,0,,,55,3,,
US_MS_28145,2020-05-31,-1,0,,,82,5,,
US_MS_28147,2020-05-31,1,0,,,56,0,,
US_MS_28149,2020-05-31,2,1,,,173,10,,
US_MS_28151,2020-05-31,10,0,,,178,7,,
US_MS_28153,2020-05-31,27,0,,,204,1,,
US_MS_28155,2020-05-31,0,1,,,69,2,,
US_MS_28157,2020-05-31,-3,0,,,85,9,,
US_MS_28159,2020-05-31,5,0,,,117,1,,
US_MS_28161,2020-05-31,3,0,,,93,5,,
US_MS_28163,2020-05-31,8,0,,,281,4,,
US_MT,2020-05-31,10,0,8,514,515,17,456,39798
US_MT_30001,2020-05-31,0,0,,,1,0,,
US_MT_30003,2020-05-31,1,0,,,29,0,,
US_MT_30007,2020-05-31,0,0,,,4,0,,
US_MT_30009,2020-05-31,0,0,,,6,0,,
US_MT_30013,2020-05-31,0,0,,,17,2,,
US_MT_30023,2020-05-31,0,0,,,3,0,,
US_MT_30029,2020-05-31,0,0,,,37,2,,
US_MT_30031,2020-05-31,0,0,,,151,1,,
US_MT_30035,2020-05-31,0,0,,,6,0,,
US_MT_30037,2020-05-31,0,0,,,3,0,,
US_MT_30041,2020-05-31,0,0,,,1,0,,
US_MT_30043,2020-05-31,0,0,,,3,0,,
US_MT_30047,2020-05-31,0,0,,,5,0,,
US_MT_30049,2020-05-31,0,0,,,16,0,,
US_MT_30051,2020-05-31,0,0,,,1,0,,
US_MT_30053,2020-05-31,0,0,,,7,1,,
US_MT_30057,2020-05-31,0,0,,,8,1,,
US_MT_30059,2020-05-31,0,0,,,1,0,,
US_MT_30063,2020-05-31,0,0,,,40,1,,
US_MT_30065,2020-05-31,0,0,,,1,0,,
US_MT_30067,2020-05-31,0,0,,,8,0,,
US_MT_30073,2020-05-31,0,0,,,2,0,,
US_MT_30081,2020-05-31,1,0,,,14,0,,
US_MT_30083,2020-05-31,0,0,,,3,0,,
US_MT_30085,2020-05-31,0,0,,,7,0,,
US_MT_30093,2020-05-31,0,0,,,11,0,,
US_MT_30095,2020-05-31,0,0,,,1,0,,
US_MT_30101,2020-05-31,0,0,,,29,6,,
US_MT_30107,2020-05-31,0,0,,,1,0,,
US_MT_30111,2020-05-31,8,0,,,99,3,,
US_NC,2020-05-31,925,8,0,12132,28686,911,14954,416289
US_NC_37001,2020-05-31,20,0,,,349,21,,
US_NC_37003,2020-05-31,0,0,,,33,0,,
US_NC_37005,2020-05-31,1,0,,,16,0,,
US_NC_37007,2020-05-31,1,0,,,65,1,,
US_NC_37009,2020-05-31,1,0,,,37,0,,
US_NC_37011,2020-05-31,0,0,,,2,0,,
US_NC_37013,2020-05-31,0,0,,,34,0,,
US_NC_37015,2020-05-31,0,0,,,122,4,,
US_NC_37017,2020-05-31,1,0,,,101,2,,
US_NC_37019,2020-05-31,2,0,,,105,4,,
US_NC_37021,2020-05-31,12,3,,,335,23,,
US_NC_37023,2020-05-31,14,0,,,404,14,,
US_NC_37025,2020-05-31,10,0,,,488,21,,
US_NC_37027,2020-05-31,6,0,,,138,3,,
US_NC_37029,2020-05-31,0,0,,,3,0,,
US_NC_37031,2020-05-31,0,0,,,36,3,,
US_NC_37033,2020-05-31,1,0,,,61,1,,
US_NC_37035,2020-05-31,12,1,,,211,6,,
US_NC_37037,2020-05-31,4,0,,,634,26,,
US_NC_37039,2020-05-31,0,0,,,20,1,,
US_NC_37041,2020-05-31,0,0,,,17,0,,
US_NC_37043,2020-05-31,0,0,,,5,0,,
US_NC_37045,2020-05-31,1,0,,,90,2,,
US_NC_37047,2020-05-31,8,0,,,335,26,,
US_NC_37049,2020-05-31,0,0,,,204,5,,
US_NC_37051,2020-05-31,9,0,,,691,17,,
US_NC_37053,2020-05-31,0,0,,,13,0,,
US_NC_37055,2020-05-31,0,0,,,22,1,,
US_NC_37057,2020-05-31,15,0,,,413,13,,
US_NC_37059,2020-05-31,8,0,,,98,2,,
US_NC_37061,2020-05-31,37,2,,,831,14,,
US_NC_37063,2020-05-31,67,0,,,1619,47,,
US_NC_37065,2020-05-31,3,0,,,200,9,,
US_NC_37067,2020-05-31,94,0,,,1347,11,,
US_NC_37069,2020-05-31,0,0,,,159,21,,
US_NC_37071,2020-05-31,5,0,,,281,7,,
US_NC_37073,2020-05-31,0,0,,,23,1,,
US_NC_37075,2020-05-31,0,0,,,2,0,,
US_NC_37077,2020-05-31,12,0,,,306,10,,
US_NC_37079,2020-05-31,1,0,,,78,2,,
US_NC_37081,2020-05-31,37,0,,,1264,65,,
US_NC_37083,2020-05-31,4,0,,,180,1,,
US_NC_37085,2020-05-31,1,0,,,288,27,,
US_NC_37087,2020-05-31,0,0,,,46,0,,
US_NC_37089,2020-05-31,6,0,,,344,45,,
US_NC_37091,2020-05-31,3,0,,,120,2,,
US_NC_37093,2020-05-31,1,0,,,240,1,,
US_NC_37095,2020-05-31,0,0,,,1,0,,
US_NC_37097,2020-05-31,5,0,,,259,5,,
US_NC_37099,2020-05-31,0,0,,,32,1,,
US_NC_37101,2020-05-31,16,0,,,456,21,,
US_NC_37103,2020-05-31,0,0,,,26,3,,
US_NC_37105,2020-05-31,23,0,,,455,4,,
US_NC_37107,2020-05-31,1,0,,,216,7,,
US_NC_37109,2020-05-31,2,0,,,69,0,,
US_NC_37111,2020-05-31,9,0,,,73,1,,
US_NC_37113,2020-05-31,8,0,,,70,1,,
US_NC_37115,2020-05-31,0,0,,,3,0,,
US_NC_37117,2020-05-31,2,0,,,72,4,,
US_NC_37119,2020-05-31,222,1,,,4250,89,,
US_NC_37121,2020-05-31,2,0,,,14,0,,
US_NC_37123,2020-05-31,5,0,,,128,4,,
US_NC_37125,2020-05-31,4,0,,,205,10,,
US_NC_37127,2020-05-31,3,0,,,204,4,,
US_NC_37129,2020-05-31,6,0,,,195,5,,
US_NC_37131,2020-05-31,0,0,,,147,14,,
US_NC_37133,2020-05-31,2,0,,,110,2,,
US_NC_37135,2020-05-31,8,0,,,348,40,,
US_NC_37137,2020-05-31,0,0,,,10,0,,
US_NC_37139,2020-05-31,0,0,,,105,11,,
US_NC_37141,2020-05-31,5,0,,,80,1,,
US_NC_37143,2020-05-31,0,0,,,24,2,,
US_NC_37145,2020-05-31,0,0,,,48,1,,
US_NC_37147,2020-05-31,9,0,,,304,2,,
US_NC_37149,2020-05-31,1,0,,,37,4,,
US_NC_37151,2020-05-31,5,0,,,664,13,,
US_NC_37153,2020-05-31,0,1,,,163,3,,
US_NC_37155,2020-05-31,38,0,,,824,22,,
US_NC_37157,2020-05-31,2,0,,,94,2,,
US_NC_37159,2020-05-31,18,0,,,658,37,,
US_NC_37161,2020-05-31,0,0,,,182,7,,
US_NC_37163,2020-05-31,17,0,,,479,4,,
US_NC_37165,2020-05-31,1,0,,,85,0,,
US_NC_37167,2020-05-31,6,0,,,78,4,,
US_NC_37169,2020-05-31,1,0,,,67,0,,
US_NC_37171,2020-05-31,13,0,,,214,2,,
US_NC_37173,2020-05-31,0,0,,,13,0,,
US_NC_37175,2020-05-31,0,0,,,13,0,,
US_NC_37177,2020-05-31,0,0,,,4,0,,
US_NC_37179,2020-05-31,3,0,,,442,20,,
US_NC_37181,2020-05-31,7,0,,,317,21,,
US_NC_37183,2020-05-31,34,0,,,1747,39,,
US_NC_37185,2020-05-31,1,0,,,63,2,,
US_NC_37187,2020-05-31,2,0,,,29,3,,
US_NC_37189,2020-05-31,4,0,,,23,0,,
US_NC_37191,2020-05-31,26,0,,,1138,20,,
US_NC_37193,2020-05-31,3,0,,,497,5,,
US_NC_37195,2020-05-31,9,0,,,356,10,,
US_NC_37197,2020-05-31,5,0,,,171,2,,
US_NC_37199,2020-05-31,0,0,,,14,0,,
US_ND,2020-05-31,23,1,16,1059,2580,64,1959,72040
US_ND_38003,2020-05-31,0,0,,,4,0,,
US_ND_38005,2020-05-31,0,0,,,1,0,,
US_ND_38009,2020-05-31,0,0,,,2,0,,
US_ND_38011,2020-05-31,0,0,,,1,0,,
US_ND_38013,2020-05-31,0,0,,,5,0,,
US_ND_38015,2020-05-31,1,0,,,128,0,,
US_ND_38017,2020-05-31,20,1,,,1705,50,,
US_ND_38023,2020-05-31,0,0,,,1,0,,
US_ND_38025,2020-05-31,0,0,,,12,0,,
US_ND_38027,2020-05-31,0,0,,,4,0,,
US_ND_38029,2020-05-31,0,0,,,4,1,,
US_ND_38031,2020-05-31,0,0,,,1,0,,
US_ND_38035,2020-05-31,0,0,,,333,3,,
US_ND_38037,2020-05-31,0,0,,,2,0,,
US_ND_38039,2020-05-31,0,0,,,1,0,,
US_ND_38049,2020-05-31,0,0,,,2,1,,
US_ND_38051,2020-05-31,0,0,,,1,0,,
US_ND_38053,2020-05-31,0,0,,,17,0,,
US_ND_38055,2020-05-31,0,0,,,7,0,,
US_ND_38057,2020-05-31,0,0,,,5,0,,
US_ND_38059,2020-05-31,0,0,,,59,2,,
US_ND_38061,2020-05-31,0,0,,,39,0,,
US_ND_38063,2020-05-31,0,0,,,1,0,,
US_ND_38065,2020-05-31,0,0,,,1,0,,
US_ND_38067,2020-05-31,0,0,,,6,0,,
US_ND_38069,2020-05-31,0,0,,,3,0,,
US_ND_38071,2020-05-31,0,0,,,8,1,,
US_ND_38073,2020-05-31,0,0,,,8,0,,
US_ND_38075,2020-05-31,0,0,,,3,0,,
US_ND_38077,2020-05-31,0,0,,,22,0,,
US_ND_38079,2020-05-31,0,0,,,6,0,,
US_ND_38081,2020-05-31,0,0,,,3,0,,
